End date,"12/26/2016"
Specimen label,"11BG_81_2_run2"
Maximum Load,"0.05442",N

Time,Extension,Load
(s),(mm),(N)
"141.70200","46.95971","0.03169"
"141.70800","46.96019","0.03163"
"141.71400","46.96067","0.03153"
"141.72000","46.96121","0.03145"
"141.72600","46.96169","0.03152"
"141.73200","46.96217","0.03161"
"141.73800","46.96270","0.03165"
"141.74400","46.96318","0.03165"
"141.75000","46.96372","0.03157"
"141.75600","46.96420","0.03142"
"141.76200","46.96473","0.03130"
"141.76800","46.96522","0.03117"
"141.77400","46.96569","0.03112"
"141.78000","46.96623","0.03105"
"141.78600","46.96671","0.03101"
"141.79200","46.96719","0.03106"
"141.79800","46.96767","0.03122"
"141.80400","46.96820","0.03142"
"141.81000","46.96869","0.03157"
"141.81600","46.96917","0.03161"
"141.82200","46.96970","0.03172"
"141.82800","46.97018","0.03179"
"141.83400","46.97071","0.03177"
"141.84000","46.97120","0.03154"
"141.84600","46.97167","0.03131"
"141.85200","46.97221","0.03117"
"141.85800","46.97269","0.03115"
"141.86400","46.97317","0.03125"
"141.87000","46.97371","0.03148"
"141.87600","46.97418","0.03152"
"141.88200","46.97466","0.03158"
"141.88800","46.97520","0.03162"
"141.89400","46.97568","0.03161"
"141.90000","46.97616","0.03159"
"141.90600","46.97669","0.03148"
"141.91200","46.97718","0.03135"
"141.91800","46.97765","0.03127"
"141.92400","46.97819","0.03132"
"141.93000","46.97867","0.03130"
"141.93600","46.97915","0.03127"
"141.94200","46.97969","0.03136"
"141.94800","46.98016","0.03147"
"141.95400","46.98064","0.03152"
"141.96000","46.98118","0.03147"
"141.96600","46.98166","0.03142"
"141.97200","46.98220","0.03135"
"141.97800","46.98267","0.03128"
"141.98400","46.98316","0.03123"
"141.99000","46.98369","0.03126"
"141.99600","46.98417","0.03132"
"142.00200","46.98465","0.03143"
"142.00800","46.98519","0.03148"
"142.01400","46.98567","0.03148"
"142.02000","46.98614","0.03151"
"142.02600","46.98668","0.03164"
"142.03200","46.98716","0.03172"
"142.03800","46.98770","0.03165"
"142.04400","46.98817","0.03159"
"142.05000","46.98865","0.03154"
"142.05600","46.98919","0.03148"
"142.06200","46.98967","0.03140"
"142.06800","46.99015","0.03125"
"142.07400","46.99063","0.03120"
"142.08000","46.99117","0.03119"
"142.08600","46.99165","0.03127"
"142.09200","46.99218","0.03140"
"142.09800","46.99266","0.03143"
"142.10400","46.99319","0.03146"
"142.11000","46.99368","0.03154"
"142.11600","46.99422","0.03160"
"142.12200","46.99469","0.03165"
"142.12800","46.99523","0.03163"
"142.13400","46.99571","0.03163"
"142.14000","46.99619","0.03158"
"142.14600","46.99673","0.03158"
"142.15200","46.99720","0.03175"
"142.15800","46.99768","0.03192"
"142.16400","46.99822","0.03193"
"142.17000","46.99870","0.03194"
"142.17600","46.99923","0.03199"
"142.18200","46.99971","0.03195"
"142.18800","47.00026","0.03186"
"142.19400","47.00073","0.03178"
"142.20000","47.00121","0.03173"
"142.20600","47.00175","0.03171"
"142.21200","47.00223","0.03178"
"142.21800","47.00270","0.03188"
"142.22400","47.00318","0.03193"
"142.23000","47.00367","0.03184"
"142.23600","47.00420","0.03169"
"142.24200","47.00474","0.03158"
"142.24800","47.00521","0.03150"
"142.25400","47.00575","0.03146"
"142.26000","47.00623","0.03143"
"142.26600","47.00677","0.03137"
"142.27200","47.00725","0.03141"
"142.27800","47.00772","0.03145"
"142.28400","47.00827","0.03148"
"142.29000","47.00875","0.03148"
"142.29600","47.00922","0.03138"
"142.30200","47.00976","0.03135"
"142.30800","47.01024","0.03145"
"142.31400","47.01071","0.03157"
"142.32000","47.01119","0.03165"
"142.32600","47.01173","0.03175"
"142.33200","47.01221","0.03187"
"142.33800","47.01269","0.03189"
"142.34400","47.01316","0.03187"
"142.35000","47.01370","0.03185"
"142.35600","47.01418","0.03176"
"142.36200","47.01466","0.03170"
"142.36800","47.01520","0.03174"
"142.37400","47.01568","0.03173"
"142.38000","47.01616","0.03169"
"142.38600","47.01670","0.03165"
"142.39200","47.01717","0.03173"
"142.39800","47.01771","0.03178"
"142.40400","47.01825","0.03176"
"142.41000","47.01873","0.03186"
"142.41600","47.01927","0.03194"
"142.42200","47.01974","0.03187"
"142.42800","47.02022","0.03190"
"142.43400","47.02076","0.03191"
"142.44000","47.02124","0.03185"
"142.44600","47.02172","0.03183"
"142.45200","47.02225","0.03174"
"142.45800","47.02274","0.03164"
"142.46400","47.02322","0.03166"
"142.47000","47.02369","0.03161"
"142.47600","47.02423","0.03159"
"142.48200","47.02471","0.03159"
"142.48800","47.02518","0.03166"
"142.49400","47.02566","0.03169"
"142.50000","47.02620","0.03168"
"142.50600","47.02668","0.03167"
"142.51200","47.02716","0.03165"
"142.51800","47.02764","0.03167"
"142.52400","47.02818","0.03174"
"142.53000","47.02865","0.03182"
"142.53600","47.02919","0.03186"
"142.54200","47.02967","0.03199"
"142.54800","47.03021","0.03217"
"142.55400","47.03069","0.03222"
"142.56000","47.03116","0.03210"
"142.56600","47.03170","0.03194"
"142.57200","47.03218","0.03192"
"142.57800","47.03272","0.03196"
"142.58400","47.03320","0.03210"
"142.59000","47.03368","0.03221"
"142.59600","47.03421","0.03221"
"142.60200","47.03469","0.03215"
"142.60800","47.03517","0.03196"
"142.61400","47.03564","0.03175"
"142.62000","47.03619","0.03159"
"142.62600","47.03667","0.03163"
"142.63200","47.03714","0.03166"
"142.63800","47.03768","0.03171"
"142.64400","47.03816","0.03167"
"142.65000","47.03870","0.03162"
"142.65600","47.03917","0.03159"
"142.66200","47.03965","0.03167"
"142.66800","47.04019","0.03176"
"142.67400","47.04067","0.03182"
"142.68000","47.04121","0.03197"
"142.68600","47.04168","0.03219"
"142.69200","47.04222","0.03235"
"142.69800","47.04271","0.03241"
"142.70400","47.04324","0.03235"
"142.71000","47.04372","0.03228"
"142.71600","47.04425","0.03219"
"142.72200","47.04473","0.03220"
"142.72800","47.04528","0.03219"
"142.73400","47.04576","0.03220"
"142.74000","47.04623","0.03214"
"142.74600","47.04671","0.03201"
"142.75200","47.04719","0.03194"
"142.75800","47.04773","0.03191"
"142.76400","47.04820","0.03189"
"142.77000","47.04868","0.03196"
"142.77600","47.04916","0.03201"
"142.78200","47.04970","0.03212"
"142.78800","47.05017","0.03222"
"142.79400","47.05066","0.03227"
"142.80000","47.05119","0.03223"
"142.80600","47.05167","0.03223"
"142.81200","47.05221","0.03226"
"142.81800","47.05269","0.03235"
"142.82400","47.05323","0.03245"
"142.83000","47.05370","0.03261"
"142.83600","47.05424","0.03273"
"142.84200","47.05472","0.03275"
"142.84800","47.05526","0.03271"
"142.85400","47.05574","0.03257"
"142.86000","47.05621","0.03236"
"142.86600","47.05676","0.03226"
"142.87200","47.05723","0.03226"
"142.87800","47.05771","0.03224"
"142.88400","47.05819","0.03215"
"142.89000","47.05867","0.03207"
"142.89600","47.05921","0.03197"
"142.90200","47.05968","0.03190"
"142.90800","47.06016","0.03180"
"142.91400","47.06070","0.03179"
"142.92000","47.06118","0.03181"
"142.92600","47.06166","0.03195"
"142.93200","47.06213","0.03213"
"142.93800","47.06267","0.03219"
"142.94400","47.06315","0.03212"
"142.95000","47.06363","0.03200"
"142.95600","47.06417","0.03202"
"142.96200","47.06465","0.03204"
"142.96800","47.06519","0.03202"
"142.97400","47.06566","0.03198"
"142.98000","47.06620","0.03203"
"142.98600","47.06668","0.03207"
"142.99200","47.06716","0.03206"
"142.99800","47.06770","0.03201"
"143.00400","47.06817","0.03203"
"143.01000","47.06871","0.03208"
"143.01600","47.06919","0.03219"
"143.02200","47.06967","0.03225"
"143.02800","47.07014","0.03233"
"143.03400","47.07063","0.03242"
"143.04000","47.07117","0.03257"
"143.04600","47.07164","0.03272"
"143.05200","47.07212","0.03283"
"143.05800","47.07265","0.03282"
"143.06400","47.07314","0.03261"
"143.07000","47.07362","0.03243"
"143.07600","47.07415","0.03227"
"143.08200","47.07463","0.03219"
"143.08800","47.07511","0.03225"
"143.09400","47.07558","0.03225"
"143.10000","47.07613","0.03225"
"143.10600","47.07661","0.03218"
"143.11200","47.07714","0.03203"
"143.11800","47.07762","0.03194"
"143.12400","47.07816","0.03196"
"143.13000","47.07869","0.03201"
"143.13600","47.07917","0.03213"
"143.14200","47.07965","0.03223"
"143.14800","47.08019","0.03231"
"143.15400","47.08067","0.03235"
"143.16000","47.08115","0.03238"
"143.16600","47.08163","0.03233"
"143.17200","47.08216","0.03228"
"143.17800","47.08264","0.03228"
"143.18400","47.08313","0.03232"
"143.19000","47.08366","0.03236"
"143.19600","47.08413","0.03236"
"143.20200","47.08467","0.03240"
"143.20800","47.08516","0.03245"
"143.21400","47.08564","0.03255"
"143.22000","47.08617","0.03260"
"143.22600","47.08664","0.03255"
"143.23200","47.08713","0.03252"
"143.23800","47.08767","0.03240"
"143.24400","47.08815","0.03239"
"143.25000","47.08868","0.03245"
"143.25600","47.08916","0.03244"
"143.26200","47.08970","0.03247"
"143.26800","47.09024","0.03256"
"143.27400","47.09072","0.03261"
"143.28000","47.09125","0.03265"
"143.28600","47.09173","0.03265"
"143.29200","47.09221","0.03274"
"143.29800","47.09275","0.03290"
"143.30400","47.09322","0.03306"
"143.31000","47.09370","0.03320"
"143.31600","47.09418","0.03327"
"143.32200","47.09466","0.03329"
"143.32800","47.09520","0.03320"
"143.33400","47.09568","0.03308"
"143.34000","47.09616","0.03306"
"143.34600","47.09669","0.03301"
"143.35200","47.09717","0.03295"
"143.35800","47.09771","0.03286"
"143.36400","47.09819","0.03274"
"143.37000","47.09873","0.03270"
"143.37600","47.09920","0.03269"
"143.38200","47.09968","0.03275"
"143.38800","47.10022","0.03282"
"143.39400","47.10070","0.03287"
"143.40000","47.10124","0.03297"
"143.40600","47.10172","0.03314"
"143.41200","47.10225","0.03320"
"143.41800","47.10273","0.03308"
"143.42400","47.10321","0.03305"
"143.43000","47.10369","0.03306"
"143.43600","47.10423","0.03310"
"143.44200","47.10470","0.03310"
"143.44800","47.10518","0.03300"
"143.45400","47.10566","0.03300"
"143.46000","47.10614","0.03290"
"143.46600","47.10662","0.03289"
"143.47200","47.10715","0.03294"
"143.47800","47.10764","0.03288"
"143.48400","47.10811","0.03279"
"143.49000","47.10865","0.03278"
"143.49600","47.10913","0.03282"
"143.50200","47.10961","0.03287"
"143.50800","47.11015","0.03286"
"143.51400","47.11062","0.03285"
"143.52000","47.11116","0.03292"
"143.52600","47.11164","0.03303"
"143.53200","47.11218","0.03312"
"143.53800","47.11266","0.03316"
"143.54400","47.11319","0.03318"
"143.55000","47.11367","0.03322"
"143.55600","47.11421","0.03327"
"143.56200","47.11469","0.03334"
"143.56800","47.11517","0.03353"
"143.57400","47.11571","0.03376"
"143.58000","47.11619","0.03381"
"143.58600","47.11666","0.03394"
"143.59200","47.11720","0.03395"
"143.59800","47.11768","0.03386"
"143.60400","47.11816","0.03368"
"143.61000","47.11863","0.03344"
"143.61600","47.11917","0.03326"
"143.62200","47.11965","0.03299"
"143.62800","47.12013","0.03289"
"143.63400","47.12067","0.03290"
"143.64000","47.12114","0.03292"
"143.64600","47.12162","0.03294"
"143.65200","47.12217","0.03293"
"143.65800","47.12264","0.03285"
"143.66400","47.12318","0.03282"
"143.67000","47.12366","0.03279"
"143.67600","47.12420","0.03278"
"143.68200","47.12468","0.03279"
"143.68800","47.12522","0.03280"
"143.69400","47.12575","0.03280"
"143.70000","47.12622","0.03284"
"143.70600","47.12677","0.03293"
"143.71200","47.12725","0.03308"
"143.71800","47.12772","0.03315"
"143.72400","47.12820","0.03312"
"143.73000","47.12874","0.03311"
"143.73600","47.12922","0.03313"
"143.74200","47.12970","0.03319"
"143.74800","47.13023","0.03318"
"143.75400","47.13071","0.03319"
"143.76000","47.13119","0.03319"
"143.76600","47.13173","0.03323"
"143.77200","47.13221","0.03322"
"143.77800","47.13269","0.03314"
"143.78400","47.13322","0.03306"
"143.79000","47.13371","0.03304"
"143.79600","47.13418","0.03311"
"143.80200","47.13472","0.03322"
"143.80800","47.13520","0.03335"
"143.81400","47.13567","0.03334"
"143.82000","47.13622","0.03319"
"143.82600","47.13675","0.03312"
"143.83200","47.13723","0.03316"
"143.83800","47.13777","0.03311"
"143.84400","47.13824","0.03316"
"143.85000","47.13878","0.03318"
"143.85600","47.13926","0.03322"
"143.86200","47.13980","0.03324"
"143.86800","47.14028","0.03327"
"143.87400","47.14075","0.03341"
"143.88000","47.14124","0.03345"
"143.88600","47.14178","0.03350"
"143.89200","47.14225","0.03352"
"143.89800","47.14273","0.03347"
"143.90400","47.14327","0.03340"
"143.91000","47.14375","0.03330"
"143.91600","47.14422","0.03329"
"143.92200","47.14476","0.03323"
"143.92800","47.14524","0.03320"
"143.93400","47.14573","0.03333"
"143.94000","47.14626","0.03348"
"143.94600","47.14673","0.03353"
"143.95200","47.14722","0.03354"
"143.95800","47.14775","0.03353"
"143.96400","47.14824","0.03357"
"143.97000","47.14871","0.03353"
"143.97600","47.14925","0.03332"
"143.98200","47.14973","0.03307"
"143.98800","47.15020","0.03285"
"143.99400","47.15074","0.03282"
"144.00000","47.15122","0.03299"
"144.00600","47.15170","0.03321"
"144.01200","47.15224","0.03324"
"144.01800","47.15271","0.03330"
"144.02400","47.15320","0.03339"
"144.03000","47.15373","0.03342"
"144.03600","47.15421","0.03323"
"144.04200","47.15469","0.03312"
"144.04800","47.15517","0.03305"
"144.05400","47.15571","0.03296"
"144.06000","47.15618","0.03294"
"144.06600","47.15666","0.03303"
"144.07200","47.15714","0.03312"
"144.07800","47.15768","0.03321"
"144.08400","47.15816","0.03342"
"144.09000","47.15864","0.03367"
"144.09600","47.15911","0.03380"
"144.10200","47.15965","0.03389"
"144.10800","47.16013","0.03392"
"144.11400","47.16067","0.03395"
"144.12000","47.16115","0.03395"
"144.12600","47.16169","0.03398"
"144.13200","47.16216","0.03408"
"144.13800","47.16270","0.03410"
"144.14400","47.16318","0.03394"
"144.15000","47.16372","0.03379"
"144.15600","47.16420","0.03372"
"144.16200","47.16467","0.03355"
"144.16800","47.16521","0.03335"
"144.17400","47.16569","0.03318"
"144.18000","47.16617","0.03306"
"144.18600","47.16671","0.03299"
"144.19200","47.16719","0.03292"
"144.19800","47.16767","0.03298"
"144.20400","47.16820","0.03303"
"144.21000","47.16868","0.03291"
"144.21600","47.16916","0.03280"
"144.22200","47.16970","0.03290"
"144.22800","47.17018","0.03311"
"144.23400","47.17071","0.03339"
"144.24000","47.17119","0.03372"
"144.24600","47.17173","0.03382"
"144.25200","47.17221","0.03375"
"144.25800","47.17268","0.03365"
"144.26400","47.17322","0.03360"
"144.27000","47.17376","0.03357"
"144.27600","47.17424","0.03360"
"144.28200","47.17472","0.03358"
"144.28800","47.17525","0.03360"
"144.29400","47.17574","0.03357"
"144.30000","47.17628","0.03355"
"144.30600","47.17675","0.03344"
"144.31200","47.17723","0.03329"
"144.31800","47.17776","0.03314"
"144.32400","47.17825","0.03313"
"144.33000","47.17872","0.03327"
"144.33600","47.17926","0.03342"
"144.34200","47.17974","0.03348"
"144.34800","47.18022","0.03350"
"144.35400","47.18076","0.03360"
"144.36000","47.18123","0.03364"
"144.36600","47.18171","0.03365"
"144.37200","47.18219","0.03359"
"144.37800","47.18267","0.03352"
"144.38400","47.18321","0.03353"
"144.39000","47.18369","0.03364"
"144.39600","47.18416","0.03367"
"144.40200","47.18471","0.03358"
"144.40800","47.18518","0.03351"
"144.41400","47.18572","0.03359"
"144.42000","47.18620","0.03366"
"144.42600","47.18674","0.03372"
"144.43200","47.18721","0.03382"
"144.43800","47.18769","0.03387"
"144.44400","47.18818","0.03385"
"144.45000","47.18871","0.03380"
"144.45600","47.18919","0.03381"
"144.46200","47.18967","0.03392"
"144.46800","47.19014","0.03402"
"144.47400","47.19068","0.03402"
"144.48000","47.19116","0.03398"
"144.48600","47.19170","0.03396"
"144.49200","47.19218","0.03389"
"144.49800","47.19272","0.03377"
"144.50400","47.19319","0.03371"
"144.51000","47.19367","0.03374"
"144.51600","47.19421","0.03375"
"144.52200","47.19469","0.03381"
"144.52800","47.19517","0.03379"
"144.53400","47.19570","0.03379"
"144.54000","47.19618","0.03385"
"144.54600","47.19672","0.03386"
"144.55200","47.19726","0.03370"
"144.55800","47.19774","0.03358"
"144.56400","47.19822","0.03358"
"144.57000","47.19876","0.03370"
"144.57600","47.19923","0.03372"
"144.58200","47.19977","0.03375"
"144.58800","47.20025","0.03373"
"144.59400","47.20073","0.03368"
"144.60000","47.20121","0.03373"
"144.60600","47.20168","0.03381"
"144.61200","47.20216","0.03381"
"144.61800","47.20270","0.03372"
"144.62400","47.20317","0.03367"
"144.63000","47.20366","0.03367"
"144.63600","47.20420","0.03373"
"144.64200","47.20467","0.03380"
"144.64800","47.20515","0.03386"
"144.65400","47.20563","0.03381"
"144.66000","47.20617","0.03371"
"144.66600","47.20665","0.03361"
"144.67200","47.20712","0.03356"
"144.67800","47.20766","0.03347"
"144.68400","47.20814","0.03326"
"144.69000","47.20862","0.03308"
"144.69600","47.20916","0.03281"
"144.70200","47.20964","0.03250"
"144.70800","47.21017","0.03243"
"144.71400","47.21065","0.03247"
"144.72000","47.21119","0.03242"
"144.72600","47.21167","0.03229"
"144.73200","47.21215","0.03228"
"144.73800","47.21268","0.03252"
"144.74400","47.21317","0.03278"
"144.75000","47.21364","0.03301"
"144.75600","47.21418","0.03314"
"144.76200","47.21466","0.03320"
"144.76800","47.21513","0.03337"
"144.77400","47.21568","0.03353"
"144.78000","47.21616","0.03371"
"144.78600","47.21669","0.03379"
"144.79200","47.21717","0.03382"
"144.79800","47.21770","0.03374"
"144.80400","47.21819","0.03370"
"144.81000","47.21867","0.03369"
"144.81600","47.21920","0.03366"
"144.82200","47.21968","0.03352"
"144.82800","47.22021","0.03331"
"144.83400","47.22070","0.03309"
"144.84000","47.22124","0.03302"
"144.84600","47.22171","0.03311"
"144.85200","47.22225","0.03310"
"144.85800","47.22273","0.03303"
"144.86400","47.22327","0.03295"
"144.87000","47.22375","0.03291"
"144.87600","47.22422","0.03298"
"144.88200","47.22476","0.03309"
"144.88800","47.22524","0.03316"
"144.89400","47.22572","0.03318"
"144.90000","47.22619","0.03309"
"144.90600","47.22673","0.03292"
"144.91200","47.22721","0.03287"
"144.91800","47.22770","0.03289"
"144.92400","47.22823","0.03295"
"144.93000","47.22871","0.03301"
"144.93600","47.22919","0.03322"
"144.94200","47.22972","0.03335"
"144.94800","47.23020","0.03349"
"144.95400","47.23068","0.03352"
"144.96000","47.23122","0.03338"
"144.96600","47.23170","0.03329"
