End date,"12/23/2016"
Specimen label,"21BG_UNK"
Maximum Load,"0.01081",N

Time,Extension,Load
(s),(mm),(N)
"45.92400","3.82719","0.00198"
"45.93000","3.82767","0.00196"
"45.93600","3.82820","0.00202"
"45.94200","3.82868","0.00216"
"45.94800","3.82922","0.00226"
"45.95400","3.82970","0.00236"
"45.96000","3.83018","0.00238"
"45.96600","3.83072","0.00237"
"45.97200","3.83119","0.00240"
"45.97800","3.83167","0.00249"
"45.98400","3.83221","0.00251"
"45.99000","3.83269","0.00262"
"45.99600","3.83317","0.00262"
"46.00200","3.83371","0.00262"
"46.00800","3.83418","0.00267"
"46.01400","3.83466","0.00270"
"46.02000","3.83520","0.00272"
"46.02600","3.83568","0.00266"
"46.03200","3.83616","0.00258"
"46.03800","3.83669","0.00256"
"46.04400","3.83717","0.00261"
"46.05000","3.83765","0.00260"
"46.05600","3.83819","0.00263"
"46.06200","3.83867","0.00258"
"46.06800","3.83921","0.00252"
"46.07400","3.83968","0.00264"
"46.08000","3.84022","0.00269"
"46.08600","3.84070","0.00268"
"46.09200","3.84124","0.00267"
"46.09800","3.84172","0.00266"
"46.10400","3.84226","0.00273"
"46.11000","3.84273","0.00274"
"46.11600","3.84327","0.00265"
"46.12200","3.84375","0.00267"
"46.12800","3.84423","0.00268"
"46.13400","3.84477","0.00259"
"46.14000","3.84524","0.00264"
"46.14600","3.84572","0.00268"
"46.15200","3.84626","0.00266"
"46.15800","3.84674","0.00266"
"46.16400","3.84722","0.00257"
"46.17000","3.84770","0.00260"
"46.17600","3.84823","0.00262"
"46.18200","3.84871","0.00264"
"46.18800","3.84919","0.00266"
"46.19400","3.84967","0.00264"
"46.20000","3.85021","0.00253"
"46.20600","3.85069","0.00260"
"46.21200","3.85116","0.00267"
"46.21800","3.85170","0.00265"
"46.22400","3.85218","0.00257"
"46.23000","3.85272","0.00244"
"46.23600","3.85320","0.00235"
"46.24200","3.85373","0.00233"
"46.24800","3.85421","0.00235"
"46.25400","3.85469","0.00241"
"46.26000","3.85517","0.00249"
"46.26600","3.85565","0.00250"
"46.27200","3.85619","0.00259"
"46.27800","3.85666","0.00264"
"46.28400","3.85714","0.00267"
"46.29000","3.85762","0.00272"
"46.29600","3.85816","0.00280"
"46.30200","3.85864","0.00289"
"46.30800","3.85912","0.00304"
"46.31400","3.85965","0.00311"
"46.32000","3.86013","0.00311"
"46.32600","3.86061","0.00298"
"46.33200","3.86115","0.00279"
"46.33800","3.86163","0.00273"
"46.34400","3.86216","0.00278"
"46.35000","3.86264","0.00278"
"46.35600","3.86318","0.00280"
"46.36200","3.86366","0.00276"
"46.36800","3.86420","0.00267"
"46.37400","3.86468","0.00270"
"46.38000","3.86521","0.00264"
"46.38600","3.86569","0.00258"
"46.39200","3.86623","0.00256"
"46.39800","3.86671","0.00252"
"46.40400","3.86719","0.00260"
"46.41000","3.86773","0.00265"
"46.41600","3.86820","0.00264"
"46.42200","3.86868","0.00252"
"46.42800","3.86916","0.00243"
"46.43400","3.86970","0.00230"
"46.44000","3.87018","0.00225"
"46.44600","3.87065","0.00226"
"46.45200","3.87119","0.00217"
"46.45800","3.87167","0.00213"
"46.46400","3.87221","0.00204"
"46.47000","3.87269","0.00201"
"46.47600","3.87317","0.00205"
"46.48200","3.87370","0.00212"
"46.48800","3.87418","0.00226"
"46.49400","3.87472","0.00243"
"46.50000","3.87520","0.00251"
"46.50600","3.87574","0.00266"
"46.51200","3.87622","0.00273"
"46.51800","3.87669","0.00277"
"46.52400","3.87723","0.00287"
"46.53000","3.87771","0.00292"
"46.53600","3.87819","0.00290"
"46.54200","3.87873","0.00291"
"46.54800","3.87920","0.00286"
"46.55400","3.87968","0.00276"
"46.56000","3.88022","0.00257"
"46.56600","3.88070","0.00235"
"46.57200","3.88118","0.00234"
"46.57800","3.88166","0.00235"
"46.58400","3.88219","0.00237"
"46.59000","3.88267","0.00251"
"46.59600","3.88315","0.00266"
"46.60200","3.88369","0.00275"
"46.60800","3.88417","0.00279"
"46.61400","3.88471","0.00271"
"46.62000","3.88518","0.00262"
"46.62600","3.88572","0.00261"
"46.63200","3.88620","0.00257"
"46.63800","3.88674","0.00258"
"46.64400","3.88722","0.00254"
"46.65000","3.88775","0.00244"
"46.65600","3.88823","0.00243"
"46.66200","3.88877","0.00234"
"46.66800","3.88925","0.00225"
"46.67400","3.88973","0.00225"
"46.68000","3.89027","0.00227"
"46.68600","3.89074","0.00227"
"46.69200","3.89122","0.00233"
"46.69800","3.89170","0.00246"
"46.70400","3.89224","0.00271"
"46.71000","3.89272","0.00299"
"46.71600","3.89320","0.00312"
"46.72200","3.89367","0.00323"
"46.72800","3.89421","0.00327"
"46.73400","3.89469","0.00324"
"46.74000","3.89517","0.00321"
"46.74600","3.89565","0.00314"
"46.75200","3.89619","0.00307"
"46.75800","3.89666","0.00303"
"46.76400","3.89714","0.00291"
"46.77000","3.89768","0.00280"
"46.77600","3.89816","0.00271"
"46.78200","3.89870","0.00251"
"46.78800","3.89917","0.00235"
"46.79400","3.89965","0.00230"
"46.80000","3.90019","0.00232"
"46.80600","3.90067","0.00240"
"46.81200","3.90121","0.00253"
"46.81800","3.90169","0.00268"
"46.82400","3.90216","0.00276"
"46.83000","3.90270","0.00277"
"46.83600","3.90318","0.00270"
"46.84200","3.90366","0.00267"
"46.84800","3.90414","0.00256"
"46.85400","3.90462","0.00251"
"46.86000","3.90515","0.00256"
"46.86600","3.90563","0.00254"
"46.87200","3.90611","0.00253"
"46.87800","3.90659","0.00261"
"46.88400","3.90713","0.00266"
"46.89000","3.90760","0.00266"
"46.89600","3.90808","0.00268"
"46.90200","3.90856","0.00269"
"46.90800","3.90904","0.00273"
"46.91400","3.90958","0.00274"
"46.92000","3.91006","0.00282"
"46.92600","3.91059","0.00292"
"46.93200","3.91107","0.00286"
"46.93800","3.91161","0.00283"
"46.94400","3.91215","0.00277"
"46.95000","3.91269","0.00259"
"46.95600","3.91317","0.00248"
"46.96200","3.91370","0.00236"
"46.96800","3.91418","0.00221"
"46.97400","3.91472","0.00215"
"46.98000","3.91520","0.00214"
"46.98600","3.91568","0.00214"
"46.99200","3.91621","0.00221"
"46.99800","3.91669","0.00223"
"47.00400","3.91717","0.00224"
"47.01000","3.91771","0.00234"
"47.01600","3.91819","0.00238"
"47.02200","3.91867","0.00236"
"47.02800","3.91920","0.00240"
"47.03400","3.91968","0.00249"
"47.04000","3.92016","0.00269"
"47.04600","3.92070","0.00273"
"47.05200","3.92118","0.00280"
"47.05800","3.92172","0.00294"
"47.06400","3.92219","0.00303"
"47.07000","3.92273","0.00307"
"47.07600","3.92321","0.00320"
"47.08200","3.92375","0.00320"
"47.08800","3.92423","0.00318"
"47.09400","3.92476","0.00321"
"47.10000","3.92524","0.00323"
"47.10600","3.92578","0.00327"
"47.11200","3.92626","0.00323"
"47.11800","3.92674","0.00306"
"47.12400","3.92728","0.00294"
"47.13000","3.92775","0.00284"
"47.13600","3.92823","0.00281"
"47.14200","3.92871","0.00284"
"47.14800","3.92919","0.00270"
"47.15400","3.92967","0.00258"
"47.16000","3.93021","0.00255"
"47.16600","3.93068","0.00265"
"47.17200","3.93116","0.00292"
"47.17800","3.93170","0.00317"
"47.18400","3.93218","0.00328"
"47.19000","3.93266","0.00337"
"47.19600","3.93319","0.00330"
"47.20200","3.93367","0.00311"
"47.20800","3.93421","0.00305"
"47.21400","3.93469","0.00297"
"47.22000","3.93523","0.00292"
"47.22600","3.93571","0.00285"
"47.23200","3.93618","0.00276"
"47.23800","3.93672","0.00283"
"47.24400","3.93726","0.00283"
"47.25000","3.93774","0.00268"
"47.25600","3.93822","0.00254"
"47.26200","3.93870","0.00241"
"47.26800","3.93923","0.00221"
"47.27400","3.93971","0.00217"
"47.28000","3.94019","0.00218"
"47.28600","3.94067","0.00228"
"47.29200","3.94121","0.00239"
"47.29800","3.94168","0.00245"
"47.30400","3.94222","0.00252"
"47.31000","3.94270","0.00263"
"47.31600","3.94318","0.00264"
"47.32200","3.94372","0.00268"
"47.32800","3.94420","0.00274"
"47.33400","3.94467","0.00270"
"47.34000","3.94521","0.00282"
"47.34600","3.94569","0.00292"
"47.35200","3.94617","0.00293"
"47.35800","3.94671","0.00286"
"47.36400","3.94719","0.00272"
"47.37000","3.94772","0.00271"
"47.37600","3.94820","0.00283"
"47.38200","3.94868","0.00284"
"47.38800","3.94922","0.00281"
"47.39400","3.94970","0.00280"
"47.40000","3.95017","0.00267"
"47.40600","3.95071","0.00262"
"47.41200","3.95119","0.00270"
"47.41800","3.95167","0.00278"
"47.42400","3.95215","0.00292"
"47.43000","3.95263","0.00286"
"47.43600","3.95316","0.00274"
"47.44200","3.95364","0.00264"
"47.44800","3.95412","0.00249"
"47.45400","3.95466","0.00236"
"47.46000","3.95514","0.00222"
"47.46600","3.95562","0.00212"
"47.47200","3.95615","0.00213"
"47.47800","3.95663","0.00219"
"47.48400","3.95711","0.00225"
"47.49000","3.95765","0.00227"
"47.49600","3.95813","0.00228"
"47.50200","3.95866","0.00230"
"47.50800","3.95914","0.00256"
"47.51400","3.95968","0.00275"
"47.52000","3.96016","0.00296"
"47.52600","3.96064","0.00312"
"47.53200","3.96118","0.00309"
"47.53800","3.96165","0.00308"
"47.54400","3.96213","0.00316"
"47.55000","3.96267","0.00304"
"47.55600","3.96315","0.00294"
"47.56200","3.96369","0.00282"
"47.56800","3.96417","0.00265"
"47.57400","3.96470","0.00268"
"47.58000","3.96518","0.00277"
"47.58600","3.96572","0.00275"
"47.59200","3.96620","0.00277"
"47.59800","3.96674","0.00272"
"47.60400","3.96721","0.00266"
"47.61000","3.96775","0.00260"
"47.61600","3.96823","0.00252"
"47.62200","3.96871","0.00257"
"47.62800","3.96925","0.00270"
"47.63400","3.96973","0.00280"
"47.64000","3.97020","0.00285"
"47.64600","3.97068","0.00275"
"47.65200","3.97122","0.00262"
"47.65800","3.97170","0.00263"
"47.66400","3.97224","0.00256"
"47.67000","3.97272","0.00252"
"47.67600","3.97319","0.00259"
"47.68200","3.97367","0.00258"
"47.68800","3.97421","0.00255"
"47.69400","3.97469","0.00248"
"47.70000","3.97517","0.00242"
"47.70600","3.97570","0.00255"
"47.71200","3.97618","0.00264"
"47.71800","3.97672","0.00270"
"47.72400","3.97720","0.00281"
"47.73000","3.97774","0.00283"
"47.73600","3.97822","0.00282"
"47.74200","3.97875","0.00288"
"47.74800","3.97923","0.00291"
"47.75400","3.97971","0.00293"
"47.76000","3.98025","0.00295"
"47.76600","3.98073","0.00279"
"47.77200","3.98121","0.00262"
"47.77800","3.98168","0.00256"
"47.78400","3.98222","0.00251"
"47.79000","3.98270","0.00259"
"47.79600","3.98318","0.00262"
"47.80200","3.98366","0.00257"
"47.80800","3.98420","0.00260"
"47.81400","3.98467","0.00267"
"47.82000","3.98515","0.00273"
"47.82600","3.98569","0.00281"
"47.83200","3.98617","0.00279"
"47.83800","3.98665","0.00281"
"47.84400","3.98718","0.00289"
"47.85000","3.98766","0.00292"
"47.85600","3.98820","0.00298"
"47.86200","3.98868","0.00298"
"47.86800","3.98922","0.00289"
"47.87400","3.98970","0.00289"
"47.88000","3.99017","0.00293"
"47.88600","3.99071","0.00298"
"47.89200","3.99119","0.00299"
"47.89800","3.99173","0.00297"
"47.90400","3.99221","0.00305"
"47.91000","3.99269","0.00329"
"47.91600","3.99322","0.00333"
"47.92200","3.99370","0.00321"
"47.92800","3.99418","0.00315"
"47.93400","3.99466","0.00307"
"47.94000","3.99520","0.00298"
"47.94600","3.99567","0.00288"
"47.95200","3.99615","0.00277"
"47.95800","3.99663","0.00270"
"47.96400","3.99711","0.00254"
"47.97000","3.99765","0.00240"
"47.97600","3.99813","0.00237"
"47.98200","3.99860","0.00240"
"47.98800","3.99914","0.00247"
"47.99400","3.99962","0.00251"
"48.00000","4.00016","0.00253"
"48.00600","4.00064","0.00260"
"48.01200","4.00117","0.00266"
"48.01800","4.00165","0.00266"
"48.02400","4.00219","0.00267"
"48.03000","4.00267","0.00250"
"48.03600","4.00321","0.00232"
"48.04200","4.00369","0.00235"
"48.04800","4.00416","0.00239"
"48.05400","4.00470","0.00248"
"48.06000","4.00518","0.00267"
"48.06600","4.00566","0.00276"
"48.07200","4.00620","0.00281"
"48.07800","4.00668","0.00291"
"48.08400","4.00721","0.00293"
"48.09000","4.00769","0.00297"
"48.09600","4.00817","0.00295"
"48.10200","4.00871","0.00290"
"48.10800","4.00919","0.00301"
"48.11400","4.00967","0.00298"
"48.12000","4.01020","0.00292"
"48.12600","4.01068","0.00296"
"48.13200","4.01122","0.00285"
"48.13800","4.01170","0.00275"
"48.14400","4.01224","0.00270"
"48.15000","4.01271","0.00265"
"48.15600","4.01325","0.00258"
"48.16200","4.01373","0.00257"
"48.16800","4.01427","0.00254"
"48.17400","4.01475","0.00258"
"48.18000","4.01523","0.00255"
"48.18600","4.01576","0.00253"
"48.19200","4.01624","0.00269"
"48.19800","4.01672","0.00271"
"48.20400","4.01720","0.00274"
"48.21000","4.01774","0.00280"
"48.21600","4.01822","0.00291"
"48.22200","4.01869","0.00303"
"48.22800","4.01923","0.00306"
"48.23400","4.01971","0.00300"
"48.24000","4.02019","0.00298"
"48.24600","4.02073","0.00297"
"48.25200","4.02120","0.00287"
"48.25800","4.02168","0.00291"
"48.26400","4.02222","0.00293"
"48.27000","4.02270","0.00288"
"48.27600","4.02324","0.00286"
"48.28200","4.02372","0.00278"
"48.28800","4.02425","0.00277"
"48.29400","4.02473","0.00281"
"48.30000","4.02527","0.00278"
"48.30600","4.02575","0.00289"
"48.31200","4.02629","0.00305"
"48.31800","4.02676","0.00307"
"48.32400","4.02724","0.00307"
"48.33000","4.02772","0.00302"
"48.33600","4.02826","0.00296"
"48.34200","4.02874","0.00302"
"48.34800","4.02922","0.00305"
"48.35400","4.02970","0.00310"
"48.36000","4.03023","0.00316"
"48.36600","4.03071","0.00304"
"48.37200","4.03125","0.00298"
"48.37800","4.03173","0.00309"
"48.38400","4.03221","0.00310"
"48.39000","4.03274","0.00307"
"48.39600","4.03322","0.00304"
"48.40200","4.03370","0.00300"
"48.40800","4.03424","0.00294"
"48.41400","4.03472","0.00285"
"48.42000","4.03520","0.00273"
"48.42600","4.03567","0.00267"
"48.43200","4.03621","0.00258"
"48.43800","4.03669","0.00246"
"48.44400","4.03723","0.00238"
"48.45000","4.03771","0.00242"
"48.45600","4.03824","0.00259"
"48.46200","4.03872","0.00278"
"48.46800","4.03920","0.00287"
"48.47400","4.03968","0.00294"
"48.48000","4.04022","0.00295"
"48.48600","4.04070","0.00296"
"48.49200","4.04117","0.00296"
"48.49800","4.04171","0.00286"
"48.50400","4.04219","0.00284"
"48.51000","4.04267","0.00294"
"48.51600","4.04315","0.00289"
"48.52200","4.04369","0.00289"
"48.52800","4.04416","0.00298"
"48.53400","4.04470","0.00299"
"48.54000","4.04518","0.00301"
"48.54600","4.04572","0.00303"
"48.55200","4.04620","0.00301"
"48.55800","4.04668","0.00309"
"48.56400","4.04721","0.00311"
"48.57000","4.04769","0.00310"
"48.57600","4.04817","0.00323"
"48.58200","4.04871","0.00323"
"48.58800","4.04919","0.00320"
"48.59400","4.04972","0.00318"
"48.60000","4.05020","0.00305"
"48.60600","4.05068","0.00292"
"48.61200","4.05122","0.00281"
"48.61800","4.05170","0.00264"
"48.62400","4.05218","0.00259"
"48.63000","4.05271","0.00256"
"48.63600","4.05319","0.00251"
"48.64200","4.05373","0.00260"
"48.64800","4.05421","0.00266"
"48.65400","4.05475","0.00266"
"48.66000","4.05522","0.00273"
"48.66600","4.05576","0.00270"
"48.67200","4.05624","0.00267"
"48.67800","4.05678","0.00265"
"48.68400","4.05726","0.00252"
"48.69000","4.05780","0.00254"
"48.69600","4.05827","0.00261"
"48.70200","4.05875","0.00264"
"48.70800","4.05929","0.00280"
"48.71400","4.05977","0.00287"
"48.72000","4.06025","0.00292"
"48.72600","4.06073","0.00304"
"48.73200","4.06120","0.00312"
"48.73800","4.06168","0.00315"
"48.74400","4.06222","0.00319"
"48.75000","4.06270","0.00305"
"48.75600","4.06318","0.00284"
"48.76200","4.06372","0.00270"
"48.76800","4.06419","0.00261"
"48.77400","4.06467","0.00267"
"48.78000","4.06521","0.00265"
"48.78600","4.06569","0.00257"
"48.79200","4.06617","0.00265"
"48.79800","4.06670","0.00267"
"48.80400","4.06718","0.00269"
"48.81000","4.06772","0.00271"
"48.81600","4.06820","0.00273"
"48.82200","4.06874","0.00280"
"48.82800","4.06922","0.00292"
"48.83400","4.06969","0.00298"
"48.84000","4.07023","0.00311"
"48.84600","4.07071","0.00326"
"48.85200","4.07119","0.00340"
"48.85800","4.07167","0.00355"
"48.86400","4.07221","0.00353"
"48.87000","4.07268","0.00346"
"48.87600","4.07316","0.00344"
"48.88200","4.07364","0.00333"
"48.88800","4.07418","0.00331"
"48.89400","4.07466","0.00332"
"48.90000","4.07514","0.00313"
"48.90600","4.07567","0.00300"
"48.91200","4.07615","0.00293"
"48.91800","4.07663","0.00288"
"48.92400","4.07717","0.00286"
"48.93000","4.07765","0.00284"
"48.93600","4.07818","0.00280"
"48.94200","4.07866","0.00274"
"48.94800","4.07920","0.00270"
"48.95400","4.07968","0.00282"
"48.96000","4.08022","0.00305"
"48.96600","4.08070","0.00314"
"48.97200","4.08117","0.00310"
"48.97800","4.08171","0.00304"
"48.98400","4.08219","0.00291"
"48.99000","4.08267","0.00293"
"48.99600","4.08321","0.00296"
"49.00200","4.08368","0.00288"
"49.00800","4.08416","0.00284"
"49.01400","4.08464","0.00275"
"49.02000","4.08518","0.00268"
"49.02600","4.08566","0.00277"
"49.03200","4.08614","0.00276"
"49.03800","4.08667","0.00270"
"49.04400","4.08715","0.00273"
"49.05000","4.08763","0.00270"
"49.05600","4.08811","0.00283"
"49.06200","4.08865","0.00293"
"49.06800","4.08913","0.00299"
"49.07400","4.08960","0.00295"
"49.08000","4.09014","0.00284"
"49.08600","4.09062","0.00284"
"49.09200","4.09116","0.00300"
"49.09800","4.09170","0.00305"
"49.10400","4.09218","0.00296"
"49.11000","4.09271","0.00291"
"49.11600","4.09319","0.00278"
"49.12200","4.09367","0.00281"
"49.12800","4.09421","0.00288"
"49.13400","4.09469","0.00294"
"49.14000","4.09516","0.00306"
"49.14600","4.09564","0.00325"
"49.15200","4.09618","0.00331"
"49.15800","4.09666","0.00337"
"49.16400","4.09714","0.00338"
"49.17000","4.09768","0.00323"
"49.17600","4.09815","0.00308"
"49.18200","4.09863","0.00286"
"49.18800","4.09917","0.00278"
"49.19400","4.09965","0.00286"
"49.20000","4.10019","0.00283"
"49.20600","4.10067","0.00264"
"49.21200","4.10114","0.00247"
"49.21800","4.10168","0.00242"
"49.22400","4.10216","0.00256"
"49.23000","4.10270","0.00270"
"49.23600","4.10318","0.00280"
"49.24200","4.10371","0.00283"
"49.24800","4.10425","0.00273"
"49.25400","4.10473","0.00263"
"49.26000","4.10527","0.00259"
"49.26600","4.10575","0.00251"
"49.27200","4.10623","0.00243"
"49.27800","4.10670","0.00244"
"49.28400","4.10718","0.00245"
"49.29000","4.10772","0.00247"
"49.29600","4.10820","0.00251"
"49.30200","4.10868","0.00254"
"49.30800","4.10916","0.00264"
"49.31400","4.10969","0.00258"
"49.32000","4.11017","0.00252"
"49.32600","4.11065","0.00256"
"49.33200","4.11119","0.00254"
"49.33800","4.11167","0.00244"
"49.34400","4.11220","0.00239"
"49.35000","4.11268","0.00239"
"49.35600","4.11316","0.00250"
"49.36200","4.11370","0.00269"
"49.36800","4.11418","0.00274"
"49.37400","4.11472","0.00274"
"49.38000","4.11519","0.00266"
"49.38600","4.11573","0.00262"
"49.39200","4.11621","0.00267"
"49.39800","4.11669","0.00265"
"49.40400","4.11723","0.00265"
"49.41000","4.11770","0.00266"
"49.41600","4.11818","0.00261"
"49.42200","4.11872","0.00267"
"49.42800","4.11920","0.00273"
"49.43400","4.11968","0.00272"
"49.44000","4.12016","0.00276"
"49.44600","4.12064","0.00278"
"49.45200","4.12111","0.00279"
"49.45800","4.12165","0.00288"
"49.46400","4.12213","0.00292"
"49.47000","4.12261","0.00299"
"49.47600","4.12309","0.00312"
"49.48200","4.12362","0.00318"
"49.48800","4.12410","0.00317"
"49.49400","4.12464","0.00318"
"49.50000","4.12512","0.00311"
"49.50600","4.12560","0.00307"
"49.51200","4.12614","0.00303"
"49.51800","4.12667","0.00291"
"49.52400","4.12715","0.00283"
"49.53000","4.12769","0.00276"
"49.53600","4.12817","0.00274"
"49.54200","4.12871","0.00284"
"49.54800","4.12918","0.00289"
"49.55400","4.12966","0.00288"
"49.56000","4.13020","0.00293"
"49.56600","4.13068","0.00302"
"49.57200","4.13116","0.00312"
"49.57800","4.13170","0.00319"
"49.58400","4.13217","0.00311"
"49.59000","4.13265","0.00306"
"49.59600","4.13313","0.00305"
"49.60200","4.13367","0.00307"
"49.60800","4.13415","0.00310"
"49.61400","4.13463","0.00301"
"49.62000","4.13516","0.00292"
"49.62600","4.13564","0.00283"
"49.63200","4.13612","0.00265"
"49.63800","4.13666","0.00256"
"49.64400","4.13714","0.00264"
"49.65000","4.13767","0.00267"
"49.65600","4.13821","0.00281"
"49.66200","4.13869","0.00293"
"49.66800","4.13923","0.00297"
"49.67400","4.13971","0.00297"
"49.68000","4.14025","0.00285"
"49.68600","4.14072","0.00274"
"49.69200","4.14120","0.00272"
"49.69800","4.14174","0.00275"
"49.70400","4.14222","0.00272"
"49.71000","4.14270","0.00278"
"49.71600","4.14324","0.00287"
