End date,"2/26/2017"
Specimen label,"1AT_2.2"
Maximum Load,"0.00830",N

Time,Extension,Load
(s),(mm),(N)
"103.25400","8.60467","0.00446"
"103.26000","8.60521","0.00449"
"103.26600","8.60569","0.00457"
"103.27200","8.60616","0.00471"
"103.27800","8.60664","0.00489"
"103.28400","8.60712","0.00503"
"103.29000","8.60760","0.00505"
"103.29600","8.60814","0.00495"
"103.30200","8.60862","0.00496"
"103.30800","8.60909","0.00489"
"103.31400","8.60963","0.00476"
"103.32000","8.61011","0.00483"
"103.32600","8.61065","0.00496"
"103.33200","8.61113","0.00506"
"103.33800","8.61167","0.00500"
"103.34400","8.61214","0.00497"
"103.35000","8.61268","0.00490"
"103.35600","8.61316","0.00480"
"103.36200","8.61370","0.00467"
"103.36800","8.61424","0.00458"
"103.37400","8.61472","0.00467"
"103.38000","8.61525","0.00477"
"103.38600","8.61573","0.00478"
"103.39200","8.61627","0.00471"
"103.39800","8.61675","0.00461"
"103.40400","8.61723","0.00443"
"103.41000","8.61776","0.00429"
"103.41600","8.61824","0.00411"
"103.42200","8.61872","0.00396"
"103.42800","8.61920","0.00380"
"103.43400","8.61974","0.00369"
"103.44000","8.62022","0.00379"
"103.44600","8.62069","0.00393"
"103.45200","8.62123","0.00406"
"103.45800","8.62171","0.00405"
"103.46400","8.62219","0.00401"
"103.47000","8.62273","0.00406"
"103.47600","8.62321","0.00417"
"103.48200","8.62368","0.00436"
"103.48800","8.62422","0.00457"
"103.49400","8.62470","0.00470"
"103.50000","8.62524","0.00478"
"103.50600","8.62578","0.00480"
"103.51200","8.62625","0.00478"
"103.51800","8.62679","0.00492"
"103.52400","8.62727","0.00501"
"103.53000","8.62781","0.00506"
"103.53600","8.62829","0.00511"
"103.54200","8.62877","0.00502"
"103.54800","8.62924","0.00482"
"103.55400","8.62978","0.00474"
"103.56000","8.63026","0.00465"
"103.56600","8.63074","0.00458"
"103.57200","8.63122","0.00447"
"103.57800","8.63175","0.00449"
"103.58400","8.63223","0.00446"
"103.59000","8.63277","0.00439"
"103.59600","8.63325","0.00424"
"103.60200","8.63373","0.00398"
"103.60800","8.63427","0.00378"
"103.61400","8.63474","0.00373"
"103.62000","8.63522","0.00380"
"103.62600","8.63576","0.00382"
"103.63200","8.63624","0.00392"
"103.63800","8.63672","0.00401"
"103.64400","8.63726","0.00417"
"103.65000","8.63773","0.00428"
"103.65600","8.63827","0.00439"
"103.66200","8.63875","0.00440"
"103.66800","8.63929","0.00440"
"103.67400","8.63977","0.00443"
"103.68000","8.64025","0.00451"
"103.68600","8.64072","0.00475"
"103.69200","8.64126","0.00492"
"103.69800","8.64174","0.00500"
"103.70400","8.64222","0.00505"
"103.71000","8.64270","0.00501"
"103.71600","8.64317","0.00494"
"103.72200","8.64371","0.00494"
"103.72800","8.64419","0.00487"
"103.73400","8.64473","0.00473"
"103.74000","8.64521","0.00449"
"103.74600","8.64569","0.00429"
"103.75200","8.64622","0.00429"
"103.75800","8.64670","0.00431"
"103.76400","8.64718","0.00432"
"103.77000","8.64772","0.00447"
"103.77600","8.64820","0.00445"
"103.78200","8.64868","0.00446"
"103.78800","8.64921","0.00455"
"103.79400","8.64969","0.00472"
"103.80000","8.65017","0.00498"
"103.80600","8.65071","0.00506"
"103.81200","8.65119","0.00495"
"103.81800","8.65166","0.00485"
"103.82400","8.65220","0.00478"
"103.83000","8.65268","0.00463"
"103.83600","8.65322","0.00473"
"103.84200","8.65370","0.00475"
"103.84800","8.65418","0.00461"
"103.85400","8.65471","0.00439"
"103.86000","8.65519","0.00424"
"103.86600","8.65567","0.00426"
"103.87200","8.65621","0.00442"
"103.87800","8.65669","0.00453"
"103.88400","8.65717","0.00465"
"103.89000","8.65770","0.00474"
"103.89600","8.65818","0.00486"
"103.90200","8.65872","0.00496"
"103.90800","8.65920","0.00491"
"103.91400","8.65974","0.00484"
"103.92000","8.66022","0.00481"
"103.92600","8.66069","0.00472"
"103.93200","8.66123","0.00456"
"103.93800","8.66171","0.00441"
"103.94400","8.66219","0.00433"
"103.95000","8.66273","0.00434"
"103.95600","8.66320","0.00442"
"103.96200","8.66374","0.00435"
"103.96800","8.66422","0.00444"
"103.97400","8.66470","0.00453"
"103.98000","8.66524","0.00452"
"103.98600","8.66572","0.00466"
"103.99200","8.66619","0.00477"
"103.99800","8.66673","0.00481"
"104.00400","8.66721","0.00484"
"104.01000","8.66775","0.00476"
"104.01600","8.66823","0.00468"
"104.02200","8.66870","0.00452"
"104.02800","8.66924","0.00441"
"104.03400","8.66972","0.00444"
"104.04000","8.67020","0.00461"
"104.04600","8.67074","0.00471"
"104.05200","8.67122","0.00479"
"104.05800","8.67169","0.00483"
"104.06400","8.67223","0.00488"
"104.07000","8.67271","0.00492"
"104.07600","8.67319","0.00494"
"104.08200","8.67373","0.00491"
"104.08800","8.67420","0.00488"
"104.09400","8.67474","0.00486"
"104.10000","8.67522","0.00483"
"104.10600","8.67576","0.00479"
"104.11200","8.67624","0.00463"
"104.11800","8.67672","0.00459"
"104.12400","8.67725","0.00453"
"104.13000","8.67773","0.00443"
"104.13600","8.67827","0.00448"
"104.14200","8.67875","0.00443"
"104.14800","8.67923","0.00438"
"104.15400","8.67977","0.00438"
"104.16000","8.68024","0.00440"
"104.16600","8.68078","0.00446"
"104.17200","8.68126","0.00462"
"104.17800","8.68174","0.00471"
"104.18400","8.68228","0.00475"
"104.19000","8.68276","0.00455"
"104.19600","8.68323","0.00445"
"104.20200","8.68371","0.00447"
"104.20800","8.68425","0.00453"
"104.21400","8.68473","0.00458"
"104.22000","8.68521","0.00460"
"104.22600","8.68575","0.00458"
"104.23200","8.68622","0.00448"
"104.23800","8.68670","0.00453"
"104.24400","8.68724","0.00465"
"104.25000","8.68772","0.00475"
"104.25600","8.68820","0.00483"
"104.26200","8.68874","0.00479"
"104.26800","8.68921","0.00467"
"104.27400","8.68969","0.00456"
"104.28000","8.69023","0.00451"
"104.28600","8.69071","0.00472"
"104.29200","8.69119","0.00493"
"104.29800","8.69172","0.00510"
"104.30400","8.69220","0.00539"
"104.31000","8.69274","0.00548"
"104.31600","8.69322","0.00534"
"104.32200","8.69370","0.00511"
"104.32800","8.69423","0.00490"
"104.33400","8.69471","0.00475"
"104.34000","8.69519","0.00463"
"104.34600","8.69567","0.00450"
"104.35200","8.69615","0.00449"
"104.35800","8.69669","0.00448"
"104.36400","8.69717","0.00448"
"104.37000","8.69764","0.00458"
"104.37600","8.69818","0.00462"
"104.38200","8.69866","0.00455"
"104.38800","8.69920","0.00450"
"104.39400","8.69968","0.00442"
"104.40000","8.70021","0.00428"
"104.40600","8.70069","0.00407"
"104.41200","8.70117","0.00399"
"104.41800","8.70171","0.00414"
"104.42400","8.70219","0.00430"
"104.43000","8.70267","0.00437"
"104.43600","8.70320","0.00442"
"104.44200","8.70368","0.00449"
"104.44800","8.70422","0.00447"
"104.45400","8.70470","0.00450"
"104.46000","8.70524","0.00457"
"104.46600","8.70572","0.00463"
"104.47200","8.70619","0.00461"
"104.47800","8.70673","0.00459"
"104.48400","8.70721","0.00466"
"104.49000","8.70769","0.00462"
"104.49600","8.70823","0.00453"
"104.50200","8.70870","0.00456"
"104.50800","8.70924","0.00458"
"104.51400","8.70972","0.00455"
"104.52000","8.71020","0.00451"
"104.52600","8.71074","0.00446"
"104.53200","8.71122","0.00432"
"104.53800","8.71175","0.00425"
"104.54400","8.71223","0.00412"
"104.55000","8.71271","0.00412"
"104.55600","8.71325","0.00417"
"104.56200","8.71373","0.00430"
"104.56800","8.71420","0.00456"
"104.57400","8.71474","0.00470"
"104.58000","8.71522","0.00481"
"104.58600","8.71570","0.00501"
"104.59200","8.71618","0.00529"
"104.59800","8.71672","0.00537"
"104.60400","8.71719","0.00537"
"104.61000","8.71773","0.00524"
"104.61600","8.71821","0.00510"
"104.62200","8.71869","0.00488"
"104.62800","8.71923","0.00458"
"104.63400","8.71970","0.00449"
"104.64000","8.72018","0.00454"
"104.64600","8.72072","0.00469"
"104.65200","8.72120","0.00486"
"104.65800","8.72174","0.00487"
"104.66400","8.72222","0.00487"
"104.67000","8.72276","0.00495"
"104.67600","8.72323","0.00500"
"104.68200","8.72371","0.00492"
"104.68800","8.72425","0.00481"
"104.69400","8.72473","0.00469"
"104.70000","8.72521","0.00470"
"104.70600","8.72574","0.00466"
"104.71200","8.72622","0.00465"
"104.71800","8.72670","0.00473"
"104.72400","8.72718","0.00469"
"104.73000","8.72772","0.00466"
"104.73600","8.72820","0.00475"
"104.74200","8.72867","0.00479"
"104.74800","8.72921","0.00482"
"104.75400","8.72969","0.00493"
"104.76000","8.73023","0.00501"
"104.76600","8.73071","0.00512"
"104.77200","8.73119","0.00514"
"104.77800","8.73172","0.00514"
"104.78400","8.73220","0.00509"
"104.79000","8.73268","0.00498"
"104.79600","8.73322","0.00487"
"104.80200","8.73370","0.00488"
"104.80800","8.73417","0.00488"
"104.81400","8.73471","0.00478"
"104.82000","8.73519","0.00483"
"104.82600","8.73573","0.00487"
"104.83200","8.73621","0.00493"
"104.83800","8.73669","0.00507"
"104.84400","8.73716","0.00519"
"104.85000","8.73770","0.00520"
"104.85600","8.73818","0.00510"
"104.86200","8.73866","0.00503"
"104.86800","8.73914","0.00504"
"104.87400","8.73968","0.00493"
"104.88000","8.74015","0.00481"
"104.88600","8.74063","0.00478"
"104.89200","8.74117","0.00484"
"104.89800","8.74165","0.00491"
"104.90400","8.74213","0.00502"
"104.91000","8.74267","0.00500"
"104.91600","8.74314","0.00501"
"104.92200","8.74362","0.00500"
"104.92800","8.74416","0.00497"
"104.93400","8.74464","0.00490"
"104.94000","8.74518","0.00480"
"104.94600","8.74565","0.00475"
"104.95200","8.74619","0.00483"
"104.95800","8.74673","0.00486"
"104.96400","8.74721","0.00475"
"104.97000","8.74775","0.00479"
"104.97600","8.74823","0.00483"
"104.98200","8.74870","0.00477"
"104.98800","8.74924","0.00471"
"104.99400","8.74972","0.00474"
"105.00000","8.75020","0.00486"
"105.00600","8.75068","0.00498"
"105.01200","8.75121","0.00492"
"105.01800","8.75169","0.00481"
"105.02400","8.75217","0.00461"
"105.03000","8.75271","0.00430"
"105.03600","8.75319","0.00424"
"105.04200","8.75373","0.00431"
"105.04800","8.75420","0.00448"
"105.05400","8.75468","0.00475"
"105.06000","8.75522","0.00500"
"105.06600","8.75570","0.00515"
"105.07200","8.75624","0.00522"
"105.07800","8.75671","0.00525"
"105.08400","8.75719","0.00526"
"105.09000","8.75773","0.00524"
"105.09600","8.75827","0.00513"
"105.10200","8.75875","0.00506"
"105.10800","8.75923","0.00495"
"105.11400","8.75976","0.00486"
"105.12000","8.76024","0.00478"
"105.12600","8.76072","0.00474"
"105.13200","8.76120","0.00487"
"105.13800","8.76168","0.00503"
"105.14400","8.76222","0.00520"
"105.15000","8.76269","0.00529"
"105.15600","8.76317","0.00520"
"105.16200","8.76365","0.00505"
"105.16800","8.76419","0.00502"
"105.17400","8.76467","0.00498"
"105.18000","8.76515","0.00495"
"105.18600","8.76568","0.00497"
"105.19200","8.76616","0.00498"
"105.19800","8.76670","0.00498"
"105.20400","8.76718","0.00494"
"105.21000","8.76766","0.00481"
"105.21600","8.76819","0.00474"
"105.22200","8.76867","0.00478"
"105.22800","8.76921","0.00485"
"105.23400","8.76975","0.00489"
"105.24000","8.77023","0.00498"
"105.24600","8.77077","0.00504"
"105.25200","8.77124","0.00512"
"105.25800","8.77178","0.00518"
"105.26400","8.77226","0.00505"
"105.27000","8.77274","0.00497"
"105.27600","8.77328","0.00493"
"105.28200","8.77376","0.00503"
"105.28800","8.77423","0.00512"
"105.29400","8.77471","0.00523"
"105.30000","8.77519","0.00529"
"105.30600","8.77573","0.00531"
"105.31200","8.77621","0.00529"
"105.31800","8.77668","0.00523"
"105.32400","8.77722","0.00514"
"105.33000","8.77770","0.00514"
"105.33600","8.77818","0.00519"
"105.34200","8.77872","0.00518"
"105.34800","8.77920","0.00509"
"105.35400","8.77967","0.00507"
"105.36000","8.78021","0.00510"
"105.36600","8.78069","0.00508"
"105.37200","8.78123","0.00505"
"105.37800","8.78171","0.00500"
"105.38400","8.78219","0.00514"
"105.39000","8.78272","0.00522"
"105.39600","8.78320","0.00518"
"105.40200","8.78368","0.00514"
"105.40800","8.78422","0.00507"
"105.41400","8.78470","0.00501"
"105.42000","8.78518","0.00515"
"105.42600","8.78565","0.00523"
"105.43200","8.78613","0.00515"
"105.43800","8.78667","0.00503"
"105.44400","8.78715","0.00489"
"105.45000","8.78763","0.00467"
"105.45600","8.78817","0.00448"
"105.46200","8.78864","0.00447"
"105.46800","8.78912","0.00469"
"105.47400","8.78966","0.00501"
"105.48000","8.79014","0.00525"
"105.48600","8.79062","0.00542"
"105.49200","8.79115","0.00544"
"105.49800","8.79163","0.00540"
"105.50400","8.79217","0.00533"
"105.51000","8.79271","0.00526"
"105.51600","8.79319","0.00512"
"105.52200","8.79373","0.00495"
"105.52800","8.79420","0.00475"
"105.53400","8.79474","0.00464"
"105.54000","8.79522","0.00463"
"105.54600","8.79570","0.00469"
"105.55200","8.79624","0.00483"
"105.55800","8.79671","0.00501"
"105.56400","8.79725","0.00518"
"105.57000","8.79773","0.00549"
"105.57600","8.79821","0.00571"
"105.58200","8.79875","0.00573"
"105.58800","8.79922","0.00579"
"105.59400","8.79976","0.00575"
"105.60000","8.80024","0.00552"
"105.60600","8.80072","0.00526"
"105.61200","8.80120","0.00506"
"105.61800","8.80174","0.00502"
"105.62400","8.80221","0.00501"
"105.63000","8.80269","0.00498"
"105.63600","8.80323","0.00506"
"105.64200","8.80371","0.00517"
"105.64800","8.80425","0.00519"
"105.65400","8.80473","0.00504"
"105.66000","8.80520","0.00490"
"105.66600","8.80574","0.00476"
"105.67200","8.80622","0.00466"
"105.67800","8.80676","0.00468"
"105.68400","8.80724","0.00478"
"105.69000","8.80772","0.00484"
"105.69600","8.80825","0.00493"
"105.70200","8.80873","0.00503"
"105.70800","8.80921","0.00516"
"105.71400","8.80969","0.00525"
"105.72000","8.81017","0.00528"
"105.72600","8.81071","0.00524"
"105.73200","8.81118","0.00522"
"105.73800","8.81172","0.00526"
"105.74400","8.81220","0.00528"
"105.75000","8.81268","0.00536"
"105.75600","8.81316","0.00540"
"105.76200","8.81369","0.00550"
"105.76800","8.81417","0.00568"
"105.77400","8.81465","0.00573"
"105.78000","8.81519","0.00568"
"105.78600","8.81567","0.00564"
"105.79200","8.81621","0.00553"
"105.79800","8.81668","0.00537"
"105.80400","8.81722","0.00522"
"105.81000","8.81770","0.00512"
"105.81600","8.81824","0.00505"
"105.82200","8.81872","0.00495"
"105.82800","8.81920","0.00497"
"105.83400","8.81973","0.00522"
"105.84000","8.82021","0.00548"
"105.84600","8.82069","0.00562"
"105.85200","8.82123","0.00572"
"105.85800","8.82171","0.00580"
"105.86400","8.82218","0.00581"
"105.87000","8.82266","0.00583"
"105.87600","8.82314","0.00581"
"105.88200","8.82368","0.00574"
"105.88800","8.82416","0.00560"
"105.89400","8.82464","0.00548"
"105.90000","8.82517","0.00530"
"105.90600","8.82565","0.00509"
"105.91200","8.82613","0.00499"
"105.91800","8.82667","0.00509"
"105.92400","8.82715","0.00519"
"105.93000","8.82769","0.00527"
"105.93600","8.82822","0.00541"
"105.94200","8.82870","0.00542"
"105.94800","8.82924","0.00539"
"105.95400","8.82972","0.00545"
"105.96000","8.83020","0.00547"
"105.96600","8.83073","0.00543"
"105.97200","8.83121","0.00548"
"105.97800","8.83169","0.00547"
"105.98400","8.83223","0.00550"
"105.99000","8.83271","0.00552"
"105.99600","8.83319","0.00553"
"106.00200","8.83366","0.00551"
"106.00800","8.83414","0.00552"
"106.01400","8.83468","0.00539"
"106.02000","8.83516","0.00532"
"106.02600","8.83564","0.00533"
"106.03200","8.83617","0.00534"
"106.03800","8.83665","0.00524"
"106.04400","8.83713","0.00513"
"106.05000","8.83767","0.00502"
"106.05600","8.83815","0.00500"
"106.06200","8.83869","0.00505"
"106.06800","8.83916","0.00518"
"106.07400","8.83970","0.00537"
"106.08000","8.84018","0.00555"
"106.08600","8.84072","0.00562"
"106.09200","8.84126","0.00560"
"106.09800","8.84174","0.00559"
"106.10400","8.84221","0.00553"
"106.11000","8.84275","0.00547"
"106.11600","8.84323","0.00539"
"106.12200","8.84371","0.00533"
"106.12800","8.84425","0.00527"
"106.13400","8.84473","0.00532"
"106.14000","8.84520","0.00539"
"106.14600","8.84568","0.00541"
"106.15200","8.84622","0.00540"
"106.15800","8.84670","0.00535"
"106.16400","8.84724","0.00536"
"106.17000","8.84771","0.00538"
"106.17600","8.84819","0.00543"
"106.18200","8.84873","0.00553"
"106.18800","8.84921","0.00558"
"106.19400","8.84969","0.00551"
"106.20000","8.85023","0.00537"
"106.20600","8.85070","0.00518"
"106.21200","8.85118","0.00494"
"106.21800","8.85172","0.00492"
"106.22400","8.85220","0.00496"
"106.23000","8.85274","0.00492"
"106.23600","8.85328","0.00490"
"106.24200","8.85375","0.00491"
"106.24800","8.85429","0.00487"
"106.25400","8.85477","0.00489"
"106.26000","8.85525","0.00490"
"106.26600","8.85579","0.00496"
"106.27200","8.85627","0.00499"
"106.27800","8.85674","0.00497"
"106.28400","8.85722","0.00494"
"106.29000","8.85776","0.00501"
"106.29600","8.85824","0.00519"
"106.30200","8.85872","0.00542"
"106.30800","8.85925","0.00552"
"106.31400","8.85973","0.00547"
"106.32000","8.86021","0.00544"
"106.32600","8.86069","0.00540"
"106.33200","8.86123","0.00548"
"106.33800","8.86171","0.00560"
"106.34400","8.86218","0.00560"
"106.35000","8.86266","0.00564"
"106.35600","8.86320","0.00569"
"106.36200","8.86368","0.00549"
"106.36800","8.86422","0.00524"
"106.37400","8.86470","0.00512"
"106.38000","8.86523","0.00498"
"106.38600","8.86577","0.00498"
"106.39200","8.86625","0.00506"
"106.39800","8.86673","0.00512"
"106.40400","8.86727","0.00518"
"106.41000","8.86774","0.00520"
"106.41600","8.86822","0.00521"
"106.42200","8.86870","0.00526"
"106.42800","8.86918","0.00522"
"106.43400","8.86972","0.00528"
"106.44000","8.87020","0.00537"
"106.44600","8.87067","0.00540"
"106.45200","8.87121","0.00529"
"106.45800","8.87169","0.00524"
"106.46400","8.87217","0.00514"
"106.47000","8.87271","0.00516"
"106.47600","8.87319","0.00521"
"106.48200","8.87366","0.00530"
"106.48800","8.87420","0.00528"
"106.49400","8.87468","0.00516"
"106.50000","8.87516","0.00511"
"106.50600","8.87570","0.00509"
"106.51200","8.87617","0.00503"
"106.51800","8.87671","0.00506"
"106.52400","8.87719","0.00510"
"106.53000","8.87773","0.00505"
"106.53600","8.87821","0.00498"
"106.54200","8.87875","0.00493"
"106.54800","8.87922","0.00491"
"106.55400","8.87970","0.00486"
"106.56000","8.88024","0.00483"
"106.56600","8.88072","0.00484"
"106.57200","8.88120","0.00504"
"106.57800","8.88167","0.00523"
"106.58400","8.88221","0.00531"
"106.59000","8.88269","0.00532"
"106.59600","8.88323","0.00525"
"106.60200","8.88371","0.00528"
"106.60800","8.88419","0.00535"
"106.61400","8.88472","0.00536"
"106.62000","8.88520","0.00543"
"106.62600","8.88574","0.00535"
"106.63200","8.88622","0.00527"
"106.63800","8.88670","0.00525"
"106.64400","8.88724","0.00531"
"106.65000","8.88771","0.00530"
"106.65600","8.88819","0.00529"
"106.66200","8.88873","0.00527"
"106.66800","8.88921","0.00533"
"106.67400","8.88975","0.00537"
"106.68000","8.89029","0.00535"
"106.68600","8.89076","0.00544"
"106.69200","8.89130","0.00552"
"106.69800","8.89178","0.00546"
"106.70400","8.89232","0.00551"
"106.71000","8.89280","0.00557"
"106.71600","8.89327","0.00546"
"106.72200","8.89375","0.00535"
"106.72800","8.89423","0.00534"
"106.73400","8.89471","0.00541"
"106.74000","8.89525","0.00542"
"106.74600","8.89573","0.00534"
"106.75200","8.89620","0.00535"
"106.75800","8.89668","0.00535"
"106.76400","8.89722","0.00525"
"106.77000","8.89770","0.00527"
"106.77600","8.89818","0.00535"
"106.78200","8.89872","0.00533"
"106.78800","8.89919","0.00524"
"106.79400","8.89973","0.00519"
"106.80000","8.90021","0.00525"
"106.80600","8.90069","0.00517"
"106.81200","8.90123","0.00509"
"106.81800","8.90170","0.00517"
"106.82400","8.90224","0.00521"
