End date,"12/23/2016"
Specimen label,"17BC_40"
"328.87200","27.40615","0.64287"
"328.87800","27.40668","0.64245"
"328.88400","27.40716","0.64210"
"328.89000","27.40764","0.64183"
"328.89600","27.40818","0.64192"
"328.90200","27.40866","0.64224"
"328.90800","27.40914","0.64256"
"328.91400","27.40968","0.64291"
"328.92000","27.41015","0.64324"
"328.92600","27.41063","0.64357"
"328.93200","27.41117","0.64379"
"328.93800","27.41165","0.64401"
"328.94400","27.41219","0.64433"
"328.95000","27.41266","0.64441"
"328.95600","27.41314","0.64448"
"328.96200","27.41368","0.64458"
"328.96800","27.41416","0.64468"
"328.97400","27.41464","0.64505"
"328.98000","27.41517","0.64566"
"328.98600","27.41566","0.64645"
"328.99200","27.41619","0.64741"
"328.99800","27.41667","0.64833"
"329.00400","27.41721","0.64940"
"329.01000","27.41769","0.65068"
"329.01600","27.41823","0.65183"
"329.02200","27.41870","0.65307"
"329.02800","27.41924","0.65435"
"329.03400","27.41972","0.65544"
"329.04000","27.42020","0.65656"
"329.04600","27.42073","0.65745"
"329.05200","27.42121","0.65796"
"329.05800","27.42175","0.65828"
"329.06400","27.42223","0.65802"
"329.07000","27.42271","0.65747"
"329.07600","27.42325","0.65684"
"329.08200","27.42373","0.65609"
"329.08800","27.42421","0.65533"
"329.09400","27.42468","0.65458"
"329.10000","27.42522","0.65366"
"329.10600","27.42570","0.65276"
"329.11200","27.42618","0.65191"
"329.11800","27.42671","0.65114"
"329.12400","27.42719","0.65071"
"329.13000","27.42773","0.65039"
"329.13600","27.42821","0.65016"
"329.14200","27.42875","0.65015"
"329.14800","27.42923","0.65025"
"329.15400","27.42976","0.65046"
"329.16000","27.43024","0.65073"
"329.16600","27.43078","0.65093"
"329.17200","27.43126","0.65116"
"329.17800","27.43174","0.65129"
"329.18400","27.43222","0.65141"
"329.19000","27.43275","0.65155"
"329.19600","27.43323","0.65154"
"329.20200","27.43371","0.65146"
"329.20800","27.43419","0.65150"
"329.21400","27.43472","0.65168"
"329.22000","27.43521","0.65206"
"329.22600","27.43568","0.65257"
"329.23200","27.43622","0.65314"
"329.23800","27.43670","0.65381"
"329.24400","27.43718","0.65463"
"329.25000","27.43766","0.65548"
"329.25600","27.43820","0.65667"
"329.26200","27.43867","0.65804"
"329.26800","27.43915","0.65936"
"329.27400","27.43969","0.66083"
"329.28000","27.44017","0.66247"
"329.28600","27.44065","0.66388"
"329.29200","27.44118","0.66503"
"329.29800","27.44166","0.66609"
"329.30400","27.44214","0.66688"
"329.31000","27.44268","0.66707"
"329.31600","27.44316","0.66671"
"329.32200","27.44364","0.66628"
"329.32800","27.44417","0.66538"
"329.33400","27.44465","0.66399"
"329.34000","27.44513","0.66250"
"329.34600","27.44567","0.66108"
"329.35200","27.44615","0.65968"
"329.35800","27.44668","0.65843"
"329.36400","27.44716","0.65730"
"329.37000","27.44764","0.65649"
"329.37600","27.44818","0.65588"
"329.38200","27.44866","0.65537"
"329.38800","27.44913","0.65522"
"329.39400","27.44967","0.65537"
"329.40000","27.45015","0.65544"
"329.40600","27.45063","0.65561"
"329.41200","27.45117","0.65597"
"329.41800","27.45164","0.65628"
"329.42400","27.45219","0.65663"
"329.43000","27.45266","0.65700"
"329.43600","27.45320","0.65735"
"329.44200","27.45368","0.65752"
"329.44800","27.45422","0.65750"
"329.45400","27.45470","0.65766"
"329.46000","27.45518","0.65803"
"329.46600","27.45571","0.65819"
"329.47200","27.45619","0.65851"
"329.47800","27.45673","0.65892"
"329.48400","27.45721","0.65951"
"329.49000","27.45768","0.66049"
"329.49600","27.45822","0.66172"
"329.50200","27.45870","0.66327"
"329.50800","27.45924","0.66503"
"329.51400","27.45972","0.66697"
"329.52000","27.46026","0.66906"
"329.52600","27.46074","0.67081"
"329.53200","27.46121","0.67223"
"329.53800","27.46169","0.67347"
"329.54400","27.46223","0.67456"
"329.55000","27.46271","0.67535"
"329.55600","27.46318","0.67558"
"329.56200","27.46372","0.67538"
"329.56800","27.46420","0.67495"
"329.57400","27.46474","0.67423"
"329.58000","27.46522","0.67325"
"329.58600","27.46570","0.67202"
"329.59200","27.46618","0.67071"
"329.59800","27.46671","0.66917"
"329.60400","27.46719","0.66754"
"329.61000","27.46767","0.66617"
"329.61600","27.46821","0.66515"
"329.62200","27.46869","0.66445"
"329.62800","27.46916","0.66397"
"329.63400","27.46970","0.66354"
"329.64000","27.47018","0.66346"
"329.64600","27.47072","0.66357"
"329.65200","27.47120","0.66373"
"329.65800","27.47174","0.66402"
"329.66400","27.47221","0.66438"
"329.67000","27.47275","0.66455"
"329.67600","27.47323","0.66468"
"329.68200","27.47377","0.66476"
"329.68800","27.47425","0.66484"
"329.69400","27.47473","0.66486"
"329.70000","27.47526","0.66494"
"329.70600","27.47574","0.66537"
"329.71200","27.47622","0.66579"
"329.71800","27.47670","0.66640"
"329.72400","27.47724","0.66729"
"329.73000","27.47771","0.66819"
"329.73600","27.47819","0.66932"
"329.74200","27.47873","0.67042"
"329.74800","27.47921","0.67190"
"329.75400","27.47969","0.67358"
"329.76000","27.48017","0.67513"
"329.76600","27.48071","0.67669"
"329.77200","27.48118","0.67817"
"329.77800","27.48166","0.67952"
"329.78400","27.48220","0.68057"
"329.79000","27.48274","0.68120"
"329.79600","27.48322","0.68162"
"329.80200","27.48376","0.68178"
"329.80800","27.48423","0.68172"
"329.81400","27.48471","0.68161"
"329.82000","27.48525","0.68119"
"329.82600","27.48573","0.68044"
"329.83200","27.48621","0.67968"
"329.83800","27.48668","0.67876"
"329.84400","27.48722","0.67774"
"329.85000","27.48770","0.67675"
"329.85600","27.48818","0.67593"
"329.86200","27.48866","0.67524"
"329.86800","27.48914","0.67447"
"329.87400","27.48967","0.67386"
"329.88000","27.49015","0.67362"
"329.88600","27.49063","0.67372"
"329.89200","27.49117","0.67368"
"329.89800","27.49165","0.67369"
"329.90400","27.49212","0.67375"
"329.91000","27.49266","0.67381"
"329.91600","27.49314","0.67389"
"329.92200","27.49368","0.67402"
"329.92800","27.49416","0.67413"
"329.93400","27.49463","0.67429"
"329.94000","27.49518","0.67434"
"329.94600","27.49565","0.67462"
"329.95200","27.49619","0.67500"
"329.95800","27.49667","0.67533"
"329.96400","27.49721","0.67570"
"329.97000","27.49769","0.67626"
"329.97600","27.49822","0.67691"
"329.98200","27.49870","0.67766"
"329.98800","27.49918","0.67854"
"329.99400","27.49972","0.67942"
"330.00000","27.50019","0.68029"
"330.00600","27.50067","0.68118"
"330.01200","27.50121","0.68219"
"330.01800","27.50169","0.68326"
"330.02400","27.50217","0.68406"
"330.03000","27.50271","0.68469"
"330.03600","27.50319","0.68519"
"330.04200","27.50373","0.68559"
"330.04800","27.50420","0.68581"
"330.05400","27.50474","0.68589"
"330.06000","27.50522","0.68574"
"330.06600","27.50576","0.68534"
"330.07200","27.50624","0.68478"
"330.07800","27.50677","0.68422"
"330.08400","27.50725","0.68362"
"330.09000","27.50779","0.68291"
"330.09600","27.50827","0.68228"
"330.10200","27.50881","0.68178"
"330.10800","27.50928","0.68120"
"330.11400","27.50976","0.68073"
"330.12000","27.51030","0.68043"
"330.12600","27.51078","0.68018"
"330.13200","27.51126","0.68010"
"330.13800","27.51173","0.68014"
"330.14400","27.51227","0.68027"
"330.15000","27.51275","0.68045"
"330.15600","27.51323","0.68047"
"330.16200","27.51371","0.68051"
"330.16800","27.51418","0.68072"
"330.17400","27.51467","0.68082"
"330.18000","27.51520","0.68087"
"330.18600","27.51568","0.68094"
"330.19200","27.51616","0.68103"
"330.19800","27.51670","0.68118"
"330.20400","27.51718","0.68139"
"330.21000","27.51771","0.68162"
"330.21600","27.51819","0.68191"
"330.22200","27.51873","0.68229"
"330.22800","27.51921","0.68283"
"330.23400","27.51974","0.68358"
"330.24000","27.52023","0.68445"
"330.24600","27.52070","0.68541"
"330.25200","27.52124","0.68646"
"330.25800","27.52172","0.68763"
"330.26400","27.52220","0.68881"
"330.27000","27.52268","0.68981"
"330.27600","27.52322","0.69068"
"330.28200","27.52369","0.69150"
"330.28800","27.52417","0.69219"
"330.29400","27.52465","0.69265"
"330.30000","27.52519","0.69272"
"330.30600","27.52567","0.69238"
"330.31200","27.52614","0.69180"
"330.31800","27.52668","0.69092"
"330.32400","27.52716","0.68980"
"330.33000","27.52764","0.68878"
"330.33600","27.52812","0.68774"
"330.34200","27.52866","0.68673"
"330.34800","27.52913","0.68597"
"330.35400","27.52967","0.68539"
"330.36000","27.53015","0.68493"
"330.36600","27.53069","0.68467"
"330.37200","27.53117","0.68457"
"330.37800","27.53170","0.68459"
"330.38400","27.53218","0.68474"
"330.39000","27.53266","0.68489"
"330.39600","27.53320","0.68498"
"330.40200","27.53368","0.68512"
"330.40800","27.53416","0.68517"
"330.41400","27.53469","0.68528"
"330.42000","27.53517","0.68549"
"330.42600","27.53565","0.68561"
"330.43200","27.53619","0.68572"
"330.43800","27.53667","0.68596"
"330.44400","27.53715","0.68612"
"330.45000","27.53762","0.68633"
"330.45600","27.53816","0.68667"
"330.46200","27.53864","0.68720"
"330.46800","27.53912","0.68789"
"330.47400","27.53960","0.68883"
"330.48000","27.54014","0.68992"
"330.48600","27.54062","0.69130"
"330.49200","27.54109","0.69275"
"330.49800","27.54163","0.69418"
"330.50400","27.54211","0.69577"
"330.51000","27.54264","0.69732"
"330.51600","27.54319","0.69844"
"330.52200","27.54366","0.69939"
"330.52800","27.54420","0.70023"
"330.53400","27.54468","0.70071"
"330.54000","27.54522","0.70080"
"330.54600","27.54569","0.70048"
"330.55200","27.54623","0.69993"
"330.55800","27.54671","0.69918"
"330.56400","27.54719","0.69817"
"330.57000","27.54773","0.69701"
"330.57600","27.54821","0.69578"
"330.58200","27.54869","0.69450"
"330.58800","27.54916","0.69343"
"330.59400","27.54970","0.69267"
"330.60000","27.55018","0.69199"
"330.60600","27.55066","0.69130"
"330.61200","27.55120","0.69084"
"330.61800","27.55167","0.69063"
"330.62400","27.55221","0.69062"
"330.63000","27.55269","0.69079"
"330.63600","27.55323","0.69103"
"330.64200","27.55371","0.69129"
"330.64800","27.55425","0.69150"
"330.65400","27.55472","0.69173"
"330.66000","27.55526","0.69197"
"330.66600","27.55574","0.69224"
"330.67200","27.55628","0.69253"
"330.67800","27.55676","0.69296"
"330.68400","27.55724","0.69340"
"330.69000","27.55778","0.69386"
"330.69600","27.55825","0.69431"
"330.70200","27.55873","0.69490"
"330.70800","27.55921","0.69573"
"330.71400","27.55969","0.69662"
"330.72000","27.56016","0.69757"
"330.72600","27.56070","0.69872"
"330.73200","27.56118","0.70001"
"330.73800","27.56166","0.70137"
"330.74400","27.56220","0.70259"
"330.75000","27.56268","0.70363"
"330.75600","27.56322","0.70449"
"330.76200","27.56369","0.70526"
"330.76800","27.56417","0.70582"
"330.77400","27.56471","0.70625"
"330.78000","27.56519","0.70658"
"330.78600","27.56573","0.70658"
"330.79200","27.56621","0.70648"
"330.79800","27.56674","0.70613"
"330.80400","27.56722","0.70547"
"330.81000","27.56776","0.70464"
"330.81600","27.56824","0.70367"
"330.82200","27.56878","0.70271"
"330.82800","27.56925","0.70190"
"330.83400","27.56973","0.70115"
"330.84000","27.57027","0.70053"
"330.84600","27.57075","0.70002"
"330.85200","27.57123","0.69960"
"330.85800","27.57170","0.69944"
"330.86400","27.57218","0.69943"
"330.87000","27.57272","0.69944"
"330.87600","27.57320","0.69956"
"330.88200","27.57368","0.69962"
"330.88800","27.57416","0.69984"
"330.89400","27.57464","0.70001"
"330.90000","27.57517","0.69999"
"330.90600","27.57565","0.70011"
"330.91200","27.57613","0.70024"
"330.91800","27.57667","0.70033"
"330.92400","27.57715","0.70057"
"330.93000","27.57762","0.70095"
"330.93600","27.57816","0.70142"
"330.94200","27.57864","0.70197"
"330.94800","27.57918","0.70249"
"330.95400","27.57966","0.70313"
"330.96000","27.58020","0.70401"
"330.96600","27.58067","0.70490"
"330.97200","27.58121","0.70594"
"330.97800","27.58169","0.70702"
"330.98400","27.58217","0.70808"
"330.99000","27.58265","0.70901"
"330.99600","27.58313","0.70980"
"331.00200","27.58360","0.71050"
"331.00800","27.58414","0.71113"
"331.01400","27.58462","0.71151"
"331.02000","27.58510","0.71169"
"331.02600","27.58563","0.71176"
"331.03200","27.58611","0.71158"
"331.03800","27.58659","0.71120"
"331.04400","27.58713","0.71081"
"331.05000","27.58761","0.71014"
"331.05600","27.58815","0.70937"
"331.06200","27.58862","0.70871"
"331.06800","27.58916","0.70817"
"331.07400","27.58964","0.70758"
"331.08000","27.59018","0.70705"
"331.08600","27.59072","0.70665"
"331.09200","27.59119","0.70635"
"331.09800","27.59174","0.70604"
"331.10400","27.59221","0.70594"
"331.11000","27.59269","0.70604"
"331.11600","27.59323","0.70610"
"331.12200","27.59371","0.70624"
"331.12800","27.59425","0.70642"
"331.13400","27.59472","0.70659"
"331.14000","27.59520","0.70677"
"331.14600","27.59568","0.70694"
"331.15200","27.59622","0.70710"
"331.15800","27.59670","0.70719"
"331.16400","27.59723","0.70722"
"331.17000","27.59771","0.70736"
"331.17600","27.59819","0.70773"
"331.18200","27.59873","0.70811"
"331.18800","27.59921","0.70852"
"331.19400","27.59974","0.70909"
"331.20000","27.60023","0.70972"
"331.20600","27.60076","0.71044"
"331.21200","27.60124","0.71119"
"331.21800","27.60172","0.71197"
"331.22400","27.60226","0.71285"
"331.23000","27.60273","0.71365"
"331.23600","27.60327","0.71425"
"331.24200","27.60375","0.71479"
"331.24800","27.60429","0.71519"
"331.25400","27.60477","0.71545"
"331.26000","27.60530","0.71563"
"331.26600","27.60578","0.71568"
"331.27200","27.60626","0.71562"
"331.27800","27.60680","0.71546"
"331.28400","27.60728","0.71517"
"331.29000","27.60776","0.71474"
"331.29600","27.60824","0.71420"
"331.30200","27.60871","0.71362"
"331.30800","27.60925","0.71304"
"331.31400","27.60973","0.71248"
"331.32000","27.61021","0.71204"
"331.32600","27.61074","0.71174"
"331.33200","27.61123","0.71148"
"331.33800","27.61170","0.71130"
"331.34400","27.61224","0.71115"
"331.35000","27.61272","0.71102"
"331.35600","27.61320","0.71099"
"331.36200","27.61368","0.71099"
"331.36800","27.61422","0.71103"
"331.37400","27.61469","0.71112"
"331.38000","27.61523","0.71122"
"331.38600","27.61571","0.71134"
"331.39200","27.61625","0.71149"
"331.39800","27.61672","0.71154"
"331.40400","27.61720","0.71164"
"331.41000","27.61774","0.71180"
"331.41600","27.61822","0.71198"
"331.42200","27.61870","0.71229"
"331.42800","27.61917","0.71268"
"331.43400","27.61966","0.71310"
"331.44000","27.62020","0.71363"
"331.44600","27.62067","0.71428"
"331.45200","27.62115","0.71498"
"331.45800","27.62169","0.71573"
"331.46400","27.62217","0.71653"
"331.47000","27.62270","0.71724"
"331.47600","27.62318","0.71788"
"331.48200","27.62366","0.71844"
"331.48800","27.62420","0.71895"
"331.49400","27.62468","0.71934"
"331.50000","27.62515","0.71949"
"331.50600","27.62564","0.71949"
"331.51200","27.62617","0.71944"
"331.51800","27.62665","0.71923"
"331.52400","27.62719","0.71896"
"331.53000","27.62767","0.71855"
"331.53600","27.62815","0.71801"
"331.54200","27.62868","0.71746"
"331.54800","27.62916","0.71681"
"331.55400","27.62964","0.71617"
"331.56000","27.63018","0.71576"
"331.56600","27.63066","0.71546"
"331.57200","27.63113","0.71525"
"331.57800","27.63161","0.71516"
"331.58400","27.63215","0.71507"
"331.59000","27.63263","0.71501"
"331.59600","27.63311","0.71508"
"331.60200","27.63364","0.71517"
"331.60800","27.63412","0.71534"
"331.61400","27.63466","0.71535"
"331.62000","27.63514","0.71540"
"331.62600","27.63562","0.71555"
"331.63200","27.63616","0.71562"
"331.63800","27.63663","0.71571"
"331.64400","27.63717","0.71584"
"331.65000","27.63765","0.71594"
"331.65600","27.63819","0.71608"
"331.66200","27.63873","0.71630"
"331.66800","27.63921","0.71655"
"331.67400","27.63975","0.71690"
"331.68000","27.64022","0.71739"
"331.68600","27.64076","0.71788"
"331.69200","27.64124","0.71856"
"331.69800","27.64178","0.71932"
"331.70400","27.64226","0.72014"
"331.71000","27.64273","0.72097"
"331.71600","27.64327","0.72185"
"331.72200","27.64375","0.72262"
"331.72800","27.64423","0.72329"
"331.73400","27.64477","0.72383"
"331.74000","27.64525","0.72411"
"331.74600","27.64572","0.72424"
"331.75200","27.64626","0.72425"
"331.75800","27.64674","0.72400"
"331.76400","27.64722","0.72348"
"331.77000","27.64770","0.72279"
"331.77600","27.64824","0.72207"
"331.78200","27.64871","0.72142"
"331.78800","27.64919","0.72083"
"331.79400","27.64973","0.72028"
"331.80000","27.65021","0.71976"
"331.80600","27.65075","0.71935"
"331.81200","27.65123","0.71906"
"331.81800","27.65176","0.71896"
"331.82400","27.65224","0.71894"
"331.83000","27.65278","0.71893"
"331.83600","27.65326","0.71893"
"331.84200","27.65373","0.71900"
"331.84800","27.65427","0.71910"
"331.85400","27.65475","0.71920"
"331.86000","27.65523","0.71940"
"331.86600","27.65571","0.71960"
"331.87200","27.65625","0.71977"
"331.87800","27.65672","0.71992"
"331.88400","27.65721","0.72010"
"331.89000","27.65774","0.72024"
"331.89600","27.65822","0.72032"
"331.90200","27.65870","0.72054"
"331.90800","27.65918","0.72081"
"331.91400","27.65971","0.72123"
"331.92000","27.66019","0.72175"
"331.92600","27.66067","0.72247"
"331.93200","27.66121","0.72341"
"331.93800","27.66169","0.72439"
"331.94400","27.66223","0.72528"
"331.95000","27.66270","0.72618"
"331.95600","27.66324","0.72700"
"331.96200","27.66372","0.72757"
"331.96800","27.66426","0.72802"
"331.97400","27.66474","0.72840"
"331.98000","27.66522","0.72868"
"331.98600","27.66569","0.72884"
"331.99200","27.66623","0.72883"
"331.99800","27.66671","0.72866"
"332.00400","27.66719","0.72825"
"332.01000","27.66767","0.72767"
"332.01600","27.66814","0.72711"
"332.02200","27.66868","0.72657"
"332.02800","27.66916","0.72597"
"332.03400","27.66964","0.72544"
"332.04000","27.67018","0.72500"
"332.04600","27.67066","0.72468"
"332.05200","27.67114","0.72442"
"332.05800","27.67167","0.72419"
"332.06400","27.67215","0.72410"
"332.07000","27.67263","0.72414"
"332.07600","27.67317","0.72423"
"332.08200","27.67365","0.72437"
"332.08800","27.67418","0.72446"
"332.09400","27.67466","0.72444"
"332.10000","27.67520","0.72445"
"332.10600","27.67568","0.72446"
"332.11200","27.67622","0.72447"
"332.11800","27.67669","0.72461"
