End date,"12/23/2016"
Specimen label,"17BC_36"
Maximum Load,"1.60068",N

Time,Extension,Load
(s),(mm),(N)
"4.81800","0.40167","0.00961"
"4.82400","0.40214","0.00956"
"4.83000","0.40268","0.00952"
"4.83600","0.40316","0.00957"
"4.84200","0.40370","0.00954"
"4.84800","0.40418","0.00950"
"4.85400","0.40472","0.00960"
"4.86000","0.40519","0.00965"
"4.86600","0.40573","0.00966"
"4.87200","0.40621","0.00972"
"4.87800","0.40675","0.00981"
"4.88400","0.40723","0.00986"
"4.89000","0.40770","0.00983"
"4.89600","0.40824","0.00977"
"4.90200","0.40872","0.00978"
"4.90800","0.40920","0.00978"
"4.91400","0.40974","0.00969"
"4.92000","0.41022","0.00965"
"4.92600","0.41069","0.00969"
"4.93200","0.41123","0.00976"
"4.93800","0.41171","0.00990"
"4.94400","0.41219","0.00997"
"4.95000","0.41267","0.00987"
"4.95600","0.41321","0.00972"
"4.96200","0.41368","0.00958"
"4.96800","0.41416","0.00958"
"4.97400","0.41470","0.00975"
"4.98000","0.41518","0.00986"
"4.98600","0.41566","0.00988"
"4.99200","0.41619","0.00982"
"4.99800","0.41667","0.00977"
"5.00400","0.41721","0.00974"
"5.01000","0.41769","0.00967"
"5.01600","0.41823","0.00954"
"5.02200","0.41871","0.00950"
"5.02800","0.41924","0.00940"
"5.03400","0.41972","0.00936"
"5.04000","0.42020","0.00941"
"5.04600","0.42068","0.00954"
"5.05200","0.42116","0.00971"
"5.05800","0.42170","0.00992"
"5.06400","0.42217","0.01001"
"5.07000","0.42265","0.00999"
"5.07600","0.42319","0.00997"
"5.08200","0.42367","0.00994"
"5.08800","0.42415","0.00987"
"5.09400","0.42469","0.00977"
"5.10000","0.42516","0.00978"
"5.10600","0.42570","0.00995"
"5.11200","0.42618","0.01007"
"5.11800","0.42672","0.01014"
"5.12400","0.42720","0.01020"
"5.13000","0.42767","0.01010"
"5.13600","0.42821","0.01004"
"5.14200","0.42875","0.01007"
"5.14800","0.42923","0.01015"
"5.15400","0.42977","0.01017"
"5.16000","0.43025","0.00998"
"5.16600","0.43072","0.00974"
"5.17200","0.43126","0.00965"
"5.17800","0.43174","0.00962"
"5.18400","0.43222","0.00964"
"5.19000","0.43270","0.00962"
"5.19600","0.43323","0.00957"
"5.20200","0.43371","0.00964"
"5.20800","0.43419","0.00976"
"5.21400","0.43467","0.00997"
"5.22000","0.43521","0.01018"
"5.22600","0.43569","0.01017"
"5.23200","0.43622","0.01008"
"5.23800","0.43670","0.00999"
"5.24400","0.43718","0.00985"
"5.25000","0.43772","0.00980"
"5.25600","0.43820","0.00984"
"5.26200","0.43868","0.00987"
"5.26800","0.43921","0.00991"
"5.27400","0.43969","0.01009"
"5.28000","0.44017","0.01025"
"5.28600","0.44071","0.01038"
"5.29200","0.44125","0.01038"
"5.29800","0.44173","0.01020"
"5.30400","0.44226","0.01005"
"5.31000","0.44274","0.00993"
"5.31600","0.44322","0.00990"
"5.32200","0.44376","0.00996"
"5.32800","0.44424","0.01002"
"5.33400","0.44471","0.01003"
"5.34000","0.44519","0.01000"
"5.34600","0.44573","0.00999"
"5.35200","0.44621","0.01006"
"5.35800","0.44669","0.01018"
"5.36400","0.44717","0.01024"
"5.37000","0.44770","0.01037"
"5.37600","0.44818","0.01039"
"5.38200","0.44866","0.01036"
"5.38800","0.44920","0.01035"
"5.39400","0.44968","0.01027"
"5.40000","0.45016","0.01023"
"5.40600","0.45069","0.01026"
"5.41200","0.45117","0.01030"
"5.41800","0.45165","0.01040"
"5.42400","0.45219","0.01049"
"5.43000","0.45267","0.01046"
"5.43600","0.45320","0.01036"
"5.44200","0.45368","0.01037"
"5.44800","0.45416","0.01037"
"5.45400","0.45470","0.01048"
"5.46000","0.45518","0.01058"
"5.46600","0.45566","0.01056"
"5.47200","0.45613","0.01052"
"5.47800","0.45667","0.01044"
"5.48400","0.45715","0.01048"
"5.49000","0.45763","0.01057"
"5.49600","0.45817","0.01055"
"5.50200","0.45865","0.01052"
"5.50800","0.45912","0.01036"
"5.51400","0.45966","0.01020"
"5.52000","0.46014","0.01028"
"5.52600","0.46068","0.01042"
"5.53200","0.46116","0.01050"
"5.53800","0.46169","0.01058"
"5.54400","0.46217","0.01063"
"5.55000","0.46271","0.01065"
"5.55600","0.46319","0.01074"
"5.56200","0.46367","0.01085"
"5.56800","0.46421","0.01090"
"5.57400","0.46468","0.01087"
"5.58000","0.46522","0.01095"
"5.58600","0.46570","0.01107"
"5.59200","0.46624","0.01120"
"5.59800","0.46672","0.01128"
"5.60400","0.46726","0.01122"
"5.61000","0.46773","0.01111"
"5.61600","0.46821","0.01114"
"5.62200","0.46869","0.01123"
"5.62800","0.46923","0.01120"
"5.63400","0.46971","0.01108"
"5.64000","0.47024","0.01100"
"5.64600","0.47072","0.01094"
"5.65200","0.47126","0.01093"
"5.65800","0.47174","0.01091"
"5.66400","0.47222","0.01091"
"5.67000","0.47276","0.01083"
"5.67600","0.47323","0.01066"
"5.68200","0.47371","0.01051"
"5.68800","0.47419","0.01057"
"5.69400","0.47473","0.01060"
"5.70000","0.47521","0.01060"
"5.70600","0.47575","0.01061"
"5.71200","0.47622","0.01066"
"5.71800","0.47676","0.01067"
"5.72400","0.47724","0.01077"
"5.73000","0.47778","0.01091"
"5.73600","0.47826","0.01096"
"5.74200","0.47873","0.01094"
"5.74800","0.47927","0.01091"
"5.75400","0.47975","0.01106"
"5.76000","0.48023","0.01124"
"5.76600","0.48077","0.01137"
"5.77200","0.48125","0.01140"
"5.77800","0.48172","0.01129"
"5.78400","0.48226","0.01109"
"5.79000","0.48274","0.01100"
"5.79600","0.48328","0.01093"
"5.80200","0.48376","0.01095"
"5.80800","0.48424","0.01097"
"5.81400","0.48477","0.01091"
"5.82000","0.48525","0.01093"
"5.82600","0.48573","0.01090"
"5.83200","0.48621","0.01092"
"5.83800","0.48675","0.01102"
"5.84400","0.48722","0.01101"
"5.85000","0.48770","0.01095"
"5.85600","0.48824","0.01097"
"5.86200","0.48872","0.01091"
"5.86800","0.48926","0.01084"
"5.87400","0.48974","0.01081"
"5.88000","0.49021","0.01072"
"5.88600","0.49075","0.01077"
"5.89200","0.49123","0.01093"
"5.89800","0.49171","0.01110"
"5.90400","0.49219","0.01135"
"5.91000","0.49267","0.01138"
"5.91600","0.49320","0.01130"
"5.92200","0.49368","0.01130"
"5.92800","0.49416","0.01130"
"5.93400","0.49470","0.01143"
"5.94000","0.49518","0.01158"
"5.94600","0.49572","0.01154"
"5.95200","0.49619","0.01143"
"5.95800","0.49667","0.01141"
"5.96400","0.49721","0.01139"
"5.97000","0.49769","0.01137"
"5.97600","0.49817","0.01129"
"5.98200","0.49870","0.01113"
"5.98800","0.49918","0.01093"
"5.99400","0.49966","0.01083"
"6.00000","0.50014","0.01076"
"6.00600","0.50068","0.01087"
"6.01200","0.50116","0.01096"
"6.01800","0.50169","0.01107"
"6.02400","0.50217","0.01115"
"6.03000","0.50271","0.01120"
"6.03600","0.50319","0.01131"
"6.04200","0.50367","0.01148"
"6.04800","0.50421","0.01153"
"6.05400","0.50468","0.01155"
"6.06000","0.50522","0.01160"
"6.06600","0.50570","0.01167"
"6.07200","0.50618","0.01181"
"6.07800","0.50672","0.01186"
"6.08400","0.50719","0.01178"
"6.09000","0.50773","0.01175"
"6.09600","0.50821","0.01169"
"6.10200","0.50875","0.01170"
"6.10800","0.50923","0.01167"
"6.11400","0.50971","0.01164"
"6.12000","0.51024","0.01173"
"6.12600","0.51072","0.01176"
"6.13200","0.51120","0.01180"
"6.13800","0.51174","0.01201"
"6.14400","0.51222","0.01206"
"6.15000","0.51276","0.01195"
"6.15600","0.51323","0.01180"
"6.16200","0.51377","0.01160"
"6.16800","0.51425","0.01146"
"6.17400","0.51479","0.01147"
"6.18000","0.51527","0.01149"
"6.18600","0.51574","0.01150"
"6.19200","0.51622","0.01152"
"6.19800","0.51676","0.01161"
"6.20400","0.51724","0.01173"
"6.21000","0.51772","0.01180"
"6.21600","0.51826","0.01173"
"6.22200","0.51873","0.01164"
"6.22800","0.51921","0.01154"
"6.23400","0.51969","0.01144"
"6.24000","0.52023","0.01154"
"6.24600","0.52071","0.01163"
"6.25200","0.52119","0.01170"
"6.25800","0.52172","0.01172"
"6.26400","0.52220","0.01171"
"6.27000","0.52274","0.01175"
"6.27600","0.52322","0.01183"
"6.28200","0.52370","0.01189"
"6.28800","0.52423","0.01186"
"6.29400","0.52471","0.01175"
"6.30000","0.52525","0.01168"
"6.30600","0.52573","0.01173"
"6.31200","0.52627","0.01176"
"6.31800","0.52675","0.01176"
"6.32400","0.52722","0.01173"
"6.33000","0.52770","0.01169"
"6.33600","0.52824","0.01179"
"6.34200","0.52872","0.01183"
"6.34800","0.52920","0.01166"
"6.35400","0.52974","0.01154"
"6.36000","0.53021","0.01141"
"6.36600","0.53069","0.01130"
"6.37200","0.53123","0.01136"
"6.37800","0.53171","0.01143"
"6.38400","0.53219","0.01148"
"6.39000","0.53272","0.01154"
"6.39600","0.53320","0.01156"
"6.40200","0.53368","0.01171"
"6.40800","0.53422","0.01188"
"6.41400","0.53470","0.01199"
"6.42000","0.53518","0.01212"
"6.42600","0.53571","0.01216"
"6.43200","0.53619","0.01215"
"6.43800","0.53667","0.01216"
"6.44400","0.53721","0.01215"
"6.45000","0.53769","0.01203"
"6.45600","0.53823","0.01195"
"6.46200","0.53870","0.01193"
"6.46800","0.53918","0.01194"
"6.47400","0.53972","0.01198"
"6.48000","0.54020","0.01197"
"6.48600","0.54068","0.01195"
"6.49200","0.54116","0.01190"
"6.49800","0.54169","0.01189"
"6.50400","0.54217","0.01192"
"6.51000","0.54265","0.01189"
"6.51600","0.54319","0.01187"
"6.52200","0.54367","0.01193"
"6.52800","0.54414","0.01193"
"6.53400","0.54468","0.01200"
"6.54000","0.54516","0.01203"
"6.54600","0.54564","0.01207"
"6.55200","0.54612","0.01217"
"6.55800","0.54666","0.01219"
"6.56400","0.54713","0.01211"
"6.57000","0.54767","0.01206"
"6.57600","0.54815","0.01213"
"6.58200","0.54869","0.01223"
"6.58800","0.54923","0.01238"
"6.59400","0.54970","0.01251"
"6.60000","0.55024","0.01255"
"6.60600","0.55072","0.01262"
"6.61200","0.55126","0.01262"
"6.61800","0.55174","0.01256"
"6.62400","0.55222","0.01261"
"6.63000","0.55275","0.01252"
"6.63600","0.55323","0.01226"
"6.64200","0.55371","0.01213"
"6.64800","0.55419","0.01206"
"6.65400","0.55473","0.01210"
"6.66000","0.55521","0.01213"
"6.66600","0.55574","0.01214"
"6.67200","0.55622","0.01217"
"6.67800","0.55670","0.01220"
"6.68400","0.55724","0.01221"
"6.69000","0.55772","0.01221"
"6.69600","0.55820","0.01207"
"6.70200","0.55873","0.01200"
"6.70800","0.55921","0.01190"
"6.71400","0.55975","0.01194"
"6.72000","0.56023","0.01216"
"6.72600","0.56077","0.01238"
"6.73200","0.56124","0.01255"
"6.73800","0.56178","0.01271"
"6.74400","0.56226","0.01269"
"6.75000","0.56274","0.01257"
"6.75600","0.56328","0.01251"
"6.76200","0.56376","0.01251"
"6.76800","0.56423","0.01248"
"6.77400","0.56471","0.01249"
"6.78000","0.56519","0.01248"
"6.78600","0.56573","0.01256"
"6.79200","0.56621","0.01267"
"6.79800","0.56669","0.01258"
"6.80400","0.56722","0.01256"
"6.81000","0.56770","0.01253"
"6.81600","0.56824","0.01248"
"6.82200","0.56872","0.01256"
"6.82800","0.56920","0.01254"
"6.83400","0.56973","0.01248"
"6.84000","0.57021","0.01247"
"6.84600","0.57075","0.01245"
"6.85200","0.57123","0.01244"
"6.85800","0.57177","0.01248"
"6.86400","0.57225","0.01252"
"6.87000","0.57278","0.01267"
"6.87600","0.57326","0.01275"
"6.88200","0.57380","0.01270"
"6.88800","0.57428","0.01271"
"6.89400","0.57482","0.01279"
"6.90000","0.57529","0.01287"
"6.90600","0.57577","0.01294"
"6.91200","0.57631","0.01293"
"6.91800","0.57679","0.01286"
"6.92400","0.57727","0.01280"
"6.93000","0.57775","0.01277"
"6.93600","0.57822","0.01279"
"6.94200","0.57870","0.01281"
"6.94800","0.57924","0.01269"
"6.95400","0.57972","0.01272"
"6.96000","0.58020","0.01286"
"6.96600","0.58068","0.01295"
"6.97200","0.58121","0.01311"
"6.97800","0.58169","0.01319"
"6.98400","0.58217","0.01315"
"6.99000","0.58271","0.01307"
"6.99600","0.58319","0.01305"
"7.00200","0.58367","0.01311"
"7.00800","0.58420","0.01317"
"7.01400","0.58468","0.01318"
"7.02000","0.58522","0.01319"
"7.02600","0.58570","0.01318"
"7.03200","0.58618","0.01314"
"7.03800","0.58671","0.01310"
"7.04400","0.58719","0.01302"
"7.05000","0.58767","0.01298"
"7.05600","0.58815","0.01302"
"7.06200","0.58869","0.01299"
"7.06800","0.58917","0.01294"
"7.07400","0.58964","0.01299"
"7.08000","0.59012","0.01288"
"7.08600","0.59066","0.01273"
"7.09200","0.59114","0.01262"
"7.09800","0.59162","0.01256"
"7.10400","0.59216","0.01265"
"7.11000","0.59263","0.01281"
"7.11600","0.59311","0.01286"
"7.12200","0.59365","0.01293"
"7.12800","0.59419","0.01303"
"7.13400","0.59467","0.01321"
"7.14000","0.59520","0.01342"
"7.14600","0.59568","0.01349"
"7.15200","0.59622","0.01348"
"7.15800","0.59670","0.01339"
"7.16400","0.59724","0.01327"
"7.17000","0.59778","0.01330"
"7.17600","0.59825","0.01333"
"7.18200","0.59873","0.01327"
"7.18800","0.59927","0.01313"
"7.19400","0.59975","0.01306"
"7.20000","0.60029","0.01306"
"7.20600","0.60077","0.01317"
"7.21200","0.60124","0.01322"
"7.21800","0.60178","0.01325"
"7.22400","0.60226","0.01330"
"7.23000","0.60274","0.01332"
"7.23600","0.60328","0.01343"
"7.24200","0.60375","0.01356"
"7.24800","0.60423","0.01361"
"7.25400","0.60477","0.01357"
"7.26000","0.60525","0.01344"
"7.26600","0.60573","0.01327"
"7.27200","0.60627","0.01317"
"7.27800","0.60674","0.01315"
"7.28400","0.60722","0.01314"
"7.29000","0.60776","0.01313"
"7.29600","0.60824","0.01311"
"7.30200","0.60878","0.01317"
"7.30800","0.60926","0.01325"
"7.31400","0.60979","0.01326"
"7.32000","0.61027","0.01325"
"7.32600","0.61075","0.01317"
"7.33200","0.61129","0.01306"
"7.33800","0.61177","0.01307"
"7.34400","0.61224","0.01315"
"7.35000","0.61272","0.01313"
"7.35600","0.61320","0.01313"
"7.36200","0.61374","0.01312"
"7.36800","0.61422","0.01311"
"7.37400","0.61470","0.01326"
"7.38000","0.61523","0.01349"
"7.38600","0.61571","0.01365"
"7.39200","0.61625","0.01367"
"7.39800","0.61673","0.01360"
"7.40400","0.61727","0.01356"
"7.41000","0.61775","0.01360"
"7.41600","0.61822","0.01358"
"7.42200","0.61876","0.01352"
"7.42800","0.61924","0.01336"
"7.43400","0.61972","0.01326"
"7.44000","0.62026","0.01332"
"7.44600","0.62073","0.01335"
"7.45200","0.62127","0.01342"
"7.45800","0.62175","0.01347"
"7.46400","0.62229","0.01338"
"7.47000","0.62277","0.01337"
"7.47600","0.62325","0.01347"
"7.48200","0.62378","0.01353"
"7.48800","0.62426","0.01357"
"7.49400","0.62474","0.01355"
"7.50000","0.62522","0.01347"
"7.50600","0.62570","0.01335"
"7.51200","0.62618","0.01329"
"7.51800","0.62665","0.01343"
"7.52400","0.62719","0.01363"
"7.53000","0.62767","0.01371"
"7.53600","0.62815","0.01381"
"7.54200","0.62863","0.01390"
"7.54800","0.62917","0.01392"
"7.55400","0.62964","0.01402"
"7.56000","0.63012","0.01406"
"7.56600","0.63066","0.01398"
"7.57200","0.63114","0.01390"
"7.57800","0.63168","0.01378"
"7.58400","0.63215","0.01367"
"7.59000","0.63263","0.01373"
"7.59600","0.63317","0.01371"
"7.60200","0.63365","0.01368"
"7.60800","0.63419","0.01377"
"7.61400","0.63467","0.01379"
"7.62000","0.63514","0.01381"
"7.62600","0.63562","0.01381"
"7.63200","0.63616","0.01367"
"7.63800","0.63664","0.01353"
"7.64400","0.63712","0.01345"
"7.65000","0.63760","0.01343"
"7.65600","0.63813","0.01346"
"7.66200","0.63861","0.01344"
"7.66800","0.63915","0.01340"
"7.67400","0.63963","0.01338"
"7.68000","0.64017","0.01335"
"7.68600","0.64064","0.01342"
"7.69200","0.64118","0.01346"
"7.69800","0.64166","0.01341"
"7.70400","0.64220","0.01342"
"7.71000","0.64268","0.01347"
"7.71600","0.64322","0.01355"
"7.72200","0.64369","0.01372"
"7.72800","0.64423","0.01376"
"7.73400","0.64471","0.01370"
"7.74000","0.64525","0.01364"
"7.74600","0.64573","0.01363"
"7.75200","0.64627","0.01370"
"7.75800","0.64674","0.01387"
"7.76400","0.64728","0.01388"
"7.77000","0.64776","0.01384"
"7.77600","0.64824","0.01385"
"7.78200","0.64878","0.01393"
"7.78800","0.64925","0.01402"
"7.79400","0.64973","0.01416"
"7.80000","0.65027","0.01424"
"7.80600","0.65075","0.01426"
"7.81200","0.65129","0.01426"
"7.81800","0.65177","0.01436"
"7.82400","0.65224","0.01442"
"7.83000","0.65278","0.01435"
"7.83600","0.65326","0.01425"
"7.84200","0.65374","0.01421"
"7.84800","0.65428","0.01424"
"7.85400","0.65476","0.01439"
"7.86000","0.65523","0.01445"
"7.86600","0.65577","0.01438"
"7.87200","0.65625","0.01422"
"7.87800","0.65679","0.01403"
"7.88400","0.65727","0.01391"
"7.89000","0.65774","0.01392"
"7.89600","0.65828","0.01392"
"7.90200","0.65876","0.01390"
"7.90800","0.65924","0.01386"
"7.91400","0.65972","0.01384"
"7.92000","0.66026","0.01400"
"7.92600","0.66073","0.01416"
"7.93200","0.66127","0.01425"
"7.93800","0.66175","0.01430"
"7.94400","0.66223","0.01432"
"7.95000","0.66277","0.01427"
"7.95600","0.66325","0.01422"
"7.96200","0.66372","0.01414"
"7.96800","0.66426","0.01394"
"7.97400","0.66474","0.01381"
"7.98000","0.66522","0.01369"
"7.98600","0.66576","0.01364"
"7.99200","0.66623","0.01371"
"7.99800","0.66671","0.01371"
"8.00400","0.66725","0.01374"
"8.01000","0.66773","0.01371"
"8.01600","0.66827","0.01364"
"8.02200","0.66875","0.01360"
"8.02800","0.66922","0.01360"
"8.03400","0.66970","0.01369"
"8.04000","0.67024","0.01391"
"8.04600","0.67072","0.01401"
"8.05200","0.67120","0.01402"
"8.05800","0.67174","0.01416"
"8.06400","0.67221","0.01423"
"8.07000","0.67269","0.01413"
"8.07600","0.67323","0.01400"
"8.08200","0.67371","0.01390"
"8.08800","0.67419","0.01388"
"8.09400","0.67472","0.01389"
"8.10000","0.67520","0.01394"
"8.10600","0.67574","0.01409"
"8.11200","0.67622","0.01413"
"8.11800","0.67670","0.01418"
"8.12400","0.67718","0.01432"
"8.13000","0.67771","0.01443"
"8.13600","0.67819","0.01450"
"8.14200","0.67867","0.01465"
"8.14800","0.67915","0.01466"
"8.15400","0.67969","0.01470"
"8.16000","0.68017","0.01475"
"8.16600","0.68064","0.01473"
"8.17200","0.68118","0.01470"
"8.17800","0.68166","0.01458"
"8.18400","0.68214","0.01450"
"8.19000","0.68268","0.01455"
"8.19600","0.68316","0.01456"
"8.20200","0.68369","0.01446"
"8.20800","0.68417","0.01424"
"8.21400","0.68465","0.01400"
"8.22000","0.68519","0.01390"
"8.22600","0.68567","0.01392"
"8.23200","0.68620","0.01398"
"8.23800","0.68668","0.01406"
"8.24400","0.68722","0.01405"
"8.25000","0.68770","0.01397"
"8.25600","0.68824","0.01395"
"8.26200","0.68872","0.01393"
"8.26800","0.68919","0.01403"
"8.27400","0.68973","0.01413"
"8.28000","0.69021","0.01419"
"8.28600","0.69069","0.01425"
"8.29200","0.69123","0.01433"
"8.29800","0.69171","0.01437"
"8.30400","0.69218","0.01440"
"8.31000","0.69272","0.01435"
"8.31600","0.69320","0.01427"
"8.32200","0.69374","0.01425"
"8.32800","0.69422","0.01428"
"8.33400","0.69475","0.01438"
"8.34000","0.69523","0.01450"
"8.34600","0.69577","0.01445"
"8.35200","0.69625","0.01435"
"8.35800","0.69679","0.01437"
"8.36400","0.69727","0.01444"
"8.37000","0.69780","0.01453"
"8.37600","0.69828","0.01461"
"8.38200","0.69876","0.01460"
"8.38800","0.69930","0.01461"
"8.39400","0.69978","0.01463"
"8.40000","0.70026","0.01466"
"8.40600","0.70079","0.01473"
"8.41200","0.70127","0.01473"
"8.41800","0.70175","0.01466"
"8.42400","0.70229","0.01463"
"8.43000","0.70277","0.01461"
"8.43600","0.70324","0.01467"
"8.44200","0.70378","0.01486"
"8.44800","0.70426","0.01490"
"8.45400","0.70474","0.01492"
"8.46000","0.70522","0.01493"
"8.46600","0.70570","0.01490"
"8.47200","0.70623","0.01493"
"8.47800","0.70671","0.01494"
"8.48400","0.70719","0.01492"
"8.49000","0.70773","0.01492"
"8.49600","0.70821","0.01491"
"8.50200","0.70875","0.01484"
"8.50800","0.70922","0.01480"
"8.51400","0.70970","0.01479"
"8.52000","0.71024","0.01475"
"8.52600","0.71072","0.01479"
"8.53200","0.71126","0.01478"
"8.53800","0.71173","0.01482"
"8.54400","0.71221","0.01485"
"8.55000","0.71269","0.01477"
"8.55600","0.71323","0.01473"
"8.56200","0.71371","0.01472"
"8.56800","0.71419","0.01473"
"8.57400","0.71472","0.01477"
"8.58000","0.71520","0.01470"
"8.58600","0.71568","0.01467"
"8.59200","0.71622","0.01474"
"8.59800","0.71670","0.01484"
"8.60400","0.71718","0.01491"
"8.61000","0.71765","0.01501"
"8.61600","0.71813","0.01503"
"8.62200","0.71867","0.01512"
"8.62800","0.71915","0.01528"
"8.63400","0.71969","0.01533"
"8.64000","0.72016","0.01539"
"8.64600","0.72070","0.01532"
"8.65200","0.72118","0.01528"
"8.65800","0.72166","0.01529"
"8.66400","0.72220","0.01530"
"8.67000","0.72268","0.01528"
"8.67600","0.72321","0.01522"
"8.68200","0.72369","0.01507"
"8.68800","0.72417","0.01495"
"8.69400","0.72471","0.01494"
"8.70000","0.72519","0.01497"
"8.70600","0.72567","0.01492"
"8.71200","0.72614","0.01481"
"8.71800","0.72668","0.01478"
"8.72400","0.72716","0.01481"
"8.73000","0.72770","0.01474"
"8.73600","0.72818","0.01472"
"8.74200","0.72866","0.01480"
"8.74800","0.72919","0.01483"
"8.75400","0.72967","0.01493"
"8.76000","0.73021","0.01511"
"8.76600","0.73069","0.01525"
"8.77200","0.73117","0.01534"
"8.77800","0.73164","0.01539"
"8.78400","0.73218","0.01540"
"8.79000","0.73266","0.01540"
"8.79600","0.73320","0.01540"
"8.80200","0.73368","0.01533"
"8.80800","0.73422","0.01528"
"8.81400","0.73469","0.01525"
"8.82000","0.73517","0.01526"
"8.82600","0.73571","0.01536"
"8.83200","0.73619","0.01542"
"8.83800","0.73673","0.01544"
"8.84400","0.73720","0.01531"
"8.85000","0.73768","0.01512"
"8.85600","0.73822","0.01506"
"8.86200","0.73870","0.01509"
"8.86800","0.73924","0.01514"
"8.87400","0.73972","0.01519"
"8.88000","0.74025","0.01524"
"8.88600","0.74073","0.01528"
"8.89200","0.74121","0.01533"
"8.89800","0.74175","0.01532"
"8.90400","0.74223","0.01532"
"8.91000","0.74271","0.01520"
"8.91600","0.74324","0.01507"
"8.92200","0.74372","0.01509"
"8.92800","0.74420","0.01512"
"8.93400","0.74474","0.01517"
"8.94000","0.74522","0.01536"
"8.94600","0.74575","0.01545"
"8.95200","0.74623","0.01543"
"8.95800","0.74677","0.01552"
"8.96400","0.74725","0.01562"
"8.97000","0.74773","0.01575"
"8.97600","0.74827","0.01594"
