End date,"12/17/2016"
Specimen label,"15CG_Unk"
Maximum Load,"0.01489",N

Time,Extension,Load
(s),(mm),(N)
"108.76200","9.06374","0.00975"
"108.76800","9.06421","0.00976"
"108.77400","9.06469","0.00969"
"108.78000","9.06517","0.00957"
"108.78600","9.06571","0.00942"
"108.79200","9.06619","0.00919"
"108.79800","9.06666","0.00897"
"108.80400","9.06714","0.00887"
"108.81000","9.06768","0.00886"
"108.81600","9.06816","0.00890"
"108.82200","9.06864","0.00901"
"108.82800","9.06918","0.00905"
"108.83400","9.06965","0.00913"
"108.84000","9.07019","0.00923"
"108.84600","9.07067","0.00928"
"108.85200","9.07121","0.00930"
"108.85800","9.07169","0.00934"
"108.86400","9.07222","0.00937"
"108.87000","9.07270","0.00935"
"108.87600","9.07324","0.00929"
"108.88200","9.07372","0.00924"
"108.88800","9.07426","0.00924"
"108.89400","9.07474","0.00915"
"108.90000","9.07521","0.00907"
"108.90600","9.07569","0.00902"
"108.91200","9.07623","0.00896"
"108.91800","9.07671","0.00899"
"108.92400","9.07719","0.00905"
"108.93000","9.07773","0.00914"
"108.93600","9.07820","0.00916"
"108.94200","9.07868","0.00913"
"108.94800","9.07922","0.00920"
"108.95400","9.07970","0.00930"
"108.96000","9.08018","0.00933"
"108.96600","9.08071","0.00934"
"108.97200","9.08119","0.00919"
"108.97800","9.08167","0.00910"
"108.98400","9.08221","0.00913"
"108.99000","9.08269","0.00914"
"108.99600","9.08323","0.00913"
"109.00200","9.08370","0.00909"
"109.00800","9.08424","0.00904"
"109.01400","9.08472","0.00907"
"109.02000","9.08526","0.00919"
"109.02600","9.08574","0.00932"
"109.03200","9.08628","0.00948"
"109.03800","9.08675","0.00956"
"109.04400","9.08723","0.00952"
"109.05000","9.08777","0.00940"
"109.05600","9.08825","0.00920"
"109.06200","9.08873","0.00910"
"109.06800","9.08926","0.00913"
"109.07400","9.08974","0.00906"
"109.08000","9.09022","0.00899"
"109.08600","9.09076","0.00889"
"109.09200","9.09124","0.00876"
"109.09800","9.09172","0.00869"
"109.10400","9.09219","0.00872"
"109.11000","9.09273","0.00884"
"109.11600","9.09321","0.00897"
"109.12200","9.09375","0.00897"
"109.12800","9.09423","0.00889"
"109.13400","9.09471","0.00893"
"109.14000","9.09524","0.00894"
"109.14600","9.09572","0.00905"
"109.15200","9.09620","0.00914"
"109.15800","9.09674","0.00911"
"109.16400","9.09722","0.00907"
"109.17000","9.09770","0.00912"
"109.17600","9.09823","0.00919"
"109.18200","9.09871","0.00926"
"109.18800","9.09919","0.00922"
"109.19400","9.09967","0.00918"
"109.20000","9.10021","0.00926"
"109.20600","9.10068","0.00933"
"109.21200","9.10116","0.00931"
"109.21800","9.10164","0.00940"
"109.22400","9.10218","0.00952"
"109.23000","9.10266","0.00963"
"109.23600","9.10314","0.00966"
"109.24200","9.10367","0.00962"
"109.24800","9.10415","0.00958"
"109.25400","9.10463","0.00944"
"109.26000","9.10511","0.00926"
"109.26600","9.10565","0.00911"
"109.27200","9.10613","0.00897"
"109.27800","9.10666","0.00887"
"109.28400","9.10714","0.00884"
"109.29000","9.10768","0.00885"
"109.29600","9.10816","0.00885"
"109.30200","9.10870","0.00896"
"109.30800","9.10917","0.00898"
"109.31400","9.10971","0.00897"
"109.32000","9.11019","0.00900"
"109.32600","9.11067","0.00905"
"109.33200","9.11121","0.00913"
"109.33800","9.11169","0.00914"
"109.34400","9.11216","0.00917"
"109.35000","9.11270","0.00934"
"109.35600","9.11318","0.00940"
"109.36200","9.11366","0.00941"
"109.36800","9.11414","0.00949"
"109.37400","9.11468","0.00951"
"109.38000","9.11515","0.00943"
"109.38600","9.11569","0.00927"
"109.39200","9.11617","0.00914"
"109.39800","9.11671","0.00910"
"109.40400","9.11719","0.00912"
"109.41000","9.11766","0.00913"
"109.41600","9.11820","0.00918"
"109.42200","9.11868","0.00926"
"109.42800","9.11922","0.00925"
"109.43400","9.11970","0.00920"
"109.44000","9.12024","0.00914"
"109.44600","9.12071","0.00918"
"109.45200","9.12125","0.00925"
"109.45800","9.12173","0.00934"
"109.46400","9.12221","0.00944"
"109.47000","9.12275","0.00945"
"109.47600","9.12323","0.00940"
"109.48200","9.12376","0.00935"
"109.48800","9.12424","0.00923"
"109.49400","9.12472","0.00917"
"109.50000","9.12526","0.00927"
"109.50600","9.12574","0.00933"
"109.51200","9.12621","0.00927"
"109.51800","9.12675","0.00919"
"109.52400","9.12723","0.00917"
"109.53000","9.12777","0.00918"
"109.53600","9.12825","0.00919"
"109.54200","9.12873","0.00924"
"109.54800","9.12920","0.00933"
"109.55400","9.12968","0.00934"
"109.56000","9.13022","0.00935"
"109.56600","9.13070","0.00940"
"109.57200","9.13118","0.00937"
"109.57800","9.13172","0.00929"
"109.58400","9.13219","0.00924"
"109.59000","9.13273","0.00914"
"109.59600","9.13321","0.00902"
"109.60200","9.13375","0.00900"
"109.60800","9.13423","0.00902"
"109.61400","9.13470","0.00909"
"109.62000","9.13524","0.00917"
"109.62600","9.13572","0.00919"
"109.63200","9.13620","0.00917"
"109.63800","9.13668","0.00911"
"109.64400","9.13722","0.00903"
"109.65000","9.13769","0.00898"
"109.65600","9.13817","0.00897"
"109.66200","9.13871","0.00894"
"109.66800","9.13919","0.00896"
"109.67400","9.13973","0.00890"
"109.68000","9.14021","0.00883"
"109.68600","9.14068","0.00884"
"109.69200","9.14122","0.00890"
"109.69800","9.14170","0.00907"
"109.70400","9.14218","0.00913"
"109.71000","9.14272","0.00917"
"109.71600","9.14320","0.00920"
"109.72200","9.14373","0.00922"
"109.72800","9.14421","0.00928"
"109.73400","9.14475","0.00936"
"109.74000","9.14523","0.00933"
"109.74600","9.14577","0.00925"
"109.75200","9.14624","0.00922"
"109.75800","9.14678","0.00925"
"109.76400","9.14726","0.00933"
"109.77000","9.14774","0.00944"
"109.77600","9.14822","0.00949"
"109.78200","9.14870","0.00949"
"109.78800","9.14923","0.00941"
"109.79400","9.14971","0.00928"
"109.80000","9.15019","0.00927"
"109.80600","9.15067","0.00932"
"109.81200","9.15121","0.00939"
"109.81800","9.15168","0.00940"
"109.82400","9.15216","0.00933"
"109.83000","9.15264","0.00922"
"109.83600","9.15318","0.00917"
"109.84200","9.15366","0.00912"
"109.84800","9.15414","0.00907"
"109.85400","9.15467","0.00905"
"109.86000","9.15515","0.00904"
"109.86600","9.15563","0.00910"
"109.87200","9.15617","0.00910"
"109.87800","9.15665","0.00908"
"109.88400","9.15719","0.00909"
"109.89000","9.15772","0.00911"
"109.89600","9.15820","0.00912"
"109.90200","9.15868","0.00906"
"109.90800","9.15922","0.00904"
"109.91400","9.15970","0.00907"
"109.92000","9.16018","0.00907"
"109.92600","9.16071","0.00901"
"109.93200","9.16119","0.00901"
"109.93800","9.16167","0.00900"
"109.94400","9.16221","0.00905"
"109.95000","9.16269","0.00918"
"109.95600","9.16316","0.00928"
"109.96200","9.16370","0.00930"
"109.96800","9.16418","0.00937"
"109.97400","9.16472","0.00941"
"109.98000","9.16520","0.00939"
"109.98600","9.16574","0.00936"
"109.99200","9.16621","0.00929"
"109.99800","9.16675","0.00926"
"110.00400","9.16723","0.00922"
"110.01000","9.16771","0.00919"
"110.01600","9.16825","0.00919"
"110.02200","9.16879","0.00921"
"110.02800","9.16926","0.00926"
"110.03400","9.16980","0.00931"
"110.04000","9.17028","0.00942"
"110.04600","9.17076","0.00950"
"110.05200","9.17124","0.00957"
"110.05800","9.17177","0.00950"
"110.06400","9.17225","0.00941"
"110.07000","9.17273","0.00928"
"110.07600","9.17327","0.00915"
"110.08200","9.17375","0.00920"
"110.08800","9.17423","0.00919"
"110.09400","9.17470","0.00918"
"110.10000","9.17524","0.00913"
"110.10600","9.17572","0.00907"
"110.11200","9.17620","0.00906"
"110.11800","9.17674","0.00913"
"110.12400","9.17722","0.00924"
"110.13000","9.17769","0.00935"
"110.13600","9.17823","0.00932"
"110.14200","9.17871","0.00929"
"110.14800","9.17925","0.00924"
"110.15400","9.17973","0.00922"
"110.16000","9.18021","0.00929"
"110.16600","9.18074","0.00940"
"110.17200","9.18122","0.00944"
"110.17800","9.18176","0.00948"
"110.18400","9.18224","0.00946"
"110.19000","9.18272","0.00939"
"110.19600","9.18325","0.00940"
"110.20200","9.18373","0.00941"
"110.20800","9.18421","0.00941"
"110.21400","9.18475","0.00941"
"110.22000","9.18523","0.00940"
"110.22600","9.18571","0.00935"
"110.23200","9.18624","0.00940"
"110.23800","9.18672","0.00941"
"110.24400","9.18720","0.00940"
"110.25000","9.18774","0.00942"
"110.25600","9.18822","0.00938"
"110.26200","9.18875","0.00924"
"110.26800","9.18923","0.00914"
"110.27400","9.18971","0.00913"
"110.28000","9.19019","0.00915"
"110.28600","9.19073","0.00916"
"110.29200","9.19121","0.00917"
"110.29800","9.19168","0.00917"
"110.30400","9.19222","0.00917"
"110.31000","9.19270","0.00917"
"110.31600","9.19318","0.00920"
"110.32200","9.19372","0.00927"
"110.32800","9.19419","0.00933"
"110.33400","9.19467","0.00942"
"110.34000","9.19515","0.00946"
"110.34600","9.19569","0.00945"
"110.35200","9.19617","0.00942"
"110.35800","9.19671","0.00940"
"110.36400","9.19718","0.00944"
"110.37000","9.19766","0.00945"
"110.37600","9.19820","0.00943"
"110.38200","9.19868","0.00946"
"110.38800","9.19922","0.00939"
"110.39400","9.19970","0.00925"
"110.40000","9.20017","0.00924"
"110.40600","9.20065","0.00928"
"110.41200","9.20119","0.00929"
"110.41800","9.20167","0.00920"
"110.42400","9.20215","0.00912"
"110.43000","9.20269","0.00908"
"110.43600","9.20316","0.00907"
"110.44200","9.20364","0.00907"
"110.44800","9.20418","0.00909"
"110.45400","9.20466","0.00912"
"110.46000","9.20520","0.00919"
"110.46600","9.20568","0.00928"
"110.47200","9.20615","0.00937"
"110.47800","9.20669","0.00939"
"110.48400","9.20717","0.00938"
"110.49000","9.20771","0.00939"
"110.49600","9.20819","0.00935"
"110.50200","9.20866","0.00925"
"110.50800","9.20920","0.00917"
"110.51400","9.20968","0.00917"
"110.52000","9.21022","0.00918"
"110.52600","9.21070","0.00917"
"110.53200","9.21124","0.00917"
"110.53800","9.21171","0.00917"
"110.54400","9.21225","0.00914"
"110.55000","9.21273","0.00913"
"110.55600","9.21321","0.00915"
"110.56200","9.21375","0.00917"
"110.56800","9.21422","0.00917"
"110.57400","9.21476","0.00909"
"110.58000","9.21524","0.00908"
"110.58600","9.21572","0.00903"
"110.59200","9.21626","0.00898"
"110.59800","9.21674","0.00899"
"110.60400","9.21721","0.00904"
"110.61000","9.21775","0.00903"
"110.61600","9.21823","0.00902"
"110.62200","9.21871","0.00906"
"110.62800","9.21925","0.00919"
"110.63400","9.21973","0.00934"
"110.64000","9.22020","0.00940"
"110.64600","9.22074","0.00941"
"110.65200","9.22122","0.00939"
"110.65800","9.22170","0.00928"
"110.66400","9.22224","0.00923"
"110.67000","9.22272","0.00920"
"110.67600","9.22325","0.00915"
"110.68200","9.22373","0.00912"
"110.68800","9.22427","0.00908"
"110.69400","9.22475","0.00904"
"110.70000","9.22523","0.00909"
"110.70600","9.22576","0.00913"
"110.71200","9.22624","0.00918"
"110.71800","9.22672","0.00924"
"110.72400","9.22726","0.00922"
"110.73000","9.22774","0.00915"
"110.73600","9.22822","0.00910"
"110.74200","9.22875","0.00906"
"110.74800","9.22923","0.00914"
"110.75400","9.22971","0.00921"
"110.76000","9.23019","0.00928"
"110.76600","9.23073","0.00933"
"110.77200","9.23120","0.00925"
"110.77800","9.23174","0.00919"
"110.78400","9.23222","0.00923"
"110.79000","9.23270","0.00923"
"110.79600","9.23324","0.00927"
"110.80200","9.23372","0.00932"
"110.80800","9.23419","0.00935"
"110.81400","9.23473","0.00935"
"110.82000","9.23521","0.00932"
"110.82600","9.23569","0.00930"
"110.83200","9.23623","0.00933"
"110.83800","9.23671","0.00934"
"110.84400","9.23718","0.00932"
"110.85000","9.23772","0.00935"
"110.85600","9.23820","0.00935"
"110.86200","9.23868","0.00933"
"110.86800","9.23916","0.00932"
"110.87400","9.23969","0.00931"
"110.88000","9.24017","0.00932"
"110.88600","9.24065","0.00927"
"110.89200","9.24119","0.00920"
"110.89800","9.24167","0.00923"
"110.90400","9.24215","0.00927"
"110.91000","9.24263","0.00924"
"110.91600","9.24316","0.00932"
"110.92200","9.24364","0.00934"
"110.92800","9.24412","0.00928"
"110.93400","9.24466","0.00920"
"110.94000","9.24514","0.00918"
"110.94600","9.24567","0.00927"
"110.95200","9.24615","0.00935"
"110.95800","9.24669","0.00942"
"110.96400","9.24717","0.00956"
"110.97000","9.24765","0.00962"
"110.97600","9.24819","0.00956"
"110.98200","9.24866","0.00953"
"110.98800","9.24914","0.00949"
"110.99400","9.24968","0.00945"
"111.00000","9.25016","0.00951"
"111.00600","9.25070","0.00959"
"111.01200","9.25117","0.00966"
"111.01800","9.25171","0.00963"
"111.02400","9.25219","0.00956"
"111.03000","9.25273","0.00952"
"111.03600","9.25321","0.00947"
"111.04200","9.25375","0.00935"
"111.04800","9.25422","0.00934"
"111.05400","9.25476","0.00939"
"111.06000","9.25524","0.00940"
"111.06600","9.25572","0.00943"
"111.07200","9.25620","0.00950"
"111.07800","9.25674","0.00952"
"111.08400","9.25721","0.00951"
"111.09000","9.25775","0.00953"
"111.09600","9.25823","0.00954"
"111.10200","9.25871","0.00955"
"111.10800","9.25925","0.00951"
"111.11400","9.25972","0.00948"
"111.12000","9.26026","0.00944"
"111.12600","9.26074","0.00934"
"111.13200","9.26122","0.00931"
"111.13800","9.26176","0.00927"
"111.14400","9.26224","0.00923"
"111.15000","9.26271","0.00921"
"111.15600","9.26325","0.00917"
"111.16200","9.26373","0.00910"
"111.16800","9.26427","0.00902"
"111.17400","9.26475","0.00892"
"111.18000","9.26528","0.00887"
"111.18600","9.26576","0.00887"
"111.19200","9.26624","0.00881"
"111.19800","9.26672","0.00886"
"111.20400","9.26726","0.00899"
"111.21000","9.26774","0.00914"
"111.21600","9.26822","0.00928"
"111.22200","9.26869","0.00940"
"111.22800","9.26923","0.00947"
"111.23400","9.26971","0.00956"
"111.24000","9.27019","0.00961"
"111.24600","9.27073","0.00965"
"111.25200","9.27120","0.00965"
"111.25800","9.27168","0.00959"
"111.26400","9.27222","0.00955"
"111.27000","9.27270","0.00947"
"111.27600","9.27318","0.00942"
"111.28200","9.27372","0.00940"
"111.28800","9.27419","0.00934"
"111.29400","9.27467","0.00926"
"111.30000","9.27521","0.00917"
"111.30600","9.27569","0.00908"
"111.31200","9.27623","0.00904"
"111.31800","9.27676","0.00903"
"111.32400","9.27724","0.00898"
"111.33000","9.27778","0.00891"
"111.33600","9.27826","0.00888"
"111.34200","9.27874","0.00891"
"111.34800","9.27922","0.00899"
"111.35400","9.27975","0.00912"
"111.36000","9.28023","0.00918"
"111.36600","9.28071","0.00925"
"111.37200","9.28119","0.00931"
"111.37800","9.28173","0.00938"
"111.38400","9.28221","0.00940"
"111.39000","9.28268","0.00940"
"111.39600","9.28316","0.00942"
"111.40200","9.28370","0.00940"
"111.40800","9.28418","0.00935"
"111.41400","9.28466","0.00935"
"111.42000","9.28519","0.00933"
"111.42600","9.28567","0.00930"
"111.43200","9.28615","0.00931"
"111.43800","9.28669","0.00925"
"111.44400","9.28717","0.00924"
"111.45000","9.28765","0.00929"
"111.45600","9.28818","0.00937"
"111.46200","9.28866","0.00945"
"111.46800","9.28920","0.00947"
"111.47400","9.28968","0.00948"
"111.48000","9.29016","0.00946"
"111.48600","9.29070","0.00942"
"111.49200","9.29117","0.00930"
"111.49800","9.29165","0.00932"
"111.50400","9.29213","0.00942"
"111.51000","9.29267","0.00942"
"111.51600","9.29315","0.00941"
"111.52200","9.29362","0.00939"
"111.52800","9.29410","0.00928"
"111.53400","9.29464","0.00920"
"111.54000","9.29512","0.00918"
"111.54600","9.29566","0.00922"
"111.55200","9.29614","0.00920"
"111.55800","9.29667","0.00910"
"111.56400","9.29715","0.00912"
"111.57000","9.29763","0.00915"
"111.57600","9.29817","0.00915"
"111.58200","9.29871","0.00927"
"111.58800","9.29919","0.00934"
"111.59400","9.29972","0.00934"
"111.60000","9.30020","0.00935"
"111.60600","9.30074","0.00940"
"111.61200","9.30122","0.00951"
"111.61800","9.30170","0.00954"
"111.62400","9.30224","0.00948"
"111.63000","9.30271","0.00937"
"111.63600","9.30325","0.00930"
"111.64200","9.30373","0.00924"
"111.64800","9.30427","0.00922"
"111.65400","9.30475","0.00925"
"111.66000","9.30522","0.00929"
"111.66600","9.30576","0.00930"
"111.67200","9.30624","0.00931"
"111.67800","9.30678","0.00930"
"111.68400","9.30726","0.00932"
"111.69000","9.30774","0.00928"
"111.69600","9.30821","0.00937"
"111.70200","9.30875","0.00951"
"111.70800","9.30923","0.00952"
"111.71400","9.30971","0.00944"
"111.72000","9.31025","0.00936"
"111.72600","9.31073","0.00929"
"111.73200","9.31120","0.00933"
"111.73800","9.31174","0.00934"
"111.74400","9.31222","0.00935"
"111.75000","9.31276","0.00932"
"111.75600","9.31324","0.00923"
"111.76200","9.31377","0.00923"
"111.76800","9.31425","0.00930"
"111.77400","9.31473","0.00935"
"111.78000","9.31527","0.00944"
"111.78600","9.31575","0.00947"
"111.79200","9.31623","0.00939"
"111.79800","9.31676","0.00933"
"111.80400","9.31724","0.00932"
"111.81000","9.31772","0.00933"
"111.81600","9.31826","0.00926"
"111.82200","9.31874","0.00918"
"111.82800","9.31927","0.00914"
"111.83400","9.31975","0.00914"
"111.84000","9.32023","0.00912"
"111.84600","9.32071","0.00910"
"111.85200","9.32125","0.00908"
"111.85800","9.32173","0.00901"
"111.86400","9.32220","0.00897"
"111.87000","9.32274","0.00899"
"111.87600","9.32322","0.00899"
"111.88200","9.32370","0.00910"
"111.88800","9.32424","0.00925"
"111.89400","9.32472","0.00941"
"111.90000","9.32519","0.00948"
"111.90600","9.32573","0.00945"
"111.91200","9.32621","0.00938"
"111.91800","9.32669","0.00929"
"111.92400","9.32723","0.00921"
"111.93000","9.32771","0.00925"
"111.93600","9.32818","0.00936"
"111.94200","9.32866","0.00945"
"111.94800","9.32920","0.00961"
"111.95400","9.32968","0.00971"
"111.96000","9.33016","0.00970"
"111.96600","9.33069","0.00969"
"111.97200","9.33117","0.00959"
"111.97800","9.33171","0.00950"
"111.98400","9.33219","0.00948"
"111.99000","9.33267","0.00937"
"111.99600","9.33321","0.00932"
"112.00200","9.33368","0.00936"
"112.00800","9.33416","0.00944"
"112.01400","9.33470","0.00953"
"112.02000","9.33518","0.00957"
"112.02600","9.33566","0.00956"
"112.03200","9.33619","0.00956"
"112.03800","9.33667","0.00958"
"112.04400","9.33721","0.00950"
"112.05000","9.33769","0.00942"
"112.05600","9.33817","0.00942"
"112.06200","9.33871","0.00948"
"112.06800","9.33918","0.00948"
"112.07400","9.33972","0.00938"
"112.08000","9.34020","0.00932"
"112.08600","9.34068","0.00930"
"112.09200","9.34122","0.00923"
"112.09800","9.34170","0.00917"
"112.10400","9.34217","0.00909"
"112.11000","9.34271","0.00900"
"112.11600","9.34319","0.00896"
"112.12200","9.34367","0.00902"
"112.12800","9.34421","0.00916"
"112.13400","9.34469","0.00927"
"112.14000","9.34516","0.00929"
"112.14600","9.34570","0.00937"
"112.15200","9.34618","0.00938"
"112.15800","9.34672","0.00929"
"112.16400","9.34720","0.00926"
"112.17000","9.34774","0.00926"
"112.17600","9.34821","0.00918"
"112.18200","9.34875","0.00911"
"112.18800","9.34923","0.00902"
"112.19400","9.34977","0.00893"
"112.20000","9.35025","0.00897"
"112.20600","9.35072","0.00906"
"112.21200","9.35126","0.00920"
"112.21800","9.35174","0.00934"
"112.22400","9.35228","0.00932"
"112.23000","9.35276","0.00931"
"112.23600","9.35324","0.00940"
"112.24200","9.35371","0.00941"
"112.24800","9.35419","0.00942"
"112.25400","9.35473","0.00944"
"112.26000","9.35521","0.00946"
"112.26600","9.35569","0.00948"
"112.27200","9.35623","0.00946"
"112.27800","9.35670","0.00944"
"112.28400","9.35718","0.00947"
