End date,"12/17/2016"
Specimen label,"15CG_21_run2"
Maximum Load,"0.15933",N

Time,Extension,Load
(s),(mm),(N)
"512.59200","42.71615","0.00230"
"512.59800","42.71669","0.00243"
"512.60400","42.71717","0.00247"
"512.61000","42.71771","0.00240"
"512.61600","42.71819","0.00232"
"512.62200","42.71867","0.00220"
"512.62800","42.71920","0.00209"
"512.63400","42.71968","0.00214"
"512.64000","42.72022","0.00223"
"512.64600","42.72070","0.00224"
"512.65200","42.72118","0.00218"
"512.65800","42.72171","0.00219"
"512.66400","42.72219","0.00225"
"512.67000","42.72267","0.00225"
"512.67600","42.72321","0.00225"
"512.68200","42.72369","0.00226"
"512.68800","42.72417","0.00216"
"512.69400","42.72470","0.00200"
"512.70000","42.72518","0.00196"
"512.70600","42.72565","0.00195"
"512.71200","42.72620","0.00199"
"512.71800","42.72668","0.00203"
"512.72400","42.72716","0.00199"
"512.73000","42.72770","0.00196"
"512.73600","42.72817","0.00193"
"512.74200","42.72865","0.00192"
"512.74800","42.72919","0.00200"
"512.75400","42.72967","0.00213"
"512.76000","42.73014","0.00218"
"512.76600","42.73062","0.00221"
"512.77200","42.73116","0.00215"
"512.77800","42.73164","0.00212"
"512.78400","42.73217","0.00205"
"512.79000","42.73265","0.00196"
"512.79600","42.73314","0.00201"
"512.80200","42.73361","0.00208"
"512.80800","42.73415","0.00208"
"512.81400","42.73463","0.00211"
"512.82000","42.73511","0.00215"
"512.82600","42.73565","0.00219"
"512.83200","42.73613","0.00226"
"512.83800","42.73660","0.00222"
"512.84400","42.73714","0.00213"
"512.85000","42.73761","0.00208"
"512.85600","42.73816","0.00202"
"512.86200","42.73864","0.00195"
"512.86800","42.73911","0.00200"
"512.87400","42.73965","0.00205"
"512.88000","42.74013","0.00212"
"512.88600","42.74061","0.00210"
"512.89200","42.74115","0.00200"
"512.89800","42.74163","0.00190"
"512.90400","42.74210","0.00185"
"512.91000","42.74264","0.00188"
"512.91600","42.74312","0.00192"
"512.92200","42.74365","0.00192"
"512.92800","42.74413","0.00188"
"512.93400","42.74467","0.00196"
"512.94000","42.74515","0.00204"
"512.94600","42.74563","0.00214"
"512.95200","42.74616","0.00222"
"512.95800","42.74665","0.00222"
"512.96400","42.74718","0.00218"
"512.97000","42.74767","0.00208"
"512.97600","42.74814","0.00199"
"512.98200","42.74868","0.00194"
"512.98800","42.74916","0.00186"
"512.99400","42.74969","0.00182"
"513.00000","42.75017","0.00194"
"513.00600","42.75071","0.00194"
"513.01200","42.75119","0.00190"
"513.01800","42.75173","0.00193"
"513.02400","42.75220","0.00200"
"513.03000","42.75268","0.00219"
"513.03600","42.75316","0.00231"
"513.04200","42.75370","0.00237"
"513.04800","42.75418","0.00235"
"513.05400","42.75466","0.00230"
"513.06000","42.75520","0.00227"
"513.06600","42.75568","0.00239"
"513.07200","42.75616","0.00238"
"513.07800","42.75669","0.00229"
"513.08400","42.75717","0.00223"
"513.09000","42.75765","0.00228"
"513.09600","42.75818","0.00226"
"513.10200","42.75866","0.00214"
"513.10800","42.75914","0.00205"
"513.11400","42.75968","0.00204"
"513.12000","42.76015","0.00201"
"513.12600","42.76064","0.00193"
"513.13200","42.76118","0.00190"
"513.13800","42.76165","0.00185"
"513.14400","42.76220","0.00176"
"513.15000","42.76267","0.00170"
"513.15600","42.76315","0.00174"
"513.16200","42.76369","0.00182"
"513.16800","42.76416","0.00198"
"513.17400","42.76470","0.00210"
"513.18000","42.76518","0.00216"
"513.18600","42.76566","0.00211"
"513.19200","42.76620","0.00208"
"513.19800","42.76667","0.00214"
"513.20400","42.76721","0.00214"
"513.21000","42.76769","0.00214"
"513.21600","42.76817","0.00220"
"513.22200","42.76871","0.00215"
"513.22800","42.76919","0.00202"
"513.23400","42.76967","0.00196"
"513.24000","42.77020","0.00195"
"513.24600","42.77068","0.00194"
"513.25200","42.77116","0.00197"
"513.25800","42.77170","0.00204"
"513.26400","42.77218","0.00214"
"513.27000","42.77265","0.00219"
"513.27600","42.77314","0.00213"
"513.28200","42.77367","0.00208"
"513.28800","42.77415","0.00203"
"513.29400","42.77462","0.00197"
"513.30000","42.77510","0.00199"
"513.30600","42.77565","0.00202"
"513.31200","42.77612","0.00208"
"513.31800","42.77660","0.00213"
"513.32400","42.77714","0.00214"
"513.33000","42.77762","0.00215"
"513.33600","42.77810","0.00222"
"513.34200","42.77863","0.00226"
"513.34800","42.77911","0.00233"
"513.35400","42.77965","0.00242"
"513.36000","42.78013","0.00246"
"513.36600","42.78061","0.00243"
"513.37200","42.78109","0.00236"
"513.37800","42.78162","0.00231"
"513.38400","42.78210","0.00231"
"513.39000","42.78258","0.00234"
"513.39600","42.78306","0.00235"
"513.40200","42.78360","0.00232"
"513.40800","42.78407","0.00226"
"513.41400","42.78455","0.00226"
"513.42000","42.78503","0.00222"
"513.42600","42.78557","0.00215"
"513.43200","42.78604","0.00220"
"513.43800","42.78658","0.00220"
"513.44400","42.78706","0.00220"
"513.45000","42.78761","0.00231"
"513.45600","42.78808","0.00234"
"513.46200","42.78862","0.00234"
"513.46800","42.78910","0.00237"
"513.47400","42.78963","0.00223"
"513.48000","42.79012","0.00204"
"513.48600","42.79065","0.00197"
"513.49200","42.79119","0.00188"
"513.49800","42.79167","0.00194"
"513.50400","42.79221","0.00207"
"513.51000","42.79269","0.00217"
"513.51600","42.79322","0.00227"
"513.52200","42.79370","0.00229"
"513.52800","42.79418","0.00229"
"513.53400","42.79472","0.00237"
"513.54000","42.79520","0.00242"
"513.54600","42.79567","0.00246"
"513.55200","42.79622","0.00260"
"513.55800","42.79669","0.00266"
"513.56400","42.79717","0.00269"
"513.57000","42.79770","0.00262"
"513.57600","42.79819","0.00257"
"513.58200","42.79873","0.00255"
"513.58800","42.79920","0.00241"
"513.59400","42.79968","0.00228"
"513.60000","42.80016","0.00228"
"513.60600","42.80070","0.00225"
"513.61200","42.80117","0.00218"
"513.61800","42.80171","0.00216"
"513.62400","42.80219","0.00218"
"513.63000","42.80267","0.00216"
"513.63600","42.80321","0.00220"
"513.64200","42.80374","0.00228"
"513.64800","42.80422","0.00248"
"513.65400","42.80476","0.00257"
"513.66000","42.80524","0.00255"
"513.66600","42.80572","0.00261"
"513.67200","42.80620","0.00266"
"513.67800","42.80674","0.00262"
"513.68400","42.80721","0.00251"
"513.69000","42.80769","0.00242"
"513.69600","42.80817","0.00240"
"513.70200","42.80865","0.00240"
"513.70800","42.80919","0.00246"
"513.71400","42.80966","0.00255"
"513.72000","42.81014","0.00254"
"513.72600","42.81068","0.00248"
"513.73200","42.81116","0.00250"
"513.73800","42.81163","0.00251"
"513.74400","42.81218","0.00242"
"513.75000","42.81266","0.00238"
"513.75600","42.81313","0.00245"
"513.76200","42.81367","0.00246"
"513.76800","42.81415","0.00240"
"513.77400","42.81463","0.00239"
"513.78000","42.81517","0.00245"
"513.78600","42.81564","0.00254"
"513.79200","42.81618","0.00250"
"513.79800","42.81666","0.00247"
"513.80400","42.81720","0.00243"
"513.81000","42.81767","0.00243"
"513.81600","42.81815","0.00254"
"513.82200","42.81870","0.00263"
"513.82800","42.81917","0.00262"
"513.83400","42.81964","0.00258"
"513.84000","42.82013","0.00261"
"513.84600","42.82067","0.00276"
"513.85200","42.82115","0.00293"
"513.85800","42.82162","0.00300"
"513.86400","42.82216","0.00315"
"513.87000","42.82264","0.00314"
"513.87600","42.82318","0.00299"
"513.88200","42.82366","0.00291"
"513.88800","42.82413","0.00285"
"513.89400","42.82461","0.00279"
"513.90000","42.82515","0.00275"
"513.90600","42.82562","0.00271"
"513.91200","42.82611","0.00272"
"513.91800","42.82658","0.00273"
"513.92400","42.82713","0.00276"
"513.93000","42.82760","0.00292"
"513.93600","42.82814","0.00300"
"513.94200","42.82862","0.00296"
"513.94800","42.82915","0.00293"
"513.95400","42.82963","0.00297"
"513.96000","42.83011","0.00299"
"513.96600","42.83059","0.00305"
"513.97200","42.83113","0.00306"
"513.97800","42.83160","0.00308"
"513.98400","42.83209","0.00313"
"513.99000","42.83262","0.00312"
"513.99600","42.83310","0.00304"
"514.00200","42.83364","0.00293"
"514.00800","42.83412","0.00283"
"514.01400","42.83460","0.00271"
"514.02000","42.83514","0.00264"
"514.02600","42.83562","0.00254"
"514.03200","42.83615","0.00258"
"514.03800","42.83663","0.00261"
"514.04400","42.83711","0.00267"
"514.05000","42.83764","0.00288"
"514.05600","42.83812","0.00304"
"514.06200","42.83860","0.00310"
"514.06800","42.83914","0.00310"
"514.07400","42.83961","0.00305"
"514.08000","42.84015","0.00292"
"514.08600","42.84064","0.00280"
"514.09200","42.84111","0.00275"
"514.09800","42.84166","0.00281"
"514.10400","42.84219","0.00292"
"514.11000","42.84267","0.00297"
"514.11600","42.84315","0.00295"
"514.12200","42.84369","0.00289"
"514.12800","42.84416","0.00277"
"514.13400","42.84470","0.00268"
"514.14000","42.84518","0.00256"
"514.14600","42.84572","0.00258"
"514.15200","42.84620","0.00269"
"514.15800","42.84667","0.00268"
"514.16400","42.84721","0.00270"
"514.17000","42.84769","0.00263"
"514.17600","42.84817","0.00248"
"514.18200","42.84865","0.00244"
"514.18800","42.84919","0.00244"
"514.19400","42.84966","0.00239"
"514.20000","42.85014","0.00243"
"514.20600","42.85068","0.00251"
"514.21200","42.85116","0.00254"
"514.21800","42.85164","0.00254"
"514.22400","42.85217","0.00257"
"514.23000","42.85265","0.00261"
"514.23600","42.85319","0.00278"
"514.24200","42.85367","0.00290"
"514.24800","42.85415","0.00294"
"514.25400","42.85468","0.00288"
"514.26000","42.85517","0.00275"
"514.26600","42.85564","0.00276"
"514.27200","42.85618","0.00285"
"514.27800","42.85666","0.00289"
"514.28400","42.85714","0.00289"
"514.29000","42.85768","0.00282"
"514.29600","42.85815","0.00282"
"514.30200","42.85863","0.00279"
"514.30800","42.85917","0.00273"
"514.31400","42.85965","0.00279"
"514.32000","42.86013","0.00290"
"514.32600","42.86066","0.00293"
"514.33200","42.86115","0.00300"
"514.33800","42.86162","0.00309"
"514.34400","42.86216","0.00308"
"514.35000","42.86264","0.00303"
"514.35600","42.86312","0.00304"
"514.36200","42.86360","0.00305"
"514.36800","42.86413","0.00303"
"514.37400","42.86461","0.00299"
"514.38000","42.86509","0.00288"
"514.38600","42.86563","0.00270"
"514.39200","42.86610","0.00252"
"514.39800","42.86658","0.00255"
"514.40400","42.86712","0.00256"
"514.41000","42.86760","0.00258"
"514.41600","42.86814","0.00266"
"514.42200","42.86861","0.00270"
"514.42800","42.86909","0.00272"
"514.43400","42.86964","0.00267"
"514.44000","42.87011","0.00261"
"514.44600","42.87065","0.00263"
"514.45200","42.87113","0.00268"
"514.45800","42.87160","0.00266"
"514.46400","42.87209","0.00271"
"514.47000","42.87262","0.00275"
"514.47600","42.87310","0.00280"
"514.48200","42.87358","0.00291"
"514.48800","42.87405","0.00306"
"514.49400","42.87459","0.00319"
"514.50000","42.87507","0.00318"
"514.50600","42.87561","0.00306"
"514.51200","42.87609","0.00297"
"514.51800","42.87663","0.00288"
"514.52400","42.87711","0.00282"
"514.53000","42.87759","0.00279"
"514.53600","42.87812","0.00282"
"514.54200","42.87860","0.00276"
"514.54800","42.87908","0.00267"
"514.55400","42.87962","0.00258"
"514.56000","42.88010","0.00255"
"514.56600","42.88063","0.00256"
"514.57200","42.88111","0.00259"
"514.57800","42.88159","0.00263"
"514.58400","42.88213","0.00275"
"514.59000","42.88261","0.00289"
"514.59600","42.88314","0.00295"
"514.60200","42.88363","0.00299"
"514.60800","42.88411","0.00295"
"514.61400","42.88464","0.00299"
"514.62000","42.88512","0.00295"
"514.62600","42.88560","0.00287"
"514.63200","42.88614","0.00284"
"514.63800","42.88662","0.00281"
"514.64400","42.88715","0.00268"
"514.65000","42.88763","0.00253"
"514.65600","42.88817","0.00241"
"514.66200","42.88865","0.00242"
"514.66800","42.88912","0.00253"
"514.67400","42.88966","0.00262"
"514.68000","42.89014","0.00272"
"514.68600","42.89062","0.00285"
"514.69200","42.89116","0.00299"
"514.69800","42.89164","0.00311"
"514.70400","42.89211","0.00316"
"514.71000","42.89265","0.00313"
"514.71600","42.89313","0.00311"
"514.72200","42.89367","0.00299"
"514.72800","42.89415","0.00282"
"514.73400","42.89463","0.00267"
"514.74000","42.89516","0.00247"
"514.74600","42.89564","0.00236"
"514.75200","42.89618","0.00233"
"514.75800","42.89666","0.00227"
"514.76400","42.89714","0.00227"
"514.77000","42.89767","0.00230"
"514.77600","42.89816","0.00224"
"514.78200","42.89863","0.00224"
"514.78800","42.89917","0.00226"
"514.79400","42.89965","0.00222"
"514.80000","42.90018","0.00237"
"514.80600","42.90067","0.00252"
"514.81200","42.90120","0.00272"
"514.81800","42.90168","0.00285"
"514.82400","42.90216","0.00287"
"514.83000","42.90264","0.00279"
"514.83600","42.90318","0.00269"
"514.84200","42.90365","0.00254"
"514.84800","42.90413","0.00250"
"514.85400","42.90461","0.00248"
"514.86000","42.90514","0.00250"
"514.86600","42.90562","0.00255"
"514.87200","42.90617","0.00260"
"514.87800","42.90665","0.00260"
"514.88400","42.90712","0.00253"
"514.89000","42.90760","0.00241"
"514.89600","42.90814","0.00235"
"514.90200","42.90862","0.00229"
"514.90800","42.90909","0.00223"
"514.91400","42.90963","0.00230"
"514.92000","42.91011","0.00231"
"514.92600","42.91065","0.00218"
"514.93200","42.91113","0.00206"
"514.93800","42.91161","0.00196"
"514.94400","42.91214","0.00193"
"514.95000","42.91262","0.00193"
"514.95600","42.91316","0.00195"
"514.96200","42.91364","0.00208"
"514.96800","42.91412","0.00226"
"514.97400","42.91465","0.00232"
"514.98000","42.91513","0.00240"
"514.98600","42.91561","0.00258"
"514.99200","42.91615","0.00264"
"514.99800","42.91663","0.00257"
"515.00400","42.91710","0.00247"
"515.01000","42.91758","0.00236"
"515.01600","42.91813","0.00224"
"515.02200","42.91860","0.00213"
"515.02800","42.91908","0.00205"
"515.03400","42.91961","0.00197"
"515.04000","42.92010","0.00191"
"515.04600","42.92057","0.00192"
"515.05200","42.92112","0.00204"
"515.05800","42.92159","0.00219"
"515.06400","42.92213","0.00244"
"515.07000","42.92267","0.00265"
"515.07600","42.92315","0.00273"
"515.08200","42.92369","0.00271"
"515.08800","42.92416","0.00267"
"515.09400","42.92464","0.00257"
"515.10000","42.92518","0.00247"
"515.10600","42.92566","0.00229"
"515.11200","42.92613","0.00218"
"515.11800","42.92661","0.00213"
"515.12400","42.92715","0.00211"
"515.13000","42.92763","0.00213"
"515.13600","42.92811","0.00218"
"515.14200","42.92865","0.00218"
"515.14800","42.92912","0.00216"
"515.15400","42.92960","0.00220"
"515.16000","42.93014","0.00221"
"515.16600","42.93062","0.00223"
"515.17200","42.93116","0.00229"
"515.17800","42.93163","0.00223"
"515.18400","42.93217","0.00221"
"515.19000","42.93265","0.00211"
"515.19600","42.93313","0.00201"
"515.20200","42.93367","0.00197"
"515.20800","42.93414","0.00192"
"515.21400","42.93468","0.00204"
"515.22000","42.93516","0.00223"
"515.22600","42.93570","0.00230"
"515.23200","42.93618","0.00236"
"515.23800","42.93672","0.00242"
"515.24400","42.93720","0.00243"
"515.25000","42.93768","0.00252"
"515.25600","42.93821","0.00254"
"515.26200","42.93869","0.00248"
"515.26800","42.93917","0.00238"
"515.27400","42.93971","0.00228"
"515.28000","42.94019","0.00229"
"515.28600","42.94066","0.00238"
"515.29200","42.94120","0.00235"
"515.29800","42.94168","0.00245"
"515.30400","42.94222","0.00260"
"515.31000","42.94269","0.00263"
"515.31600","42.94318","0.00272"
"515.32200","42.94371","0.00276"
"515.32800","42.94419","0.00278"
"515.33400","42.94467","0.00287"
"515.34000","42.94515","0.00287"
"515.34600","42.94569","0.00289"
"515.35200","42.94616","0.00288"
"515.35800","42.94670","0.00271"
"515.36400","42.94718","0.00262"
"515.37000","42.94772","0.00263"
"515.37600","42.94820","0.00262"
"515.38200","42.94873","0.00258"
"515.38800","42.94921","0.00261"
"515.39400","42.94969","0.00259"
"515.40000","42.95023","0.00255"
"515.40600","42.95071","0.00248"
"515.41200","42.95119","0.00244"
"515.41800","42.95166","0.00244"
"515.42400","42.95220","0.00239"
"515.43000","42.95268","0.00236"
"515.43600","42.95316","0.00244"
"515.44200","42.95364","0.00248"
"515.44800","42.95412","0.00262"
"515.45400","42.95465","0.00274"
"515.46000","42.95514","0.00284"
"515.46600","42.95561","0.00291"
"515.47200","42.95615","0.00289"
"515.47800","42.95662","0.00289"
"515.48400","42.95716","0.00292"
"515.49000","42.95765","0.00287"
"515.49600","42.95812","0.00282"
"515.50200","42.95866","0.00280"
"515.50800","42.95914","0.00272"
"515.51400","42.95968","0.00278"
"515.52000","42.96016","0.00290"
"515.52600","42.96063","0.00289"
"515.53200","42.96117","0.00278"
"515.53800","42.96165","0.00260"
"515.54400","42.96213","0.00247"
"515.55000","42.96260","0.00237"
"515.55600","42.96314","0.00226"
"515.56200","42.96362","0.00228"
"515.56800","42.96410","0.00230"
"515.57400","42.96464","0.00224"
"515.58000","42.96512","0.00219"
"515.58600","42.96560","0.00226"
"515.59200","42.96613","0.00228"
"515.59800","42.96661","0.00236"
"515.60400","42.96709","0.00245"
"515.61000","42.96757","0.00248"
"515.61600","42.96811","0.00248"
"515.62200","42.96858","0.00247"
"515.62800","42.96912","0.00256"
"515.63400","42.96960","0.00268"
"515.64000","42.97014","0.00271"
"515.64600","42.97068","0.00271"
"515.65200","42.97115","0.00278"
"515.65800","42.97169","0.00275"
"515.66400","42.97217","0.00275"
"515.67000","42.97264","0.00269"
"515.67600","42.97319","0.00260"
"515.68200","42.97367","0.00263"
"515.68800","42.97421","0.00270"
"515.69400","42.97469","0.00276"
"515.70000","42.97516","0.00279"
"515.70600","42.97564","0.00278"
"515.71200","42.97618","0.00282"
"515.71800","42.97666","0.00288"
"515.72400","42.97713","0.00285"
"515.73000","42.97767","0.00279"
"515.73600","42.97815","0.00271"
"515.74200","42.97863","0.00256"
"515.74800","42.97911","0.00242"
"515.75400","42.97964","0.00229"
"515.76000","42.98013","0.00225"
"515.76600","42.98066","0.00222"
"515.77200","42.98114","0.00216"
"515.77800","42.98168","0.00211"
"515.78400","42.98216","0.00209"
"515.79000","42.98270","0.00210"
"515.79600","42.98317","0.00214"
"515.80200","42.98371","0.00225"
"515.80800","42.98419","0.00236"
"515.81400","42.98473","0.00261"
"515.82000","42.98521","0.00276"
"515.82600","42.98574","0.00277"
"515.83200","42.98622","0.00270"
"515.83800","42.98670","0.00255"
"515.84400","42.98724","0.00240"
"515.85000","42.98772","0.00232"
"515.85600","42.98820","0.00227"
