End date,"2/25/2017"
Specimen label,"1BG_5.2"
Maximum Load,"0.02768",N

Time,Extension,Load
(s),(mm),(N)
"153.86400","12.82217","0.00191"
"153.87000","12.82264","0.00189"
"153.87600","12.82312","0.00190"
"153.88200","12.82366","0.00194"
"153.88800","12.82414","0.00219"
"153.89400","12.82462","0.00241"
"153.90000","12.82515","0.00251"
"153.90600","12.82563","0.00251"
"153.91200","12.82611","0.00256"
"153.91800","12.82665","0.00262"
"153.92400","12.82713","0.00263"
"153.93000","12.82766","0.00269"
"153.93600","12.82814","0.00267"
"153.94200","12.82868","0.00256"
"153.94800","12.82916","0.00252"
"153.95400","12.82964","0.00259"
"153.96000","12.83018","0.00269"
"153.96600","12.83065","0.00267"
"153.97200","12.83113","0.00268"
"153.97800","12.83161","0.00268"
"153.98400","12.83215","0.00276"
"153.99000","12.83263","0.00288"
"153.99600","12.83311","0.00298"
"154.00200","12.83364","0.00295"
"154.00800","12.83412","0.00279"
"154.01400","12.83460","0.00260"
"154.02000","12.83508","0.00247"
"154.02600","12.83562","0.00241"
"154.03200","12.83609","0.00250"
"154.03800","12.83657","0.00265"
"154.04400","12.83705","0.00264"
"154.05000","12.83759","0.00242"
"154.05600","12.83807","0.00222"
"154.06200","12.83855","0.00224"
"154.06800","12.83908","0.00247"
"154.07400","12.83956","0.00272"
"154.08000","12.84010","0.00283"
"154.08600","12.84058","0.00272"
"154.09200","12.84112","0.00250"
"154.09800","12.84160","0.00217"
"154.10400","12.84213","0.00196"
"154.11000","12.84261","0.00190"
"154.11600","12.84315","0.00200"
"154.12200","12.84363","0.00219"
"154.12800","12.84417","0.00239"
"154.13400","12.84464","0.00240"
"154.14000","12.84512","0.00228"
"154.14600","12.84566","0.00218"
"154.15200","12.84614","0.00221"
"154.15800","12.84662","0.00222"
"154.16400","12.84716","0.00215"
"154.17000","12.84763","0.00194"
"154.17600","12.84811","0.00171"
"154.18200","12.84865","0.00154"
"154.18800","12.84913","0.00158"
"154.19400","12.84967","0.00172"
"154.20000","12.85015","0.00180"
"154.20600","12.85068","0.00174"
"154.21200","12.85116","0.00166"
"154.21800","12.85164","0.00163"
"154.22400","12.85218","0.00161"
"154.23000","12.85266","0.00165"
"154.23600","12.85320","0.00171"
"154.24200","12.85367","0.00163"
"154.24800","12.85421","0.00148"
"154.25400","12.85469","0.00136"
"154.26000","12.85523","0.00143"
"154.26600","12.85571","0.00171"
"154.27200","12.85619","0.00201"
"154.27800","12.85666","0.00214"
"154.28400","12.85714","0.00235"
"154.29000","12.85768","0.00254"
"154.29600","12.85816","0.00256"
"154.30200","12.85864","0.00247"
"154.30800","12.85911","0.00239"
"154.31400","12.85959","0.00237"
"154.32000","12.86013","0.00231"
"154.32600","12.86061","0.00223"
"154.33200","12.86109","0.00220"
"154.33800","12.86163","0.00206"
"154.34400","12.86210","0.00187"
"154.35000","12.86264","0.00170"
"154.35600","12.86312","0.00168"
"154.36200","12.86366","0.00163"
"154.36800","12.86414","0.00165"
"154.37400","12.86468","0.00179"
"154.38000","12.86515","0.00194"
"154.38600","12.86563","0.00202"
"154.39200","12.86617","0.00195"
"154.39800","12.86665","0.00185"
"154.40400","12.86713","0.00192"
"154.41000","12.86767","0.00212"
"154.41600","12.86814","0.00227"
"154.42200","12.86862","0.00242"
"154.42800","12.86910","0.00245"
"154.43400","12.86958","0.00228"
"154.44000","12.87012","0.00208"
"154.44600","12.87059","0.00186"
"154.45200","12.87107","0.00172"
"154.45800","12.87161","0.00175"
"154.46400","12.87209","0.00185"
"154.47000","12.87257","0.00199"
"154.47600","12.87305","0.00205"
"154.48200","12.87358","0.00212"
"154.48800","12.87406","0.00218"
"154.49400","12.87460","0.00218"
"154.50000","12.87508","0.00209"
"154.50600","12.87562","0.00193"
"154.51200","12.87609","0.00170"
"154.51800","12.87663","0.00157"
"154.52400","12.87711","0.00140"
"154.53000","12.87765","0.00133"
"154.53600","12.87813","0.00150"
"154.54200","12.87861","0.00175"
"154.54800","12.87914","0.00187"
"154.55400","12.87962","0.00196"
"154.56000","12.88010","0.00195"
"154.56600","12.88058","0.00177"
"154.57200","12.88112","0.00167"
"154.57800","12.88160","0.00177"
"154.58400","12.88207","0.00182"
"154.59000","12.88255","0.00171"
"154.59600","12.88309","0.00164"
"154.60200","12.88357","0.00165"
"154.60800","12.88405","0.00171"
"154.61400","12.88453","0.00185"
"154.62000","12.88506","0.00206"
"154.62600","12.88554","0.00222"
"154.63200","12.88602","0.00218"
"154.63800","12.88656","0.00219"
"154.64400","12.88710","0.00225"
"154.65000","12.88758","0.00218"
"154.65600","12.88811","0.00221"
"154.66200","12.88865","0.00234"
"154.66800","12.88913","0.00257"
"154.67400","12.88961","0.00268"
"154.68000","12.89015","0.00264"
"154.68600","12.89062","0.00249"
"154.69200","12.89110","0.00230"
"154.69800","12.89164","0.00221"
"154.70400","12.89212","0.00223"
"154.71000","12.89260","0.00231"
"154.71600","12.89307","0.00229"
"154.72200","12.89361","0.00219"
"154.72800","12.89415","0.00199"
"154.73400","12.89463","0.00182"
"154.74000","12.89511","0.00177"
"154.74600","12.89565","0.00177"
"154.75200","12.89612","0.00187"
"154.75800","12.89666","0.00182"
"154.76400","12.89714","0.00171"
"154.77000","12.89768","0.00160"
"154.77600","12.89816","0.00140"
"154.78200","12.89870","0.00131"
"154.78800","12.89917","0.00136"
"154.79400","12.89971","0.00152"
"154.80000","12.90025","0.00168"
"154.80600","12.90073","0.00186"
"154.81200","12.90121","0.00197"
"154.81800","12.90174","0.00195"
"154.82400","12.90222","0.00195"
"154.83000","12.90270","0.00198"
"154.83600","12.90318","0.00215"
"154.84200","12.90372","0.00231"
"154.84800","12.90420","0.00234"
"154.85400","12.90467","0.00237"
"154.86000","12.90515","0.00230"
"154.86600","12.90563","0.00224"
"154.87200","12.90617","0.00218"
"154.87800","12.90665","0.00225"
"154.88400","12.90719","0.00239"
"154.89000","12.90766","0.00239"
"154.89600","12.90814","0.00240"
"154.90200","12.90868","0.00236"
"154.90800","12.90916","0.00240"
"154.91400","12.90970","0.00239"
"154.92000","12.91018","0.00233"
"154.92600","12.91065","0.00213"
"154.93200","12.91119","0.00186"
"154.93800","12.91167","0.00156"
"154.94400","12.91221","0.00135"
"154.95000","12.91269","0.00129"
"154.95600","12.91317","0.00133"
"154.96200","12.91370","0.00156"
"154.96800","12.91418","0.00166"
"154.97400","12.91466","0.00168"
"154.98000","12.91514","0.00182"
"154.98600","12.91567","0.00197"
"154.99200","12.91615","0.00221"
"154.99800","12.91663","0.00246"
"155.00400","12.91711","0.00255"
"155.01000","12.91765","0.00245"
"155.01600","12.91813","0.00226"
"155.02200","12.91860","0.00217"
"155.02800","12.91908","0.00213"
"155.03400","12.91962","0.00216"
"155.04000","12.92010","0.00243"
"155.04600","12.92058","0.00267"
"155.05200","12.92111","0.00270"
"155.05800","12.92159","0.00272"
"155.06400","12.92213","0.00271"
"155.07000","12.92261","0.00272"
"155.07600","12.92315","0.00280"
"155.08200","12.92363","0.00280"
"155.08800","12.92416","0.00279"
"155.09400","12.92464","0.00279"
"155.10000","12.92512","0.00272"
"155.10600","12.92566","0.00256"
"155.11200","12.92614","0.00248"
"155.11800","12.92662","0.00256"
"155.12400","12.92715","0.00266"
"155.13000","12.92763","0.00290"
"155.13600","12.92811","0.00317"
"155.14200","12.92859","0.00324"
"155.14800","12.92907","0.00292"
"155.15400","12.92961","0.00247"
"155.16000","12.93008","0.00213"
"155.16600","12.93056","0.00221"
"155.17200","12.93110","0.00265"
"155.17800","12.93158","0.00334"
"155.18400","12.93206","0.00369"
"155.19000","12.93260","0.00358"
"155.19600","12.93307","0.00329"
"155.20200","12.93361","0.00311"
"155.20800","12.93409","0.00313"
"155.21400","12.93463","0.00330"
"155.22000","12.93511","0.00359"
"155.22600","12.93565","0.00373"
"155.23200","12.93612","0.00361"
"155.23800","12.93666","0.00335"
"155.24400","12.93714","0.00324"
"155.25000","12.93762","0.00308"
"155.25600","12.93816","0.00296"
"155.26200","12.93863","0.00285"
"155.26800","12.93911","0.00262"
"155.27400","12.93965","0.00229"
"155.28000","12.94013","0.00208"
"155.28600","12.94061","0.00198"
"155.29200","12.94115","0.00210"
"155.29800","12.94162","0.00221"
"155.30400","12.94210","0.00236"
"155.31000","12.94264","0.00231"
"155.31600","12.94312","0.00203"
"155.32200","12.94366","0.00183"
"155.32800","12.94414","0.00179"
"155.33400","12.94461","0.00194"
"155.34000","12.94515","0.00209"
"155.34600","12.94563","0.00211"
"155.35200","12.94617","0.00196"
"155.35800","12.94671","0.00177"
"155.36400","12.94718","0.00174"
"155.37000","12.94766","0.00186"
"155.37600","12.94820","0.00213"
"155.38200","12.94868","0.00234"
"155.38800","12.94922","0.00237"
"155.39400","12.94970","0.00244"
"155.40000","12.95017","0.00240"
"155.40600","12.95065","0.00216"
"155.41200","12.95119","0.00207"
"155.41800","12.95167","0.00215"
"155.42400","12.95215","0.00230"
"155.43000","12.95269","0.00233"
"155.43600","12.95316","0.00226"
"155.44200","12.95370","0.00224"
"155.44800","12.95418","0.00221"
"155.45400","12.95466","0.00229"
"155.46000","12.95514","0.00266"
"155.46600","12.95568","0.00300"
"155.47200","12.95615","0.00311"
"155.47800","12.95663","0.00310"
"155.48400","12.95717","0.00294"
"155.49000","12.95765","0.00280"
"155.49600","12.95813","0.00281"
"155.50200","12.95866","0.00295"
"155.50800","12.95914","0.00302"
"155.51400","12.95968","0.00310"
"155.52000","12.96016","0.00317"
"155.52600","12.96064","0.00296"
"155.53200","12.96117","0.00272"
"155.53800","12.96165","0.00254"
"155.54400","12.96213","0.00248"
"155.55000","12.96267","0.00260"
"155.55600","12.96315","0.00277"
"155.56200","12.96363","0.00287"
"155.56800","12.96416","0.00284"
"155.57400","12.96464","0.00274"
"155.58000","12.96512","0.00269"
"155.58600","12.96560","0.00282"
"155.59200","12.96614","0.00295"
"155.59800","12.96662","0.00295"
"155.60400","12.96709","0.00290"
"155.61000","12.96757","0.00273"
"155.61600","12.96811","0.00241"
"155.62200","12.96859","0.00208"
"155.62800","12.96907","0.00200"
"155.63400","12.96961","0.00217"
"155.64000","12.97008","0.00241"
"155.64600","12.97056","0.00267"
"155.65200","12.97110","0.00273"
"155.65800","12.97158","0.00267"
"155.66400","12.97206","0.00275"
"155.67000","12.97260","0.00281"
"155.67600","12.97307","0.00291"
"155.68200","12.97355","0.00295"
"155.68800","12.97409","0.00298"
"155.69400","12.97457","0.00300"
"155.70000","12.97505","0.00298"
"155.70600","12.97558","0.00294"
"155.71200","12.97606","0.00299"
"155.71800","12.97654","0.00313"
"155.72400","12.97708","0.00311"
"155.73000","12.97756","0.00299"
"155.73600","12.97810","0.00281"
"155.74200","12.97857","0.00257"
"155.74800","12.97905","0.00239"
"155.75400","12.97959","0.00241"
"155.76000","12.98007","0.00254"
"155.76600","12.98061","0.00255"
"155.77200","12.98108","0.00229"
"155.77800","12.98162","0.00197"
"155.78400","12.98210","0.00167"
"155.79000","12.98264","0.00158"
"155.79600","12.98318","0.00171"
"155.80200","12.98366","0.00192"
"155.80800","12.98414","0.00205"
"155.81400","12.98467","0.00204"
"155.82000","12.98515","0.00185"
"155.82600","12.98569","0.00172"
"155.83200","12.98617","0.00163"
"155.83800","12.98665","0.00166"
"155.84400","12.98718","0.00177"
"155.85000","12.98766","0.00185"
"155.85600","12.98820","0.00185"
"155.86200","12.98874","0.00175"
"155.86800","12.98922","0.00161"
"155.87400","12.98970","0.00163"
"155.88000","12.99023","0.00172"
"155.88600","12.99071","0.00184"
"155.89200","12.99119","0.00182"
"155.89800","12.99167","0.00171"
"155.90400","12.99221","0.00149"
"155.91000","12.99268","0.00138"
"155.91600","12.99316","0.00137"
"155.92200","12.99364","0.00131"
"155.92800","12.99418","0.00152"
"155.93400","12.99466","0.00187"
"155.94000","12.99520","0.00203"
"155.94600","12.99567","0.00202"
"155.95200","12.99615","0.00194"
"155.95800","12.99669","0.00188"
"155.96400","12.99717","0.00186"
"155.97000","12.99765","0.00179"
"155.97600","12.99819","0.00183"
"155.98200","12.99866","0.00184"
"155.98800","12.99914","0.00190"
"155.99400","12.99968","0.00186"
"156.00000","13.00016","0.00170"
"156.00600","13.00070","0.00159"
"156.01200","13.00117","0.00159"
"156.01800","13.00171","0.00177"
"156.02400","13.00219","0.00191"
"156.03000","13.00267","0.00192"
"156.03600","13.00315","0.00190"
"156.04200","13.00362","0.00190"
"156.04800","13.00416","0.00187"
"156.05400","13.00464","0.00173"
"156.06000","13.00512","0.00170"
"156.06600","13.00560","0.00172"
"156.07200","13.00614","0.00156"
"156.07800","13.00661","0.00144"
"156.08400","13.00715","0.00145"
"156.09000","13.00763","0.00156"
"156.09600","13.00817","0.00173"
"156.10200","13.00865","0.00191"
"156.10800","13.00913","0.00192"
"156.11400","13.00966","0.00181"
"156.12000","13.01014","0.00159"
"156.12600","13.01062","0.00137"
"156.13200","13.01116","0.00128"
"156.13800","13.01164","0.00131"
"156.14400","13.01211","0.00139"
"156.15000","13.01265","0.00136"
"156.15600","13.01313","0.00133"
"156.16200","13.01367","0.00125"
"156.16800","13.01415","0.00104"
"156.17400","13.01463","0.00085"
"156.18000","13.01510","0.00085"
"156.18600","13.01564","0.00109"
"156.19200","13.01612","0.00130"
"156.19800","13.01660","0.00138"
"156.20400","13.01708","0.00137"
"156.21000","13.01762","0.00140"
"156.21600","13.01809","0.00137"
"156.22200","13.01857","0.00121"
"156.22800","13.01911","0.00119"
"156.23400","13.01959","0.00108"
"156.24000","13.02013","0.00112"
"156.24600","13.02061","0.00113"
"156.25200","13.02114","0.00108"
"156.25800","13.02162","0.00106"
"156.26400","13.02216","0.00124"
"156.27000","13.02264","0.00140"
"156.27600","13.02312","0.00154"
"156.28200","13.02366","0.00149"
"156.28800","13.02413","0.00129"
"156.29400","13.02461","0.00104"
"156.30000","13.02515","0.00090"
"156.30600","13.02563","0.00095"
"156.31200","13.02617","0.00105"
"156.31800","13.02665","0.00105"
"156.32400","13.02718","0.00096"
"156.33000","13.02766","0.00075"
"156.33600","13.02814","0.00056"
"156.34200","13.02862","0.00061"
"156.34800","13.02916","0.00078"
"156.35400","13.02963","0.00098"
"156.36000","13.03011","0.00122"
"156.36600","13.03065","0.00128"
"156.37200","13.03113","0.00122"
"156.37800","13.03167","0.00115"
"156.38400","13.03215","0.00112"
"156.39000","13.03268","0.00119"
"156.39600","13.03316","0.00139"
"156.40200","13.03370","0.00148"
"156.40800","13.03418","0.00151"
"156.41400","13.03472","0.00153"
"156.42000","13.03520","0.00154"
"156.42600","13.03567","0.00155"
"156.43200","13.03621","0.00167"
"156.43800","13.03669","0.00177"
"156.44400","13.03717","0.00183"
"156.45000","13.03765","0.00184"
"156.45600","13.03813","0.00175"
"156.46200","13.03866","0.00166"
"156.46800","13.03914","0.00166"
"156.47400","13.03968","0.00176"
"156.48000","13.04016","0.00181"
"156.48600","13.04064","0.00181"
"156.49200","13.04117","0.00183"
"156.49800","13.04165","0.00183"
"156.50400","13.04219","0.00175"
"156.51000","13.04267","0.00175"
"156.51600","13.04321","0.00169"
"156.52200","13.04368","0.00155"
"156.52800","13.04416","0.00140"
"156.53400","13.04470","0.00134"
"156.54000","13.04518","0.00147"
"156.54600","13.04566","0.00158"
"156.55200","13.04620","0.00164"
"156.55800","13.04667","0.00170"
"156.56400","13.04715","0.00166"
"156.57000","13.04769","0.00154"
"156.57600","13.04817","0.00140"
"156.58200","13.04865","0.00126"
"156.58800","13.04918","0.00109"
"156.59400","13.04966","0.00092"
"156.60000","13.05014","0.00088"
"156.60600","13.05062","0.00096"
"156.61200","13.05110","0.00096"
"156.61800","13.05164","0.00097"
"156.62400","13.05211","0.00108"
"156.63000","13.05259","0.00115"
"156.63600","13.05313","0.00127"
"156.64200","13.05361","0.00145"
"156.64800","13.05415","0.00151"
"156.65400","13.05463","0.00150"
"156.66000","13.05516","0.00137"
"156.66600","13.05564","0.00119"
"156.67200","13.05612","0.00105"
"156.67800","13.05666","0.00106"
"156.68400","13.05714","0.00120"
"156.69000","13.05762","0.00134"
"156.69600","13.05815","0.00143"
"156.70200","13.05863","0.00152"
"156.70800","13.05911","0.00165"
"156.71400","13.05959","0.00164"
"156.72000","13.06013","0.00170"
"156.72600","13.06061","0.00182"
"156.73200","13.06108","0.00193"
"156.73800","13.06162","0.00202"
"156.74400","13.06210","0.00200"
"156.75000","13.06258","0.00176"
"156.75600","13.06306","0.00158"
"156.76200","13.06359","0.00148"
"156.76800","13.06407","0.00162"
"156.77400","13.06461","0.00189"
"156.78000","13.06509","0.00204"
"156.78600","13.06563","0.00201"
"156.79200","13.06611","0.00186"
"156.79800","13.06664","0.00172"
"156.80400","13.06712","0.00163"
"156.81000","13.06766","0.00158"
"156.81600","13.06814","0.00155"
"156.82200","13.06868","0.00164"
"156.82800","13.06916","0.00170"
"156.83400","13.06963","0.00177"
"156.84000","13.07011","0.00183"
"156.84600","13.07065","0.00172"
"156.85200","13.07113","0.00168"
"156.85800","13.07161","0.00169"
"156.86400","13.07209","0.00163"
"156.87000","13.07256","0.00151"
"156.87600","13.07310","0.00143"
"156.88200","13.07358","0.00135"
"156.88800","13.07412","0.00130"
"156.89400","13.07460","0.00144"
"156.90000","13.07507","0.00162"
"156.90600","13.07561","0.00187"
"156.91200","13.07609","0.00210"
"156.91800","13.07657","0.00210"
"156.92400","13.07711","0.00206"
"156.93000","13.07759","0.00186"
"156.93600","13.07812","0.00173"
"156.94200","13.07866","0.00176"
"156.94800","13.07914","0.00168"
"156.95400","13.07968","0.00157"
"156.96000","13.08016","0.00155"
"156.96600","13.08070","0.00154"
"156.97200","13.08117","0.00153"
"156.97800","13.08165","0.00167"
"156.98400","13.08219","0.00179"
"156.99000","13.08267","0.00186"
"156.99600","13.08315","0.00187"
"157.00200","13.08362","0.00179"
"157.00800","13.08416","0.00173"
"157.01400","13.08464","0.00165"
"157.02000","13.08512","0.00158"
"157.02600","13.08566","0.00157"
"157.03200","13.08613","0.00160"
"157.03800","13.08667","0.00165"
"157.04400","13.08715","0.00166"
"157.05000","13.08769","0.00167"
"157.05600","13.08817","0.00177"
"157.06200","13.08871","0.00198"
"157.06800","13.08918","0.00206"
"157.07400","13.08966","0.00203"
"157.08000","13.09020","0.00184"
"157.08600","13.09068","0.00158"
"157.09200","13.09122","0.00142"
"157.09800","13.09170","0.00137"
"157.10400","13.09223","0.00117"
"157.11000","13.09271","0.00102"
"157.11600","13.09319","0.00103"
"157.12200","13.09367","0.00105"
"157.12800","13.09421","0.00111"
