End date,"1/8/2017"
Specimen label,"11AT_NL"
Maximum Load,"0.06823",N

Time,Extension,Load
(s),(mm),(N)
"119.20800","9.93415","-0.00054"
"119.21400","9.93469","-0.00069"
"119.22000","9.93517","-0.00084"
"119.22600","9.93565","-0.00089"
"119.23200","9.93618","-0.00078"
"119.23800","9.93666","-0.00069"
"119.24400","9.93714","-0.00064"
"119.25000","9.93768","-0.00063"
"119.25600","9.93816","-0.00061"
"119.26200","9.93863","-0.00063"
"119.26800","9.93911","-0.00071"
"119.27400","9.93959","-0.00075"
"119.28000","9.94013","-0.00080"
"119.28600","9.94061","-0.00076"
"119.29200","9.94115","-0.00083"
"119.29800","9.94162","-0.00088"
"119.30400","9.94216","-0.00078"
"119.31000","9.94264","-0.00066"
"119.31600","9.94312","-0.00060"
"119.32200","9.94366","-0.00057"
"119.32800","9.94414","-0.00052"
"119.33400","9.94461","-0.00056"
"119.34000","9.94515","-0.00060"
"119.34600","9.94563","-0.00066"
"119.35200","9.94617","-0.00064"
"119.35800","9.94665","-0.00056"
"119.36400","9.94718","-0.00047"
"119.37000","9.94766","-0.00037"
"119.37600","9.94820","-0.00035"
"119.38200","9.94874","-0.00039"
"119.38800","9.94922","-0.00045"
"119.39400","9.94970","-0.00046"
"119.40000","9.95023","-0.00043"
"119.40600","9.95071","-0.00049"
"119.41200","9.95119","-0.00058"
"119.41800","9.95167","-0.00056"
"119.42400","9.95221","-0.00056"
"119.43000","9.95269","-0.00059"
"119.43600","9.95316","-0.00059"
"119.44200","9.95370","-0.00059"
"119.44800","9.95418","-0.00061"
"119.45400","9.95472","-0.00070"
"119.46000","9.95520","-0.00081"
"119.46600","9.95567","-0.00084"
"119.47200","9.95621","-0.00073"
"119.47800","9.95669","-0.00065"
"119.48400","9.95723","-0.00058"
"119.49000","9.95771","-0.00055"
"119.49600","9.95819","-0.00053"
"119.50200","9.95872","-0.00051"
"119.50800","9.95920","-0.00059"
"119.51400","9.95974","-0.00069"
"119.52000","9.96022","-0.00074"
"119.52600","9.96070","-0.00077"
"119.53200","9.96124","-0.00082"
"119.53800","9.96171","-0.00081"
"119.54400","9.96219","-0.00078"
"119.55000","9.96273","-0.00069"
"119.55600","9.96321","-0.00050"
"119.56200","9.96369","-0.00029"
"119.56800","9.96422","-0.00011"
"119.57400","9.96470","-0.00005"
"119.58000","9.96524","-0.00002"
"119.58600","9.96572","-0.00003"
"119.59200","9.96620","-0.00007"
"119.59800","9.96674","-0.00004"
"119.60400","9.96721","0.00008"
"119.61000","9.96775","0.00006"
"119.61600","9.96823","0.00000"
"119.62200","9.96877","-0.00005"
"119.62800","9.96925","-0.00024"
"119.63400","9.96973","-0.00044"
"119.64000","9.97026","-0.00053"
"119.64600","9.97074","-0.00056"
"119.65200","9.97122","-0.00060"
"119.65800","9.97176","-0.00064"
"119.66400","9.97223","-0.00057"
"119.67000","9.97271","-0.00051"
"119.67600","9.97319","-0.00048"
"119.68200","9.97373","-0.00045"
"119.68800","9.97421","-0.00048"
"119.69400","9.97475","-0.00056"
"119.70000","9.97522","-0.00063"
"119.70600","9.97570","-0.00056"
"119.71200","9.97624","-0.00041"
"119.71800","9.97672","-0.00033"
"119.72400","9.97720","-0.00032"
"119.73000","9.97774","-0.00026"
"119.73600","9.97821","-0.00021"
"119.74200","9.97869","-0.00030"
"119.74800","9.97923","-0.00045"
"119.75400","9.97971","-0.00045"
"119.76000","9.98019","-0.00049"
"119.76600","9.98073","-0.00054"
"119.77200","9.98120","-0.00049"
"119.77800","9.98168","-0.00031"
"119.78400","9.98216","-0.00031"
"119.79000","9.98270","-0.00032"
"119.79600","9.98318","-0.00027"
"119.80200","9.98366","-0.00022"
"119.80800","9.98419","-0.00016"
"119.81400","9.98467","-0.00012"
"119.82000","9.98515","-0.00002"
"119.82600","9.98563","0.00007"
"119.83200","9.98617","0.00005"
"119.83800","9.98665","0.00005"
"119.84400","9.98712","-0.00005"
"119.85000","9.98766","-0.00010"
"119.85600","9.98814","-0.00009"
"119.86200","9.98868","-0.00008"
"119.86800","9.98916","-0.00014"
"119.87400","9.98969","-0.00019"
"119.88000","9.99017","-0.00019"
"119.88600","9.99065","-0.00019"
"119.89200","9.99119","-0.00014"
"119.89800","9.99167","-0.00013"
"119.90400","9.99215","-0.00004"
"119.91000","9.99268","0.00004"
"119.91600","9.99316","0.00008"
"119.92200","9.99364","0.00002"
"119.92800","9.99418","-0.00009"
"119.93400","9.99466","-0.00016"
"119.94000","9.99514","-0.00016"
"119.94600","9.99567","0.00001"
"119.95200","9.99615","0.00013"
"119.95800","9.99663","0.00011"
"119.96400","9.99717","0.00006"
"119.97000","9.99765","0.00002"
"119.97600","9.99813","-0.00003"
"119.98200","9.99866","-0.00013"
"119.98800","9.99914","-0.00022"
"119.99400","9.99968","-0.00034"
"120.00000","10.00016","-0.00051"
"120.00600","10.00070","-0.00055"
"120.01200","10.00117","-0.00059"
"120.01800","10.00171","-0.00056"
"120.02400","10.00219","-0.00050"
"120.03000","10.00273","-0.00056"
"120.03600","10.00321","-0.00056"
"120.04200","10.00375","-0.00053"
"120.04800","10.00422","-0.00053"
"120.05400","10.00470","-0.00047"
"120.06000","10.00524","-0.00041"
"120.06600","10.00572","-0.00038"
"120.07200","10.00620","-0.00030"
"120.07800","10.00673","-0.00026"
"120.08400","10.00721","-0.00025"
"120.09000","10.00769","-0.00028"
"120.09600","10.00823","-0.00033"
"120.10200","10.00871","-0.00040"
"120.10800","10.00919","-0.00050"
"120.11400","10.00967","-0.00050"
"120.12000","10.01020","-0.00057"
"120.12600","10.01068","-0.00059"
"120.13200","10.01122","-0.00060"
"120.13800","10.01170","-0.00049"
"120.14400","10.01224","-0.00038"
"120.15000","10.01271","-0.00041"
"120.15600","10.01325","-0.00046"
"120.16200","10.01373","-0.00053"
"120.16800","10.01427","-0.00065"
"120.17400","10.01475","-0.00069"
"120.18000","10.01528","-0.00068"
"120.18600","10.01576","-0.00059"
"120.19200","10.01624","-0.00049"
"120.19800","10.01672","-0.00036"
"120.20400","10.01726","-0.00026"
"120.21000","10.01774","-0.00031"
"120.21600","10.01821","-0.00048"
"120.22200","10.01875","-0.00056"
"120.22800","10.01923","-0.00060"
"120.23400","10.01977","-0.00064"
"120.24000","10.02025","-0.00073"
"120.24600","10.02072","-0.00086"
"120.25200","10.02120","-0.00102"
"120.25800","10.02174","-0.00105"
"120.26400","10.02222","-0.00097"
"120.27000","10.02270","-0.00086"
"120.27600","10.02324","-0.00088"
"120.28200","10.02371","-0.00092"
"120.28800","10.02419","-0.00091"
"120.29400","10.02473","-0.00088"
"120.30000","10.02521","-0.00090"
"120.30600","10.02575","-0.00087"
"120.31200","10.02623","-0.00091"
"120.31800","10.02670","-0.00094"
"120.32400","10.02718","-0.00097"
"120.33000","10.02772","-0.00106"
"120.33600","10.02820","-0.00113"
"120.34200","10.02868","-0.00113"
"120.34800","10.02922","-0.00105"
"120.35400","10.02969","-0.00093"
"120.36000","10.03017","-0.00085"
"120.36600","10.03071","-0.00079"
"120.37200","10.03119","-0.00062"
"120.37800","10.03167","-0.00052"
"120.38400","10.03221","-0.00045"
"120.39000","10.03268","-0.00043"
"120.39600","10.03322","-0.00049"
"120.40200","10.03370","-0.00063"
"120.40800","10.03418","-0.00077"
"120.41400","10.03466","-0.00081"
"120.42000","10.03520","-0.00086"
"120.42600","10.03567","-0.00092"
"120.43200","10.03615","-0.00099"
"120.43800","10.03669","-0.00106"
"120.44400","10.03717","-0.00101"
"120.45000","10.03771","-0.00103"
"120.45600","10.03818","-0.00104"
"120.46200","10.03866","-0.00090"
"120.46800","10.03920","-0.00093"
"120.47400","10.03968","-0.00102"
"120.48000","10.04016","-0.00103"
"120.48600","10.04070","-0.00098"
"120.49200","10.04117","-0.00088"
"120.49800","10.04171","-0.00083"
"120.50400","10.04219","-0.00078"
"120.51000","10.04273","-0.00081"
"120.51600","10.04321","-0.00085"
"120.52200","10.04375","-0.00087"
"120.52800","10.04422","-0.00095"
"120.53400","10.04470","-0.00101"
"120.54000","10.04524","-0.00091"
"120.54600","10.04572","-0.00077"
"120.55200","10.04620","-0.00070"
"120.55800","10.04673","-0.00077"
"120.56400","10.04721","-0.00090"
"120.57000","10.04775","-0.00096"
"120.57600","10.04823","-0.00102"
"120.58200","10.04871","-0.00110"
"120.58800","10.04924","-0.00103"
"120.59400","10.04972","-0.00092"
"120.60000","10.05020","-0.00084"
"120.60600","10.05074","-0.00075"
"120.61200","10.05122","-0.00063"
"120.61800","10.05170","-0.00046"
"120.62400","10.05218","-0.00027"
"120.63000","10.05271","-0.00015"
"120.63600","10.05319","-0.00011"
"120.64200","10.05373","-0.00015"
"120.64800","10.05421","-0.00038"
"120.65400","10.05475","-0.00054"
"120.66000","10.05522","-0.00059"
"120.66600","10.05576","-0.00063"
"120.67200","10.05624","-0.00070"
"120.67800","10.05678","-0.00076"
"120.68400","10.05726","-0.00075"
"120.69000","10.05780","-0.00069"
"120.69600","10.05827","-0.00070"
"120.70200","10.05875","-0.00073"
"120.70800","10.05929","-0.00071"
"120.71400","10.05977","-0.00068"
"120.72000","10.06025","-0.00070"
"120.72600","10.06073","-0.00074"
"120.73200","10.06126","-0.00067"
"120.73800","10.06174","-0.00053"
"120.74400","10.06222","-0.00044"
"120.75000","10.06270","-0.00038"
"120.75600","10.06324","-0.00039"
"120.76200","10.06371","-0.00049"
"120.76800","10.06419","-0.00064"
"120.77400","10.06473","-0.00072"
"120.78000","10.06521","-0.00074"
"120.78600","10.06569","-0.00077"
"120.79200","10.06623","-0.00076"
"120.79800","10.06670","-0.00071"
"120.80400","10.06724","-0.00081"
"120.81000","10.06772","-0.00091"
"120.81600","10.06826","-0.00083"
"120.82200","10.06874","-0.00071"
"120.82800","10.06921","-0.00061"
"120.83400","10.06975","-0.00058"
"120.84000","10.07023","-0.00060"
"120.84600","10.07071","-0.00061"
"120.85200","10.07119","-0.00062"
"120.85800","10.07167","-0.00057"
"120.86400","10.07214","-0.00051"
"120.87000","10.07268","-0.00050"
"120.87600","10.07316","-0.00049"
"120.88200","10.07364","-0.00065"
"120.88800","10.07418","-0.00074"
"120.89400","10.07466","-0.00065"
"120.90000","10.07513","-0.00049"
"120.90600","10.07561","-0.00031"
"120.91200","10.07615","-0.00013"
"120.91800","10.07663","-0.00012"
"120.92400","10.07717","-0.00011"
"120.93000","10.07765","-0.00001"
"120.93600","10.07812","-0.00002"
"120.94200","10.07866","-0.00015"
"120.94800","10.07914","-0.00028"
"120.95400","10.07968","-0.00036"
"120.96000","10.08016","-0.00038"
"120.96600","10.08070","-0.00033"
"120.97200","10.08117","-0.00031"
"120.97800","10.08171","-0.00023"
"120.98400","10.08219","-0.00021"
"120.99000","10.08267","-0.00024"
"120.99600","10.08321","-0.00027"
"121.00200","10.08368","-0.00023"
"121.00800","10.08422","-0.00022"
"121.01400","10.08470","-0.00010"
"121.02000","10.08518","-0.00001"
"121.02600","10.08566","-0.00002"
"121.03200","10.08620","-0.00008"
"121.03800","10.08667","-0.00016"
"121.04400","10.08721","-0.00024"
"121.05000","10.08769","-0.00023"
"121.05600","10.08817","-0.00019"
"121.06200","10.08871","-0.00021"
"121.06800","10.08924","-0.00026"
"121.07400","10.08972","-0.00028"
"121.08000","10.09020","-0.00036"
"121.08600","10.09074","-0.00038"
"121.09200","10.09122","-0.00036"
"121.09800","10.09176","-0.00038"
"121.10400","10.09223","-0.00044"
"121.11000","10.09277","-0.00050"
"121.11600","10.09325","-0.00049"
"121.12200","10.09379","-0.00035"
"121.12800","10.09427","-0.00005"
"121.13400","10.09474","0.00016"
"121.14000","10.09522","0.00020"
"121.14600","10.09576","0.00016"
"121.15200","10.09624","0.00012"
"121.15800","10.09672","0.00000"
"121.16400","10.09720","-0.00006"
"121.17000","10.09768","0.00001"
"121.17600","10.09821","0.00004"
"121.18200","10.09869","-0.00004"
"121.18800","10.09917","-0.00014"
"121.19400","10.09971","-0.00028"
"121.20000","10.10019","-0.00040"
"121.20600","10.10066","-0.00046"
"121.21200","10.10120","-0.00043"
"121.21800","10.10168","-0.00035"
"121.22400","10.10222","-0.00033"
"121.23000","10.10270","-0.00044"
"121.23600","10.10324","-0.00048"
"121.24200","10.10371","-0.00050"
"121.24800","10.10425","-0.00046"
"121.25400","10.10473","-0.00040"
"121.26000","10.10521","-0.00031"
"121.26600","10.10575","-0.00029"
"121.27200","10.10623","-0.00038"
"121.27800","10.10676","-0.00053"
"121.28400","10.10724","-0.00070"
"121.29000","10.10772","-0.00077"
"121.29600","10.10826","-0.00070"
"121.30200","10.10874","-0.00067"
"121.30800","10.10921","-0.00070"
"121.31400","10.10975","-0.00071"
"121.32000","10.11023","-0.00067"
"121.32600","10.11071","-0.00065"
"121.33200","10.11125","-0.00073"
"121.33800","10.11172","-0.00083"
"121.34400","10.11220","-0.00100"
"121.35000","10.11268","-0.00120"
"121.35600","10.11322","-0.00136"
"121.36200","10.11370","-0.00129"
"121.36800","10.11424","-0.00117"
"121.37400","10.11471","-0.00102"
"121.38000","10.11519","-0.00094"
"121.38600","10.11573","-0.00092"
"121.39200","10.11621","-0.00092"
"121.39800","10.11669","-0.00096"
"121.40400","10.11723","-0.00086"
"121.41000","10.11770","-0.00081"
"121.41600","10.11824","-0.00088"
"121.42200","10.11872","-0.00087"
"121.42800","10.11920","-0.00078"
"121.43400","10.11974","-0.00066"
"121.44000","10.12022","-0.00050"
"121.44600","10.12069","-0.00030"
"121.45200","10.12123","-0.00020"
"121.45800","10.12171","-0.00029"
"121.46400","10.12219","-0.00050"
"121.47000","10.12267","-0.00072"
"121.47600","10.12321","-0.00090"
"121.48200","10.12368","-0.00097"
"121.48800","10.12416","-0.00095"
"121.49400","10.12464","-0.00093"
"121.50000","10.12518","-0.00101"
"121.50600","10.12566","-0.00101"
"121.51200","10.12619","-0.00091"
"121.51800","10.12667","-0.00069"
"121.52400","10.12721","-0.00051"
"121.53000","10.12769","-0.00042"
"121.53600","10.12817","-0.00041"
"121.54200","10.12871","-0.00051"
"121.54800","10.12918","-0.00050"
"121.55400","10.12972","-0.00029"
"121.56000","10.13020","-0.00014"
"121.56600","10.13068","-0.00012"
"121.57200","10.13122","-0.00028"
"121.57800","10.13170","-0.00044"
"121.58400","10.13217","-0.00060"
"121.59000","10.13265","-0.00078"
"121.59600","10.13319","-0.00090"
"121.60200","10.13367","-0.00087"
"121.60800","10.13421","-0.00072"
"121.61400","10.13468","-0.00067"
"121.62000","10.13522","-0.00068"
"121.62600","10.13570","-0.00074"
"121.63200","10.13624","-0.00078"
"121.63800","10.13672","-0.00077"
"121.64400","10.13720","-0.00072"
"121.65000","10.13773","-0.00073"
"121.65600","10.13827","-0.00080"
"121.66200","10.13875","-0.00092"
"121.66800","10.13929","-0.00084"
"121.67400","10.13977","-0.00076"
"121.68000","10.14031","-0.00066"
"121.68600","10.14078","-0.00050"
"121.69200","10.14126","-0.00046"
"121.69800","10.14180","-0.00059"
"121.70400","10.14228","-0.00071"
"121.71000","10.14276","-0.00069"
"121.71600","10.14323","-0.00066"
"121.72200","10.14371","-0.00061"
"121.72800","10.14425","-0.00055"
"121.73400","10.14473","-0.00056"
"121.74000","10.14521","-0.00065"
"121.74600","10.14568","-0.00075"
"121.75200","10.14622","-0.00076"
"121.75800","10.14670","-0.00071"
"121.76400","10.14718","-0.00063"
"121.77000","10.14772","-0.00060"
"121.77600","10.14820","-0.00065"
"121.78200","10.14867","-0.00073"
"121.78800","10.14921","-0.00070"
"121.79400","10.14969","-0.00060"
"121.80000","10.15023","-0.00053"
"121.80600","10.15071","-0.00047"
"121.81200","10.15125","-0.00045"
"121.81800","10.15172","-0.00043"
"121.82400","10.15226","-0.00033"
"121.83000","10.15274","-0.00025"
"121.83600","10.15322","-0.00018"
"121.84200","10.15376","-0.00019"
"121.84800","10.15424","-0.00033"
"121.85400","10.15471","-0.00049"
"121.86000","10.15525","-0.00070"
"121.86600","10.15573","-0.00076"
"121.87200","10.15621","-0.00069"
"121.87800","10.15669","-0.00049"
"121.88400","10.15723","-0.00040"
"121.89000","10.15770","-0.00043"
"121.89600","10.15818","-0.00049"
"121.90200","10.15866","-0.00053"
"121.90800","10.15920","-0.00051"
"121.91400","10.15968","-0.00035"
"121.92000","10.16015","-0.00015"
"121.92600","10.16069","-0.00009"
"121.93200","10.16117","-0.00011"
"121.93800","10.16171","-0.00019"
"121.94400","10.16219","-0.00020"
"121.95000","10.16273","-0.00015"
"121.95600","10.16321","-0.00016"
"121.96200","10.16374","-0.00016"
"121.96800","10.16422","-0.00029"
"121.97400","10.16470","-0.00039"
"121.98000","10.16524","-0.00036"
"121.98600","10.16572","-0.00030"
"121.99200","10.16619","-0.00030"
"121.99800","10.16667","-0.00034"
"122.00400","10.16721","-0.00040"
"122.01000","10.16769","-0.00042"
"122.01600","10.16817","-0.00040"
"122.02200","10.16865","-0.00045"
"122.02800","10.16912","-0.00044"
"122.03400","10.16960","-0.00042"
"122.04000","10.17014","-0.00039"
"122.04600","10.17062","-0.00046"
"122.05200","10.17110","-0.00054"
"122.05800","10.17163","-0.00061"
"122.06400","10.17211","-0.00058"
"122.07000","10.17265","-0.00046"
"122.07600","10.17313","-0.00031"
"122.08200","10.17361","-0.00029"
"122.08800","10.17415","-0.00042"
"122.09400","10.17468","-0.00049"
"122.10000","10.17516","-0.00049"
"122.10600","10.17570","-0.00044"
"122.11200","10.17624","-0.00029"
"122.11800","10.17672","-0.00014"
"122.12400","10.17719","-0.00002"
"122.13000","10.17773","0.00000"
"122.13600","10.17821","0.00003"
"122.14200","10.17869","-0.00004"
"122.14800","10.17917","-0.00011"
"122.15400","10.17971","-0.00019"
"122.16000","10.18018","-0.00025"
"122.16600","10.18072","-0.00039"
"122.17200","10.18120","-0.00052"
"122.17800","10.18174","-0.00049"
"122.18400","10.18222","-0.00039"
"122.19000","10.18270","-0.00019"
"122.19600","10.18323","-0.00001"
"122.20200","10.18371","0.00010"
"122.20800","10.18425","0.00003"
"122.21400","10.18473","-0.00004"
"122.22000","10.18521","-0.00003"
"122.22600","10.18574","0.00004"
"122.23200","10.18622","0.00012"
"122.23800","10.18676","0.00020"
"122.24400","10.18724","0.00033"
"122.25000","10.18778","0.00035"
"122.25600","10.18826","0.00022"
"122.26200","10.18880","0.00024"
"122.26800","10.18927","0.00037"
"122.27400","10.18975","0.00048"
"122.28000","10.19023","0.00047"
"122.28600","10.19071","0.00039"
"122.29200","10.19125","0.00033"
"122.29800","10.19172","0.00028"
"122.30400","10.19220","0.00029"
"122.31000","10.19274","0.00026"
"122.31600","10.19322","0.00019"
"122.32200","10.19370","0.00014"
"122.32800","10.19423","0.00017"
"122.33400","10.19471","0.00023"
"122.34000","10.19519","0.00020"
"122.34600","10.19573","0.00008"
"122.35200","10.19621","0.00002"
"122.35800","10.19669","-0.00004"
"122.36400","10.19722","-0.00006"
"122.37000","10.19770","-0.00011"
"122.37600","10.19824","-0.00012"
"122.38200","10.19872","-0.00015"
"122.38800","10.19926","-0.00003"
"122.39400","10.19973","0.00009"
"122.40000","10.20027","-0.00001"
"122.40600","10.20075","-0.00022"
"122.41200","10.20123","-0.00039"
"122.41800","10.20177","-0.00042"
"122.42400","10.20225","-0.00033"
"122.43000","10.20272","-0.00026"
"122.43600","10.20320","-0.00024"
"122.44200","10.20368","-0.00038"
"122.44800","10.20422","-0.00055"
"122.45400","10.20470","-0.00073"
"122.46000","10.20524","-0.00089"
"122.46600","10.20571","-0.00089"
"122.47200","10.20619","-0.00084"
"122.47800","10.20673","-0.00077"
"122.48400","10.20721","-0.00071"
"122.49000","10.20769","-0.00078"
"122.49600","10.20823","-0.00078"
"122.50200","10.20870","-0.00070"
"122.50800","10.20918","-0.00066"
"122.51400","10.20972","-0.00057"
"122.52000","10.21020","-0.00042"
"122.52600","10.21074","-0.00031"
"122.53200","10.21122","-0.00027"
"122.53800","10.21175","-0.00022"
"122.54400","10.21223","-0.00024"
"122.55000","10.21271","-0.00032"
"122.55600","10.21325","-0.00042"
"122.56200","10.21373","-0.00053"
"122.56800","10.21420","-0.00061"
"122.57400","10.21468","-0.00054"
"122.58000","10.21522","-0.00033"
"122.58600","10.21570","-0.00017"
"122.59200","10.21618","-0.00016"
"122.59800","10.21672","-0.00029"
"122.60400","10.21719","-0.00044"
"122.61000","10.21767","-0.00058"
"122.61600","10.21821","-0.00062"
"122.62200","10.21869","-0.00063"
"122.62800","10.21917","-0.00066"
"122.63400","10.21971","-0.00071"
"122.64000","10.22018","-0.00077"
"122.64600","10.22072","-0.00071"
"122.65200","10.22120","-0.00062"
"122.65800","10.22174","-0.00056"
"122.66400","10.22222","-0.00053"
"122.67000","10.22275","-0.00052"
