End date,"1/8/2017"
Specimen label,"20DT_UNK"
Maximum Load,"0.19153",N

Time,Extension,Load
(s),(mm),(N)
"264.76200","22.06365","0.00714"
"264.76800","22.06413","0.00719"
"264.77400","22.06467","0.00721"
"264.78000","22.06515","0.00718"
"264.78600","22.06569","0.00717"
"264.79200","22.06616","0.00721"
"264.79800","22.06664","0.00729"
"264.80400","22.06718","0.00735"
"264.81000","22.06766","0.00741"
"264.81600","22.06820","0.00754"
"264.82200","22.06868","0.00758"
"264.82800","22.06921","0.00752"
"264.83400","22.06969","0.00741"
"264.84000","22.07017","0.00732"
"264.84600","22.07065","0.00725"
"264.85200","22.07113","0.00714"
"264.85800","22.07166","0.00714"
"264.86400","22.07214","0.00709"
"264.87000","22.07262","0.00704"
"264.87600","22.07316","0.00704"
"264.88200","22.07364","0.00707"
"264.88800","22.07417","0.00713"
"264.89400","22.07466","0.00719"
"264.90000","22.07519","0.00722"
"264.90600","22.07567","0.00721"
"264.91200","22.07621","0.00725"
"264.91800","22.07669","0.00728"
"264.92400","22.07722","0.00736"
"264.93000","22.07770","0.00741"
"264.93600","22.07824","0.00744"
"264.94200","22.07872","0.00747"
"264.94800","22.07920","0.00750"
"264.95400","22.07974","0.00757"
"264.96000","22.08022","0.00760"
"264.96600","22.08075","0.00760"
"264.97200","22.08123","0.00756"
"264.97800","22.08171","0.00752"
"264.98400","22.08225","0.00755"
"264.99000","22.08273","0.00759"
"264.99600","22.08320","0.00763"
"265.00200","22.08368","0.00757"
"265.00800","22.08416","0.00759"
"265.01400","22.08464","0.00759"
"265.02000","22.08518","0.00756"
"265.02600","22.08566","0.00756"
"265.03200","22.08613","0.00754"
"265.03800","22.08667","0.00745"
"265.04400","22.08715","0.00744"
"265.05000","22.08769","0.00754"
"265.05600","22.08817","0.00769"
"265.06200","22.08865","0.00780"
"265.06800","22.08918","0.00781"
"265.07400","22.08966","0.00782"
"265.08000","22.09014","0.00785"
"265.08600","22.09068","0.00783"
"265.09200","22.09116","0.00786"
"265.09800","22.09163","0.00794"
"265.10400","22.09217","0.00795"
"265.11000","22.09265","0.00792"
"265.11600","22.09319","0.00787"
"265.12200","22.09367","0.00786"
"265.12800","22.09421","0.00784"
"265.13400","22.09468","0.00781"
"265.14000","22.09516","0.00779"
"265.14600","22.09564","0.00775"
"265.15200","22.09612","0.00776"
"265.15800","22.09666","0.00781"
"265.16400","22.09714","0.00796"
"265.17000","22.09761","0.00807"
"265.17600","22.09815","0.00804"
"265.18200","22.09863","0.00795"
"265.18800","22.09911","0.00791"
"265.19400","22.09965","0.00788"
"265.20000","22.10012","0.00783"
"265.20600","22.10066","0.00777"
"265.21200","22.10114","0.00772"
"265.21800","22.10162","0.00766"
"265.22400","22.10216","0.00766"
"265.23000","22.10263","0.00770"
"265.23600","22.10317","0.00777"
"265.24200","22.10365","0.00783"
"265.24800","22.10419","0.00788"
"265.25400","22.10467","0.00794"
"265.26000","22.10521","0.00802"
"265.26600","22.10569","0.00801"
"265.27200","22.10622","0.00796"
"265.27800","22.10670","0.00797"
"265.28400","22.10718","0.00799"
"265.29000","22.10766","0.00798"
"265.29600","22.10820","0.00801"
"265.30200","22.10868","0.00799"
"265.30800","22.10915","0.00797"
"265.31400","22.10969","0.00797"
"265.32000","22.11017","0.00794"
"265.32600","22.11071","0.00795"
"265.33200","22.11119","0.00795"
"265.33800","22.11167","0.00796"
"265.34400","22.11220","0.00800"
"265.35000","22.11268","0.00801"
"265.35600","22.11322","0.00803"
"265.36200","22.11370","0.00808"
"265.36800","22.11424","0.00818"
"265.37400","22.11471","0.00824"
"265.38000","22.11519","0.00822"
"265.38600","22.11573","0.00817"
"265.39200","22.11621","0.00813"
"265.39800","22.11669","0.00810"
"265.40400","22.11723","0.00806"
"265.41000","22.11770","0.00812"
"265.41600","22.11818","0.00821"
"265.42200","22.11866","0.00821"
"265.42800","22.11920","0.00822"
"265.43400","22.11968","0.00826"
"265.44000","22.12021","0.00831"
"265.44600","22.12069","0.00833"
"265.45200","22.12117","0.00827"
"265.45800","22.12171","0.00823"
"265.46400","22.12219","0.00823"
"265.47000","22.12273","0.00818"
"265.47600","22.12321","0.00816"
"265.48200","22.12368","0.00820"
"265.48800","22.12422","0.00828"
"265.49400","22.12470","0.00836"
"265.50000","22.12524","0.00841"
"265.50600","22.12571","0.00849"
"265.51200","22.12619","0.00858"
"265.51800","22.12667","0.00857"
"265.52400","22.12721","0.00852"
"265.53000","22.12769","0.00845"
"265.53600","22.12817","0.00835"
"265.54200","22.12870","0.00828"
"265.54800","22.12918","0.00828"
"265.55400","22.12966","0.00831"
"265.56000","22.13014","0.00837"
"265.56600","22.13068","0.00843"
"265.57200","22.13116","0.00854"
"265.57800","22.13164","0.00867"
"265.58400","22.13217","0.00872"
"265.59000","22.13265","0.00878"
"265.59600","22.13319","0.00885"
"265.60200","22.13367","0.00876"
"265.60800","22.13415","0.00878"
"265.61400","22.13468","0.00889"
"265.62000","22.13516","0.00884"
"265.62600","22.13564","0.00877"
"265.63200","22.13618","0.00880"
"265.63800","22.13665","0.00877"
"265.64400","22.13720","0.00869"
"265.65000","22.13767","0.00868"
"265.65600","22.13815","0.00873"
"265.66200","22.13863","0.00875"
"265.66800","22.13917","0.00870"
"265.67400","22.13964","0.00864"
"265.68000","22.14013","0.00870"
"265.68600","22.14066","0.00868"
"265.69200","22.14114","0.00866"
"265.69800","22.14162","0.00865"
"265.70400","22.14210","0.00859"
"265.71000","22.14263","0.00855"
"265.71600","22.14311","0.00853"
"265.72200","22.14359","0.00863"
"265.72800","22.14407","0.00878"
"265.73400","22.14461","0.00882"
"265.74000","22.14508","0.00885"
"265.74600","22.14562","0.00893"
"265.75200","22.14616","0.00901"
"265.75800","22.14664","0.00907"
"265.76400","22.14718","0.00915"
"265.77000","22.14766","0.00922"
"265.77600","22.14819","0.00932"
"265.78200","22.14867","0.00940"
"265.78800","22.14921","0.00944"
"265.79400","22.14969","0.00949"
"265.80000","22.15023","0.00941"
"265.80600","22.15071","0.00933"
"265.81200","22.15118","0.00932"
"265.81800","22.15166","0.00926"
"265.82400","22.15220","0.00916"
"265.83000","22.15268","0.00912"
"265.83600","22.15316","0.00904"
"265.84200","22.15370","0.00897"
"265.84800","22.15417","0.00915"
"265.85400","22.15465","0.00935"
"265.86000","22.15519","0.00944"
"265.86600","22.15567","0.00952"
"265.87200","22.15615","0.00963"
"265.87800","22.15668","0.00968"
"265.88400","22.15716","0.00960"
"265.89000","22.15770","0.00947"
"265.89600","22.15824","0.00937"
"265.90200","22.15872","0.00921"
"265.90800","22.15926","0.00928"
"265.91400","22.15973","0.00946"
"265.92000","22.16027","0.00956"
"265.92600","22.16075","0.00958"
"265.93200","22.16123","0.00957"
"265.93800","22.16177","0.00955"
"265.94400","22.16225","0.00951"
"265.95000","22.16272","0.00939"
"265.95600","22.16320","0.00923"
"265.96200","22.16368","0.00914"
"265.96800","22.16416","0.00907"
"265.97400","22.16470","0.00912"
"265.98000","22.16518","0.00928"
"265.98600","22.16566","0.00942"
"265.99200","22.16619","0.00951"
"265.99800","22.16667","0.00955"
"266.00400","22.16715","0.00954"
"266.01000","22.16769","0.00952"
"266.01600","22.16816","0.00949"
"266.02200","22.16864","0.00952"
"266.02800","22.16918","0.00956"
"266.03400","22.16966","0.00953"
"266.04000","22.17020","0.00949"
"266.04600","22.17068","0.00951"
"266.05200","22.17122","0.00954"
"266.05800","22.17169","0.00958"
"266.06400","22.17223","0.00959"
"266.07000","22.17271","0.00969"
"266.07600","22.17319","0.00985"
"266.08200","22.17373","0.01002"
"266.08800","22.17420","0.01004"
"266.09400","22.17468","0.01005"
"266.10000","22.17516","0.01011"
"266.10600","22.17564","0.01014"
"266.11200","22.17618","0.01018"
"266.11800","22.17665","0.01017"
"266.12400","22.17713","0.01017"
"266.13000","22.17767","0.01017"
"266.13600","22.17815","0.01012"
"266.14200","22.17863","0.01007"
"266.14800","22.17917","0.01008"
"266.15400","22.17964","0.01009"
"266.16000","22.18012","0.01014"
"266.16600","22.18066","0.01017"
"266.17200","22.18114","0.01007"
"266.17800","22.18162","0.00999"
"266.18400","22.18216","0.00996"
"266.19000","22.18263","0.00995"
"266.19600","22.18317","0.01000"
"266.20200","22.18365","0.01000"
"266.20800","22.18419","0.01003"
"266.21400","22.18467","0.01009"
"266.22000","22.18521","0.01009"
"266.22600","22.18568","0.01006"
"266.23200","22.18616","0.01009"
"266.23800","22.18664","0.01012"
"266.24400","22.18712","0.01019"
"266.25000","22.18766","0.01027"
"266.25600","22.18814","0.01033"
"266.26200","22.18861","0.01038"
"266.26800","22.18915","0.01035"
"266.27400","22.18963","0.01029"
"266.28000","22.19011","0.01030"
"266.28600","22.19065","0.01039"
"266.29200","22.19112","0.01040"
"266.29800","22.19160","0.01038"
"266.30400","22.19214","0.01030"
"266.31000","22.19262","0.01025"
"266.31600","22.19316","0.01031"
"266.32200","22.19364","0.01036"
"266.32800","22.19417","0.01031"
"266.33400","22.19465","0.01025"
"266.34000","22.19519","0.01024"
"266.34600","22.19573","0.01032"
"266.35200","22.19621","0.01039"
"266.35800","22.19669","0.01038"
"266.36400","22.19722","0.01046"
"266.37000","22.19770","0.01047"
"266.37600","22.19818","0.01043"
"266.38200","22.19866","0.01038"
"266.38800","22.19919","0.01034"
"266.39400","22.19967","0.01033"
"266.40000","22.20015","0.01035"
"266.40600","22.20069","0.01030"
"266.41200","22.20117","0.01033"
"266.41800","22.20171","0.01042"
"266.42400","22.20219","0.01050"
"266.43000","22.20267","0.01052"
"266.43600","22.20320","0.01045"
"266.44200","22.20368","0.01033"
"266.44800","22.20416","0.01019"
"266.45400","22.20470","0.01020"
"266.46000","22.20517","0.01019"
"266.46600","22.20571","0.01018"
"266.47200","22.20619","0.01017"
"266.47800","22.20673","0.01031"
"266.48400","22.20721","0.01049"
"266.49000","22.20774","0.01062"
"266.49600","22.20823","0.01068"
"266.50200","22.20870","0.01064"
"266.50800","22.20924","0.01073"
"266.51400","22.20972","0.01086"
"266.52000","22.21020","0.01088"
"266.52600","22.21068","0.01086"
"266.53200","22.21115","0.01087"
"266.53800","22.21169","0.01089"
"266.54400","22.21217","0.01099"
"266.55000","22.21271","0.01114"
"266.55600","22.21319","0.01127"
"266.56200","22.21367","0.01132"
"266.56800","22.21420","0.01130"
"266.57400","22.21468","0.01122"
"266.58000","22.21516","0.01117"
"266.58600","22.21570","0.01108"
"266.59200","22.21618","0.01096"
"266.59800","22.21671","0.01079"
"266.60400","22.21719","0.01062"
"266.61000","22.21767","0.01052"
"266.61600","22.21821","0.01044"
"266.62200","22.21869","0.01040"
"266.62800","22.21922","0.01052"
"266.63400","22.21970","0.01069"
"266.64000","22.22024","0.01080"
"266.64600","22.22072","0.01087"
"266.65200","22.22120","0.01092"
"266.65800","22.22174","0.01096"
"266.66400","22.22222","0.01106"
"266.67000","22.22269","0.01106"
"266.67600","22.22317","0.01109"
"266.68200","22.22371","0.01106"
"266.68800","22.22419","0.01095"
"266.69400","22.22466","0.01088"
"266.70000","22.22515","0.01088"
"266.70600","22.22568","0.01086"
"266.71200","22.22616","0.01093"
"266.71800","22.22664","0.01103"
"266.72400","22.22712","0.01106"
"266.73000","22.22765","0.01116"
"266.73600","22.22813","0.01123"
"266.74200","22.22861","0.01120"
"266.74800","22.22915","0.01118"
"266.75400","22.22963","0.01119"
"266.76000","22.23017","0.01116"
"266.76600","22.23064","0.01116"
"266.77200","22.23118","0.01129"
"266.77800","22.23166","0.01139"
"266.78400","22.23220","0.01131"
"266.79000","22.23268","0.01128"
"266.79600","22.23316","0.01135"
"266.80200","22.23363","0.01126"
"266.80800","22.23417","0.01118"
"266.81400","22.23465","0.01107"
"266.82000","22.23513","0.01093"
"266.82600","22.23567","0.01085"
"266.83200","22.23615","0.01091"
"266.83800","22.23662","0.01106"
"266.84400","22.23716","0.01120"
"266.85000","22.23764","0.01131"
"266.85600","22.23812","0.01149"
"266.86200","22.23866","0.01153"
"266.86800","22.23914","0.01145"
"266.87400","22.23967","0.01123"
"266.88000","22.24015","0.01106"
"266.88600","22.24069","0.01100"
"266.89200","22.24117","0.01095"
"266.89800","22.24171","0.01095"
"266.90400","22.24218","0.01094"
"266.91000","22.24272","0.01102"
"266.91600","22.24320","0.01109"
"266.92200","22.24374","0.01128"
"266.92800","22.24422","0.01144"
"266.93400","22.24475","0.01148"
"266.94000","22.24523","0.01146"
"266.94600","22.24571","0.01135"
"266.95200","22.24625","0.01106"
"266.95800","22.24673","0.01071"
"266.96400","22.24721","0.01048"
"266.97000","22.24774","0.01032"
"266.97600","22.24822","0.01019"
"266.98200","22.24870","0.01012"
"266.98800","22.24918","0.01016"
"266.99400","22.24966","0.01039"
"267.00000","22.25020","0.01060"
"267.00600","22.25068","0.01079"
"267.01200","22.25115","0.01110"
"267.01800","22.25169","0.01121"
"267.02400","22.25217","0.01126"
"267.03000","22.25265","0.01133"
"267.03600","22.25319","0.01129"
"267.04200","22.25366","0.01118"
"267.04800","22.25420","0.01107"
"267.05400","22.25468","0.01108"
"267.06000","22.25522","0.01119"
"267.06600","22.25570","0.01132"
"267.07200","22.25624","0.01136"
"267.07800","22.25671","0.01135"
"267.08400","22.25719","0.01121"
"267.09000","22.25773","0.01100"
"267.09600","22.25821","0.01093"
"267.10200","22.25869","0.01080"
"267.10800","22.25923","0.01081"
"267.11400","22.25970","0.01103"
"267.12000","22.26018","0.01131"
"267.12600","22.26072","0.01150"
"267.13200","22.26120","0.01164"
"267.13800","22.26167","0.01173"
"267.14400","22.26215","0.01172"
"267.15000","22.26269","0.01160"
"267.15600","22.26317","0.01147"
"267.16200","22.26371","0.01146"
"267.16800","22.26419","0.01146"
"267.17400","22.26467","0.01149"
"267.18000","22.26520","0.01169"
"267.18600","22.26568","0.01191"
"267.19200","22.26622","0.01216"
"267.19800","22.26670","0.01231"
"267.20400","22.26723","0.01230"
"267.21000","22.26772","0.01234"
"267.21600","22.26819","0.01235"
"267.22200","22.26867","0.01228"
"267.22800","22.26921","0.01228"
"267.23400","22.26969","0.01230"
"267.24000","22.27017","0.01232"
"267.24600","22.27064","0.01233"
"267.25200","22.27112","0.01229"
"267.25800","22.27166","0.01228"
"267.26400","22.27214","0.01217"
"267.27000","22.27262","0.01195"
"267.27600","22.27316","0.01178"
"267.28200","22.27363","0.01176"
"267.28800","22.27411","0.01178"
"267.29400","22.27465","0.01200"
"267.30000","22.27513","0.01219"
"267.30600","22.27561","0.01234"
"267.31200","22.27608","0.01256"
"267.31800","22.27662","0.01261"
"267.32400","22.27710","0.01267"
"267.33000","22.27764","0.01270"
"267.33600","22.27812","0.01260"
"267.34200","22.27866","0.01242"
"267.34800","22.27914","0.01230"
"267.35400","22.27967","0.01218"
"267.36000","22.28015","0.01220"
"267.36600","22.28069","0.01230"
"267.37200","22.28117","0.01242"
"267.37800","22.28171","0.01263"
"267.38400","22.28218","0.01265"
"267.39000","22.28272","0.01255"
"267.39600","22.28320","0.01251"
"267.40200","22.28368","0.01240"
"267.40800","22.28422","0.01238"
"267.41400","22.28470","0.01244"
"267.42000","22.28517","0.01259"
"267.42600","22.28571","0.01263"
"267.43200","22.28619","0.01271"
"267.43800","22.28673","0.01283"
"267.44400","22.28720","0.01288"
"267.45000","22.28769","0.01280"
"267.45600","22.28822","0.01268"
"267.46200","22.28870","0.01264"
"267.46800","22.28924","0.01255"
"267.47400","22.28972","0.01245"
"267.48000","22.29026","0.01236"
"267.48600","22.29073","0.01234"
"267.49200","22.29127","0.01227"
"267.49800","22.29175","0.01241"
"267.50400","22.29223","0.01273"
"267.51000","22.29277","0.01304"
"267.51600","22.29325","0.01318"
"267.52200","22.29372","0.01329"
"267.52800","22.29426","0.01341"
"267.53400","22.29474","0.01352"
"267.54000","22.29522","0.01358"
"267.54600","22.29570","0.01372"
"267.55200","22.29623","0.01392"
"267.55800","22.29671","0.01390"
"267.56400","22.29719","0.01379"
"267.57000","22.29767","0.01367"
"267.57600","22.29815","0.01353"
"267.58200","22.29869","0.01323"
"267.58800","22.29916","0.01284"
"267.59400","22.29964","0.01273"
"267.60000","22.30018","0.01277"
"267.60600","22.30066","0.01280"
"267.61200","22.30120","0.01307"
"267.61800","22.30168","0.01320"
"267.62400","22.30215","0.01333"
"267.63000","22.30269","0.01341"
"267.63600","22.30317","0.01343"
"267.64200","22.30371","0.01354"
"267.64800","22.30419","0.01365"
"267.65400","22.30466","0.01379"
"267.66000","22.30520","0.01389"
"267.66600","22.30568","0.01393"
"267.67200","22.30616","0.01388"
"267.67800","22.30670","0.01385"
"267.68400","22.30718","0.01380"
"267.69000","22.30766","0.01376"
"267.69600","22.30813","0.01372"
"267.70200","22.30867","0.01366"
"267.70800","22.30915","0.01361"
"267.71400","22.30963","0.01363"
"267.72000","22.31010","0.01363"
"267.72600","22.31064","0.01367"
"267.73200","22.31112","0.01362"
"267.73800","22.31160","0.01350"
"267.74400","22.31214","0.01334"
"267.75000","22.31262","0.01329"
"267.75600","22.31316","0.01333"
"267.76200","22.31363","0.01346"
"267.76800","22.31417","0.01361"
"267.77400","22.31465","0.01378"
"267.78000","22.31519","0.01391"
"267.78600","22.31566","0.01411"
"267.79200","22.31620","0.01431"
"267.79800","22.31668","0.01448"
"267.80400","22.31716","0.01454"
"267.81000","22.31764","0.01448"
"267.81600","22.31818","0.01441"
"267.82200","22.31865","0.01435"
"267.82800","22.31913","0.01425"
"267.83400","22.31961","0.01424"
"267.84000","22.32015","0.01430"
"267.84600","22.32063","0.01435"
"267.85200","22.32111","0.01430"
"267.85800","22.32158","0.01421"
"267.86400","22.32212","0.01415"
"267.87000","22.32260","0.01421"
"267.87600","22.32308","0.01432"
"267.88200","22.32356","0.01454"
"267.88800","22.32410","0.01469"
"267.89400","22.32458","0.01472"
"267.90000","22.32511","0.01464"
"267.90600","22.32559","0.01461"
"267.91200","22.32613","0.01458"
"267.91800","22.32667","0.01440"
"267.92400","22.32714","0.01434"
"267.93000","22.32768","0.01441"
"267.93600","22.32816","0.01446"
"267.94200","22.32870","0.01451"
"267.94800","22.32918","0.01447"
"267.95400","22.32972","0.01447"
"267.96000","22.33019","0.01438"
"267.96600","22.33067","0.01432"
"267.97200","22.33121","0.01440"
"267.97800","22.33169","0.01458"
"267.98400","22.33217","0.01458"
"267.99000","22.33271","0.01453"
"267.99600","22.33318","0.01466"
"268.00200","22.33366","0.01485"
"268.00800","22.33420","0.01495"
"268.01400","22.33468","0.01502"
"268.02000","22.33522","0.01506"
"268.02600","22.33570","0.01503"
