End date,"1/21/2017"
Specimen label,"19DT_NT"
Maximum Load,"0.07495",N

Time,Extension,Load
(s),(mm),(N)
"167.50200","13.95864","0.01991"
"167.50800","13.95918","0.01994"
"167.51400","13.95966","0.02017"
"167.52000","13.96014","0.02021"
"167.52600","13.96062","0.02016"
"167.53200","13.96110","0.02022"
"167.53800","13.96163","0.02019"
"167.54400","13.96211","0.02038"
"167.55000","13.96265","0.02057"
"167.55600","13.96313","0.02056"
"167.56200","13.96361","0.02060"
"167.56800","13.96414","0.02062"
"167.57400","13.96462","0.02057"
"167.58000","13.96510","0.02066"
"167.58600","13.96564","0.02067"
"167.59200","13.96612","0.02060"
"167.59800","13.96666","0.02053"
"167.60400","13.96713","0.02043"
"167.61000","13.96767","0.02038"
"167.61600","13.96815","0.02035"
"167.62200","13.96869","0.02025"
"167.62800","13.96917","0.02025"
"167.63400","13.96970","0.02030"
"167.64000","13.97018","0.02036"
"167.64600","13.97066","0.02047"
"167.65200","13.97120","0.02042"
"167.65800","13.97168","0.02051"
"167.66400","13.97216","0.02062"
"167.67000","13.97263","0.02057"
"167.67600","13.97317","0.02054"
"167.68200","13.97365","0.02056"
"167.68800","13.97413","0.02048"
"167.69400","13.97467","0.02042"
"167.70000","13.97515","0.02031"
"167.70600","13.97568","0.02021"
"167.71200","13.97616","0.02027"
"167.71800","13.97664","0.02022"
"167.72400","13.97718","0.02019"
"167.73000","13.97766","0.02020"
"167.73600","13.97819","0.02009"
"167.74200","13.97867","0.02000"
"167.74800","13.97915","0.02000"
"167.75400","13.97969","0.01996"
"167.76000","13.98017","0.02000"
"167.76600","13.98071","0.02009"
"167.77200","13.98118","0.02010"
"167.77800","13.98172","0.02031"
"167.78400","13.98220","0.02040"
"167.79000","13.98268","0.02042"
"167.79600","13.98316","0.02052"
"167.80200","13.98370","0.02050"
"167.80800","13.98417","0.02052"
"167.81400","13.98465","0.02059"
"167.82000","13.98513","0.02056"
"167.82600","13.98561","0.02043"
"167.83200","13.98615","0.02034"
"167.83800","13.98663","0.02026"
"167.84400","13.98710","0.02028"
"167.85000","13.98764","0.02034"
"167.85600","13.98812","0.02034"
"167.86200","13.98866","0.02040"
"167.86800","13.98914","0.02047"
"167.87400","13.98967","0.02057"
"167.88000","13.99015","0.02066"
"167.88600","13.99069","0.02055"
"167.89200","13.99117","0.02039"
"167.89800","13.99171","0.02026"
"167.90400","13.99219","0.02012"
"167.91000","13.99273","0.01999"
"167.91600","13.99320","0.01995"
"167.92200","13.99368","0.01987"
"167.92800","13.99422","0.02003"
"167.93400","13.99470","0.02025"
"167.94000","13.99524","0.02042"
"167.94600","13.99571","0.02049"
"167.95200","13.99619","0.02049"
"167.95800","13.99673","0.02058"
"167.96400","13.99721","0.02075"
"167.97000","13.99769","0.02078"
"167.97600","13.99817","0.02084"
"167.98200","13.99870","0.02088"
"167.98800","13.99918","0.02074"
"167.99400","13.99966","0.02068"
"168.00000","14.00014","0.02066"
"168.00600","14.00068","0.02055"
"168.01200","14.00115","0.02044"
"168.01800","14.00163","0.02027"
"168.02400","14.00217","0.02016"
"168.03000","14.00265","0.02008"
"168.03600","14.00319","0.01988"
"168.04200","14.00366","0.01983"
"168.04800","14.00414","0.01992"
"168.05400","14.00468","0.01996"
"168.06000","14.00516","0.02019"
"168.06600","14.00564","0.02052"
"168.07200","14.00618","0.02062"
"168.07800","14.00665","0.02064"
"168.08400","14.00713","0.02063"
"168.09000","14.00761","0.02056"
"168.09600","14.00809","0.02043"
"168.10200","14.00863","0.02017"
"168.10800","14.00911","0.01991"
"168.11400","14.00959","0.01986"
"168.12000","14.01012","0.01984"
"168.12600","14.01060","0.01993"
"168.13200","14.01108","0.02015"
"168.13800","14.01156","0.02021"
"168.14400","14.01210","0.02022"
"168.15000","14.01257","0.02028"
"168.15600","14.01305","0.02038"
"168.16200","14.01359","0.02037"
"168.16800","14.01413","0.02027"
"168.17400","14.01461","0.02022"
"168.18000","14.01515","0.02034"
"168.18600","14.01568","0.02031"
"168.19200","14.01616","0.02024"
"168.19800","14.01670","0.02039"
"168.20400","14.01718","0.02039"
"168.21000","14.01772","0.02039"
"168.21600","14.01819","0.02042"
"168.22200","14.01867","0.02029"
"168.22800","14.01921","0.02014"
"168.23400","14.01969","0.01998"
"168.24000","14.02017","0.01991"
"168.24600","14.02065","0.01990"
"168.25200","14.02118","0.01994"
"168.25800","14.02166","0.02012"
"168.26400","14.02214","0.02033"
"168.27000","14.02268","0.02046"
"168.27600","14.02316","0.02062"
"168.28200","14.02369","0.02074"
"168.28800","14.02417","0.02072"
"168.29400","14.02465","0.02068"
"168.30000","14.02519","0.02053"
"168.30600","14.02567","0.02049"
"168.31200","14.02621","0.02062"
"168.31800","14.02674","0.02069"
"168.32400","14.02722","0.02066"
"168.33000","14.02776","0.02064"
"168.33600","14.02824","0.02056"
"168.34200","14.02872","0.02056"
"168.34800","14.02926","0.02065"
"168.35400","14.02973","0.02058"
"168.36000","14.03021","0.02056"
"168.36600","14.03069","0.02068"
"168.37200","14.03117","0.02079"
"168.37800","14.03171","0.02102"
"168.38400","14.03219","0.02103"
"168.39000","14.03266","0.02087"
"168.39600","14.03314","0.02071"
"168.40200","14.03362","0.02041"
"168.40800","14.03416","0.02016"
"168.41400","14.03464","0.02010"
"168.42000","14.03518","0.02000"
"168.42600","14.03565","0.01992"
"168.43200","14.03613","0.01996"
"168.43800","14.03667","0.01997"
"168.44400","14.03715","0.02007"
"168.45000","14.03769","0.02009"
"168.45600","14.03816","0.02004"
"168.46200","14.03870","0.02022"
"168.46800","14.03918","0.02033"
"168.47400","14.03972","0.02039"
"168.48000","14.04020","0.02045"
"168.48600","14.04074","0.02031"
"168.49200","14.04121","0.02020"
"168.49800","14.04175","0.02019"
"168.50400","14.04223","0.02013"
"168.51000","14.04271","0.02023"
"168.51600","14.04325","0.02035"
"168.52200","14.04373","0.02045"
"168.52800","14.04420","0.02066"
"168.53400","14.04468","0.02070"
"168.54000","14.04516","0.02064"
"168.54600","14.04570","0.02066"
"168.55200","14.04618","0.02068"
"168.55800","14.04665","0.02071"
"168.56400","14.04719","0.02082"
"168.57000","14.04767","0.02072"
"168.57600","14.04815","0.02071"
"168.58200","14.04869","0.02072"
"168.58800","14.04916","0.02060"
"168.59400","14.04964","0.02070"
"168.60000","14.05018","0.02086"
"168.60600","14.05066","0.02099"
"168.61200","14.05120","0.02115"
"168.61800","14.05168","0.02122"
"168.62400","14.05221","0.02117"
"168.63000","14.05269","0.02108"
"168.63600","14.05317","0.02076"
"168.64200","14.05365","0.02050"
"168.64800","14.05413","0.02046"
"168.65400","14.05467","0.02040"
"168.66000","14.05514","0.02036"
"168.66600","14.05562","0.02033"
"168.67200","14.05610","0.02013"
"168.67800","14.05664","0.02000"
"168.68400","14.05712","0.01992"
"168.69000","14.05760","0.01991"
"168.69600","14.05813","0.02001"
"168.70200","14.05861","0.02013"
"168.70800","14.05909","0.02014"
"168.71400","14.05963","0.02021"
"168.72000","14.06011","0.02019"
"168.72600","14.06064","0.02028"
"168.73200","14.06112","0.02053"
"168.73800","14.06166","0.02073"
"168.74400","14.06214","0.02093"
"168.75000","14.06268","0.02112"
"168.75600","14.06316","0.02111"
"168.76200","14.06369","0.02106"
"168.76800","14.06417","0.02102"
"168.77400","14.06471","0.02093"
"168.78000","14.06519","0.02091"
"168.78600","14.06567","0.02067"
"168.79200","14.06621","0.02041"
"168.79800","14.06668","0.02026"
"168.80400","14.06716","0.02007"
"168.81000","14.06770","0.01997"
"168.81600","14.06818","0.02002"
"168.82200","14.06866","0.02008"
"168.82800","14.06919","0.02024"
"168.83400","14.06967","0.02036"
"168.84000","14.07021","0.02049"
"168.84600","14.07069","0.02061"
"168.85200","14.07117","0.02062"
"168.85800","14.07171","0.02065"
"168.86400","14.07218","0.02069"
"168.87000","14.07266","0.02068"
"168.87600","14.07320","0.02059"
"168.88200","14.07368","0.02047"
"168.88800","14.07422","0.02027"
"168.89400","14.07470","0.02023"
"168.90000","14.07517","0.02015"
"168.90600","14.07571","0.02002"
"168.91200","14.07619","0.02009"
"168.91800","14.07667","0.02011"
"168.92400","14.07721","0.02016"
"168.93000","14.07769","0.02026"
"168.93600","14.07816","0.02035"
"168.94200","14.07864","0.02053"
"168.94800","14.07918","0.02068"
"168.95400","14.07966","0.02071"
"168.96000","14.08020","0.02063"
"168.96600","14.08068","0.02056"
"168.97200","14.08115","0.02040"
"168.97800","14.08169","0.02033"
"168.98400","14.08217","0.02010"
"168.99000","14.08271","0.01987"
"168.99600","14.08319","0.01986"
"169.00200","14.08366","0.01991"
"169.00800","14.08420","0.02010"
"169.01400","14.08468","0.02034"
"169.02000","14.08516","0.02039"
"169.02600","14.08570","0.02041"
"169.03200","14.08617","0.02034"
"169.03800","14.08665","0.02018"
"169.04400","14.08719","0.02012"
"169.05000","14.08767","0.02018"
"169.05600","14.08821","0.02019"
"169.06200","14.08869","0.02031"
"169.06800","14.08916","0.02027"
"169.07400","14.08970","0.02022"
"169.08000","14.09018","0.02031"
"169.08600","14.09066","0.02037"
"169.09200","14.09114","0.02033"
"169.09800","14.09167","0.02027"
"169.10400","14.09215","0.02020"
"169.11000","14.09269","0.02035"
"169.11600","14.09317","0.02059"
"169.12200","14.09371","0.02070"
"169.12800","14.09419","0.02084"
"169.13400","14.09466","0.02083"
"169.14000","14.09520","0.02076"
"169.14600","14.09568","0.02071"
"169.15200","14.09616","0.02060"
"169.15800","14.09670","0.02066"
"169.16400","14.09718","0.02078"
"169.17000","14.09765","0.02081"
"169.17600","14.09819","0.02075"
"169.18200","14.09867","0.02070"
"169.18800","14.09915","0.02058"
"169.19400","14.09969","0.02046"
"169.20000","14.10017","0.02035"
"169.20600","14.10064","0.02034"
"169.21200","14.10118","0.02033"
"169.21800","14.10166","0.02027"
"169.22400","14.10214","0.02039"
"169.23000","14.10268","0.02051"
"169.23600","14.10316","0.02057"
"169.24200","14.10369","0.02073"
"169.24800","14.10417","0.02088"
"169.25400","14.10471","0.02091"
"169.26000","14.10519","0.02090"
"169.26600","14.10567","0.02080"
"169.27200","14.10620","0.02060"
"169.27800","14.10668","0.02050"
"169.28400","14.10716","0.02049"
"169.29000","14.10770","0.02055"
"169.29600","14.10818","0.02060"
"169.30200","14.10866","0.02051"
"169.30800","14.10919","0.02057"
"169.31400","14.10967","0.02078"
"169.32000","14.11021","0.02096"
"169.32600","14.11069","0.02108"
"169.33200","14.11123","0.02117"
"169.33800","14.11171","0.02114"
"169.34400","14.11218","0.02111"
"169.35000","14.11272","0.02112"
"169.35600","14.11320","0.02115"
"169.36200","14.11368","0.02123"
"169.36800","14.11422","0.02120"
"169.37400","14.11470","0.02114"
"169.38000","14.11523","0.02112"
"169.38600","14.11571","0.02098"
"169.39200","14.11619","0.02084"
"169.39800","14.11673","0.02078"
"169.40400","14.11721","0.02077"
"169.41000","14.11774","0.02084"
"169.41600","14.11822","0.02086"
"169.42200","14.11870","0.02080"
"169.42800","14.11924","0.02077"
"169.43400","14.11972","0.02071"
"169.44000","14.12020","0.02067"
"169.44600","14.12067","0.02077"
"169.45200","14.12121","0.02072"
"169.45800","14.12169","0.02057"
"169.46400","14.12223","0.02060"
"169.47000","14.12271","0.02063"
"169.47600","14.12325","0.02070"
"169.48200","14.12372","0.02088"
"169.48800","14.12426","0.02093"
"169.49400","14.12474","0.02091"
"169.50000","14.12522","0.02095"
"169.50600","14.12576","0.02094"
"169.51200","14.12624","0.02099"
"169.51800","14.12671","0.02096"
"169.52400","14.12719","0.02089"
"169.53000","14.12773","0.02102"
"169.53600","14.12821","0.02095"
"169.54200","14.12875","0.02088"
"169.54800","14.12922","0.02096"
"169.55400","14.12970","0.02095"
"169.56000","14.13018","0.02103"
"169.56600","14.13072","0.02101"
"169.57200","14.13120","0.02092"
"169.57800","14.13167","0.02097"
"169.58400","14.13215","0.02104"
"169.59000","14.13269","0.02111"
"169.59600","14.13317","0.02120"
"169.60200","14.13371","0.02114"
"169.60800","14.13419","0.02112"
"169.61400","14.13472","0.02112"
"169.62000","14.13520","0.02115"
"169.62600","14.13574","0.02131"
"169.63200","14.13622","0.02145"
"169.63800","14.13676","0.02141"
"169.64400","14.13723","0.02144"
"169.65000","14.13771","0.02129"
"169.65600","14.13819","0.02113"
"169.66200","14.13867","0.02108"
"169.66800","14.13915","0.02098"
"169.67400","14.13969","0.02091"
"169.68000","14.14016","0.02105"
"169.68600","14.14064","0.02114"
"169.69200","14.14118","0.02129"
"169.69800","14.14166","0.02137"
"169.70400","14.14214","0.02121"
"169.71000","14.14268","0.02113"
"169.71600","14.14315","0.02128"
"169.72200","14.14363","0.02140"
"169.72800","14.14417","0.02143"
"169.73400","14.14465","0.02120"
"169.74000","14.14513","0.02089"
"169.74600","14.14567","0.02092"
"169.75200","14.14614","0.02079"
"169.75800","14.14668","0.02077"
"169.76400","14.14716","0.02093"
"169.77000","14.14770","0.02084"
"169.77600","14.14818","0.02072"
"169.78200","14.14865","0.02066"
"169.78800","14.14919","0.02049"
"169.79400","14.14967","0.02035"
"169.80000","14.15021","0.02024"
"169.80600","14.15069","0.02014"
"169.81200","14.15117","0.02016"
"169.81800","14.15164","0.02022"
"169.82400","14.15218","0.02034"
"169.83000","14.15266","0.02065"
"169.83600","14.15314","0.02080"
"169.84200","14.15368","0.02085"
"169.84800","14.15416","0.02097"
"169.85400","14.15463","0.02108"
"169.86000","14.15517","0.02126"
"169.86600","14.15565","0.02140"
"169.87200","14.15619","0.02137"
"169.87800","14.15667","0.02130"
"169.88400","14.15715","0.02124"
"169.89000","14.15768","0.02118"
"169.89600","14.15816","0.02113"
"169.90200","14.15870","0.02101"
"169.90800","14.15918","0.02109"
"169.91400","14.15972","0.02126"
"169.92000","14.16020","0.02124"
"169.92600","14.16073","0.02128"
"169.93200","14.16121","0.02130"
"169.93800","14.16175","0.02116"
"169.94400","14.16223","0.02123"
"169.95000","14.16271","0.02129"
"169.95600","14.16319","0.02137"
"169.96200","14.16372","0.02138"
"169.96800","14.16420","0.02123"
"169.97400","14.16468","0.02100"
"169.98000","14.16516","0.02088"
"169.98600","14.16570","0.02075"
"169.99200","14.16617","0.02069"
"169.99800","14.16665","0.02072"
"170.00400","14.16713","0.02070"
"170.01000","14.16761","0.02072"
"170.01600","14.16815","0.02082"
"170.02200","14.16862","0.02086"
"170.02800","14.16916","0.02096"
"170.03400","14.16964","0.02090"
"170.04000","14.17018","0.02086"
"170.04600","14.17066","0.02096"
"170.05200","14.17120","0.02102"
"170.05800","14.17167","0.02095"
"170.06400","14.17221","0.02097"
"170.07000","14.17269","0.02098"
"170.07600","14.17317","0.02096"
"170.08200","14.17365","0.02091"
"170.08800","14.17418","0.02089"
"170.09400","14.17466","0.02103"
"170.10000","14.17514","0.02106"
"170.10600","14.17568","0.02107"
"170.11200","14.17616","0.02107"
"170.11800","14.17664","0.02093"
"170.12400","14.17717","0.02078"
"170.13000","14.17765","0.02069"
"170.13600","14.17813","0.02056"
"170.14200","14.17861","0.02060"
"170.14800","14.17915","0.02080"
"170.15400","14.17963","0.02091"
"170.16000","14.18010","0.02105"
"170.16600","14.18058","0.02105"
"170.17200","14.18112","0.02099"
"170.17800","14.18160","0.02099"
"170.18400","14.18214","0.02108"
"170.19000","14.18262","0.02121"
"170.19600","14.18309","0.02136"
"170.20200","14.18363","0.02136"
"170.20800","14.18411","0.02114"
"170.21400","14.18459","0.02096"
"170.22000","14.18513","0.02074"
"170.22600","14.18561","0.02058"
"170.23200","14.18608","0.02050"
"170.23800","14.18662","0.02032"
"170.24400","14.18710","0.02029"
"170.25000","14.18764","0.02040"
"170.25600","14.18812","0.02048"
"170.26200","14.18865","0.02058"
"170.26800","14.18913","0.02059"
"170.27400","14.18961","0.02068"
"170.28000","14.19015","0.02072"
"170.28600","14.19063","0.02064"
"170.29200","14.19111","0.02062"
"170.29800","14.19164","0.02060"
"170.30400","14.19212","0.02051"
"170.31000","14.19266","0.02057"
"170.31600","14.19314","0.02075"
"170.32200","14.19368","0.02091"
"170.32800","14.19415","0.02107"
"170.33400","14.19469","0.02119"
"170.34000","14.19517","0.02125"
"170.34600","14.19571","0.02134"
"170.35200","14.19619","0.02137"
"170.35800","14.19667","0.02143"
"170.36400","14.19720","0.02141"
"170.37000","14.19768","0.02129"
"170.37600","14.19816","0.02122"
"170.38200","14.19870","0.02113"
"170.38800","14.19918","0.02085"
"170.39400","14.19972","0.02068"
"170.40000","14.20019","0.02052"
"170.40600","14.20073","0.02047"
"170.41200","14.20121","0.02057"
"170.41800","14.20175","0.02070"
"170.42400","14.20223","0.02094"
"170.43000","14.20271","0.02122"
"170.43600","14.20324","0.02136"
"170.44200","14.20372","0.02147"
"170.44800","14.20420","0.02172"
"170.45400","14.20468","0.02181"
"170.46000","14.20522","0.02186"
"170.46600","14.20570","0.02191"
"170.47200","14.20617","0.02179"
"170.47800","14.20671","0.02169"
"170.48400","14.20719","0.02141"
"170.49000","14.20767","0.02115"
"170.49600","14.20821","0.02111"
"170.50200","14.20868","0.02102"
"170.50800","14.20916","0.02099"
"170.51400","14.20964","0.02106"
"170.52000","14.21018","0.02105"
"170.52600","14.21066","0.02109"
"170.53200","14.21120","0.02111"
"170.53800","14.21167","0.02096"
"170.54400","14.21221","0.02098"
"170.55000","14.21269","0.02106"
"170.55600","14.21323","0.02115"
"170.56200","14.21371","0.02122"
"170.56800","14.21418","0.02122"
"170.57400","14.21472","0.02128"
"170.58000","14.21520","0.02147"
"170.58600","14.21568","0.02143"
"170.59200","14.21616","0.02137"
"170.59800","14.21669","0.02138"
"170.60400","14.21717","0.02143"
"170.61000","14.21765","0.02152"
"170.61600","14.21819","0.02155"
"170.62200","14.21867","0.02160"
"170.62800","14.21921","0.02163"
"170.63400","14.21968","0.02148"
"170.64000","14.22016","0.02127"
"170.64600","14.22070","0.02121"
"170.65200","14.22118","0.02111"
"170.65800","14.22166","0.02121"
"170.66400","14.22220","0.02143"
"170.67000","14.22267","0.02148"
"170.67600","14.22315","0.02152"
"170.68200","14.22369","0.02147"
"170.68800","14.22417","0.02134"
"170.69400","14.22465","0.02144"
"170.70000","14.22519","0.02149"
"170.70600","14.22566","0.02144"
"170.71200","14.22614","0.02152"
"170.71800","14.22668","0.02153"
"170.72400","14.22716","0.02133"
"170.73000","14.22764","0.02120"
"170.73600","14.22817","0.02099"
"170.74200","14.22865","0.02080"
"170.74800","14.22913","0.02058"
"170.75400","14.22967","0.02047"
"170.76000","14.23015","0.02055"
"170.76600","14.23069","0.02064"
