End date,"1/21/2017"
Specimen label,"14DT_NoLabel"
Maximum Load,"0.00887",N

Time,Extension,Load
(s),(mm),(N)
"256.87800","21.40668","0.00198"
"256.88400","21.40722","0.00212"
"256.89000","21.40770","0.00215"
"256.89600","21.40818","0.00213"
"256.90200","21.40872","0.00211"
"256.90800","21.40920","0.00203"
"256.91400","21.40967","0.00204"
"256.92000","21.41021","0.00205"
"256.92600","21.41069","0.00210"
"256.93200","21.41123","0.00220"
"256.93800","21.41171","0.00232"
"256.94400","21.41219","0.00230"
"256.95000","21.41273","0.00234"
"256.95600","21.41320","0.00236"
"256.96200","21.41374","0.00239"
"256.96800","21.41422","0.00248"
"256.97400","21.41476","0.00250"
"256.98000","21.41523","0.00247"
"256.98600","21.41577","0.00238"
"256.99200","21.41625","0.00229"
"256.99800","21.41679","0.00234"
"257.00400","21.41727","0.00231"
"257.01000","21.41781","0.00229"
"257.01600","21.41829","0.00232"
"257.02200","21.41876","0.00227"
"257.02800","21.41924","0.00233"
"257.03400","21.41972","0.00249"
"257.04000","21.42020","0.00264"
"257.04600","21.42068","0.00267"
"257.05200","21.42121","0.00262"
"257.05800","21.42169","0.00240"
"257.06400","21.42217","0.00223"
"257.07000","21.42271","0.00210"
"257.07600","21.42319","0.00215"
"257.08200","21.42366","0.00231"
"257.08800","21.42420","0.00245"
"257.09400","21.42468","0.00246"
"257.10000","21.42516","0.00252"
"257.10600","21.42570","0.00260"
"257.11200","21.42618","0.00259"
"257.11800","21.42672","0.00250"
"257.12400","21.42719","0.00241"
"257.13000","21.42773","0.00237"
"257.13600","21.42821","0.00236"
"257.14200","21.42875","0.00234"
"257.14800","21.42923","0.00227"
"257.15400","21.42970","0.00223"
"257.16000","21.43024","0.00219"
"257.16600","21.43072","0.00221"
"257.17200","21.43120","0.00223"
"257.17800","21.43168","0.00230"
"257.18400","21.43216","0.00250"
"257.19000","21.43269","0.00262"
"257.19600","21.43317","0.00271"
"257.20200","21.43365","0.00277"
"257.20800","21.43419","0.00277"
"257.21400","21.43467","0.00271"
"257.22000","21.43514","0.00267"
"257.22600","21.43562","0.00269"
"257.23200","21.43616","0.00269"
"257.23800","21.43664","0.00266"
"257.24400","21.43718","0.00260"
"257.25000","21.43766","0.00251"
"257.25600","21.43819","0.00238"
"257.26200","21.43867","0.00229"
"257.26800","21.43921","0.00226"
"257.27400","21.43969","0.00225"
"257.28000","21.44017","0.00233"
"257.28600","21.44070","0.00236"
"257.29200","21.44118","0.00229"
"257.29800","21.44166","0.00226"
"257.30400","21.44220","0.00226"
"257.31000","21.44268","0.00225"
"257.31600","21.44316","0.00225"
"257.32200","21.44370","0.00217"
"257.32800","21.44417","0.00209"
"257.33400","21.44465","0.00209"
"257.34000","21.44513","0.00205"
"257.34600","21.44567","0.00202"
"257.35200","21.44615","0.00206"
"257.35800","21.44662","0.00211"
"257.36400","21.44710","0.00203"
"257.37000","21.44764","0.00198"
"257.37600","21.44812","0.00192"
"257.38200","21.44866","0.00188"
"257.38800","21.44914","0.00186"
"257.39400","21.44967","0.00182"
"257.40000","21.45015","0.00176"
"257.40600","21.45069","0.00174"
"257.41200","21.45117","0.00177"
"257.41800","21.45171","0.00175"
"257.42400","21.45219","0.00180"
"257.43000","21.45266","0.00195"
"257.43600","21.45320","0.00200"
"257.44200","21.45368","0.00187"
"257.44800","21.45416","0.00170"
"257.45400","21.45469","0.00160"
"257.46000","21.45518","0.00155"
"257.46600","21.45565","0.00162"
"257.47200","21.45619","0.00176"
"257.47800","21.45667","0.00192"
"257.48400","21.45715","0.00201"
"257.49000","21.45769","0.00197"
"257.49600","21.45817","0.00195"
"257.50200","21.45864","0.00208"
"257.50800","21.45918","0.00230"
"257.51400","21.45966","0.00235"
"257.52000","21.46014","0.00237"
"257.52600","21.46067","0.00239"
"257.53200","21.46115","0.00239"
"257.53800","21.46169","0.00236"
"257.54400","21.46217","0.00236"
"257.55000","21.46271","0.00240"
"257.55600","21.46319","0.00235"
"257.56200","21.46373","0.00231"
"257.56800","21.46420","0.00235"
"257.57400","21.46474","0.00238"
"257.58000","21.46522","0.00249"
"257.58600","21.46570","0.00259"
"257.59200","21.46618","0.00257"
"257.59800","21.46671","0.00252"
"257.60400","21.46719","0.00242"
"257.61000","21.46767","0.00230"
"257.61600","21.46821","0.00211"
"257.62200","21.46869","0.00203"
"257.62800","21.46917","0.00206"
"257.63400","21.46971","0.00210"
"257.64000","21.47018","0.00204"
"257.64600","21.47066","0.00196"
"257.65200","21.47120","0.00190"
"257.65800","21.47168","0.00188"
"257.66400","21.47216","0.00194"
"257.67000","21.47269","0.00205"
"257.67600","21.47317","0.00208"
"257.68200","21.47371","0.00211"
"257.68800","21.47419","0.00213"
"257.69400","21.47467","0.00209"
"257.70000","21.47520","0.00207"
"257.70600","21.47568","0.00207"
"257.71200","21.47622","0.00221"
"257.71800","21.47670","0.00230"
"257.72400","21.47718","0.00235"
"257.73000","21.47772","0.00250"
"257.73600","21.47820","0.00264"
"257.74200","21.47867","0.00272"
"257.74800","21.47915","0.00279"
"257.75400","21.47969","0.00269"
"257.76000","21.48017","0.00258"
"257.76600","21.48065","0.00261"
"257.77200","21.48112","0.00261"
"257.77800","21.48160","0.00256"
"257.78400","21.48214","0.00253"
"257.79000","21.48262","0.00245"
"257.79600","21.48310","0.00238"
"257.80200","21.48363","0.00233"
"257.80800","21.48411","0.00226"
"257.81400","21.48465","0.00225"
"257.82000","21.48513","0.00232"
"257.82600","21.48567","0.00248"
"257.83200","21.48615","0.00262"
"257.83800","21.48663","0.00271"
"257.84400","21.48716","0.00269"
"257.85000","21.48764","0.00275"
"257.85600","21.48818","0.00271"
"257.86200","21.48866","0.00267"
"257.86800","21.48919","0.00263"
"257.87400","21.48967","0.00256"
"257.88000","21.49015","0.00259"
"257.88600","21.49069","0.00260"
"257.89200","21.49117","0.00245"
"257.89800","21.49165","0.00233"
"257.90400","21.49212","0.00229"
"257.91000","21.49266","0.00220"
"257.91600","21.49314","0.00208"
"257.92200","21.49362","0.00198"
"257.92800","21.49416","0.00201"
"257.93400","21.49464","0.00209"
"257.94000","21.49517","0.00216"
"257.94600","21.49565","0.00216"
"257.95200","21.49613","0.00215"
"257.95800","21.49667","0.00211"
"257.96400","21.49714","0.00210"
"257.97000","21.49768","0.00214"
"257.97600","21.49816","0.00220"
"257.98200","21.49870","0.00218"
"257.98800","21.49918","0.00205"
"257.99400","21.49972","0.00188"
"258.00000","21.50020","0.00174"
"258.00600","21.50073","0.00173"
"258.01200","21.50121","0.00190"
"258.01800","21.50169","0.00200"
"258.02400","21.50223","0.00204"
"258.03000","21.50271","0.00214"
"258.03600","21.50319","0.00217"
"258.04200","21.50373","0.00216"
"258.04800","21.50420","0.00223"
"258.05400","21.50474","0.00231"
"258.06000","21.50522","0.00240"
"258.06600","21.50570","0.00247"
"258.07200","21.50623","0.00248"
"258.07800","21.50671","0.00241"
"258.08400","21.50719","0.00242"
"258.09000","21.50773","0.00242"
"258.09600","21.50821","0.00244"
"258.10200","21.50869","0.00245"
"258.10800","21.50922","0.00248"
"258.11400","21.50970","0.00248"
"258.12000","21.51024","0.00253"
"258.12600","21.51072","0.00259"
"258.13200","21.51126","0.00262"
"258.13800","21.51174","0.00262"
"258.14400","21.51221","0.00263"
"258.15000","21.51275","0.00255"
"258.15600","21.51323","0.00237"
"258.16200","21.51371","0.00222"
"258.16800","21.51425","0.00225"
"258.17400","21.51472","0.00224"
"258.18000","21.51520","0.00222"
"258.18600","21.51568","0.00214"
"258.19200","21.51622","0.00203"
"258.19800","21.51670","0.00199"
"258.20400","21.51724","0.00204"
"258.21000","21.51771","0.00217"
"258.21600","21.51819","0.00222"
"258.22200","21.51873","0.00222"
"258.22800","21.51921","0.00223"
"258.23400","21.51975","0.00225"
"258.24000","21.52023","0.00222"
"258.24600","21.52070","0.00229"
"258.25200","21.52124","0.00235"
"258.25800","21.52178","0.00237"
"258.26400","21.52226","0.00250"
"258.27000","21.52274","0.00260"
"258.27600","21.52328","0.00256"
"258.28200","21.52382","0.00254"
"258.28800","21.52429","0.00250"
"258.29400","21.52477","0.00241"
"258.30000","21.52525","0.00239"
"258.30600","21.52573","0.00242"
"258.31200","21.52627","0.00245"
"258.31800","21.52674","0.00236"
"258.32400","21.52722","0.00217"
"258.33000","21.52770","0.00200"
"258.33600","21.52818","0.00195"
"258.34200","21.52866","0.00191"
"258.34800","21.52913","0.00197"
"258.35400","21.52967","0.00212"
"258.36000","21.53015","0.00231"
"258.36600","21.53063","0.00247"
"258.37200","21.53117","0.00254"
"258.37800","21.53165","0.00261"
"258.38400","21.53212","0.00270"
"258.39000","21.53266","0.00267"
"258.39600","21.53314","0.00263"
"258.40200","21.53368","0.00264"
"258.40800","21.53416","0.00263"
"258.41400","21.53469","0.00262"
"258.42000","21.53517","0.00257"
"258.42600","21.53571","0.00258"
"258.43200","21.53619","0.00260"
"258.43800","21.53667","0.00258"
"258.44400","21.53721","0.00254"
"258.45000","21.53768","0.00259"
"258.45600","21.53816","0.00256"
"258.46200","21.53870","0.00246"
"258.46800","21.53918","0.00225"
"258.47400","21.53966","0.00209"
"258.48000","21.54013","0.00203"
"258.48600","21.54067","0.00201"
"258.49200","21.54115","0.00200"
"258.49800","21.54169","0.00203"
"258.50400","21.54217","0.00203"
"258.51000","21.54271","0.00204"
"258.51600","21.54319","0.00215"
"258.52200","21.54366","0.00230"
"258.52800","21.54420","0.00237"
"258.53400","21.54468","0.00236"
"258.54000","21.54522","0.00228"
"258.54600","21.54570","0.00226"
"258.55200","21.54623","0.00228"
"258.55800","21.54671","0.00226"
"258.56400","21.54725","0.00227"
"258.57000","21.54773","0.00231"
"258.57600","21.54827","0.00227"
"258.58200","21.54875","0.00229"
"258.58800","21.54928","0.00238"
"258.59400","21.54976","0.00239"
"258.60000","21.55024","0.00241"
"258.60600","21.55078","0.00249"
"258.61200","21.55125","0.00256"
"258.61800","21.55173","0.00257"
"258.62400","21.55221","0.00263"
"258.63000","21.55269","0.00268"
"258.63600","21.55323","0.00266"
"258.64200","21.55371","0.00261"
"258.64800","21.55419","0.00253"
"258.65400","21.55466","0.00240"
"258.66000","21.55520","0.00226"
"258.66600","21.55568","0.00214"
"258.67200","21.55616","0.00207"
"258.67800","21.55670","0.00206"
"258.68400","21.55718","0.00214"
"258.69000","21.55766","0.00206"
"258.69600","21.55819","0.00205"
"258.70200","21.55873","0.00204"
"258.70800","21.55921","0.00207"
"258.71400","21.55975","0.00212"
"258.72000","21.56023","0.00226"
"258.72600","21.56071","0.00233"
"258.73200","21.56124","0.00235"
"258.73800","21.56172","0.00235"
"258.74400","21.56220","0.00236"
"258.75000","21.56268","0.00238"
"258.75600","21.56321","0.00229"
"258.76200","21.56369","0.00221"
"258.76800","21.56423","0.00220"
"258.77400","21.56471","0.00215"
"258.78000","21.56519","0.00220"
"258.78600","21.56573","0.00230"
"258.79200","21.56620","0.00236"
"258.79800","21.56668","0.00242"
"258.80400","21.56722","0.00251"
"258.81000","21.56770","0.00262"
"258.81600","21.56818","0.00267"
"258.82200","21.56872","0.00262"
"258.82800","21.56919","0.00273"
"258.83400","21.56973","0.00285"
"258.84000","21.57021","0.00293"
"258.84600","21.57069","0.00293"
"258.85200","21.57123","0.00290"
"258.85800","21.57170","0.00287"
"258.86400","21.57224","0.00285"
"258.87000","21.57272","0.00277"
"258.87600","21.57320","0.00271"
"258.88200","21.57374","0.00274"
"258.88800","21.57422","0.00270"
"258.89400","21.57470","0.00266"
"258.90000","21.57517","0.00272"
"258.90600","21.57565","0.00278"
"258.91200","21.57613","0.00275"
"258.91800","21.57667","0.00273"
"258.92400","21.57714","0.00263"
"258.93000","21.57763","0.00246"
"258.93600","21.57816","0.00226"
"258.94200","21.57864","0.00209"
"258.94800","21.57912","0.00202"
"258.95400","21.57966","0.00197"
"258.96000","21.58013","0.00198"
"258.96600","21.58061","0.00206"
"258.97200","21.58109","0.00211"
"258.97800","21.58163","0.00217"
"258.98400","21.58211","0.00217"
"258.99000","21.58265","0.00208"
"258.99600","21.58312","0.00198"
"259.00200","21.58366","0.00198"
"259.00800","21.58420","0.00206"
"259.01400","21.58468","0.00218"
"259.02000","21.58522","0.00235"
"259.02600","21.58569","0.00251"
"259.03200","21.58617","0.00264"
"259.03800","21.58671","0.00258"
"259.04400","21.58719","0.00248"
"259.05000","21.58767","0.00236"
"259.05600","21.58821","0.00223"
"259.06200","21.58868","0.00211"
"259.06800","21.58922","0.00213"
"259.07400","21.58970","0.00221"
"259.08000","21.59018","0.00230"
"259.08600","21.59072","0.00238"
"259.09200","21.59120","0.00235"
"259.09800","21.59173","0.00229"
"259.10400","21.59221","0.00229"
"259.11000","21.59269","0.00226"
"259.11600","21.59323","0.00223"
"259.12200","21.59371","0.00215"
"259.12800","21.59425","0.00221"
"259.13400","21.59472","0.00234"
"259.14000","21.59526","0.00236"
"259.14600","21.59580","0.00237"
"259.15200","21.59628","0.00237"
"259.15800","21.59676","0.00227"
"259.16400","21.59730","0.00225"
"259.17000","21.59777","0.00227"
"259.17600","21.59825","0.00233"
"259.18200","21.59873","0.00243"
"259.18800","21.59921","0.00241"
"259.19400","21.59969","0.00237"
"259.20000","21.60022","0.00230"
"259.20600","21.60070","0.00221"
"259.21200","21.60118","0.00208"
"259.21800","21.60166","0.00205"
"259.22400","21.60220","0.00210"
"259.23000","21.60268","0.00222"
"259.23600","21.60321","0.00230"
"259.24200","21.60369","0.00231"
"259.24800","21.60417","0.00233"
"259.25400","21.60471","0.00240"
"259.26000","21.60519","0.00235"
"259.26600","21.60573","0.00223"
"259.27200","21.60620","0.00223"
"259.27800","21.60674","0.00228"
"259.28400","21.60722","0.00230"
"259.29000","21.60770","0.00233"
"259.29600","21.60824","0.00242"
"259.30200","21.60872","0.00254"
"259.30800","21.60919","0.00259"
"259.31400","21.60973","0.00264"
"259.32000","21.61021","0.00269"
"259.32600","21.61069","0.00282"
"259.33200","21.61117","0.00285"
"259.33800","21.61164","0.00280"
"259.34400","21.61212","0.00274"
"259.35000","21.61266","0.00265"
"259.35600","21.61314","0.00257"
"259.36200","21.61362","0.00263"
"259.36800","21.61415","0.00271"
"259.37400","21.61463","0.00261"
"259.38000","21.61511","0.00261"
"259.38600","21.61565","0.00262"
"259.39200","21.61613","0.00245"
"259.39800","21.61667","0.00230"
"259.40400","21.61714","0.00221"
"259.41000","21.61762","0.00229"
"259.41600","21.61816","0.00238"
"259.42200","21.61864","0.00237"
"259.42800","21.61918","0.00243"
"259.43400","21.61966","0.00247"
"259.44000","21.62020","0.00252"
"259.44600","21.62067","0.00257"
"259.45200","21.62115","0.00266"
"259.45800","21.62169","0.00273"
"259.46400","21.62217","0.00270"
"259.47000","21.62265","0.00263"
"259.47600","21.62318","0.00247"
"259.48200","21.62366","0.00232"
"259.48800","21.62414","0.00229"
"259.49400","21.62462","0.00231"
"259.50000","21.62516","0.00229"
"259.50600","21.62564","0.00225"
"259.51200","21.62611","0.00232"
"259.51800","21.62659","0.00236"
"259.52400","21.62713","0.00234"
"259.53000","21.62761","0.00242"
"259.53600","21.62809","0.00259"
"259.54200","21.62863","0.00270"
"259.54800","21.62910","0.00274"
"259.55400","21.62964","0.00279"
"259.56000","21.63012","0.00293"
"259.56600","21.63066","0.00305"
"259.57200","21.63114","0.00299"
"259.57800","21.63167","0.00289"
"259.58400","21.63215","0.00282"
"259.59000","21.63269","0.00270"
"259.59600","21.63317","0.00255"
"259.60200","21.63371","0.00245"
"259.60800","21.63419","0.00240"
"259.61400","21.63466","0.00234"
"259.62000","21.63520","0.00236"
"259.62600","21.63568","0.00241"
"259.63200","21.63622","0.00249"
"259.63800","21.63669","0.00254"
"259.64400","21.63717","0.00257"
"259.65000","21.63771","0.00255"
"259.65600","21.63819","0.00255"
"259.66200","21.63867","0.00260"
"259.66800","21.63921","0.00261"
"259.67400","21.63969","0.00252"
"259.68000","21.64017","0.00246"
"259.68600","21.64070","0.00260"
"259.69200","21.64118","0.00264"
"259.69800","21.64172","0.00267"
"259.70400","21.64220","0.00269"
"259.71000","21.64273","0.00265"
"259.71600","21.64321","0.00248"
"259.72200","21.64369","0.00222"
"259.72800","21.64423","0.00211"
"259.73400","21.64471","0.00205"
"259.74000","21.64519","0.00194"
"259.74600","21.64573","0.00187"
"259.75200","21.64620","0.00180"
"259.75800","21.64674","0.00169"
"259.76400","21.64722","0.00174"
"259.77000","21.64770","0.00191"
"259.77600","21.64824","0.00212"
"259.78200","21.64871","0.00238"
"259.78800","21.64925","0.00250"
"259.79400","21.64973","0.00255"
"259.80000","21.65021","0.00267"
"259.80600","21.65075","0.00278"
"259.81200","21.65122","0.00281"
"259.81800","21.65170","0.00281"
"259.82400","21.65218","0.00267"
"259.83000","21.65272","0.00255"
"259.83600","21.65320","0.00249"
"259.84200","21.65374","0.00241"
"259.84800","21.65421","0.00237"
"259.85400","21.65469","0.00233"
"259.86000","21.65517","0.00224"
"259.86600","21.65571","0.00225"
"259.87200","21.65619","0.00238"
"259.87800","21.65672","0.00249"
"259.88400","21.65720","0.00251"
"259.89000","21.65768","0.00246"
"259.89600","21.65822","0.00238"
"259.90200","21.65870","0.00227"
"259.90800","21.65918","0.00217"
"259.91400","21.65972","0.00214"
"259.92000","21.66019","0.00218"
"259.92600","21.66067","0.00230"
"259.93200","21.66121","0.00244"
"259.93800","21.66169","0.00249"
"259.94400","21.66216","0.00259"
"259.95000","21.66270","0.00278"
"259.95600","21.66318","0.00277"
"259.96200","21.66366","0.00275"
"259.96800","21.66420","0.00286"
"259.97400","21.66468","0.00301"
"259.98000","21.66515","0.00304"
"259.98600","21.66569","0.00292"
"259.99200","21.66617","0.00274"
"259.99800","21.66665","0.00262"
"260.00400","21.66719","0.00253"
"260.01000","21.66767","0.00244"
"260.01600","21.66814","0.00235"
"260.02200","21.66862","0.00224"
"260.02800","21.66916","0.00221"
"260.03400","21.66964","0.00222"
"260.04000","21.67018","0.00217"
"260.04600","21.67066","0.00222"
"260.05200","21.67113","0.00229"
"260.05800","21.67167","0.00233"
"260.06400","21.67215","0.00239"
"260.07000","21.67263","0.00249"
"260.07600","21.67317","0.00246"
"260.08200","21.67365","0.00235"
"260.08800","21.67412","0.00227"
"260.09400","21.67460","0.00227"
"260.10000","21.67514","0.00241"
"260.10600","21.67562","0.00246"
"260.11200","21.67610","0.00248"
"260.11800","21.67664","0.00256"
"260.12400","21.67711","0.00258"
"260.13000","21.67765","0.00258"
"260.13600","21.67813","0.00249"
"260.14200","21.67867","0.00250"
