End date,"12/21/2016"
Specimen label,"23DGG_81"
Maximum Load,"0.23561",N

Time,Extension,Load
(s),(mm),(N)
"480.58800","40.04918","0.03637"
"480.59400","40.04972","0.03645"
"480.60000","40.05019","0.03655"
"480.60600","40.05067","0.03652"
"480.61200","40.05122","0.03642"
"480.61800","40.05170","0.03635"
"480.62400","40.05223","0.03631"
"480.63000","40.05270","0.03623"
"480.63600","40.05319","0.03611"
"480.64200","40.05373","0.03592"
"480.64800","40.05421","0.03580"
"480.65400","40.05474","0.03581"
"480.66000","40.05522","0.03581"
"480.66600","40.05576","0.03575"
"480.67200","40.05624","0.03555"
"480.67800","40.05678","0.03543"
"480.68400","40.05725","0.03554"
"480.69000","40.05774","0.03561"
"480.69600","40.05827","0.03575"
"480.70200","40.05875","0.03580"
"480.70800","40.05922","0.03583"
"480.71400","40.05970","0.03588"
"480.72000","40.06018","0.03587"
"480.72600","40.06072","0.03573"
"480.73200","40.06120","0.03561"
"480.73800","40.06168","0.03543"
"480.74400","40.06221","0.03543"
"480.75000","40.06269","0.03544"
"480.75600","40.06317","0.03528"
"480.76200","40.06371","0.03519"
"480.76800","40.06419","0.03522"
"480.77400","40.06466","0.03526"
"480.78000","40.06520","0.03528"
"480.78600","40.06569","0.03527"
"480.79200","40.06616","0.03535"
"480.79800","40.06670","0.03547"
"480.80400","40.06718","0.03557"
"480.81000","40.06772","0.03572"
"480.81600","40.06820","0.03592"
"480.82200","40.06867","0.03596"
"480.82800","40.06921","0.03604"
"480.83400","40.06969","0.03610"
"480.84000","40.07017","0.03612"
"480.84600","40.07064","0.03610"
"480.85200","40.07118","0.03611"
"480.85800","40.07166","0.03603"
"480.86400","40.07214","0.03599"
"480.87000","40.07268","0.03597"
"480.87600","40.07316","0.03590"
"480.88200","40.07364","0.03587"
"480.88800","40.07417","0.03587"
"480.89400","40.07465","0.03586"
"480.90000","40.07513","0.03592"
"480.90600","40.07567","0.03592"
"480.91200","40.07615","0.03595"
"480.91800","40.07662","0.03595"
"480.92400","40.07716","0.03597"
"480.93000","40.07764","0.03604"
"480.93600","40.07812","0.03608"
"480.94200","40.07866","0.03610"
"480.94800","40.07914","0.03612"
"480.95400","40.07962","0.03610"
"480.96000","40.08015","0.03603"
"480.96600","40.08063","0.03592"
"480.97200","40.08111","0.03578"
"480.97800","40.08165","0.03573"
"480.98400","40.08213","0.03582"
"480.99000","40.08260","0.03581"
"480.99600","40.08314","0.03581"
"481.00200","40.08362","0.03580"
"481.00800","40.08416","0.03574"
"481.01400","40.08464","0.03566"
"481.02000","40.08517","0.03560"
"481.02600","40.08566","0.03560"
"481.03200","40.08619","0.03576"
"481.03800","40.08667","0.03591"
"481.04400","40.08721","0.03601"
"481.05000","40.08768","0.03598"
"481.05600","40.08823","0.03587"
"481.06200","40.08870","0.03575"
"481.06800","40.08918","0.03578"
"481.07400","40.08971","0.03580"
"481.08000","40.09020","0.03585"
"481.08600","40.09068","0.03602"
"481.09200","40.09121","0.03621"
"481.09800","40.09169","0.03645"
"481.10400","40.09217","0.03646"
"481.11000","40.09271","0.03633"
"481.11600","40.09319","0.03614"
"481.12200","40.09366","0.03597"
"481.12800","40.09420","0.03592"
"481.13400","40.09468","0.03596"
"481.14000","40.09516","0.03587"
"481.14600","40.09570","0.03573"
"481.15200","40.09623","0.03568"
"481.15800","40.09671","0.03566"
"481.16400","40.09719","0.03559"
"481.17000","40.09773","0.03554"
"481.17600","40.09821","0.03545"
"481.18200","40.09875","0.03546"
"481.18800","40.09922","0.03556"
"481.19400","40.09970","0.03566"
"481.20000","40.10024","0.03578"
"481.20600","40.10072","0.03586"
"481.21200","40.10120","0.03587"
"481.21800","40.10174","0.03591"
"481.22400","40.10221","0.03587"
"481.23000","40.10270","0.03580"
"481.23600","40.10323","0.03573"
"481.24200","40.10371","0.03578"
"481.24800","40.10424","0.03585"
"481.25400","40.10473","0.03588"
"481.26000","40.10521","0.03594"
"481.26600","40.10568","0.03598"
"481.27200","40.10622","0.03598"
"481.27800","40.10670","0.03610"
"481.28400","40.10724","0.03618"
"481.29000","40.10771","0.03614"
"481.29600","40.10826","0.03616"
"481.30200","40.10873","0.03634"
"481.30800","40.10927","0.03641"
"481.31400","40.10975","0.03641"
"481.32000","40.11028","0.03634"
"481.32600","40.11076","0.03623"
"481.33200","40.11124","0.03622"
"481.33800","40.11172","0.03614"
"481.34400","40.11226","0.03615"
"481.35000","40.11274","0.03628"
"481.35600","40.11322","0.03633"
"481.36200","40.11369","0.03646"
"481.36800","40.11423","0.03657"
"481.37400","40.11471","0.03662"
"481.38000","40.11519","0.03659"
"481.38600","40.11573","0.03651"
"481.39200","40.11620","0.03654"
"481.39800","40.11669","0.03677"
"481.40400","40.11722","0.03691"
"481.41000","40.11769","0.03684"
"481.41600","40.11818","0.03668"
"481.42200","40.11866","0.03649"
"481.42800","40.11920","0.03642"
"481.43400","40.11967","0.03643"
"481.44000","40.12015","0.03635"
"481.44600","40.12069","0.03624"
"481.45200","40.12117","0.03619"
"481.45800","40.12171","0.03617"
"481.46400","40.12218","0.03619"
"481.47000","40.12266","0.03620"
"481.47600","40.12320","0.03615"
"481.48200","40.12368","0.03616"
"481.48800","40.12416","0.03599"
"481.49400","40.12469","0.03564"
"481.50000","40.12518","0.03530"
"481.50600","40.12565","0.03488"
"481.51200","40.12619","0.03467"
"481.51800","40.12667","0.03444"
"481.52400","40.12715","0.03407"
"481.53000","40.12769","0.03374"
"481.53600","40.12816","0.03358"
"481.54200","40.12864","0.03351"
"481.54800","40.12918","0.03349"
"481.55400","40.12965","0.03345"
"481.56000","40.13020","0.03343"
"481.56600","40.13068","0.03351"
"481.57200","40.13121","0.03356"
"481.57800","40.13169","0.03367"
"481.58400","40.13223","0.03372"
"481.59000","40.13271","0.03362"
"481.59600","40.13324","0.03346"
"481.60200","40.13372","0.03346"
"481.60800","40.13420","0.03345"
"481.61400","40.13474","0.03347"
"481.62000","40.13522","0.03343"
"481.62600","40.13570","0.03342"
"481.63200","40.13624","0.03356"
"481.63800","40.13671","0.03373"
"481.64400","40.13725","0.03391"
"481.65000","40.13773","0.03413"
"481.65600","40.13821","0.03431"
"481.66200","40.13874","0.03458"
"481.66800","40.13923","0.03490"
"481.67400","40.13976","0.03508"
"481.68000","40.14024","0.03515"
"481.68600","40.14071","0.03505"
"481.69200","40.14125","0.03496"
"481.69800","40.14174","0.03484"
"481.70400","40.14228","0.03466"
"481.71000","40.14275","0.03455"
"481.71600","40.14323","0.03442"
"481.72200","40.14377","0.03419"
"481.72800","40.14425","0.03401"
"481.73400","40.14473","0.03379"
"481.74000","40.14526","0.03348"
"481.74600","40.14574","0.03325"
"481.75200","40.14622","0.03319"
"481.75800","40.14669","0.03312"
"481.76400","40.14723","0.03309"
"481.77000","40.14771","0.03310"
"481.77600","40.14819","0.03317"
"481.78200","40.14873","0.03323"
"481.78800","40.14921","0.03321"
"481.79400","40.14969","0.03318"
"481.80000","40.15023","0.03320"
"481.80600","40.15070","0.03310"
"481.81200","40.15124","0.03305"
"481.81800","40.15172","0.03311"
"481.82400","40.15226","0.03314"
"481.83000","40.15274","0.03315"
"481.83600","40.15321","0.03313"
"481.84200","40.15369","0.03312"
"481.84800","40.15423","0.03321"
"481.85400","40.15471","0.03329"
"481.86000","40.15519","0.03335"
"481.86600","40.15567","0.03344"
"481.87200","40.15620","0.03343"
"481.87800","40.15668","0.03339"
"481.88400","40.15716","0.03342"
"481.89000","40.15770","0.03323"
"481.89600","40.15818","0.03301"
"481.90200","40.15865","0.03289"
"481.90800","40.15919","0.03283"
"481.91400","40.15967","0.03294"
"481.92000","40.16015","0.03300"
"481.92600","40.16069","0.03306"
"481.93200","40.16117","0.03324"
"481.93800","40.16165","0.03334"
"481.94400","40.16218","0.03340"
"481.95000","40.16266","0.03343"
"481.95600","40.16314","0.03340"
"481.96200","40.16368","0.03325"
"481.96800","40.16416","0.03317"
"481.97400","40.16470","0.03317"
"481.98000","40.16517","0.03320"
"481.98600","40.16565","0.03329"
"481.99200","40.16619","0.03346"
"481.99800","40.16667","0.03381"
"482.00400","40.16714","0.03406"
"482.01000","40.16769","0.03413"
"482.01600","40.16816","0.03415"
"482.02200","40.16864","0.03420"
"482.02800","40.16912","0.03430"
"482.03400","40.16960","0.03440"
"482.04000","40.17014","0.03441"
"482.04600","40.17061","0.03439"
"482.05200","40.17109","0.03441"
"482.05800","40.17163","0.03439"
"482.06400","40.17211","0.03437"
"482.07000","40.17258","0.03435"
"482.07600","40.17313","0.03433"
"482.08200","40.17361","0.03439"
"482.08800","40.17414","0.03450"
"482.09400","40.17468","0.03460"
"482.10000","40.17516","0.03480"
"482.10600","40.17569","0.03495"
"482.11200","40.17624","0.03503"
"482.11800","40.17671","0.03510"
"482.12400","40.17719","0.03506"
"482.13000","40.17773","0.03503"
"482.13600","40.17821","0.03487"
"482.14200","40.17869","0.03476"
"482.14800","40.17922","0.03482"
"482.15400","40.17970","0.03493"
"482.16000","40.18018","0.03503"
"482.16600","40.18072","0.03511"
"482.17200","40.18120","0.03506"
"482.17800","40.18167","0.03497"
"482.18400","40.18221","0.03493"
"482.19000","40.18269","0.03485"
"482.19600","40.18317","0.03488"
"482.20200","40.18370","0.03484"
"482.20800","40.18419","0.03468"
"482.21400","40.18473","0.03449"
"482.22000","40.18520","0.03435"
"482.22600","40.18568","0.03424"
"482.23200","40.18622","0.03417"
"482.23800","40.18676","0.03409"
"482.24400","40.18724","0.03403"
"482.25000","40.18777","0.03404"
"482.25600","40.18825","0.03400"
"482.26200","40.18879","0.03387"
"482.26800","40.18927","0.03374"
"482.27400","40.18974","0.03361"
"482.28000","40.19022","0.03351"
"482.28600","40.19070","0.03350"
"482.29200","40.19124","0.03343"
"482.29800","40.19172","0.03335"
"482.30400","40.19220","0.03324"
"482.31000","40.19268","0.03309"
"482.31600","40.19321","0.03307"
"482.32200","40.19369","0.03302"
"482.32800","40.19417","0.03302"
"482.33400","40.19471","0.03312"
"482.34000","40.19519","0.03319"
"482.34600","40.19572","0.03332"
"482.35200","40.19620","0.03342"
"482.35800","40.19668","0.03332"
"482.36400","40.19722","0.03319"
"482.37000","40.19770","0.03312"
"482.37600","40.19823","0.03312"
"482.38200","40.19872","0.03328"
"482.38800","40.19925","0.03337"
"482.39400","40.19973","0.03338"
"482.40000","40.20021","0.03341"
"482.40600","40.20075","0.03340"
"482.41200","40.20123","0.03337"
"482.41800","40.20176","0.03338"
"482.42400","40.20224","0.03347"
"482.43000","40.20272","0.03346"
"482.43600","40.20326","0.03343"
"482.44200","40.20374","0.03352"
"482.44800","40.20421","0.03359"
"482.45400","40.20475","0.03356"
"482.46000","40.20523","0.03354"
"482.46600","40.20571","0.03359"
"482.47200","40.20619","0.03363"
"482.47800","40.20667","0.03364"
"482.48400","40.20721","0.03368"
"482.49000","40.20768","0.03363"
"482.49600","40.20816","0.03361"
"482.50200","40.20864","0.03376"
"482.50800","40.20918","0.03396"
"482.51400","40.20966","0.03426"
"482.52000","40.21014","0.03434"
"482.52600","40.21067","0.03428"
"482.53200","40.21115","0.03429"
"482.53800","40.21169","0.03424"
"482.54400","40.21217","0.03415"
"482.55000","40.21271","0.03413"
"482.55600","40.21319","0.03421"
"482.56200","40.21366","0.03428"
"482.56800","40.21414","0.03434"
"482.57400","40.21468","0.03431"
"482.58000","40.21516","0.03437"
"482.58600","40.21563","0.03448"
"482.59200","40.21617","0.03451"
"482.59800","40.21666","0.03449"
"482.60400","40.21713","0.03437"
"482.61000","40.21767","0.03432"
"482.61600","40.21814","0.03433"
"482.62200","40.21862","0.03434"
"482.62800","40.21910","0.03438"
"482.63400","40.21964","0.03439"
"482.64000","40.22012","0.03444"
"482.64600","40.22066","0.03457"
"482.65200","40.22113","0.03460"
"482.65800","40.22168","0.03450"
"482.66400","40.22215","0.03436"
"482.67000","40.22269","0.03424"
"482.67600","40.22317","0.03421"
"482.68200","40.22371","0.03435"
"482.68800","40.22419","0.03441"
"482.69400","40.22466","0.03443"
"482.70000","40.22520","0.03445"
"482.70600","40.22568","0.03442"
"482.71200","40.22622","0.03437"
"482.71800","40.22670","0.03426"
"482.72400","40.22717","0.03414"
"482.73000","40.22771","0.03408"
"482.73600","40.22819","0.03406"
"482.74200","40.22867","0.03401"
"482.74800","40.22921","0.03395"
"482.75400","40.22969","0.03379"
"482.76000","40.23022","0.03370"
"482.76600","40.23070","0.03381"
"482.77200","40.23118","0.03392"
"482.77800","40.23172","0.03398"
"482.78400","40.23220","0.03403"
"482.79000","40.23267","0.03407"
"482.79600","40.23322","0.03407"
"482.80200","40.23369","0.03417"
"482.80800","40.23423","0.03425"
"482.81400","40.23470","0.03443"
"482.82000","40.23524","0.03460"
"482.82600","40.23573","0.03462"
"482.83200","40.23626","0.03469"
"482.83800","40.23674","0.03477"
"482.84400","40.23722","0.03483"
"482.85000","40.23776","0.03484"
"482.85600","40.23824","0.03470"
"482.86200","40.23872","0.03459"
"482.86800","40.23925","0.03446"
"482.87400","40.23973","0.03424"
"482.88000","40.24021","0.03422"
"482.88600","40.24075","0.03431"
"482.89200","40.24122","0.03433"
"482.89800","40.24176","0.03431"
"482.90400","40.24224","0.03423"
"482.91000","40.24272","0.03420"
"482.91600","40.24320","0.03428"
"482.92200","40.24374","0.03439"
"482.92800","40.24421","0.03452"
"482.93400","40.24469","0.03455"
"482.94000","40.24517","0.03448"
"482.94600","40.24571","0.03450"
"482.95200","40.24619","0.03444"
"482.95800","40.24666","0.03441"
"482.96400","40.24720","0.03441"
"482.97000","40.24768","0.03436"
"482.97600","40.24822","0.03432"
"482.98200","40.24870","0.03443"
"482.98800","40.24918","0.03454"
"482.99400","40.24972","0.03457"
"483.00000","40.25019","0.03469"
"483.00600","40.25073","0.03480"
"483.01200","40.25121","0.03481"
"483.01800","40.25169","0.03476"
"483.02400","40.25217","0.03470"
"483.03000","40.25270","0.03467"
"483.03600","40.25318","0.03473"
"483.04200","40.25366","0.03476"
"483.04800","40.25414","0.03471"
"483.05400","40.25467","0.03461"
"483.06000","40.25515","0.03451"
"483.06600","40.25563","0.03450"
"483.07200","40.25611","0.03440"
"483.07800","40.25665","0.03420"
"483.08400","40.25713","0.03410"
"483.09000","40.25761","0.03415"
"483.09600","40.25815","0.03425"
"483.10200","40.25862","0.03436"
"483.10800","40.25911","0.03439"
"483.11400","40.25964","0.03435"
"483.12000","40.26012","0.03416"
"483.12600","40.26066","0.03390"
"483.13200","40.26114","0.03371"
"483.13800","40.26167","0.03360"
"483.14400","40.26215","0.03352"
"483.15000","40.26263","0.03359"
"483.15600","40.26316","0.03373"
"483.16200","40.26365","0.03386"
"483.16800","40.26419","0.03390"
"483.17400","40.26466","0.03379"
"483.18000","40.26520","0.03374"
"483.18600","40.26568","0.03376"
"483.19200","40.26616","0.03380"
"483.19800","40.26663","0.03396"
"483.20400","40.26717","0.03409"
"483.21000","40.26765","0.03415"
"483.21600","40.26813","0.03428"
"483.22200","40.26867","0.03430"
"483.22800","40.26914","0.03424"
"483.23400","40.26968","0.03407"
"483.24000","40.27016","0.03399"
"483.24600","40.27070","0.03401"
"483.25200","40.27124","0.03414"
"483.25800","40.27171","0.03431"
"483.26400","40.27225","0.03453"
"483.27000","40.27274","0.03469"
"483.27600","40.27321","0.03478"
"483.28200","40.27375","0.03488"
"483.28800","40.27423","0.03493"
"483.29400","40.27477","0.03492"
"483.30000","40.27525","0.03499"
"483.30600","40.27572","0.03496"
"483.31200","40.27626","0.03492"
"483.31800","40.27674","0.03489"
"483.32400","40.27722","0.03488"
"483.33000","40.27769","0.03498"
"483.33600","40.27823","0.03512"
"483.34200","40.27871","0.03528"
"483.34800","40.27919","0.03539"
"483.35400","40.27967","0.03533"
"483.36000","40.28015","0.03521"
"483.36600","40.28069","0.03523"
"483.37200","40.28116","0.03525"
"483.37800","40.28170","0.03533"
"483.38400","40.28218","0.03543"
"483.39000","40.28272","0.03555"
"483.39600","40.28320","0.03577"
"483.40200","40.28373","0.03592"
"483.40800","40.28421","0.03599"
"483.41400","40.28475","0.03601"
"483.42000","40.28523","0.03603"
"483.42600","40.28577","0.03606"
"483.43200","40.28624","0.03619"
"483.43800","40.28673","0.03619"
"483.44400","40.28720","0.03614"
"483.45000","40.28774","0.03608"
"483.45600","40.28822","0.03590"
"483.46200","40.28876","0.03573"
"483.46800","40.28924","0.03564"
"483.47400","40.28971","0.03552"
"483.48000","40.29019","0.03552"
"483.48600","40.29067","0.03549"
"483.49200","40.29121","0.03549"
"483.49800","40.29169","0.03549"
"483.50400","40.29217","0.03546"
"483.51000","40.29265","0.03543"
"483.51600","40.29318","0.03538"
"483.52200","40.29366","0.03527"
"483.52800","40.29420","0.03515"
"483.53400","40.29468","0.03512"
"483.54000","40.29522","0.03520"
"483.54600","40.29575","0.03531"
"483.55200","40.29623","0.03542"
"483.55800","40.29671","0.03550"
"483.56400","40.29725","0.03568"
"483.57000","40.29773","0.03574"
"483.57600","40.29820","0.03570"
"483.58200","40.29869","0.03583"
"483.58800","40.29916","0.03587"
"483.59400","40.29964","0.03573"
"483.60000","40.30017","0.03564"
"483.60600","40.30066","0.03544"
"483.61200","40.30114","0.03528"
"483.61800","40.30167","0.03519"
"483.62400","40.30215","0.03512"
"483.63000","40.30263","0.03513"
"483.63600","40.30317","0.03509"
"483.64200","40.30365","0.03497"
"483.64800","40.30412","0.03495"
"483.65400","40.30466","0.03491"
"483.66000","40.30514","0.03481"
"483.66600","40.30561","0.03481"
"483.67200","40.30616","0.03481"
"483.67800","40.30664","0.03492"
"483.68400","40.30717","0.03501"
"483.69000","40.30771","0.03507"
"483.69600","40.30819","0.03517"
"483.70200","40.30872","0.03524"
"483.70800","40.30920","0.03526"
"483.71400","40.30968","0.03535"
"483.72000","40.31022","0.03549"
"483.72600","40.31070","0.03550"
"483.73200","40.31118","0.03551"
"483.73800","40.31172","0.03547"
"483.74400","40.31219","0.03550"
"483.75000","40.31268","0.03566"
"483.75600","40.31321","0.03578"
"483.76200","40.31369","0.03583"
"483.76800","40.31416","0.03585"
"483.77400","40.31470","0.03583"
"483.78000","40.31519","0.03590"
"483.78600","40.31567","0.03584"
"483.79200","40.31614","0.03569"
"483.79800","40.31668","0.03563"
"483.80400","40.31716","0.03562"
"483.81000","40.31770","0.03569"
"483.81600","40.31818","0.03575"
"483.82200","40.31871","0.03571"
"483.82800","40.31919","0.03578"
"483.83400","40.31973","0.03580"
"483.84000","40.32020","0.03577"
"483.84600","40.32075","0.03581"
"483.85200","40.32122","0.03579"
