End date,"12/18/2016"
Specimen label,"16AT_26_run2"
Maximum Load,"0.19149",N

Time,Extension,Load
(s),(mm),(N)
"272.94000","22.74519","0.00293"
"272.94600","22.74567","0.00318"
"272.95200","22.74615","0.00340"
"272.95800","22.74669","0.00329"
"272.96400","22.74717","0.00292"
"272.97000","22.74764","0.00245"
"272.97600","22.74818","0.00227"
"272.98200","22.74866","0.00257"
"272.98800","22.74914","0.00302"
"272.99400","22.74968","0.00319"
"273.00000","22.75016","0.00288"
"273.00600","22.75064","0.00233"
"273.01200","22.75117","0.00200"
"273.01800","22.75165","0.00206"
"273.02400","22.75213","0.00238"
"273.03000","22.75267","0.00283"
"273.03600","22.75315","0.00289"
"273.04200","22.75368","0.00256"
"273.04800","22.75416","0.00220"
"273.05400","22.75470","0.00222"
"273.06000","22.75518","0.00276"
"273.06600","22.75572","0.00336"
"273.07200","22.75625","0.00349"
"273.07800","22.75673","0.00317"
"273.08400","22.75721","0.00264"
"273.09000","22.75769","0.00237"
"273.09600","22.75823","0.00271"
"273.10200","22.75871","0.00338"
"273.10800","22.75919","0.00385"
"273.11400","22.75966","0.00391"
"273.12000","22.76014","0.00345"
"273.12600","22.76062","0.00290"
"273.13200","22.76116","0.00289"
"273.13800","22.76164","0.00345"
"273.14400","22.76211","0.00405"
"273.15000","22.76265","0.00415"
"273.15600","22.76313","0.00361"
"273.16200","22.76367","0.00300"
"273.16800","22.76415","0.00292"
"273.17400","22.76463","0.00344"
"273.18000","22.76517","0.00427"
"273.18600","22.76564","0.00468"
"273.19200","22.76618","0.00434"
"273.19800","22.76666","0.00375"
"273.20400","22.76720","0.00339"
"273.21000","22.76767","0.00370"
"273.21600","22.76821","0.00458"
"273.22200","22.76869","0.00527"
"273.22800","22.76917","0.00538"
"273.23400","22.76971","0.00495"
"273.24000","22.77019","0.00445"
"273.24600","22.77067","0.00454"
"273.25200","22.77114","0.00522"
"273.25800","22.77162","0.00598"
"273.26400","22.77216","0.00624"
"273.27000","22.77264","0.00588"
"273.27600","22.77312","0.00522"
"273.28200","22.77360","0.00495"
"273.28800","22.77413","0.00536"
"273.29400","22.77461","0.00620"
"273.30000","22.77509","0.00682"
"273.30600","22.77563","0.00675"
"273.31200","22.77611","0.00624"
"273.31800","22.77658","0.00582"
"273.32400","22.77712","0.00594"
"273.33000","22.77760","0.00657"
"273.33600","22.77808","0.00720"
"273.34200","22.77862","0.00735"
"273.34800","22.77910","0.00693"
"273.35400","22.77963","0.00630"
"273.36000","22.78011","0.00614"
"273.36600","22.78059","0.00661"
"273.37200","22.78113","0.00720"
"273.37800","22.78160","0.00754"
"273.38400","22.78209","0.00729"
"273.39000","22.78256","0.00662"
"273.39600","22.78310","0.00617"
"273.40200","22.78358","0.00624"
"273.40800","22.78406","0.00669"
"273.41400","22.78459","0.00703"
"273.42000","22.78507","0.00677"
"273.42600","22.78555","0.00603"
"273.43200","22.78609","0.00540"
"273.43800","22.78657","0.00517"
"273.44400","22.78711","0.00547"
"273.45000","22.78758","0.00586"
"273.45600","22.78806","0.00577"
"273.46200","22.78860","0.00531"
"273.46800","22.78908","0.00479"
"273.47400","22.78962","0.00455"
"273.48000","22.79010","0.00482"
"273.48600","22.79063","0.00520"
"273.49200","22.79111","0.00523"
"273.49800","22.79165","0.00495"
"273.50400","22.79213","0.00438"
"273.51000","22.79267","0.00394"
"273.51600","22.79314","0.00396"
"273.52200","22.79362","0.00432"
"273.52800","22.79416","0.00461"
"273.53400","22.79464","0.00440"
"273.54000","22.79512","0.00386"
"273.54600","22.79566","0.00338"
"273.55200","22.79613","0.00324"
"273.55800","22.79667","0.00349"
"273.56400","22.79715","0.00391"
"273.57000","22.79769","0.00408"
"273.57600","22.79817","0.00373"
"273.58200","22.79865","0.00329"
"273.58800","22.79918","0.00300"
"273.59400","22.79966","0.00307"
"273.60000","22.80014","0.00330"
"273.60600","22.80068","0.00333"
"273.61200","22.80116","0.00307"
"273.61800","22.80164","0.00264"
"273.62400","22.80217","0.00226"
"273.63000","22.80265","0.00233"
"273.63600","22.80313","0.00288"
"273.64200","22.80367","0.00342"
"273.64800","22.80414","0.00353"
"273.65400","22.80462","0.00326"
"273.66000","22.80516","0.00288"
"273.66600","22.80564","0.00281"
"273.67200","22.80612","0.00306"
"273.67800","22.80660","0.00340"
"273.68400","22.80714","0.00350"
"273.69000","22.80762","0.00317"
"273.69600","22.80815","0.00278"
"273.70200","22.80863","0.00263"
"273.70800","22.80917","0.00274"
"273.71400","22.80965","0.00311"
"273.72000","22.81012","0.00348"
"273.72600","22.81066","0.00348"
"273.73200","22.81114","0.00316"
"273.73800","22.81162","0.00287"
"273.74400","22.81216","0.00278"
"273.75000","22.81264","0.00301"
"273.75600","22.81312","0.00325"
"273.76200","22.81365","0.00343"
"273.76800","22.81413","0.00335"
"273.77400","22.81461","0.00307"
"273.78000","22.81509","0.00294"
"273.78600","22.81563","0.00317"
"273.79200","22.81610","0.00355"
"273.79800","22.81664","0.00374"
"273.80400","22.81712","0.00371"
"273.81000","22.81760","0.00355"
"273.81600","22.81814","0.00335"
"273.82200","22.81861","0.00321"
"273.82800","22.81909","0.00338"
"273.83400","22.81963","0.00372"
"273.84000","22.82011","0.00390"
"273.84600","22.82065","0.00388"
"273.85200","22.82113","0.00381"
"273.85800","22.82161","0.00377"
"273.86400","22.82214","0.00395"
"273.87000","22.82262","0.00419"
"273.87600","22.82310","0.00428"
"273.88200","22.82364","0.00427"
"273.88800","22.82412","0.00409"
"273.89400","22.82459","0.00404"
"273.90000","22.82513","0.00415"
"273.90600","22.82561","0.00426"
"273.91200","22.82609","0.00445"
"273.91800","22.82657","0.00445"
"273.92400","22.82711","0.00419"
"273.93000","22.82759","0.00400"
"273.93600","22.82806","0.00392"
"273.94200","22.82860","0.00405"
"273.94800","22.82908","0.00433"
"273.95400","22.82956","0.00453"
"273.96000","22.83003","0.00453"
"273.96600","22.83057","0.00439"
"273.97200","22.83105","0.00428"
"273.97800","22.83159","0.00430"
"273.98400","22.83207","0.00444"
"273.99000","22.83255","0.00466"
"273.99600","22.83308","0.00476"
"274.00200","22.83356","0.00467"
"274.00800","22.83410","0.00455"
"274.01400","22.83458","0.00465"
"274.02000","22.83506","0.00491"
"274.02600","22.83559","0.00515"
"274.03200","22.83607","0.00529"
"274.03800","22.83661","0.00520"
"274.04400","22.83709","0.00510"
"274.05000","22.83757","0.00490"
"274.05600","22.83811","0.00486"
"274.06200","22.83858","0.00510"
"274.06800","22.83912","0.00525"
"274.07400","22.83960","0.00524"
"274.08000","22.84014","0.00523"
"274.08600","22.84062","0.00516"
"274.09200","22.84116","0.00511"
"274.09800","22.84164","0.00524"
"274.10400","22.84217","0.00540"
"274.11000","22.84265","0.00555"
"274.11600","22.84313","0.00558"
"274.12200","22.84367","0.00546"
"274.12800","22.84415","0.00551"
"274.13400","22.84468","0.00566"
"274.14000","22.84516","0.00589"
"274.14600","22.84564","0.00611"
"274.15200","22.84618","0.00610"
"274.15800","22.84666","0.00590"
"274.16400","22.84714","0.00573"
"274.17000","22.84767","0.00574"
"274.17600","22.84815","0.00593"
"274.18200","22.84869","0.00610"
"274.18800","22.84917","0.00603"
"274.19400","22.84965","0.00584"
"274.20000","22.85019","0.00560"
"274.20600","22.85066","0.00541"
"274.21200","22.85120","0.00546"
"274.21800","22.85168","0.00560"
"274.22400","22.85222","0.00550"
"274.23000","22.85270","0.00525"
"274.23600","22.85318","0.00500"
"274.24200","22.85365","0.00470"
"274.24800","22.85419","0.00456"
"274.25400","22.85467","0.00455"
"274.26000","22.85515","0.00460"
"274.26600","22.85568","0.00465"
"274.27200","22.85616","0.00450"
"274.27800","22.85664","0.00443"
"274.28400","22.85718","0.00447"
"274.29000","22.85766","0.00449"
"274.29600","22.85814","0.00452"
"274.30200","22.85862","0.00457"
"274.30800","22.85915","0.00453"
"274.31400","22.85963","0.00450"
"274.32000","22.86011","0.00441"
"274.32600","22.86065","0.00440"
"274.33200","22.86113","0.00443"
"274.33800","22.86166","0.00442"
"274.34400","22.86214","0.00440"
"274.35000","22.86268","0.00438"
"274.35600","22.86316","0.00427"
"274.36200","22.86370","0.00421"
"274.36800","22.86418","0.00430"
"274.37400","22.86465","0.00444"
"274.38000","22.86519","0.00455"
"274.38600","22.86567","0.00442"
"274.39200","22.86615","0.00416"
"274.39800","22.86662","0.00402"
"274.40400","22.86711","0.00395"
"274.41000","22.86764","0.00409"
"274.41600","22.86812","0.00421"
"274.42200","22.86860","0.00406"
"274.42800","22.86914","0.00383"
"274.43400","22.86962","0.00364"
"274.44000","22.87010","0.00355"
"274.44600","22.87063","0.00359"
"274.45200","22.87111","0.00367"
"274.45800","22.87159","0.00366"
"274.46400","22.87213","0.00354"
"274.47000","22.87260","0.00346"
"274.47600","22.87309","0.00344"
"274.48200","22.87362","0.00357"
"274.48800","22.87410","0.00376"
"274.49400","22.87464","0.00386"
"274.50000","22.87512","0.00391"
"274.50600","22.87566","0.00377"
"274.51200","22.87613","0.00369"
"274.51800","22.87667","0.00363"
"274.52400","22.87715","0.00364"
"274.53000","22.87763","0.00370"
"274.53600","22.87816","0.00369"
"274.54200","22.87864","0.00355"
"274.54800","22.87912","0.00351"
"274.55400","22.87960","0.00352"
"274.56000","22.88008","0.00362"
"274.56600","22.88062","0.00372"
"274.57200","22.88110","0.00379"
"274.57800","22.88157","0.00381"
"274.58400","22.88211","0.00380"
"274.59000","22.88259","0.00377"
"274.59600","22.88307","0.00390"
"274.60200","22.88361","0.00406"
"274.60800","22.88409","0.00397"
"274.61400","22.88462","0.00377"
"274.62000","22.88510","0.00353"
"274.62600","22.88564","0.00335"
"274.63200","22.88612","0.00344"
"274.63800","22.88666","0.00368"
"274.64400","22.88719","0.00392"
"274.65000","22.88767","0.00406"
"274.65600","22.88821","0.00402"
"274.66200","22.88869","0.00400"
"274.66800","22.88923","0.00411"
"274.67400","22.88970","0.00426"
"274.68000","22.89018","0.00443"
"274.68600","22.89072","0.00453"
"274.69200","22.89120","0.00447"
"274.69800","22.89168","0.00429"
"274.70400","22.89215","0.00408"
"274.71000","22.89264","0.00401"
"274.71600","22.89311","0.00409"
"274.72200","22.89365","0.00420"
"274.72800","22.89413","0.00426"
"274.73400","22.89467","0.00421"
"274.74000","22.89515","0.00414"
"274.74600","22.89568","0.00412"
"274.75200","22.89616","0.00416"
"274.75800","22.89670","0.00419"
"274.76400","22.89718","0.00428"
"274.77000","22.89766","0.00434"
"274.77600","22.89820","0.00432"
"274.78200","22.89867","0.00428"
"274.78800","22.89915","0.00423"
"274.79400","22.89969","0.00440"
"274.80000","22.90017","0.00462"
"274.80600","22.90071","0.00469"
"274.81200","22.90118","0.00470"
"274.81800","22.90166","0.00489"
"274.82400","22.90220","0.00505"
"274.83000","22.90268","0.00517"
"274.83600","22.90316","0.00524"
"274.84200","22.90364","0.00520"
"274.84800","22.90417","0.00500"
"274.85400","22.90465","0.00486"
"274.86000","22.90513","0.00494"
"274.86600","22.90567","0.00517"
"274.87200","22.90615","0.00541"
"274.87800","22.90663","0.00558"
"274.88400","22.90710","0.00569"
"274.89000","22.90764","0.00580"
"274.89600","22.90812","0.00593"
"274.90200","22.90866","0.00617"
"274.90800","22.90914","0.00633"
"274.91400","22.90961","0.00635"
"274.92000","22.91015","0.00628"
"274.92600","22.91063","0.00618"
"274.93200","22.91111","0.00610"
"274.93800","22.91165","0.00599"
"274.94400","22.91213","0.00598"
"274.95000","22.91261","0.00617"
"274.95600","22.91314","0.00623"
"274.96200","22.91362","0.00616"
"274.96800","22.91410","0.00611"
"274.97400","22.91458","0.00607"
"274.98000","22.91512","0.00604"
"274.98600","22.91559","0.00600"
"274.99200","22.91607","0.00598"
"274.99800","22.91655","0.00589"
"275.00400","22.91709","0.00570"
"275.01000","22.91757","0.00560"
"275.01600","22.91811","0.00559"
"275.02200","22.91858","0.00563"
"275.02800","22.91906","0.00570"
"275.03400","22.91960","0.00571"
"275.04000","22.92008","0.00566"
"275.04600","22.92062","0.00559"
"275.05200","22.92109","0.00552"
"275.05800","22.92157","0.00547"
"275.06400","22.92211","0.00544"
"275.07000","22.92259","0.00539"
"275.07600","22.92313","0.00534"
"275.08200","22.92361","0.00525"
"275.08800","22.92414","0.00512"
"275.09400","22.92462","0.00510"
"275.10000","22.92510","0.00523"
"275.10600","22.92564","0.00522"
"275.11200","22.92612","0.00520"
"275.11800","22.92660","0.00508"
"275.12400","22.92713","0.00483"
"275.13000","22.92761","0.00468"
"275.13600","22.92815","0.00470"
"275.14200","22.92863","0.00473"
"275.14800","22.92911","0.00480"
"275.15400","22.92965","0.00475"
"275.16000","22.93012","0.00462"
"275.16600","22.93060","0.00444"
"275.17200","22.93114","0.00430"
"275.17800","22.93162","0.00425"
"275.18400","22.93210","0.00430"
"275.19000","22.93264","0.00426"
"275.19600","22.93311","0.00413"
"275.20200","22.93365","0.00395"
"275.20800","22.93413","0.00370"
"275.21400","22.93467","0.00365"
"275.22000","22.93514","0.00371"
"275.22600","22.93563","0.00379"
"275.23200","22.93616","0.00380"
"275.23800","22.93664","0.00371"
"275.24400","22.93718","0.00368"
"275.25000","22.93766","0.00374"
"275.25600","22.93814","0.00378"
"275.26200","22.93867","0.00389"
"275.26800","22.93915","0.00396"
"275.27400","22.93963","0.00386"
"275.28000","22.94017","0.00379"
"275.28600","22.94065","0.00379"
"275.29200","22.94118","0.00388"
"275.29800","22.94166","0.00403"
"275.30400","22.94220","0.00405"
"275.31000","22.94268","0.00404"
"275.31600","22.94316","0.00401"
"275.32200","22.94370","0.00383"
"275.32800","22.94417","0.00370"
"275.33400","22.94465","0.00364"
"275.34000","22.94513","0.00351"
"275.34600","22.94567","0.00337"
"275.35200","22.94615","0.00331"
"275.35800","22.94663","0.00327"
"275.36400","22.94716","0.00334"
"275.37000","22.94764","0.00350"
"275.37600","22.94812","0.00373"
"275.38200","22.94866","0.00395"
"275.38800","22.94914","0.00402"
"275.39400","22.94967","0.00409"
"275.40000","22.95015","0.00423"
"275.40600","22.95063","0.00430"
"275.41200","22.95117","0.00437"
"275.41800","22.95164","0.00439"
"275.42400","22.95213","0.00433"
"275.43000","22.95267","0.00428"
"275.43600","22.95314","0.00421"
"275.44200","22.95362","0.00426"
"275.44800","22.95416","0.00445"
"275.45400","22.95464","0.00452"
"275.46000","22.95512","0.00455"
"275.46600","22.95565","0.00458"
"275.47200","22.95613","0.00452"
"275.47800","22.95661","0.00455"
"275.48400","22.95715","0.00460"
"275.49000","22.95762","0.00463"
"275.49600","22.95816","0.00472"
"275.50200","22.95864","0.00485"
"275.50800","22.95912","0.00494"
"275.51400","22.95966","0.00499"
"275.52000","22.96014","0.00500"
"275.52600","22.96062","0.00500"
"275.53200","22.96115","0.00507"
"275.53800","22.96163","0.00511"
"275.54400","22.96217","0.00518"
"275.55000","22.96265","0.00535"
"275.55600","22.96313","0.00549"
"275.56200","22.96367","0.00563"
"275.56800","22.96414","0.00575"
"275.57400","22.96462","0.00574"
"275.58000","22.96510","0.00580"
"275.58600","22.96558","0.00575"
"275.59200","22.96612","0.00563"
"275.59800","22.96659","0.00559"
"275.60400","22.96707","0.00562"
"275.61000","22.96761","0.00578"
"275.61600","22.96809","0.00595"
"275.62200","22.96863","0.00593"
"275.62800","22.96911","0.00581"
"275.63400","22.96964","0.00587"
"275.64000","22.97012","0.00597"
"275.64600","22.97066","0.00610"
"275.65200","22.97114","0.00623"
"275.65800","22.97168","0.00630"
"275.66400","22.97215","0.00638"
"275.67000","22.97269","0.00640"
"275.67600","22.97317","0.00636"
"275.68200","22.97365","0.00636"
"275.68800","22.97419","0.00631"
"275.69400","22.97467","0.00623"
"275.70000","22.97520","0.00618"
"275.70600","22.97568","0.00616"
"275.71200","22.97622","0.00619"
"275.71800","22.97670","0.00625"
"275.72400","22.97718","0.00622"
"275.73000","22.97766","0.00616"
"275.73600","22.97819","0.00604"
"275.74200","22.97867","0.00586"
"275.74800","22.97915","0.00582"
"275.75400","22.97969","0.00574"
"275.76000","22.98017","0.00563"
"275.76600","22.98065","0.00553"
"275.77200","22.98118","0.00537"
"275.77800","22.98166","0.00536"
"275.78400","22.98220","0.00538"
"275.79000","22.98268","0.00533"
"275.79600","22.98316","0.00526"
"275.80200","22.98369","0.00519"
"275.80800","22.98417","0.00512"
"275.81400","22.98465","0.00510"
"275.82000","22.98519","0.00500"
"275.82600","22.98567","0.00490"
"275.83200","22.98614","0.00486"
"275.83800","22.98668","0.00476"
"275.84400","22.98716","0.00480"
"275.85000","22.98764","0.00486"
"275.85600","22.98812","0.00486"
"275.86200","22.98866","0.00488"
"275.86800","22.98914","0.00496"
"275.87400","22.98961","0.00496"
"275.88000","22.99015","0.00494"
"275.88600","22.99063","0.00482"
"275.89200","22.99117","0.00465"
"275.89800","22.99165","0.00444"
"275.90400","22.99212","0.00428"
"275.91000","22.99266","0.00424"
"275.91600","22.99314","0.00436"
"275.92200","22.99368","0.00439"
"275.92800","22.99416","0.00443"
"275.93400","22.99470","0.00467"
"275.94000","22.99517","0.00477"
"275.94600","22.99571","0.00477"
"275.95200","22.99619","0.00472"
"275.95800","22.99667","0.00469"
"275.96400","22.99721","0.00468"
"275.97000","22.99769","0.00473"
"275.97600","22.99816","0.00479"
"275.98200","22.99864","0.00493"
"275.98800","22.99918","0.00490"
"275.99400","22.99966","0.00480"
"276.00000","23.00014","0.00479"
"276.00600","23.00061","0.00483"
"276.01200","23.00109","0.00497"
"276.01800","23.00163","0.00510"
"276.02400","23.00211","0.00502"
"276.03000","23.00259","0.00490"
"276.03600","23.00313","0.00482"
"276.04200","23.00360","0.00473"
"276.04800","23.00408","0.00470"
"276.05400","23.00462","0.00462"
"276.06000","23.00510","0.00459"
"276.06600","23.00564","0.00465"
"276.07200","23.00612","0.00462"
"276.07800","23.00659","0.00458"
"276.08400","23.00713","0.00459"
"276.09000","23.00761","0.00455"
"276.09600","23.00815","0.00450"
"276.10200","23.00863","0.00453"
"276.10800","23.00911","0.00465"
"276.11400","23.00958","0.00479"
"276.12000","23.01012","0.00483"
"276.12600","23.01060","0.00485"
"276.13200","23.01108","0.00490"
"276.13800","23.01156","0.00487"
"276.14400","23.01210","0.00487"
"276.15000","23.01257","0.00488"
"276.15600","23.01305","0.00489"
"276.16200","23.01359","0.00488"
"276.16800","23.01407","0.00486"
"276.17400","23.01455","0.00488"
"276.18000","23.01508","0.00498"
"276.18600","23.01556","0.00505"
"276.19200","23.01610","0.00504"
"276.19800","23.01658","0.00508"
"276.20400","23.01712","0.00506"
