End date,"1/22/2017"
Specimen label,"18BG_46 run 2"
Maximum Load,"0.06005",N

Time,Extension,Load
(s),(mm),(N)
"91.25400","37.00165","0.05548"
"91.26000","37.00213","0.05553"
"91.26600","37.00266","0.05565"
"91.27200","37.00314","0.05574"
"91.27800","37.00362","0.05577"
"91.28400","37.00416","0.05576"
"91.29000","37.00464","0.05574"
"91.29600","37.00512","0.05565"
"91.30200","37.00566","0.05557"
"91.30800","37.00613","0.05563"
"91.31400","37.00661","0.05569"
"91.32000","37.00709","0.05574"
"91.32600","37.00763","0.05580"
"91.33200","37.00811","0.05575"
"91.33800","37.00858","0.05565"
"91.34400","37.00912","0.05561"
"91.35000","37.00960","0.05565"
"91.35600","37.01008","0.05574"
"91.36200","37.01062","0.05581"
"91.36800","37.01109","0.05588"
"91.37400","37.01157","0.05587"
"91.38000","37.01211","0.05578"
"91.38600","37.01259","0.05572"
"91.39200","37.01313","0.05564"
"91.39800","37.01361","0.05559"
"91.40400","37.01409","0.05564"
"91.41000","37.01462","0.05571"
"91.41600","37.01510","0.05569"
"91.42200","37.01564","0.05564"
"91.42800","37.01612","0.05558"
"91.43400","37.01660","0.05550"
"91.44000","37.01713","0.05545"
"91.44600","37.01761","0.05545"
"91.45200","37.01809","0.05550"
"91.45800","37.01863","0.05558"
"91.46400","37.01911","0.05570"
"91.47000","37.01959","0.05567"
"91.47600","37.02013","0.05564"
"91.48200","37.02060","0.05563"
"91.48800","37.02114","0.05566"
"91.49400","37.02162","0.05573"
"91.50000","37.02216","0.05577"
"91.50600","37.02264","0.05574"
"91.51200","37.02311","0.05561"
"91.51800","37.02365","0.05553"
"91.52400","37.02413","0.05553"
"91.53000","37.02467","0.05552"
"91.53600","37.02515","0.05554"
"91.54200","37.02569","0.05563"
"91.54800","37.02617","0.05579"
"91.55400","37.02670","0.05593"
"91.56000","37.02718","0.05606"
"91.56600","37.02772","0.05616"
"91.57200","37.02820","0.05619"
"91.57800","37.02873","0.05617"
"91.58400","37.02921","0.05611"
"91.59000","37.02969","0.05607"
"91.59600","37.03023","0.05607"
"91.60200","37.03071","0.05606"
"91.60800","37.03119","0.05606"
"91.61400","37.03167","0.05595"
"91.62000","37.03220","0.05583"
"91.62600","37.03268","0.05573"
"91.63200","37.03316","0.05573"
"91.63800","37.03364","0.05580"
"91.64400","37.03418","0.05582"
"91.65000","37.03465","0.05580"
"91.65600","37.03513","0.05576"
"91.66200","37.03567","0.05570"
"91.66800","37.03615","0.05565"
"91.67400","37.03663","0.05555"
"91.68000","37.03711","0.05547"
"91.68600","37.03764","0.05548"
"91.69200","37.03812","0.05552"
"91.69800","37.03866","0.05564"
"91.70400","37.03914","0.05574"
"91.71000","37.03968","0.05581"
"91.71600","37.04015","0.05581"
"91.72200","37.04069","0.05577"
"91.72800","37.04117","0.05570"
"91.73400","37.04171","0.05563"
"91.74000","37.04219","0.05562"
"91.74600","37.04267","0.05570"
"91.75200","37.04314","0.05570"
"91.75800","37.04362","0.05567"
"91.76400","37.04410","0.05572"
"91.77000","37.04464","0.05574"
"91.77600","37.04512","0.05572"
"91.78200","37.04559","0.05570"
"91.78800","37.04613","0.05569"
"91.79400","37.04661","0.05567"
"91.80000","37.04709","0.05571"
"91.80600","37.04763","0.05579"
"91.81200","37.04810","0.05584"
"91.81800","37.04865","0.05579"
"91.82400","37.04912","0.05575"
"91.83000","37.04960","0.05562"
"91.83600","37.05014","0.05546"
"91.84200","37.05062","0.05532"
"91.84800","37.05116","0.05523"
"91.85400","37.05163","0.05524"
"91.86000","37.05217","0.05526"
"91.86600","37.05265","0.05523"
"91.87200","37.05319","0.05520"
"91.87800","37.05367","0.05523"
"91.88400","37.05414","0.05522"
"91.89000","37.05462","0.05523"
"91.89600","37.05510","0.05511"
"91.90200","37.05558","0.05498"
"91.90800","37.05612","0.05502"
"91.91400","37.05659","0.05514"
"91.92000","37.05708","0.05524"
"91.92600","37.05761","0.05526"
"91.93200","37.05809","0.05532"
"91.93800","37.05863","0.05529"
"91.94400","37.05910","0.05524"
"91.95000","37.05959","0.05521"
"91.95600","37.06012","0.05514"
"91.96200","37.06060","0.05502"
"91.96800","37.06114","0.05493"
"91.97400","37.06161","0.05487"
"91.98000","37.06216","0.05486"
"91.98600","37.06263","0.05494"
"91.99200","37.06318","0.05502"
"91.99800","37.06371","0.05513"
"92.00400","37.06419","0.05520"
"92.01000","37.06473","0.05523"
"92.01600","37.06520","0.05520"
"92.02200","37.06574","0.05521"
"92.02800","37.06622","0.05532"
"92.03400","37.06670","0.05536"
"92.04000","37.06724","0.05533"
"92.04600","37.06771","0.05529"
"92.05200","37.06820","0.05534"
"92.05800","37.06867","0.05537"
"92.06400","37.06921","0.05548"
"92.07000","37.06969","0.05553"
"92.07600","37.07017","0.05550"
"92.08200","37.07071","0.05542"
"92.08800","37.07118","0.05534"
"92.09400","37.07166","0.05522"
"92.10000","37.07214","0.05520"
"92.10600","37.07268","0.05522"
"92.11200","37.07316","0.05522"
"92.11800","37.07369","0.05516"
"92.12400","37.07417","0.05512"
"92.13000","37.07465","0.05505"
"92.13600","37.07519","0.05497"
"92.14200","37.07567","0.05496"
"92.14800","37.07621","0.05508"
"92.15400","37.07669","0.05514"
"92.16000","37.07716","0.05513"
"92.16600","37.07770","0.05518"
"92.17200","37.07818","0.05529"
"92.17800","37.07866","0.05536"
"92.18400","37.07920","0.05533"
"92.19000","37.07967","0.05531"
"92.19600","37.08021","0.05526"
"92.20200","37.08069","0.05524"
"92.20800","37.08117","0.05528"
"92.21400","37.08171","0.05524"
"92.22000","37.08218","0.05521"
"92.22600","37.08273","0.05514"
"92.23200","37.08320","0.05510"
"92.23800","37.08368","0.05513"
"92.24400","37.08416","0.05515"
"92.25000","37.08470","0.05523"
"92.25600","37.08517","0.05532"
"92.26200","37.08565","0.05542"
"92.26800","37.08619","0.05543"
"92.27400","37.08667","0.05539"
"92.28000","37.08721","0.05544"
"92.28600","37.08768","0.05552"
"92.29200","37.08823","0.05562"
"92.29800","37.08870","0.05565"
"92.30400","37.08918","0.05560"
"92.31000","37.08966","0.05546"
"92.31600","37.09020","0.05531"
"92.32200","37.09068","0.05517"
"92.32800","37.09116","0.05503"
"92.33400","37.09163","0.05492"
"92.34000","37.09217","0.05484"
"92.34600","37.09265","0.05479"
"92.35200","37.09319","0.05466"
"92.35800","37.09367","0.05463"
"92.36400","37.09414","0.05471"
"92.37000","37.09468","0.05483"
"92.37600","37.09516","0.05486"
"92.38200","37.09570","0.05487"
"92.38800","37.09618","0.05494"
"92.39400","37.09666","0.05504"
"92.40000","37.09713","0.05512"
"92.40600","37.09767","0.05515"
"92.41200","37.09815","0.05514"
"92.41800","37.09863","0.05512"
"92.42400","37.09917","0.05512"
"92.43000","37.09964","0.05515"
"92.43600","37.10012","0.05507"
"92.44200","37.10066","0.05493"
"92.44800","37.10114","0.05477"
"92.45400","37.10162","0.05461"
"92.46000","37.10215","0.05454"
"92.46600","37.10263","0.05450"
"92.47200","37.10317","0.05455"
"92.47800","37.10365","0.05465"
"92.48400","37.10413","0.05473"
"92.49000","37.10467","0.05482"
"92.49600","37.10515","0.05485"
"92.50200","37.10568","0.05492"
"92.50800","37.10616","0.05494"
"92.51400","37.10670","0.05477"
"92.52000","37.10718","0.05450"
"92.52600","37.10766","0.05426"
"92.53200","37.10819","0.05409"
"92.53800","37.10867","0.05399"
"92.54400","37.10921","0.05392"
"92.55000","37.10969","0.05378"
"92.55600","37.11017","0.05352"
"92.56200","37.11071","0.05331"
"92.56800","37.11119","0.05314"
"92.57400","37.11166","0.05308"
"92.58000","37.11220","0.05312"
"92.58600","37.11268","0.05321"
"92.59200","37.11322","0.05326"
"92.59800","37.11370","0.05317"
"92.60400","37.11423","0.05303"
"92.61000","37.11471","0.05289"
"92.61600","37.11519","0.05282"
"92.62200","37.11573","0.05280"
"92.62800","37.11621","0.05290"
"92.63400","37.11668","0.05297"
"92.64000","37.11723","0.05297"
"92.64600","37.11770","0.05296"
"92.65200","37.11818","0.05300"
"92.65800","37.11872","0.05301"
"92.66400","37.11919","0.05307"
"92.67000","37.11967","0.05314"
"92.67600","37.12021","0.05319"
"92.68200","37.12069","0.05327"
"92.68800","37.12117","0.05331"
"92.69400","37.12170","0.05337"
"92.70000","37.12218","0.05339"
"92.70600","37.12266","0.05335"
"92.71200","37.12320","0.05333"
"92.71800","37.12368","0.05325"
"92.72400","37.12416","0.05313"
"92.73000","37.12470","0.05304"
"92.73600","37.12518","0.05307"
"92.74200","37.12566","0.05322"
"92.74800","37.12619","0.05337"
"92.75400","37.12667","0.05344"
"92.76000","37.12715","0.05347"
"92.76600","37.12769","0.05357"
"92.77200","37.12817","0.05369"
"92.77800","37.12870","0.05370"
"92.78400","37.12918","0.05372"
"92.79000","37.12972","0.05377"
"92.79600","37.13020","0.05373"
"92.80200","37.13068","0.05353"
"92.80800","37.13121","0.05333"
"92.81400","37.13169","0.05317"
"92.82000","37.13217","0.05310"
"92.82600","37.13265","0.05308"
"92.83200","37.13319","0.05307"
"92.83800","37.13366","0.05303"
"92.84400","37.13414","0.05306"
"92.85000","37.13468","0.05308"
"92.85600","37.13516","0.05317"
"92.86200","37.13570","0.05323"
"92.86800","37.13617","0.05324"
"92.87400","37.13665","0.05319"
"92.88000","37.13719","0.05317"
"92.88600","37.13767","0.05321"
"92.89200","37.13815","0.05317"
"92.89800","37.13869","0.05318"
"92.90400","37.13917","0.05325"
"92.91000","37.13964","0.05317"
"92.91600","37.14018","0.05313"
"92.92200","37.14066","0.05316"
"92.92800","37.14120","0.05318"
"92.93400","37.14168","0.05321"
"92.94000","37.14215","0.05318"
"92.94600","37.14264","0.05318"
"92.95200","37.14317","0.05322"
"92.95800","37.14365","0.05325"
"92.96400","37.14413","0.05325"
"92.97000","37.14460","0.05331"
"92.97600","37.14515","0.05327"
"92.98200","37.14562","0.05328"
"92.98800","37.14616","0.05341"
"92.99400","37.14664","0.05342"
"93.00000","37.14717","0.05325"
"93.00600","37.14766","0.05316"
"93.01200","37.14819","0.05313"
"93.01800","37.14867","0.05313"
"93.02400","37.14915","0.05318"
"93.03000","37.14969","0.05315"
"93.03600","37.15017","0.05299"
"93.04200","37.15064","0.05286"
"93.04800","37.15112","0.05292"
"93.05400","37.15166","0.05304"
"93.06000","37.15214","0.05304"
"93.06600","37.15268","0.05295"
"93.07200","37.15316","0.05302"
"93.07800","37.15369","0.05314"
"93.08400","37.15417","0.05322"
"93.09000","37.15465","0.05324"
"93.09600","37.15519","0.05329"
"93.10200","37.15567","0.05336"
"93.10800","37.15615","0.05344"
"93.11400","37.15668","0.05343"
"93.12000","37.15716","0.05331"
"93.12600","37.15770","0.05325"
"93.13200","37.15818","0.05322"
"93.13800","37.15872","0.05315"
"93.14400","37.15919","0.05311"
"93.15000","37.15973","0.05310"
"93.15600","37.16021","0.05294"
"93.16200","37.16075","0.05280"
"93.16800","37.16123","0.05270"
"93.17400","37.16171","0.05254"
"93.18000","37.16219","0.05242"
"93.18600","37.16272","0.05243"
"93.19200","37.16320","0.05249"
"93.19800","37.16368","0.05258"
"93.20400","37.16416","0.05266"
"93.21000","37.16470","0.05276"
"93.21600","37.16517","0.05284"
"93.22200","37.16571","0.05288"
"93.22800","37.16619","0.05284"
"93.23400","37.16667","0.05285"
"93.24000","37.16721","0.05283"
"93.24600","37.16768","0.05287"
"93.25200","37.16816","0.05287"
"93.25800","37.16870","0.05289"
"93.26400","37.16918","0.05289"
"93.27000","37.16966","0.05286"
"93.27600","37.17020","0.05281"
"93.28200","37.17067","0.05281"
"93.28800","37.17121","0.05291"
"93.29400","37.17169","0.05301"
"93.30000","37.17223","0.05309"
"93.30600","37.17271","0.05319"
"93.31200","37.17319","0.05327"
"93.31800","37.17372","0.05329"
"93.32400","37.17420","0.05325"
"93.33000","37.17468","0.05319"
"93.33600","37.17516","0.05316"
"93.34200","37.17564","0.05316"
"93.34800","37.17611","0.05331"
"93.35400","37.17665","0.05341"
"93.36000","37.17713","0.05337"
"93.36600","37.17761","0.05329"
"93.37200","37.17815","0.05330"
"93.37800","37.17863","0.05341"
"93.38400","37.17910","0.05360"
"93.39000","37.17964","0.05373"
"93.39600","37.18012","0.05380"
"93.40200","37.18060","0.05377"
"93.40800","37.18114","0.05365"
"93.41400","37.18162","0.05356"
"93.42000","37.18215","0.05346"
"93.42600","37.18269","0.05334"
"93.43200","37.18317","0.05328"
"93.43800","37.18365","0.05320"
"93.44400","37.18419","0.05314"
"93.45000","37.18467","0.05307"
"93.45600","37.18514","0.05300"
"93.46200","37.18568","0.05295"
"93.46800","37.18616","0.05293"
"93.47400","37.18664","0.05295"
"93.48000","37.18712","0.05312"
"93.48600","37.18766","0.05326"
"93.49200","37.18813","0.05334"
"93.49800","37.18861","0.05348"
"93.50400","37.18909","0.05366"
"93.51000","37.18963","0.05377"
"93.51600","37.19011","0.05383"
"93.52200","37.19058","0.05384"
"93.52800","37.19112","0.05379"
"93.53400","37.19160","0.05373"
"93.54000","37.19214","0.05370"
"93.54600","37.19262","0.05366"
"93.55200","37.19316","0.05363"
"93.55800","37.19363","0.05362"
"93.56400","37.19417","0.05360"
"93.57000","37.19465","0.05359"
"93.57600","37.19519","0.05363"
"93.58200","37.19567","0.05365"
"93.58800","37.19614","0.05366"
"93.59400","37.19669","0.05355"
"93.60000","37.19716","0.05343"
"93.60600","37.19764","0.05343"
"93.61200","37.19818","0.05341"
"93.61800","37.19865","0.05337"
"93.62400","37.19913","0.05333"
"93.63000","37.19967","0.05341"
"93.63600","37.20015","0.05355"
"93.64200","37.20069","0.05364"
"93.64800","37.20116","0.05367"
"93.65400","37.20164","0.05364"
"93.66000","37.20218","0.05360"
"93.66600","37.20266","0.05359"
"93.67200","37.20314","0.05352"
"93.67800","37.20368","0.05342"
"93.68400","37.20416","0.05331"
"93.69000","37.20464","0.05326"
"93.69600","37.20517","0.05325"
"93.70200","37.20565","0.05321"
"93.70800","37.20613","0.05310"
"93.71400","37.20667","0.05301"
"93.72000","37.20715","0.05295"
"93.72600","37.20768","0.05288"
"93.73200","37.20816","0.05287"
"93.73800","37.20864","0.05295"
"93.74400","37.20918","0.05305"
"93.75000","37.20966","0.05317"
"93.75600","37.21014","0.05328"
"93.76200","37.21067","0.05333"
"93.76800","37.21115","0.05334"
"93.77400","37.21163","0.05332"
"93.78000","37.21217","0.05335"
"93.78600","37.21265","0.05343"
"93.79200","37.21318","0.05352"
"93.79800","37.21367","0.05357"
"93.80400","37.21414","0.05361"
"93.81000","37.21468","0.05359"
"93.81600","37.21516","0.05351"
"93.82200","37.21569","0.05344"
"93.82800","37.21618","0.05334"
"93.83400","37.21665","0.05320"
"93.84000","37.21719","0.05312"
"93.84600","37.21767","0.05316"
"93.85200","37.21820","0.05321"
"93.85800","37.21869","0.05332"
"93.86400","37.21922","0.05344"
"93.87000","37.21970","0.05354"
"93.87600","37.22018","0.05353"
"93.88200","37.22072","0.05346"
"93.88800","37.22120","0.05349"
"93.89400","37.22167","0.05360"
"93.90000","37.22215","0.05374"
"93.90600","37.22269","0.05377"
"93.91200","37.22317","0.05369"
"93.91800","37.22365","0.05362"
"93.92400","37.22419","0.05359"
"93.93000","37.22467","0.05354"
"93.93600","37.22514","0.05357"
"93.94200","37.22568","0.05364"
"93.94800","37.22616","0.05365"
"93.95400","37.22663","0.05361"
"93.96000","37.22718","0.05352"
"93.96600","37.22765","0.05337"
"93.97200","37.22813","0.05339"
"93.97800","37.22861","0.05341"
"93.98400","37.22915","0.05354"
"93.99000","37.22963","0.05367"
"93.99600","37.23016","0.05370"
"94.00200","37.23064","0.05360"
"94.00800","37.23112","0.05356"
"94.01400","37.23166","0.05360"
"94.02000","37.23214","0.05368"
"94.02600","37.23262","0.05359"
"94.03200","37.23315","0.05355"
"94.03800","37.23363","0.05349"
"94.04400","37.23411","0.05343"
"94.05000","37.23465","0.05346"
"94.05600","37.23513","0.05358"
"94.06200","37.23566","0.05373"
"94.06800","37.23614","0.05381"
"94.07400","37.23668","0.05382"
"94.08000","37.23716","0.05377"
"94.08600","37.23764","0.05367"
"94.09200","37.23818","0.05357"
"94.09800","37.23866","0.05352"
"94.10400","37.23914","0.05357"
"94.11000","37.23967","0.05360"
"94.11600","37.24015","0.05358"
"94.12200","37.24069","0.05361"
"94.12800","37.24117","0.05359"
"94.13400","37.24165","0.05355"
"94.14000","37.24218","0.05347"
"94.14600","37.24266","0.05345"
"94.15200","37.24320","0.05345"
"94.15800","37.24368","0.05337"
"94.16400","37.24416","0.05331"
"94.17000","37.24469","0.05334"
"94.17600","37.24517","0.05336"
"94.18200","37.24571","0.05347"
"94.18800","37.24619","0.05360"
"94.19400","37.24673","0.05366"
"94.20000","37.24720","0.05368"
"94.20600","37.24768","0.05372"
"94.21200","37.24822","0.05373"
"94.21800","37.24870","0.05371"
"94.22400","37.24918","0.05363"
"94.23000","37.24972","0.05356"
"94.23600","37.25019","0.05342"
"94.24200","37.25067","0.05327"
"94.24800","37.25115","0.05310"
"94.25400","37.25169","0.05292"
"94.26000","37.25217","0.05280"
"94.26600","37.25270","0.05271"
"94.27200","37.25318","0.05260"
"94.27800","37.25366","0.05258"
"94.28400","37.25420","0.05265"
"94.29000","37.25468","0.05287"
"94.29600","37.25521","0.05313"
"94.30200","37.25570","0.05327"
"94.30800","37.25617","0.05341"
"94.31400","37.25671","0.05358"
"94.32000","37.25719","0.05370"
"94.32600","37.25767","0.05367"
"94.33200","37.25821","0.05368"
"94.33800","37.25869","0.05371"
"94.34400","37.25916","0.05367"
"94.35000","37.25970","0.05361"
"94.35600","37.26018","0.05357"
"94.36200","37.26066","0.05352"
"94.36800","37.26120","0.05357"
"94.37400","37.26167","0.05358"
"94.38000","37.26215","0.05363"
"94.38600","37.26269","0.05361"
"94.39200","37.26317","0.05359"
"94.39800","37.26365","0.05355"
"94.40400","37.26419","0.05354"
"94.41000","37.26466","0.05354"
"94.41600","37.26520","0.05364"
"94.42200","37.26568","0.05371"
"94.42800","37.26622","0.05370"
"94.43400","37.26670","0.05374"
"94.44000","37.26717","0.05379"
"94.44600","37.26772","0.05367"
"94.45200","37.26819","0.05351"
"94.45800","37.26867","0.05342"
"94.46400","37.26921","0.05341"
"94.47000","37.26968","0.05339"
"94.47600","37.27016","0.05339"
"94.48200","37.27064","0.05349"
"94.48800","37.27118","0.05363"
"94.49400","37.27166","0.05368"
"94.50000","37.27214","0.05366"
"94.50600","37.27268","0.05371"
"94.51200","37.27316","0.05375"
"94.51800","37.27363","0.05377"
"94.52400","37.27411","0.05380"
"94.53000","37.27465","0.05384"
"94.53600","37.27513","0.05379"
"94.54200","37.27560","0.05375"
"94.54800","37.27615","0.05375"
"94.55400","37.27662","0.05370"
"94.56000","37.27710","0.05363"
"94.56600","37.27764","0.05368"
"94.57200","37.27811","0.05371"
"94.57800","37.27866","0.05371"
"94.58400","37.27913","0.05379"
"94.59000","37.27967","0.05377"
"94.59600","37.28015","0.05372"
"94.60200","37.28069","0.05365"
"94.60800","37.28117","0.05364"
"94.61400","37.28164","0.05367"
"94.62000","37.28218","0.05363"
"94.62600","37.28266","0.05361"
"94.63200","37.28314","0.05372"
"94.63800","37.28368","0.05386"
"94.64400","37.28415","0.05390"
"94.65000","37.28463","0.05384"
"94.65600","37.28517","0.05379"
"94.66200","37.28565","0.05379"
"94.66800","37.28613","0.05370"
"94.67400","37.28667","0.05355"
"94.68000","37.28715","0.05344"
"94.68600","37.28768","0.05332"
"94.69200","37.28816","0.05329"
"94.69800","37.28870","0.05335"
"94.70400","37.28918","0.05343"
"94.71000","37.28971","0.05344"
"94.71600","37.29019","0.05350"
"94.72200","37.29073","0.05360"
"94.72800","37.29121","0.05368"
"94.73400","37.29175","0.05371"
"94.74000","37.29223","0.05373"
"94.74600","37.29276","0.05377"
"94.75200","37.29324","0.05371"
"94.75800","37.29372","0.05357"
"94.76400","37.29426","0.05350"
"94.77000","37.29474","0.05347"
"94.77600","37.29522","0.05346"
