End date,"11/14/2016"
Specimen label,"20BT63.2"
Maximum Load,"0.14899",N

Time,Extension,Load
(s),(mm),(N)
"126.01800","10.50161","0.00581"
"126.02400","10.50209","0.00570"
"126.03000","10.50263","0.00588"
"126.03600","10.50311","0.00615"
"126.04200","10.50365","0.00641"
"126.04800","10.50412","0.00657"
"126.05400","10.50460","0.00672"
"126.06000","10.50514","0.00675"
"126.06600","10.50562","0.00661"
"126.07200","10.50616","0.00651"
"126.07800","10.50664","0.00637"
"126.08400","10.50717","0.00638"
"126.09000","10.50765","0.00628"
"126.09600","10.50819","0.00611"
"126.10200","10.50867","0.00592"
"126.10800","10.50921","0.00554"
"126.11400","10.50968","0.00530"
"126.12000","10.51022","0.00510"
"126.12600","10.51070","0.00498"
"126.13200","10.51124","0.00491"
"126.13800","10.51172","0.00491"
"126.14400","10.51220","0.00515"
"126.15000","10.51273","0.00541"
"126.15600","10.51321","0.00564"
"126.16200","10.51375","0.00576"
"126.16800","10.51423","0.00580"
"126.17400","10.51477","0.00589"
"126.18000","10.51525","0.00608"
"126.18600","10.51578","0.00621"
"126.19200","10.51626","0.00627"
"126.19800","10.51674","0.00625"
"126.20400","10.51722","0.00627"
"126.21000","10.51776","0.00620"
"126.21600","10.51823","0.00607"
"126.22200","10.51871","0.00596"
"126.22800","10.51919","0.00576"
"126.23400","10.51973","0.00557"
"126.24000","10.52021","0.00549"
"126.24600","10.52069","0.00546"
"126.25200","10.52122","0.00559"
"126.25800","10.52170","0.00581"
"126.26400","10.52218","0.00607"
"126.27000","10.52272","0.00638"
"126.27600","10.52320","0.00656"
"126.28200","10.52374","0.00678"
"126.28800","10.52421","0.00695"
"126.29400","10.52469","0.00674"
"126.30000","10.52517","0.00643"
"126.30600","10.52571","0.00618"
"126.31200","10.52619","0.00604"
"126.31800","10.52672","0.00606"
"126.32400","10.52720","0.00613"
"126.33000","10.52768","0.00635"
"126.33600","10.52822","0.00649"
"126.34200","10.52870","0.00637"
"126.34800","10.52918","0.00603"
"126.35400","10.52971","0.00579"
"126.36000","10.53019","0.00572"
"126.36600","10.53067","0.00589"
"126.37200","10.53115","0.00606"
"126.37800","10.53169","0.00600"
"126.38400","10.53216","0.00599"
"126.39000","10.53270","0.00600"
"126.39600","10.53318","0.00610"
"126.40200","10.53366","0.00625"
"126.40800","10.53420","0.00616"
"126.41400","10.53468","0.00603"
"126.42000","10.53522","0.00596"
"126.42600","10.53569","0.00615"
"126.43200","10.53617","0.00620"
"126.43800","10.53671","0.00602"
"126.44400","10.53719","0.00576"
"126.45000","10.53767","0.00559"
"126.45600","10.53820","0.00568"
"126.46200","10.53868","0.00582"
"126.46800","10.53916","0.00597"
"126.47400","10.53970","0.00623"
"126.48000","10.54018","0.00633"
"126.48600","10.54066","0.00615"
"126.49200","10.54113","0.00603"
"126.49800","10.54161","0.00591"
"126.50400","10.54215","0.00582"
"126.51000","10.54263","0.00564"
"126.51600","10.54311","0.00535"
"126.52200","10.54364","0.00496"
"126.52800","10.54412","0.00483"
"126.53400","10.54466","0.00488"
"126.54000","10.54514","0.00517"
"126.54600","10.54562","0.00554"
"126.55200","10.54616","0.00582"
"126.55800","10.54663","0.00599"
"126.56400","10.54717","0.00609"
"126.57000","10.54765","0.00614"
"126.57600","10.54819","0.00623"
"126.58200","10.54867","0.00633"
"126.58800","10.54915","0.00638"
"126.59400","10.54968","0.00633"
"126.60000","10.55016","0.00620"
"126.60600","10.55070","0.00611"
"126.61200","10.55118","0.00609"
"126.61800","10.55166","0.00597"
"126.62400","10.55219","0.00587"
"126.63000","10.55267","0.00595"
"126.63600","10.55315","0.00613"
"126.64200","10.55369","0.00602"
"126.64800","10.55417","0.00573"
"126.65400","10.55465","0.00562"
"126.66000","10.55513","0.00560"
"126.66600","10.55566","0.00586"
"126.67200","10.55614","0.00601"
"126.67800","10.55668","0.00613"
"126.68400","10.55716","0.00630"
"126.69000","10.55770","0.00637"
"126.69600","10.55817","0.00651"
"126.70200","10.55871","0.00683"
"126.70800","10.55919","0.00711"
"126.71400","10.55973","0.00705"
"126.72000","10.56021","0.00667"
"126.72600","10.56075","0.00643"
"126.73200","10.56122","0.00628"
"126.73800","10.56170","0.00614"
"126.74400","10.56218","0.00603"
"126.75000","10.56272","0.00603"
"126.75600","10.56320","0.00607"
"126.76200","10.56367","0.00630"
"126.76800","10.56415","0.00638"
"126.77400","10.56469","0.00629"
"126.78000","10.56517","0.00610"
"126.78600","10.56565","0.00596"
"126.79200","10.56619","0.00596"
"126.79800","10.56666","0.00606"
"126.80400","10.56720","0.00612"
"126.81000","10.56768","0.00611"
"126.81600","10.56822","0.00612"
"126.82200","10.56870","0.00603"
"126.82800","10.56923","0.00595"
"126.83400","10.56971","0.00582"
"126.84000","10.57019","0.00564"
"126.84600","10.57073","0.00565"
"126.85200","10.57121","0.00572"
"126.85800","10.57169","0.00566"
"126.86400","10.57222","0.00574"
"126.87000","10.57270","0.00595"
"126.87600","10.57318","0.00620"
"126.88200","10.57372","0.00628"
"126.88800","10.57420","0.00627"
"126.89400","10.57468","0.00632"
"126.90000","10.57515","0.00636"
"126.90600","10.57563","0.00627"
"126.91200","10.57617","0.00614"
"126.91800","10.57665","0.00602"
"126.92400","10.57713","0.00590"
"126.93000","10.57761","0.00577"
"126.93600","10.57814","0.00578"
"126.94200","10.57862","0.00611"
"126.94800","10.57916","0.00634"
"126.95400","10.57964","0.00629"
"126.96000","10.58018","0.00617"
"126.96600","10.58065","0.00610"
"126.97200","10.58119","0.00598"
"126.97800","10.58167","0.00582"
"126.98400","10.58215","0.00577"
"126.99000","10.58269","0.00584"
"126.99600","10.58317","0.00600"
"127.00200","10.58364","0.00608"
"127.00800","10.58418","0.00622"
"127.01400","10.58466","0.00639"
"127.02000","10.58514","0.00641"
"127.02600","10.58562","0.00644"
"127.03200","10.58610","0.00658"
"127.03800","10.58663","0.00662"
"127.04400","10.58711","0.00655"
"127.05000","10.58759","0.00657"
"127.05600","10.58813","0.00644"
"127.06200","10.58861","0.00622"
"127.06800","10.58909","0.00611"
"127.07400","10.58962","0.00601"
"127.08000","10.59010","0.00610"
"127.08600","10.59058","0.00615"
"127.09200","10.59112","0.00618"
"127.09800","10.59166","0.00639"
"127.10400","10.59213","0.00666"
"127.11000","10.59267","0.00670"
"127.11600","10.59315","0.00678"
"127.12200","10.59369","0.00657"
"127.12800","10.59417","0.00636"
"127.13400","10.59471","0.00630"
"127.14000","10.59518","0.00639"
"127.14600","10.59566","0.00641"
"127.15200","10.59614","0.00633"
"127.15800","10.59668","0.00617"
"127.16400","10.59716","0.00606"
"127.17000","10.59764","0.00610"
"127.17600","10.59811","0.00624"
"127.18200","10.59865","0.00634"
"127.18800","10.59913","0.00626"
"127.19400","10.59967","0.00596"
"127.20000","10.60015","0.00570"
"127.20600","10.60063","0.00582"
"127.21200","10.60116","0.00604"
"127.21800","10.60164","0.00604"
"127.22400","10.60218","0.00603"
"127.23000","10.60266","0.00580"
"127.23600","10.60314","0.00550"
"127.24200","10.60367","0.00522"
"127.24800","10.60415","0.00493"
"127.25400","10.60469","0.00471"
"127.26000","10.60523","0.00480"
"127.26600","10.60571","0.00524"
"127.27200","10.60625","0.00566"
"127.27800","10.60672","0.00610"
"127.28400","10.60720","0.00646"
"127.29000","10.60774","0.00663"
"127.29600","10.60822","0.00682"
"127.30200","10.60870","0.00700"
"127.30800","10.60917","0.00711"
"127.31400","10.60971","0.00711"
"127.32000","10.61019","0.00693"
"127.32600","10.61073","0.00654"
"127.33200","10.61121","0.00617"
"127.33800","10.61175","0.00587"
"127.34400","10.61222","0.00577"
"127.35000","10.61270","0.00585"
"127.35600","10.61324","0.00584"
"127.36200","10.61372","0.00584"
"127.36800","10.61426","0.00595"
"127.37400","10.61473","0.00598"
"127.38000","10.61521","0.00599"
"127.38600","10.61575","0.00596"
"127.39200","10.61623","0.00598"
"127.39800","10.61677","0.00604"
"127.40400","10.61725","0.00591"
"127.41000","10.61778","0.00573"
"127.41600","10.61826","0.00551"
"127.42200","10.61874","0.00545"
"127.42800","10.61922","0.00556"
"127.43400","10.61976","0.00587"
"127.44000","10.62024","0.00614"
"127.44600","10.62071","0.00626"
"127.45200","10.62119","0.00634"
"127.45800","10.62167","0.00628"
"127.46400","10.62221","0.00625"
"127.47000","10.62269","0.00624"
"127.47600","10.62316","0.00620"
"127.48200","10.62370","0.00619"
"127.48800","10.62418","0.00593"
"127.49400","10.62466","0.00575"
"127.50000","10.62520","0.00570"
"127.50600","10.62568","0.00577"
"127.51200","10.62615","0.00582"
"127.51800","10.62669","0.00594"
"127.52400","10.62717","0.00597"
"127.53000","10.62765","0.00595"
"127.53600","10.62819","0.00588"
"127.54200","10.62866","0.00590"
"127.54800","10.62914","0.00593"
"127.55400","10.62962","0.00599"
"127.56000","10.63016","0.00603"
"127.56600","10.63064","0.00611"
"127.57200","10.63112","0.00609"
"127.57800","10.63165","0.00598"
"127.58400","10.63213","0.00609"
"127.59000","10.63261","0.00627"
"127.59600","10.63315","0.00647"
"127.60200","10.63363","0.00658"
"127.60800","10.63417","0.00659"
"127.61400","10.63464","0.00654"
"127.62000","10.63518","0.00638"
"127.62600","10.63566","0.00628"
"127.63200","10.63614","0.00603"
"127.63800","10.63668","0.00584"
"127.64400","10.63716","0.00580"
"127.65000","10.63763","0.00575"
"127.65600","10.63817","0.00584"
"127.66200","10.63865","0.00594"
"127.66800","10.63919","0.00607"
"127.67400","10.63967","0.00616"
"127.68000","10.64015","0.00612"
"127.68600","10.64068","0.00596"
"127.69200","10.64116","0.00582"
"127.69800","10.64164","0.00570"
"127.70400","10.64218","0.00564"
"127.71000","10.64266","0.00549"
"127.71600","10.64314","0.00568"
"127.72200","10.64367","0.00577"
"127.72800","10.64415","0.00581"
"127.73400","10.64463","0.00597"
"127.74000","10.64517","0.00608"
"127.74600","10.64565","0.00624"
"127.75200","10.64618","0.00639"
"127.75800","10.64666","0.00658"
"127.76400","10.64720","0.00690"
"127.77000","10.64768","0.00703"
"127.77600","10.64822","0.00694"
"127.78200","10.64870","0.00657"
"127.78800","10.64917","0.00629"
"127.79400","10.64971","0.00601"
"127.80000","10.65019","0.00578"
"127.80600","10.65067","0.00569"
"127.81200","10.65121","0.00578"
"127.81800","10.65169","0.00587"
"127.82400","10.65222","0.00568"
"127.83000","10.65270","0.00563"
"127.83600","10.65318","0.00564"
"127.84200","10.65372","0.00568"
"127.84800","10.65420","0.00573"
"127.85400","10.65467","0.00575"
"127.86000","10.65521","0.00573"
"127.86600","10.65569","0.00570"
"127.87200","10.65617","0.00587"
"127.87800","10.65671","0.00597"
"127.88400","10.65719","0.00596"
"127.89000","10.65766","0.00591"
"127.89600","10.65820","0.00587"
"127.90200","10.65874","0.00616"
"127.90800","10.65922","0.00641"
"127.91400","10.65976","0.00644"
"127.92000","10.66023","0.00624"
"127.92600","10.66071","0.00616"
"127.93200","10.66119","0.00625"
"127.93800","10.66173","0.00617"
"127.94400","10.66221","0.00620"
"127.95000","10.66269","0.00620"
"127.95600","10.66322","0.00627"
"127.96200","10.66370","0.00625"
"127.96800","10.66418","0.00607"
"127.97400","10.66472","0.00605"
"127.98000","10.66520","0.00612"
"127.98600","10.66568","0.00623"
"127.99200","10.66621","0.00632"
"127.99800","10.66669","0.00622"
"128.00400","10.66717","0.00605"
"128.01000","10.66771","0.00602"
"128.01600","10.66819","0.00617"
"128.02200","10.66866","0.00628"
"128.02800","10.66920","0.00617"
"128.03400","10.66968","0.00598"
"128.04000","10.67016","0.00586"
"128.04600","10.67070","0.00582"
"128.05200","10.67118","0.00607"
"128.05800","10.67171","0.00626"
"128.06400","10.67219","0.00622"
"128.07000","10.67267","0.00631"
"128.07600","10.67321","0.00647"
"128.08200","10.67369","0.00667"
"128.08800","10.67417","0.00687"
"128.09400","10.67470","0.00695"
"128.10000","10.67518","0.00684"
"128.10600","10.67566","0.00666"
"128.11200","10.67620","0.00646"
"128.11800","10.67668","0.00624"
"128.12400","10.67716","0.00617"
"128.13000","10.67769","0.00623"
"128.13600","10.67817","0.00624"
"128.14200","10.67871","0.00632"
"128.14800","10.67919","0.00649"
"128.15400","10.67967","0.00635"
"128.16000","10.68020","0.00613"
"128.16600","10.68068","0.00602"
"128.17200","10.68116","0.00603"
"128.17800","10.68164","0.00593"
"128.18400","10.68218","0.00571"
"128.19000","10.68266","0.00565"
"128.19600","10.68319","0.00572"
"128.20200","10.68367","0.00571"
"128.20800","10.68415","0.00581"
"128.21400","10.68469","0.00602"
"128.22000","10.68517","0.00627"
"128.22600","10.68565","0.00645"
"128.23200","10.68618","0.00683"
"128.23800","10.68666","0.00709"
"128.24400","10.68720","0.00713"
"128.25000","10.68768","0.00718"
"128.25600","10.68816","0.00720"
"128.26200","10.68869","0.00705"
"128.26800","10.68923","0.00690"
"128.27400","10.68971","0.00660"
"128.28000","10.69019","0.00648"
"128.28600","10.69073","0.00634"
"128.29200","10.69121","0.00630"
"128.29800","10.69168","0.00638"
"128.30400","10.69216","0.00653"
"128.31000","10.69270","0.00650"
"128.31600","10.69318","0.00640"
"128.32200","10.69366","0.00632"
"128.32800","10.69420","0.00609"
"128.33400","10.69467","0.00601"
"128.34000","10.69521","0.00601"
"128.34600","10.69569","0.00599"
"128.35200","10.69617","0.00605"
"128.35800","10.69671","0.00613"
"128.36400","10.69719","0.00635"
"128.37000","10.69766","0.00653"
"128.37600","10.69820","0.00656"
"128.38200","10.69868","0.00650"
"128.38800","10.69922","0.00645"
"128.39400","10.69970","0.00648"
"128.40000","10.70023","0.00639"
"128.40600","10.70071","0.00626"
"128.41200","10.70125","0.00615"
"128.41800","10.70173","0.00595"
"128.42400","10.70227","0.00584"
"128.43000","10.70275","0.00595"
"128.43600","10.70328","0.00595"
"128.44200","10.70376","0.00592"
"128.44800","10.70424","0.00597"
"128.45400","10.70478","0.00609"
"128.46000","10.70526","0.00622"
"128.46600","10.70573","0.00638"
"128.47200","10.70621","0.00635"
"128.47800","10.70675","0.00638"
"128.48400","10.70723","0.00629"
"128.49000","10.70771","0.00635"
"128.49600","10.70819","0.00640"
"128.50200","10.70872","0.00637"
"128.50800","10.70920","0.00637"
"128.51400","10.70968","0.00632"
"128.52000","10.71016","0.00627"
"128.52600","10.71070","0.00632"
"128.53200","10.71117","0.00639"
"128.53800","10.71171","0.00636"
"128.54400","10.71219","0.00621"
"128.55000","10.71273","0.00610"
"128.55600","10.71321","0.00611"
"128.56200","10.71369","0.00634"
"128.56800","10.71422","0.00676"
"128.57400","10.71470","0.00704"
"128.58000","10.71518","0.00716"
"128.58600","10.71566","0.00711"
"128.59200","10.71620","0.00706"
"128.59800","10.71667","0.00688"
"128.60400","10.71715","0.00657"
"128.61000","10.71763","0.00614"
"128.61600","10.71817","0.00585"
"128.62200","10.71865","0.00559"
"128.62800","10.71913","0.00548"
"128.63400","10.71966","0.00551"
"128.64000","10.72014","0.00561"
"128.64600","10.72062","0.00557"
"128.65200","10.72116","0.00556"
"128.65800","10.72164","0.00565"
"128.66400","10.72212","0.00564"
"128.67000","10.72265","0.00562"
"128.67600","10.72313","0.00558"
"128.68200","10.72361","0.00576"
"128.68800","10.72415","0.00608"
"128.69400","10.72463","0.00657"
"128.70000","10.72517","0.00689"
"128.70600","10.72564","0.00698"
"128.71200","10.72618","0.00719"
"128.71800","10.72666","0.00735"
"128.72400","10.72714","0.00720"
"128.73000","10.72768","0.00705"
"128.73600","10.72816","0.00681"
"128.74200","10.72869","0.00656"
"128.74800","10.72917","0.00642"
"128.75400","10.72965","0.00632"
"128.76000","10.73013","0.00613"
"128.76600","10.73067","0.00599"
"128.77200","10.73114","0.00599"
"128.77800","10.73168","0.00590"
"128.78400","10.73216","0.00584"
"128.79000","10.73264","0.00580"
"128.79600","10.73318","0.00589"
"128.80200","10.73366","0.00597"
"128.80800","10.73419","0.00603"
"128.81400","10.73467","0.00624"
"128.82000","10.73515","0.00636"
"128.82600","10.73569","0.00642"
"128.83200","10.73617","0.00637"
"128.83800","10.73671","0.00638"
"128.84400","10.73718","0.00630"
"128.85000","10.73772","0.00616"
"128.85600","10.73820","0.00610"
"128.86200","10.73868","0.00606"
"128.86800","10.73922","0.00595"
"128.87400","10.73970","0.00584"
"128.88000","10.74017","0.00591"
"128.88600","10.74065","0.00591"
"128.89200","10.74113","0.00593"
"128.89800","10.74161","0.00605"
"128.90400","10.74215","0.00616"
"128.91000","10.74263","0.00623"
"128.91600","10.74310","0.00624"
"128.92200","10.74364","0.00616"
"128.92800","10.74412","0.00599"
"128.93400","10.74466","0.00581"
"128.94000","10.74514","0.00583"
"128.94600","10.74561","0.00606"
"128.95200","10.74615","0.00632"
"128.95800","10.74669","0.00626"
"128.96400","10.74717","0.00622"
"128.97000","10.74771","0.00619"
"128.97600","10.74819","0.00622"
"128.98200","10.74872","0.00643"
"128.98800","10.74920","0.00651"
"128.99400","10.74974","0.00654"
"129.00000","10.75022","0.00645"
"129.00600","10.75070","0.00640"
"129.01200","10.75123","0.00644"
"129.01800","10.75171","0.00661"
"129.02400","10.75219","0.00681"
"129.03000","10.75273","0.00699"
"129.03600","10.75321","0.00693"
"129.04200","10.75368","0.00679"
"129.04800","10.75416","0.00663"
"129.05400","10.75464","0.00642"
"129.06000","10.75518","0.00622"
"129.06600","10.75566","0.00614"
"129.07200","10.75614","0.00605"
"129.07800","10.75662","0.00600"
"129.08400","10.75715","0.00612"
"129.09000","10.75763","0.00615"
"129.09600","10.75817","0.00620"
"129.10200","10.75865","0.00624"
"129.10800","10.75913","0.00628"
"129.11400","10.75966","0.00637"
"129.12000","10.76014","0.00664"
"129.12600","10.76068","0.00688"
"129.13200","10.76116","0.00699"
"129.13800","10.76164","0.00684"
"129.14400","10.76218","0.00669"
"129.15000","10.76265","0.00662"
"129.15600","10.76313","0.00649"
"129.16200","10.76361","0.00646"
"129.16800","10.76409","0.00650"
"129.17400","10.76463","0.00637"
"129.18000","10.76511","0.00638"
"129.18600","10.76558","0.00653"
"129.19200","10.76612","0.00645"
"129.19800","10.76660","0.00625"
"129.20400","10.76708","0.00598"
"129.21000","10.76762","0.00586"
"129.21600","10.76810","0.00587"
"129.22200","10.76857","0.00604"
"129.22800","10.76905","0.00625"
"129.23400","10.76959","0.00626"
"129.24000","10.77007","0.00619"
"129.24600","10.77061","0.00610"
"129.25200","10.77108","0.00617"
"129.25800","10.77162","0.00637"
"129.26400","10.77216","0.00647"
"129.27000","10.77264","0.00645"
"129.27600","10.77318","0.00640"
"129.28200","10.77366","0.00637"
