End date,"11/14/2016"
Specimen label,"20BT63.2.r2"
Maximum Load,"0.05861",N

Time,Extension,Load
(s),(mm),(N)
"100.69800","27.93337","0.05568"
"100.70400","27.93385","0.05570"
"100.71000","27.93433","0.05572"
"100.71600","27.93487","0.05570"
"100.72200","27.93534","0.05567"
"100.72800","27.93582","0.05566"
"100.73400","27.93630","0.05564"
"100.74000","27.93684","0.05560"
"100.74600","27.93732","0.05561"
"100.75200","27.93780","0.05566"
"100.75800","27.93833","0.05572"
"100.76400","27.93881","0.05574"
"100.77000","27.93929","0.05574"
"100.77600","27.93983","0.05576"
"100.78200","27.94031","0.05581"
"100.78800","27.94085","0.05583"
"100.79400","27.94132","0.05583"
"100.80000","27.94180","0.05582"
"100.80600","27.94234","0.05581"
"100.81200","27.94282","0.05582"
"100.81800","27.94330","0.05580"
"100.82400","27.94383","0.05576"
"100.83000","27.94431","0.05575"
"100.83600","27.94485","0.05573"
"100.84200","27.94533","0.05571"
"100.84800","27.94587","0.05570"
"100.85400","27.94635","0.05570"
"100.86000","27.94682","0.05571"
"100.86600","27.94736","0.05571"
"100.87200","27.94784","0.05568"
"100.87800","27.94832","0.05564"
"100.88400","27.94886","0.05562"
"100.89000","27.94934","0.05563"
"100.89600","27.94981","0.05564"
"100.90200","27.95035","0.05563"
"100.90800","27.95083","0.05564"
"100.91400","27.95137","0.05564"
"100.92000","27.95185","0.05565"
"100.92600","27.95232","0.05568"
"100.93200","27.95286","0.05563"
"100.93800","27.95334","0.05555"
"100.94400","27.95382","0.05554"
"100.95000","27.95436","0.05559"
"100.95600","27.95484","0.05564"
"100.96200","27.95538","0.05569"
"100.96800","27.95585","0.05570"
"100.97400","27.95639","0.05575"
"100.98000","27.95687","0.05581"
"100.98600","27.95735","0.05584"
"100.99200","27.95788","0.05585"
"100.99800","27.95836","0.05587"
"101.00400","27.95884","0.05585"
"101.01000","27.95938","0.05579"
"101.01600","27.95986","0.05575"
"101.02200","27.96034","0.05577"
"101.02800","27.96082","0.05575"
"101.03400","27.96136","0.05574"
"101.04000","27.96183","0.05574"
"101.04600","27.96231","0.05577"
"101.05200","27.96285","0.05581"
"101.05800","27.96333","0.05583"
"101.06400","27.96386","0.05586"
"101.07000","27.96434","0.05580"
"101.07600","27.96482","0.05576"
"101.08200","27.96536","0.05570"
"101.08800","27.96584","0.05567"
"101.09400","27.96638","0.05565"
"101.10000","27.96685","0.05563"
"101.10600","27.96739","0.05561"
"101.11200","27.96787","0.05563"
"101.11800","27.96841","0.05562"
"101.12400","27.96889","0.05561"
"101.13000","27.96937","0.05563"
"101.13600","27.96990","0.05564"
"101.14200","27.97038","0.05567"
"101.14800","27.97092","0.05572"
"101.15400","27.97140","0.05577"
"101.16000","27.97187","0.05581"
"101.16600","27.97235","0.05580"
"101.17200","27.97289","0.05579"
"101.17800","27.97337","0.05578"
"101.18400","27.97385","0.05575"
"101.19000","27.97439","0.05576"
"101.19600","27.97486","0.05581"
"101.20200","27.97535","0.05583"
"101.20800","27.97582","0.05584"
"101.21400","27.97636","0.05587"
"101.22000","27.97684","0.05594"
"101.22600","27.97732","0.05600"
"101.23200","27.97785","0.05599"
"101.23800","27.97833","0.05595"
"101.24400","27.97881","0.05592"
"101.25000","27.97935","0.05589"
"101.25600","27.97983","0.05590"
"101.26200","27.98037","0.05594"
"101.26800","27.98084","0.05596"
"101.27400","27.98132","0.05596"
"101.28000","27.98180","0.05595"
"101.28600","27.98234","0.05592"
"101.29200","27.98282","0.05590"
"101.29800","27.98330","0.05587"
"101.30400","27.98383","0.05581"
"101.31000","27.98431","0.05576"
"101.31600","27.98479","0.05572"
"101.32200","27.98527","0.05574"
"101.32800","27.98581","0.05578"
"101.33400","27.98628","0.05582"
"101.34000","27.98676","0.05580"
"101.34600","27.98724","0.05581"
"101.35200","27.98772","0.05581"
"101.35800","27.98826","0.05584"
"101.36400","27.98874","0.05587"
"101.37000","27.98921","0.05586"
"101.37600","27.98975","0.05588"
"101.38200","27.99029","0.05591"
"101.38800","27.99077","0.05588"
"101.39400","27.99131","0.05587"
"101.40000","27.99185","0.05589"
"101.40600","27.99232","0.05589"
"101.41200","27.99286","0.05588"
"101.41800","27.99334","0.05583"
"101.42400","27.99388","0.05579"
"101.43000","27.99435","0.05579"
"101.43600","27.99483","0.05577"
"101.44200","27.99537","0.05577"
"101.44800","27.99585","0.05576"
"101.45400","27.99633","0.05576"
"101.46000","27.99687","0.05578"
"101.46600","27.99734","0.05582"
"101.47200","27.99783","0.05587"
"101.47800","27.99836","0.05595"
"101.48400","27.99884","0.05598"
"101.49000","27.99932","0.05598"
"101.49600","27.99986","0.05593"
"101.50200","28.00033","0.05590"
"101.50800","28.00087","0.05588"
"101.51400","28.00135","0.05587"
"101.52000","28.00189","0.05588"
"101.52600","28.00237","0.05595"
"101.53200","28.00291","0.05600"
"101.53800","28.00338","0.05598"
"101.54400","28.00392","0.05599"
"101.55000","28.00440","0.05599"
"101.55600","28.00494","0.05598"
"101.56200","28.00542","0.05599"
"101.56800","28.00590","0.05597"
"101.57400","28.00637","0.05594"
"101.58000","28.00691","0.05594"
"101.58600","28.00739","0.05595"
"101.59200","28.00787","0.05597"
"101.59800","28.00835","0.05597"
"101.60400","28.00888","0.05591"
"101.61000","28.00936","0.05587"
"101.61600","28.00984","0.05583"
"101.62200","28.01032","0.05584"
"101.62800","28.01086","0.05584"
"101.63400","28.01134","0.05583"
"101.64000","28.01182","0.05584"
"101.64600","28.01235","0.05586"
"101.65200","28.01283","0.05589"
"101.65800","28.01337","0.05590"
"101.66400","28.01385","0.05590"
"101.67000","28.01433","0.05591"
"101.67600","28.01486","0.05592"
"101.68200","28.01540","0.05597"
"101.68800","28.01588","0.05603"
"101.69400","28.01642","0.05606"
"101.70000","28.01690","0.05608"
"101.70600","28.01738","0.05608"
"101.71200","28.01791","0.05607"
"101.71800","28.01839","0.05604"
"101.72400","28.01887","0.05599"
"101.73000","28.01935","0.05593"
"101.73600","28.01989","0.05588"
"101.74200","28.02037","0.05586"
"101.74800","28.02084","0.05587"
"101.75400","28.02138","0.05590"
"101.76000","28.02186","0.05594"
"101.76600","28.02234","0.05593"
"101.77200","28.02288","0.05590"
"101.77800","28.02336","0.05591"
"101.78400","28.02383","0.05594"
"101.79000","28.02437","0.05596"
"101.79600","28.02485","0.05601"
"101.80200","28.02539","0.05605"
"101.80800","28.02587","0.05606"
"101.81400","28.02634","0.05606"
"101.82000","28.02688","0.05604"
"101.82600","28.02736","0.05604"
"101.83200","28.02790","0.05605"
"101.83800","28.02838","0.05607"
"101.84400","28.02886","0.05610"
"101.85000","28.02939","0.05609"
"101.85600","28.02987","0.05605"
"101.86200","28.03035","0.05602"
"101.86800","28.03083","0.05602"
"101.87400","28.03137","0.05601"
"101.88000","28.03185","0.05598"
"101.88600","28.03232","0.05597"
"101.89200","28.03280","0.05599"
"101.89800","28.03334","0.05602"
"101.90400","28.03382","0.05597"
"101.91000","28.03430","0.05595"
"101.91600","28.03477","0.05595"
"101.92200","28.03531","0.05596"
"101.92800","28.03579","0.05597"
"101.93400","28.03627","0.05596"
"101.94000","28.03681","0.05596"
"101.94600","28.03729","0.05598"
"101.95200","28.03782","0.05601"
"101.95800","28.03830","0.05604"
"101.96400","28.03884","0.05607"
"101.97000","28.03932","0.05608"
"101.97600","28.03986","0.05610"
"101.98200","28.04033","0.05614"
"101.98800","28.04081","0.05615"
"101.99400","28.04135","0.05616"
"102.00000","28.04183","0.05616"
"102.00600","28.04231","0.05614"
"102.01200","28.04285","0.05612"
"102.01800","28.04332","0.05608"
"102.02400","28.04387","0.05606"
"102.03000","28.04434","0.05606"
"102.03600","28.04488","0.05604"
"102.04200","28.04536","0.05604"
"102.04800","28.04584","0.05601"
"102.05400","28.04637","0.05598"
"102.06000","28.04685","0.05599"
"102.06600","28.04739","0.05601"
"102.07200","28.04787","0.05604"
"102.07800","28.04835","0.05605"
"102.08400","28.04888","0.05601"
"102.09000","28.04936","0.05598"
"102.09600","28.04984","0.05599"
"102.10200","28.05038","0.05602"
"102.10800","28.05086","0.05604"
"102.11400","28.05140","0.05607"
"102.12000","28.05187","0.05610"
"102.12600","28.05235","0.05612"
"102.13200","28.05289","0.05614"
"102.13800","28.05337","0.05616"
"102.14400","28.05385","0.05616"
"102.15000","28.05439","0.05615"
"102.15600","28.05486","0.05616"
"102.16200","28.05534","0.05618"
"102.16800","28.05588","0.05618"
"102.17400","28.05636","0.05621"
"102.18000","28.05684","0.05622"
"102.18600","28.05738","0.05618"
"102.19200","28.05785","0.05613"
"102.19800","28.05839","0.05612"
"102.20400","28.05887","0.05612"
"102.21000","28.05935","0.05614"
"102.21600","28.05989","0.05614"
"102.22200","28.06037","0.05614"
"102.22800","28.06084","0.05613"
"102.23400","28.06132","0.05610"
"102.24000","28.06186","0.05609"
"102.24600","28.06234","0.05606"
"102.25200","28.06282","0.05600"
"102.25800","28.06329","0.05594"
"102.26400","28.06383","0.05594"
"102.27000","28.06431","0.05597"
"102.27600","28.06479","0.05600"
"102.28200","28.06533","0.05604"
"102.28800","28.06581","0.05604"
"102.29400","28.06628","0.05604"
"102.30000","28.06682","0.05607"
"102.30600","28.06730","0.05611"
"102.31200","28.06784","0.05617"
"102.31800","28.06832","0.05620"
"102.32400","28.06885","0.05617"
"102.33000","28.06933","0.05614"
"102.33600","28.06981","0.05610"
"102.34200","28.07035","0.05608"
"102.34800","28.07083","0.05606"
"102.35400","28.07131","0.05608"
"102.36000","28.07184","0.05613"
"102.36600","28.07232","0.05620"
"102.37200","28.07280","0.05622"
"102.37800","28.07334","0.05621"
"102.38400","28.07382","0.05617"
"102.39000","28.07430","0.05614"
"102.39600","28.07478","0.05614"
"102.40200","28.07531","0.05615"
"102.40800","28.07579","0.05617"
"102.41400","28.07627","0.05620"
"102.42000","28.07675","0.05623"
"102.42600","28.07729","0.05624"
"102.43200","28.07776","0.05619"
"102.43800","28.07824","0.05513"
"102.44400","28.07878","0.04926"
"102.45000","28.07926","0.03821"
"102.45600","28.07979","0.02539"
"102.46200","28.08027","0.01620"
"102.46800","28.08081","0.01417"
"102.47400","28.08129","0.01662"
"102.48000","28.08183","0.01785"
"102.48600","28.08231","0.01499"
"102.49200","28.08278","0.00967"
"102.49800","28.08332","0.00539"
"102.50400","28.08380","0.00564"
"102.51000","28.08428","0.00982"
"102.51600","28.08482","0.01298"
"102.52200","28.08530","0.01242"
"102.52800","28.08583","0.00926"
"102.53400","28.08631","0.00629"
"102.54000","28.08685","0.00657"
"102.54600","28.08733","0.00989"
"102.55200","28.08781","0.01248"
"102.55800","28.08834","0.01195"
"102.56400","28.08882","0.00920"
"102.57000","28.08930","0.00614"
"102.57600","28.08984","0.00576"
"102.58200","28.09032","0.00849"
"102.58800","28.09086","0.01126"
"102.59400","28.09133","0.01134"
"102.60000","28.09187","0.00918"
"102.60600","28.09235","0.00629"
"102.61200","28.09289","0.00485"
"102.61800","28.09337","0.00612"
"102.62400","28.09385","0.00803"
"102.63000","28.09439","0.00817"
"102.63600","28.09486","0.00649"
"102.64200","28.09534","0.00419"
"102.64800","28.09588","0.00317"
"102.65400","28.09636","0.00465"
"102.66000","28.09684","0.00665"
"102.66600","28.09737","0.00704"
"102.67200","28.09785","0.00580"
"102.67800","28.09833","0.00384"
"102.68400","28.09887","0.00281"
"102.69000","28.09935","0.00384"
"102.69600","28.09982","0.00571"
"102.70200","28.10036","0.00636"
"102.70800","28.10084","0.00547"
"102.71400","28.10132","0.00368"
"102.72000","28.10186","0.00248"
"102.72600","28.10234","0.00300"
"102.73200","28.10287","0.00459"
"102.73800","28.10335","0.00567"
"102.74400","28.10389","0.00535"
"102.75000","28.10437","0.00402"
"102.75600","28.10491","0.00284"
"102.76200","28.10539","0.00303"
"102.76800","28.10586","0.00428"
"102.77400","28.10640","0.00527"
"102.78000","28.10688","0.00509"
"102.78600","28.10736","0.00392"
"102.79200","28.10790","0.00269"
"102.79800","28.10838","0.00240"
"102.80400","28.10885","0.00328"
"102.81000","28.10933","0.00418"
"102.81600","28.10987","0.00430"
"102.82200","28.11035","0.00359"
"102.82800","28.11089","0.00270"
"102.83400","28.11137","0.00245"
"102.84000","28.11184","0.00293"
"102.84600","28.11238","0.00361"
"102.85200","28.11286","0.00383"
"102.85800","28.11334","0.00328"
"102.86400","28.11388","0.00241"
"102.87000","28.11436","0.00209"
"102.87600","28.11483","0.00249"
"102.88200","28.11537","0.00310"
"102.88800","28.11585","0.00332"
"102.89400","28.11633","0.00303"
"102.90000","28.11687","0.00253"
"102.90600","28.11735","0.00211"
"102.91200","28.11788","0.00207"
"102.91800","28.11836","0.00237"
"102.92400","28.11884","0.00270"
"102.93000","28.11932","0.00278"
"102.93600","28.11985","0.00256"
"102.94200","28.12033","0.00232"
"102.94800","28.12081","0.00258"
"102.95400","28.12129","0.00309"
"102.96000","28.12183","0.00334"
"102.96600","28.12231","0.00315"
"102.97200","28.12278","0.00273"
"102.97800","28.12332","0.00221"
"102.98400","28.12380","0.00195"
"102.99000","28.12434","0.00195"
"102.99600","28.12488","0.00201"
"103.00200","28.12535","0.00206"
"103.00800","28.12583","0.00188"
"103.01400","28.12637","0.00178"
"103.02000","28.12685","0.00186"
"103.02600","28.12733","0.00225"
"103.03200","28.12787","0.00281"
"103.03800","28.12835","0.00317"
"103.04400","28.12882","0.00332"
"103.05000","28.12936","0.00322"
"103.05600","28.12984","0.00316"
"103.06200","28.13032","0.00304"
"103.06800","28.13086","0.00295"
"103.07400","28.13133","0.00286"
"103.08000","28.13181","0.00260"
"103.08600","28.13235","0.00234"
"103.09200","28.13283","0.00229"
"103.09800","28.13337","0.00236"
"103.10400","28.13385","0.00247"
"103.11000","28.13438","0.00238"
"103.11600","28.13486","0.00215"
"103.12200","28.13540","0.00194"
"103.12800","28.13588","0.00170"
"103.13400","28.13642","0.00163"
"103.14000","28.13689","0.00191"
"103.14600","28.13743","0.00202"
"103.15200","28.13791","0.00194"
"103.15800","28.13839","0.00190"
"103.16400","28.13887","0.00201"
"103.17000","28.13941","0.00227"
"103.17600","28.13988","0.00233"
"103.18200","28.14036","0.00238"
"103.18800","28.14084","0.00247"
"103.19400","28.14138","0.00250"
"103.20000","28.14186","0.00255"
"103.20600","28.14233","0.00256"
"103.21200","28.14281","0.00256"
"103.21800","28.14335","0.00256"
"103.22400","28.14383","0.00268"
"103.23000","28.14431","0.00268"
"103.23600","28.14485","0.00269"
"103.24200","28.14532","0.00262"
"103.24800","28.14586","0.00262"
"103.25400","28.14634","0.00257"
"103.26000","28.14688","0.00252"
"103.26600","28.14736","0.00237"
"103.27200","28.14790","0.00214"
"103.27800","28.14837","0.00210"
"103.28400","28.14885","0.00225"
"103.29000","28.14939","0.00235"
"103.29600","28.14987","0.00243"
"103.30200","28.15035","0.00256"
"103.30800","28.15083","0.00261"
"103.31400","28.15137","0.00276"
"103.32000","28.15184","0.00285"
"103.32600","28.15232","0.00273"
"103.33200","28.15280","0.00245"
"103.33800","28.15334","0.00212"
"103.34400","28.15382","0.00182"
"103.35000","28.15429","0.00178"
"103.35600","28.15483","0.00186"
"103.36200","28.15531","0.00194"
"103.36800","28.15579","0.00198"
"103.37400","28.15632","0.00198"
"103.38000","28.15681","0.00213"
"103.38600","28.15734","0.00236"
"103.39200","28.15782","0.00244"
"103.39800","28.15836","0.00252"
"103.40400","28.15884","0.00262"
"103.41000","28.15938","0.00259"
"103.41600","28.15985","0.00245"
"103.42200","28.16033","0.00223"
"103.42800","28.16087","0.00213"
"103.43400","28.16135","0.00216"
"103.44000","28.16183","0.00218"
"103.44600","28.16230","0.00225"
"103.45200","28.16284","0.00225"
"103.45800","28.16332","0.00203"
"103.46400","28.16380","0.00177"
"103.47000","28.16434","0.00166"
"103.47600","28.16482","0.00171"
"103.48200","28.16530","0.00184"
"103.48800","28.16583","0.00207"
"103.49400","28.16631","0.00228"
"103.50000","28.16679","0.00229"
"103.50600","28.16727","0.00232"
"103.51200","28.16780","0.00238"
"103.51800","28.16828","0.00262"
"103.52400","28.16876","0.00276"
"103.53000","28.16930","0.00266"
"103.53600","28.16978","0.00261"
"103.54200","28.17032","0.00259"
"103.54800","28.17079","0.00262"
"103.55400","28.17134","0.00267"
"103.56000","28.17181","0.00258"
"103.56600","28.17235","0.00243"
"103.57200","28.17283","0.00237"
"103.57800","28.17337","0.00234"
"103.58400","28.17385","0.00228"
"103.59000","28.17432","0.00249"
"103.59600","28.17480","0.00265"
"103.60200","28.17534","0.00287"
"103.60800","28.17582","0.00303"
"103.61400","28.17630","0.00307"
"103.62000","28.17683","0.00297"
"103.62600","28.17731","0.00277"
"103.63200","28.17779","0.00231"
"103.63800","28.17833","0.00182"
"103.64400","28.17881","0.00144"
"103.65000","28.17929","0.00107"
"103.65600","28.17982","0.00099"
"103.66200","28.18030","0.00117"
"103.66800","28.18084","0.00137"
"103.67400","28.18132","0.00157"
"103.68000","28.18186","0.00179"
"103.68600","28.18233","0.00192"
"103.69200","28.18287","0.00200"
"103.69800","28.18341","0.00196"
"103.70400","28.18389","0.00191"
"103.71000","28.18443","0.00178"
"103.71600","28.18491","0.00158"
"103.72200","28.18539","0.00134"
"103.72800","28.18586","0.00108"
"103.73400","28.18640","0.00109"
"103.74000","28.18688","0.00123"
"103.74600","28.18736","0.00147"
"103.75200","28.18784","0.00153"
"103.75800","28.18837","0.00147"
"103.76400","28.18885","0.00148"
"103.77000","28.18933","0.00158"
"103.77600","28.18987","0.00176"
"103.78200","28.19035","0.00201"
"103.78800","28.19089","0.00219"
"103.79400","28.19136","0.00221"
"103.80000","28.19184","0.00208"
"103.80600","28.19238","0.00196"
"103.81200","28.19286","0.00185"
"103.81800","28.19340","0.00190"
"103.82400","28.19387","0.00190"
"103.83000","28.19441","0.00195"
"103.83600","28.19489","0.00202"
"103.84200","28.19537","0.00194"
"103.84800","28.19591","0.00201"
"103.85400","28.19639","0.00223"
"103.86000","28.19686","0.00230"
"103.86600","28.19740","0.00229"
"103.87200","28.19788","0.00225"
"103.87800","28.19836","0.00213"
"103.88400","28.19884","0.00214"
"103.89000","28.19938","0.00219"
"103.89600","28.19985","0.00226"
"103.90200","28.20033","0.00232"
"103.90800","28.20081","0.00226"
"103.91400","28.20135","0.00211"
"103.92000","28.20183","0.00208"
"103.92600","28.20231","0.00205"
"103.93200","28.20278","0.00182"
"103.93800","28.20332","0.00145"
"103.94400","28.20380","0.00124"
"103.95000","28.20434","0.00127"
"103.95600","28.20481","0.00153"
"103.96200","28.20529","0.00180"
"103.96800","28.20583","0.00207"
"103.97400","28.20631","0.00223"
"103.98000","28.20685","0.00226"
"103.98600","28.20733","0.00236"
"103.99200","28.20786","0.00254"
"103.99800","28.20835","0.00246"
"104.00400","28.20888","0.00225"
"104.01000","28.20936","0.00213"
"104.01600","28.20984","0.00213"
"104.02200","28.21037","0.00223"
"104.02800","28.21086","0.00229"
"104.03400","28.21133","0.00232"
"104.04000","28.21181","0.00215"
"104.04600","28.21235","0.00214"
"104.05200","28.21283","0.00226"
"104.05800","28.21331","0.00225"
"104.06400","28.21378","0.00217"
"104.07000","28.21432","0.00214"
"104.07600","28.21480","0.00231"
"104.08200","28.21528","0.00254"
"104.08800","28.21582","0.00266"
