End date,"1/7/2017"
Specimen label,"DT18_41"
Maximum Load,"0.02543",N

Time,Extension,Load
(s),(mm),(N)
"389.80800","32.48425","0.01820"
"389.81400","32.48479","0.01821"
"389.82000","32.48526","0.01813"
"389.82600","32.48574","0.01808"
"389.83200","32.48628","0.01801"
"389.83800","32.48676","0.01789"
"389.84400","32.48724","0.01782"
"389.85000","32.48772","0.01785"
"389.85600","32.48820","0.01801"
"389.86200","32.48867","0.01820"
"389.86800","32.48922","0.01829"
"389.87400","32.48969","0.01835"
"389.88000","32.49017","0.01841"
"389.88600","32.49065","0.01840"
"389.89200","32.49118","0.01845"
"389.89800","32.49166","0.01849"
"389.90400","32.49214","0.01842"
"389.91000","32.49268","0.01838"
"389.91600","32.49316","0.01837"
"389.92200","32.49364","0.01837"
"389.92800","32.49417","0.01838"
"389.93400","32.49465","0.01829"
"389.94000","32.49519","0.01819"
"389.94600","32.49567","0.01810"
"389.95200","32.49621","0.01805"
"389.95800","32.49669","0.01808"
"389.96400","32.49717","0.01819"
"389.97000","32.49770","0.01836"
"389.97600","32.49824","0.01854"
"389.98200","32.49872","0.01865"
"389.98800","32.49920","0.01864"
"389.99400","32.49973","0.01868"
"390.00000","32.50021","0.01857"
"390.00600","32.50069","0.01847"
"390.01200","32.50117","0.01854"
"390.01800","32.50171","0.01847"
"390.02400","32.50219","0.01833"
"390.03000","32.50273","0.01823"
"390.03600","32.50320","0.01809"
"390.04200","32.50368","0.01799"
"390.04800","32.50422","0.01789"
"390.05400","32.50470","0.01788"
"390.06000","32.50524","0.01797"
"390.06600","32.50571","0.01800"
"390.07200","32.50620","0.01798"
"390.07800","32.50673","0.01803"
"390.08400","32.50721","0.01804"
"390.09000","32.50775","0.01802"
"390.09600","32.50823","0.01798"
"390.10200","32.50877","0.01797"
"390.10800","32.50924","0.01804"
"390.11400","32.50978","0.01815"
"390.12000","32.51026","0.01818"
"390.12600","32.51074","0.01821"
"390.13200","32.51122","0.01821"
"390.13800","32.51169","0.01818"
"390.14400","32.51223","0.01830"
"390.15000","32.51271","0.01834"
"390.15600","32.51319","0.01841"
"390.16200","32.51373","0.01850"
"390.16800","32.51420","0.01852"
"390.17400","32.51468","0.01855"
"390.18000","32.51516","0.01861"
"390.18600","32.51570","0.01871"
"390.19200","32.51618","0.01878"
"390.19800","32.51672","0.01877"
"390.20400","32.51720","0.01883"
"390.21000","32.51767","0.01893"
"390.21600","32.51821","0.01893"
"390.22200","32.51869","0.01879"
"390.22800","32.51923","0.01875"
"390.23400","32.51976","0.01863"
"390.24000","32.52024","0.01853"
"390.24600","32.52078","0.01853"
"390.25200","32.52126","0.01858"
"390.25800","32.52180","0.01861"
"390.26400","32.52228","0.01865"
"390.27000","32.52276","0.01860"
"390.27600","32.52324","0.01855"
"390.28200","32.52377","0.01850"
"390.28800","32.52425","0.01850"
"390.29400","32.52473","0.01858"
"390.30000","32.52521","0.01850"
"390.30600","32.52575","0.01842"
"390.31200","32.52622","0.01837"
"390.31800","32.52676","0.01834"
"390.32400","32.52724","0.01833"
"390.33000","32.52772","0.01826"
"390.33600","32.52826","0.01823"
"390.34200","32.52874","0.01827"
"390.34800","32.52921","0.01826"
"390.35400","32.52969","0.01822"
"390.36000","32.53023","0.01821"
"390.36600","32.53070","0.01827"
"390.37200","32.53119","0.01834"
"390.37800","32.53172","0.01841"
"390.38400","32.53220","0.01845"
"390.39000","32.53274","0.01842"
"390.39600","32.53322","0.01842"
"390.40200","32.53376","0.01835"
"390.40800","32.53423","0.01828"
"390.41400","32.53471","0.01820"
"390.42000","32.53519","0.01810"
"390.42600","32.53567","0.01804"
"390.43200","32.53615","0.01799"
"390.43800","32.53669","0.01798"
"390.44400","32.53717","0.01812"
"390.45000","32.53764","0.01816"
"390.45600","32.53818","0.01816"
"390.46200","32.53866","0.01825"
"390.46800","32.53920","0.01823"
"390.47400","32.53968","0.01825"
"390.48000","32.54015","0.01842"
"390.48600","32.54063","0.01844"
"390.49200","32.54117","0.01839"
"390.49800","32.54165","0.01840"
"390.50400","32.54213","0.01836"
"390.51000","32.54266","0.01827"
"390.51600","32.54314","0.01819"
"390.52200","32.54368","0.01807"
"390.52800","32.54416","0.01802"
"390.53400","32.54470","0.01794"
"390.54000","32.54517","0.01794"
"390.54600","32.54572","0.01809"
"390.55200","32.54619","0.01819"
"390.55800","32.54667","0.01824"
"390.56400","32.54721","0.01826"
"390.57000","32.54769","0.01821"
"390.57600","32.54823","0.01815"
"390.58200","32.54870","0.01808"
"390.58800","32.54924","0.01803"
"390.59400","32.54972","0.01805"
"390.60000","32.55025","0.01810"
"390.60600","32.55074","0.01806"
"390.61200","32.55127","0.01806"
"390.61800","32.55175","0.01809"
"390.62400","32.55223","0.01811"
"390.63000","32.55277","0.01817"
"390.63600","32.55325","0.01816"
"390.64200","32.55373","0.01810"
"390.64800","32.55426","0.01804"
"390.65400","32.55474","0.01803"
"390.66000","32.55522","0.01806"
"390.66600","32.55576","0.01805"
"390.67200","32.55624","0.01816"
"390.67800","32.55677","0.01828"
"390.68400","32.55725","0.01838"
"390.69000","32.55779","0.01841"
"390.69600","32.55827","0.01845"
"390.70200","32.55875","0.01842"
"390.70800","32.55923","0.01846"
"390.71400","32.55976","0.01860"
"390.72000","32.56025","0.01876"
"390.72600","32.56072","0.01891"
"390.73200","32.56126","0.01887"
"390.73800","32.56174","0.01884"
"390.74400","32.56221","0.01888"
"390.75000","32.56276","0.01878"
"390.75600","32.56323","0.01858"
"390.76200","32.56377","0.01842"
"390.76800","32.56425","0.01825"
"390.77400","32.56472","0.01819"
"390.78000","32.56527","0.01818"
"390.78600","32.56574","0.01815"
"390.79200","32.56622","0.01818"
"390.79800","32.56676","0.01819"
"390.80400","32.56724","0.01822"
"390.81000","32.56772","0.01830"
"390.81600","32.56825","0.01837"
"390.82200","32.56873","0.01836"
"390.82800","32.56921","0.01845"
"390.83400","32.56975","0.01857"
"390.84000","32.57023","0.01867"
"390.84600","32.57071","0.01877"
"390.85200","32.57124","0.01875"
"390.85800","32.57172","0.01869"
"390.86400","32.57226","0.01855"
"390.87000","32.57274","0.01839"
"390.87600","32.57328","0.01829"
"390.88200","32.57376","0.01820"
"390.88800","32.57423","0.01808"
"390.89400","32.57477","0.01806"
"390.90000","32.57525","0.01801"
"390.90600","32.57573","0.01804"
"390.91200","32.57627","0.01819"
"390.91800","32.57674","0.01828"
"390.92400","32.57722","0.01833"
"390.93000","32.57776","0.01830"
"390.93600","32.57824","0.01821"
"390.94200","32.57872","0.01818"
"390.94800","32.57919","0.01824"
"390.95400","32.57973","0.01824"
"390.96000","32.58021","0.01828"
"390.96600","32.58069","0.01825"
"390.97200","32.58123","0.01820"
"390.97800","32.58171","0.01825"
"390.98400","32.58219","0.01829"
"390.99000","32.58272","0.01839"
"390.99600","32.58320","0.01856"
"391.00200","32.58368","0.01860"
"391.00800","32.58416","0.01861"
"391.01400","32.58470","0.01866"
"391.02000","32.58517","0.01870"
"391.02600","32.58566","0.01873"
"391.03200","32.58619","0.01870"
"391.03800","32.58667","0.01874"
"391.04400","32.58715","0.01878"
"391.05000","32.58768","0.01873"
"391.05600","32.58817","0.01877"
"391.06200","32.58864","0.01891"
"391.06800","32.58918","0.01897"
"391.07400","32.58966","0.01894"
"391.08000","32.59020","0.01888"
"391.08600","32.59068","0.01881"
"391.09200","32.59121","0.01880"
"391.09800","32.59169","0.01876"
"391.10400","32.59217","0.01866"
"391.11000","32.59271","0.01856"
"391.11600","32.59319","0.01838"
"391.12200","32.59372","0.01822"
"391.12800","32.59420","0.01825"
"391.13400","32.59468","0.01826"
"391.14000","32.59522","0.01832"
"391.14600","32.59570","0.01844"
"391.15200","32.59618","0.01846"
"391.15800","32.59671","0.01844"
"391.16400","32.59719","0.01846"
"391.17000","32.59773","0.01857"
"391.17600","32.59821","0.01875"
"391.18200","32.59875","0.01886"
"391.18800","32.59922","0.01885"
"391.19400","32.59970","0.01882"
"391.20000","32.60024","0.01870"
"391.20600","32.60072","0.01859"
"391.21200","32.60126","0.01853"
"391.21800","32.60174","0.01857"
"391.22400","32.60222","0.01860"
"391.23000","32.60270","0.01869"
"391.23600","32.60323","0.01866"
"391.24200","32.60371","0.01858"
"391.24800","32.60425","0.01843"
"391.25400","32.60473","0.01836"
"391.26000","32.60526","0.01830"
"391.26600","32.60574","0.01821"
"391.27200","32.60622","0.01816"
"391.27800","32.60676","0.01826"
"391.28400","32.60724","0.01829"
"391.29000","32.60772","0.01829"
"391.29600","32.60826","0.01831"
"391.30200","32.60873","0.01828"
"391.30800","32.60921","0.01829"
"391.31400","32.60969","0.01827"
"391.32000","32.61023","0.01819"
"391.32600","32.61071","0.01827"
"391.33200","32.61118","0.01834"
"391.33800","32.61172","0.01832"
"391.34400","32.61220","0.01839"
"391.35000","32.61268","0.01842"
"391.35600","32.61322","0.01834"
"391.36200","32.61369","0.01832"
"391.36800","32.61417","0.01833"
"391.37400","32.61471","0.01837"
"391.38000","32.61519","0.01847"
"391.38600","32.61573","0.01856"
"391.39200","32.61621","0.01859"
"391.39800","32.61674","0.01849"
"391.40400","32.61722","0.01842"
"391.41000","32.61776","0.01835"
"391.41600","32.61824","0.01829"
"391.42200","32.61872","0.01815"
"391.42800","32.61920","0.01806"
"391.43400","32.61973","0.01805"
"391.44000","32.62021","0.01812"
"391.44600","32.62069","0.01821"
"391.45200","32.62117","0.01824"
"391.45800","32.62171","0.01826"
"391.46400","32.62218","0.01837"
"391.47000","32.62267","0.01845"
"391.47600","32.62320","0.01853"
"391.48200","32.62368","0.01852"
"391.48800","32.62416","0.01848"
"391.49400","32.62469","0.01851"
"391.50000","32.62518","0.01847"
"391.50600","32.62565","0.01854"
"391.51200","32.62619","0.01857"
"391.51800","32.62667","0.01851"
"391.52400","32.62720","0.01850"
"391.53000","32.62769","0.01856"
"391.53600","32.62822","0.01858"
"391.54200","32.62870","0.01855"
"391.54800","32.62918","0.01860"
"391.55400","32.62972","0.01857"
"391.56000","32.63020","0.01857"
"391.56600","32.63068","0.01860"
"391.57200","32.63121","0.01866"
"391.57800","32.63169","0.01889"
"391.58400","32.63217","0.01912"
"391.59000","32.63265","0.01921"
"391.59600","32.63319","0.01918"
"391.60200","32.63367","0.01905"
"391.60800","32.63414","0.01900"
"391.61400","32.63462","0.01901"
"391.62000","32.63516","0.01896"
"391.62600","32.63564","0.01890"
"391.63200","32.63618","0.01873"
"391.63800","32.63665","0.01862"
"391.64400","32.63713","0.01871"
"391.65000","32.63767","0.01874"
"391.65600","32.63821","0.01874"
"391.66200","32.63869","0.01878"
"391.66800","32.63923","0.01883"
"391.67400","32.63971","0.01885"
"391.68000","32.64024","0.01885"
"391.68600","32.64072","0.01880"
"391.69200","32.64126","0.01882"
"391.69800","32.64174","0.01887"
"391.70400","32.64228","0.01882"
"391.71000","32.64275","0.01889"
"391.71600","32.64323","0.01896"
"391.72200","32.64377","0.01889"
"391.72800","32.64425","0.01880"
"391.73400","32.64479","0.01876"
"391.74000","32.64526","0.01869"
"391.74600","32.64574","0.01873"
"391.75200","32.64628","0.01874"
"391.75800","32.64676","0.01879"
"391.76400","32.64724","0.01881"
"391.77000","32.64771","0.01879"
"391.77600","32.64825","0.01880"
"391.78200","32.64873","0.01881"
"391.78800","32.64921","0.01872"
"391.79400","32.64975","0.01873"
"391.80000","32.65023","0.01881"
"391.80600","32.65076","0.01886"
"391.81200","32.65124","0.01888"
"391.81800","32.65178","0.01879"
"391.82400","32.65226","0.01873"
"391.83000","32.65274","0.01868"
"391.83600","32.65327","0.01864"
"391.84200","32.65375","0.01878"
"391.84800","32.65429","0.01885"
"391.85400","32.65477","0.01889"
"391.86000","32.65525","0.01902"
"391.86600","32.65573","0.01900"
"391.87200","32.65627","0.01890"
"391.87800","32.65675","0.01896"
"391.88400","32.65722","0.01895"
"391.89000","32.65770","0.01890"
"391.89600","32.65824","0.01886"
"391.90200","32.65871","0.01866"
"391.90800","32.65919","0.01854"
"391.91400","32.65973","0.01846"
"391.92000","32.66021","0.01836"
"391.92600","32.66069","0.01841"
"391.93200","32.66123","0.01839"
"391.93800","32.66171","0.01843"
"391.94400","32.66224","0.01851"
"391.95000","32.66272","0.01851"
"391.95600","32.66326","0.01853"
"391.96200","32.66374","0.01860"
"391.96800","32.66428","0.01865"
"391.97400","32.66475","0.01867"
"391.98000","32.66523","0.01873"
"391.98600","32.66577","0.01877"
"391.99200","32.66625","0.01880"
"391.99800","32.66673","0.01880"
"392.00400","32.66727","0.01879"
"392.01000","32.66774","0.01886"
"392.01600","32.66822","0.01891"
"392.02200","32.66870","0.01892"
"392.02800","32.66924","0.01895"
"392.03400","32.66972","0.01894"
"392.04000","32.67020","0.01890"
"392.04600","32.67073","0.01879"
"392.05200","32.67121","0.01864"
"392.05800","32.67169","0.01858"
"392.06400","32.67217","0.01866"
"392.07000","32.67271","0.01866"
"392.07600","32.67318","0.01881"
"392.08200","32.67366","0.01893"
"392.08800","32.67420","0.01889"
"392.09400","32.67468","0.01872"
"392.10000","32.67522","0.01851"
"392.10600","32.67570","0.01843"
"392.11200","32.67624","0.01852"
"392.11800","32.67671","0.01857"
"392.12400","32.67725","0.01863"
"392.13000","32.67773","0.01866"
"392.13600","32.67827","0.01855"
"392.14200","32.67875","0.01840"
"392.14800","32.67922","0.01832"
"392.15400","32.67976","0.01830"
"392.16000","32.68024","0.01833"
"392.16600","32.68072","0.01847"
"392.17200","32.68120","0.01864"
"392.17800","32.68168","0.01876"
"392.18400","32.68221","0.01876"
"392.19000","32.68269","0.01874"
"392.19600","32.68317","0.01881"
"392.20200","32.68371","0.01884"
"392.20800","32.68419","0.01893"
"392.21400","32.68472","0.01898"
"392.22000","32.68520","0.01886"
"392.22600","32.68574","0.01880"
"392.23200","32.68622","0.01866"
"392.23800","32.68670","0.01860"
"392.24400","32.68724","0.01862"
"392.25000","32.68777","0.01860"
"392.25600","32.68825","0.01853"
"392.26200","32.68873","0.01850"
"392.26800","32.68927","0.01847"
"392.27400","32.68975","0.01849"
"392.28000","32.69028","0.01850"
"392.28600","32.69077","0.01844"
"392.29200","32.69130","0.01850"
"392.29800","32.69178","0.01858"
"392.30400","32.69226","0.01862"
"392.31000","32.69274","0.01859"
"392.31600","32.69321","0.01860"
"392.32200","32.69376","0.01875"
"392.32800","32.69423","0.01890"
"392.33400","32.69471","0.01896"
"392.34000","32.69519","0.01894"
"392.34600","32.69567","0.01890"
"392.35200","32.69621","0.01885"
"392.35800","32.69668","0.01887"
"392.36400","32.69722","0.01887"
"392.37000","32.69770","0.01881"
"392.37600","32.69818","0.01876"
"392.38200","32.69872","0.01864"
"392.38800","32.69925","0.01857"
"392.39400","32.69973","0.01866"
"392.40000","32.70027","0.01870"
"392.40600","32.70075","0.01878"
"392.41200","32.70123","0.01892"
"392.41800","32.70176","0.01894"
"392.42400","32.70224","0.01886"
"392.43000","32.70272","0.01876"
"392.43600","32.70320","0.01859"
"392.44200","32.70374","0.01850"
"392.44800","32.70422","0.01843"
"392.45400","32.70470","0.01835"
"392.46000","32.70517","0.01841"
"392.46600","32.70571","0.01842"
"392.47200","32.70619","0.01849"
"392.47800","32.70667","0.01866"
"392.48400","32.70721","0.01884"
"392.49000","32.70768","0.01894"
"392.49600","32.70816","0.01907"
"392.50200","32.70870","0.01912"
"392.50800","32.70918","0.01913"
"392.51400","32.70972","0.01914"
"392.52000","32.71019","0.01914"
"392.52600","32.71074","0.01929"
"392.53200","32.71121","0.01933"
"392.53800","32.71175","0.01920"
"392.54400","32.71223","0.01907"
"392.55000","32.71276","0.01898"
"392.55600","32.71325","0.01890"
"392.56200","32.71372","0.01881"
"392.56800","32.71426","0.01870"
"392.57400","32.71474","0.01862"
"392.58000","32.71522","0.01848"
"392.58600","32.71570","0.01838"
"392.59200","32.71618","0.01842"
"392.59800","32.71671","0.01845"
"392.60400","32.71719","0.01844"
"392.61000","32.71773","0.01851"
"392.61600","32.71821","0.01851"
"392.62200","32.71869","0.01843"
"392.62800","32.71917","0.01846"
"392.63400","32.71970","0.01853"
"392.64000","32.72018","0.01860"
"392.64600","32.72066","0.01868"
"392.65200","32.72120","0.01869"
"392.65800","32.72168","0.01860"
"392.66400","32.72215","0.01852"
"392.67000","32.72269","0.01844"
"392.67600","32.72323","0.01841"
"392.68200","32.72371","0.01840"
"392.68800","32.72425","0.01843"
"392.69400","32.72472","0.01849"
"392.70000","32.72526","0.01844"
"392.70600","32.72574","0.01847"
"392.71200","32.72622","0.01859"
"392.71800","32.72670","0.01868"
"392.72400","32.72723","0.01866"
"392.73000","32.72771","0.01860"
"392.73600","32.72819","0.01846"
"392.74200","32.72867","0.01840"
"392.74800","32.72921","0.01844"
"392.75400","32.72969","0.01856"
"392.76000","32.73022","0.01876"
"392.76600","32.73070","0.01888"
"392.77200","32.73118","0.01906"
"392.77800","32.73172","0.01919"
"392.78400","32.73220","0.01909"
"392.79000","32.73273","0.01896"
"392.79600","32.73321","0.01884"
"392.80200","32.73369","0.01873"
"392.80800","32.73423","0.01865"
"392.81400","32.73471","0.01855"
"392.82000","32.73525","0.01847"
"392.82600","32.73578","0.01842"
"392.83200","32.73626","0.01834"
"392.83800","32.73680","0.01830"
"392.84400","32.73728","0.01849"
"392.85000","32.73776","0.01863"
"392.85600","32.73830","0.01873"
"392.86200","32.73877","0.01873"
"392.86800","32.73925","0.01866"
"392.87400","32.73973","0.01869"
"392.88000","32.74021","0.01882"
"392.88600","32.74075","0.01897"
"392.89200","32.74123","0.01903"
"392.89800","32.74176","0.01900"
"392.90400","32.74224","0.01891"
"392.91000","32.74278","0.01882"
"392.91600","32.74326","0.01872"
"392.92200","32.74374","0.01870"
"392.92800","32.74427","0.01880"
"392.93400","32.74475","0.01882"
"392.94000","32.74523","0.01883"
"392.94600","32.74577","0.01892"
"392.95200","32.74625","0.01909"
"392.95800","32.74679","0.01919"
"392.96400","32.74726","0.01904"
"392.97000","32.74780","0.01870"
"392.97600","32.74828","0.01833"
"392.98200","32.74876","0.01797"
"392.98800","32.74924","0.01781"
"392.99400","32.74977","0.01795"
"393.00000","32.75025","0.01819"
"393.00600","32.75073","0.01841"
"393.01200","32.75121","0.01866"
"393.01800","32.75175","0.01876"
"393.02400","32.75223","0.01878"
"393.03000","32.75270","0.01886"
"393.03600","32.75324","0.01904"
"393.04200","32.75372","0.01933"
"393.04800","32.75420","0.01944"
"393.05400","32.75468","0.01935"
"393.06000","32.75522","0.01918"
"393.06600","32.75570","0.01911"
"393.07200","32.75617","0.01918"
