End date,"1/7/2017"
Specimen label,"18_CTNT2"
Maximum Load,"0.07079",N

Time,Extension,Load
(s),(mm),(N)
"169.06800","14.08916","0.05756"
"169.07400","14.08964","0.05768"
"169.08000","14.09018","0.05779"
"169.08600","14.09066","0.05790"
"169.09200","14.09120","0.05789"
"169.09800","14.09167","0.05785"
"169.10400","14.09221","0.05786"
"169.11000","14.09269","0.05793"
"169.11600","14.09323","0.05790"
"169.12200","14.09371","0.05781"
"169.12800","14.09419","0.05775"
"169.13400","14.09472","0.05772"
"169.14000","14.09520","0.05770"
"169.14600","14.09568","0.05774"
"169.15200","14.09622","0.05776"
"169.15800","14.09670","0.05777"
"169.16400","14.09718","0.05777"
"169.17000","14.09765","0.05777"
"169.17600","14.09819","0.05775"
"169.18200","14.09867","0.05775"
"169.18800","14.09915","0.05778"
"169.19400","14.09969","0.05785"
"169.20000","14.10017","0.05788"
"169.20600","14.10070","0.05777"
"169.21200","14.10118","0.05773"
"169.21800","14.10172","0.05782"
"169.22400","14.10220","0.05788"
"169.23000","14.10274","0.05800"
"169.23600","14.10321","0.05806"
"169.24200","14.10369","0.05811"
"169.24800","14.10423","0.05818"
"169.25400","14.10471","0.05822"
"169.26000","14.10519","0.05829"
"169.26600","14.10573","0.05828"
"169.27200","14.10620","0.05820"
"169.27800","14.10668","0.05824"
"169.28400","14.10722","0.05822"
"169.29000","14.10770","0.05820"
"169.29600","14.10818","0.05821"
"169.30200","14.10872","0.05822"
"169.30800","14.10919","0.05825"
"169.31400","14.10967","0.05831"
"169.32000","14.11021","0.05827"
"169.32600","14.11069","0.05831"
"169.33200","14.11117","0.05832"
"169.33800","14.11171","0.05820"
"169.34400","14.11218","0.05814"
"169.35000","14.11266","0.05811"
"169.35600","14.11320","0.05811"
"169.36200","14.11368","0.05816"
"169.36800","14.11422","0.05819"
"169.37400","14.11470","0.05818"
"169.38000","14.11523","0.05818"
"169.38600","14.11571","0.05814"
"169.39200","14.11619","0.05816"
"169.39800","14.11673","0.05820"
"169.40400","14.11721","0.05822"
"169.41000","14.11768","0.05825"
"169.41600","14.11816","0.05821"
"169.42200","14.11864","0.05816"
"169.42800","14.11918","0.05826"
"169.43400","14.11966","0.05830"
"169.44000","14.12014","0.05837"
"169.44600","14.12067","0.05846"
"169.45200","14.12115","0.05855"
"169.45800","14.12163","0.05850"
"169.46400","14.12217","0.05837"
"169.47000","14.12265","0.05829"
"169.47600","14.12313","0.05834"
"169.48200","14.12360","0.05841"
"169.48800","14.12414","0.05844"
"169.49400","14.12462","0.05854"
"169.50000","14.12510","0.05863"
"169.50600","14.12564","0.05867"
"169.51200","14.12617","0.05870"
"169.51800","14.12665","0.05880"
"169.52400","14.12719","0.05879"
"169.53000","14.12767","0.05865"
"169.53600","14.12815","0.05849"
"169.54200","14.12868","0.05839"
"169.54800","14.12916","0.05842"
"169.55400","14.12964","0.05844"
"169.56000","14.13018","0.05847"
"169.56600","14.13066","0.05853"
"169.57200","14.13114","0.05855"
"169.57800","14.13161","0.05860"
"169.58400","14.13215","0.05865"
"169.59000","14.13263","0.05876"
"169.59600","14.13317","0.05885"
"169.60200","14.13365","0.05894"
"169.60800","14.13419","0.05894"
"169.61400","14.13466","0.05901"
"169.62000","14.13514","0.05905"
"169.62600","14.13568","0.05903"
"169.63200","14.13616","0.05898"
"169.63800","14.13670","0.05891"
"169.64400","14.13717","0.05893"
"169.65000","14.13771","0.05899"
"169.65600","14.13825","0.05893"
"169.66200","14.13873","0.05881"
"169.66800","14.13927","0.05866"
"169.67400","14.13975","0.05851"
"169.68000","14.14022","0.05838"
"169.68600","14.14076","0.05833"
"169.69200","14.14124","0.05833"
"169.69800","14.14172","0.05831"
"169.70400","14.14220","0.05832"
"169.71000","14.14268","0.05840"
"169.71600","14.14315","0.05848"
"169.72200","14.14369","0.05852"
"169.72800","14.14417","0.05862"
"169.73400","14.14465","0.05867"
"169.74000","14.14519","0.05863"
"169.74600","14.14567","0.05864"
"169.75200","14.14614","0.05864"
"169.75800","14.14668","0.05857"
"169.76400","14.14716","0.05844"
"169.77000","14.14770","0.05838"
"169.77600","14.14818","0.05840"
"169.78200","14.14865","0.05845"
"169.78800","14.14919","0.05856"
"169.79400","14.14973","0.05871"
"169.80000","14.15021","0.05881"
"169.80600","14.15075","0.05886"
"169.81200","14.15123","0.05896"
"169.81800","14.15170","0.05909"
"169.82400","14.15224","0.05917"
"169.83000","14.15272","0.05928"
"169.83600","14.15320","0.05935"
"169.84200","14.15374","0.05934"
"169.84800","14.15422","0.05915"
"169.85400","14.15469","0.05753"
"169.86000","14.15517","0.05258"
"169.86600","14.15565","0.04419"
"169.87200","14.15619","0.03418"
"169.87800","14.15667","0.02570"
"169.88400","14.15715","0.02074"
"169.89000","14.15768","0.01918"
"169.89600","14.15816","0.01910"
"169.90200","14.15864","0.01875"
"169.90800","14.15918","0.01718"
"169.91400","14.15966","0.01530"
"169.92000","14.16014","0.01467"
"169.92600","14.16067","0.01640"
"169.93200","14.16115","0.01988"
"169.93800","14.16169","0.02308"
"169.94400","14.16217","0.02436"
"169.95000","14.16265","0.02313"
"169.95600","14.16319","0.02054"
"169.96200","14.16366","0.01841"
"169.96800","14.16414","0.01765"
"169.97400","14.16462","0.01794"
"169.98000","14.16516","0.01853"
"169.98600","14.16564","0.01854"
"169.99200","14.16611","0.01794"
"169.99800","14.16665","0.01730"
"170.00400","14.16713","0.01751"
"170.01000","14.16761","0.01864"
"170.01600","14.16815","0.01992"
"170.02200","14.16862","0.02041"
"170.02800","14.16910","0.01964"
"170.03400","14.16958","0.01810"
"170.04000","14.17012","0.01683"
"170.04600","14.17060","0.01662"
"170.05200","14.17108","0.01732"
"170.05800","14.17161","0.01821"
"170.06400","14.17209","0.01827"
"170.07000","14.17263","0.01726"
"170.07600","14.17311","0.01621"
"170.08200","14.17365","0.01600"
"170.08800","14.17412","0.01711"
"170.09400","14.17466","0.01884"
"170.10000","14.17514","0.01995"
"170.10600","14.17568","0.01959"
"170.11200","14.17616","0.01775"
"170.11800","14.17664","0.01576"
"170.12400","14.17717","0.01499"
"170.13000","14.17765","0.01579"
"170.13600","14.17813","0.01742"
"170.14200","14.17861","0.01871"
"170.14800","14.17915","0.01852"
"170.15400","14.17963","0.01711"
"170.16000","14.18016","0.01584"
"170.16600","14.18064","0.01583"
"170.17200","14.18118","0.01737"
"170.17800","14.18166","0.01952"
"170.18400","14.18220","0.02097"
"170.19000","14.18267","0.02065"
"170.19600","14.18321","0.01869"
"170.20200","14.18369","0.01660"
"170.20800","14.18423","0.01573"
"170.21400","14.18471","0.01636"
"170.22000","14.18519","0.01794"
"170.22600","14.18572","0.01927"
"170.23200","14.18620","0.01941"
"170.23800","14.18674","0.01844"
"170.24400","14.18722","0.01749"
"170.25000","14.18770","0.01748"
"170.25600","14.18824","0.01855"
"170.26200","14.18871","0.01998"
"170.26800","14.18919","0.02089"
"170.27400","14.18967","0.02064"
"170.28000","14.19021","0.01938"
"170.28600","14.19069","0.01813"
"170.29200","14.19117","0.01764"
"170.29800","14.19170","0.01804"
"170.30400","14.19218","0.01881"
"170.31000","14.19272","0.01947"
"170.31600","14.19320","0.01964"
"170.32200","14.19374","0.01943"
"170.32800","14.19421","0.01944"
"170.33400","14.19469","0.01984"
"170.34000","14.19523","0.02041"
"170.34600","14.19571","0.02078"
"170.35200","14.19619","0.02060"
"170.35800","14.19667","0.01999"
"170.36400","14.19720","0.01952"
"170.37000","14.19768","0.01943"
"170.37600","14.19816","0.01980"
"170.38200","14.19870","0.02019"
"170.38800","14.19918","0.02013"
"170.39400","14.19966","0.01965"
"170.40000","14.20019","0.01897"
"170.40600","14.20067","0.01852"
"170.41200","14.20121","0.01868"
"170.41800","14.20169","0.01914"
"170.42400","14.20217","0.01924"
"170.43000","14.20265","0.01861"
"170.43600","14.20318","0.01757"
"170.44200","14.20366","0.01675"
"170.44800","14.20414","0.01670"
"170.45400","14.20468","0.01761"
"170.46000","14.20516","0.01889"
"170.46600","14.20570","0.01978"
"170.47200","14.20617","0.01966"
"170.47800","14.20665","0.01863"
"170.48400","14.20719","0.01761"
"170.49000","14.20767","0.01729"
"170.49600","14.20815","0.01790"
"170.50200","14.20868","0.01903"
"170.50800","14.20916","0.01980"
"170.51400","14.20964","0.01965"
"170.52000","14.21018","0.01876"
"170.52600","14.21066","0.01797"
"170.53200","14.21113","0.01774"
"170.53800","14.21161","0.01831"
"170.54400","14.21215","0.01937"
"170.55000","14.21263","0.02023"
"170.55600","14.21311","0.02022"
"170.56200","14.21365","0.01936"
"170.56800","14.21412","0.01835"
"170.57400","14.21460","0.01780"
"170.58000","14.21514","0.01799"
"170.58600","14.21562","0.01853"
"170.59200","14.21616","0.01904"
"170.59800","14.21664","0.01911"
"170.60400","14.21711","0.01877"
"170.61000","14.21765","0.01860"
"170.61600","14.21813","0.01873"
"170.62200","14.21861","0.01901"
"170.62800","14.21915","0.01951"
"170.63400","14.21962","0.01986"
"170.64000","14.22010","0.01982"
"170.64600","14.22064","0.01967"
"170.65200","14.22112","0.01949"
"170.65800","14.22166","0.01947"
"170.66400","14.22214","0.01959"
"170.67000","14.22261","0.01970"
"170.67600","14.22315","0.01974"
"170.68200","14.22363","0.01981"
"170.68800","14.22417","0.01983"
"170.69400","14.22465","0.02007"
"170.70000","14.22519","0.02049"
"170.70600","14.22566","0.02076"
"170.71200","14.22614","0.02075"
"170.71800","14.22668","0.02040"
"170.72400","14.22722","0.02000"
"170.73000","14.22770","0.01998"
"170.73600","14.22824","0.02028"
"170.74200","14.22871","0.02069"
"170.74800","14.22919","0.02088"
"170.75400","14.22967","0.02051"
"170.76000","14.23021","0.01984"
"170.76600","14.23069","0.01918"
"170.77200","14.23116","0.01893"
"170.77800","14.23164","0.01928"
"170.78400","14.23218","0.01987"
"170.79000","14.23266","0.02012"
"170.79600","14.23320","0.01972"
"170.80200","14.23368","0.01879"
"170.80800","14.23415","0.01794"
"170.81400","14.23469","0.01767"
"170.82000","14.23517","0.01822"
"170.82600","14.23565","0.01907"
"170.83200","14.23619","0.01961"
"170.83800","14.23667","0.01956"
"170.84400","14.23720","0.01904"
"170.85000","14.23768","0.01848"
"170.85600","14.23816","0.01817"
"170.86200","14.23870","0.01845"
"170.86800","14.23918","0.01904"
"170.87400","14.23972","0.01946"
"170.88000","14.24019","0.01946"
"170.88600","14.24073","0.01895"
"170.89200","14.24121","0.01840"
"170.89800","14.24169","0.01818"
"170.90400","14.24217","0.01832"
"170.91000","14.24271","0.01882"
"170.91600","14.24318","0.01923"
"170.92200","14.24366","0.01923"
"170.92800","14.24420","0.01915"
"170.93400","14.24468","0.01889"
"170.94000","14.24516","0.01871"
"170.94600","14.24569","0.01871"
"170.95200","14.24617","0.01872"
"170.95800","14.24665","0.01875"
"170.96400","14.24719","0.01878"
"170.97000","14.24767","0.01874"
"170.97600","14.24815","0.01870"
"170.98200","14.24868","0.01875"
"170.98800","14.24916","0.01872"
"170.99400","14.24970","0.01869"
"171.00000","14.25018","0.01866"
"171.00600","14.25066","0.01874"
"171.01200","14.25119","0.01904"
"171.01800","14.25167","0.01946"
"171.02400","14.25215","0.01989"
"171.03000","14.25269","0.02007"
"171.03600","14.25317","0.01991"
"171.04200","14.25364","0.01968"
"171.04800","14.25418","0.01950"
"171.05400","14.25466","0.01945"
"171.06000","14.25514","0.01971"
"171.06600","14.25568","0.02007"
"171.07200","14.25616","0.02003"
"171.07800","14.25663","0.01980"
"171.08400","14.25717","0.01946"
"171.09000","14.25765","0.01923"
"171.09600","14.25813","0.01940"
"171.10200","14.25861","0.01992"
"171.10800","14.25915","0.02062"
"171.11400","14.25962","0.02112"
"171.12000","14.26010","0.02098"
"171.12600","14.26064","0.02057"
"171.13200","14.26112","0.02026"
"171.13800","14.26160","0.02020"
"171.14400","14.26214","0.02049"
"171.15000","14.26261","0.02093"
"171.15600","14.26309","0.02116"
"171.16200","14.26363","0.02118"
"171.16800","14.26411","0.02090"
"171.17400","14.26459","0.02057"
"171.18000","14.26512","0.02039"
"171.18600","14.26560","0.02045"
"171.19200","14.26608","0.02071"
"171.19800","14.26662","0.02087"
"171.20400","14.26710","0.02071"
"171.21000","14.26764","0.02031"
"171.21600","14.26811","0.01992"
"171.22200","14.26865","0.01970"
"171.22800","14.26913","0.01972"
"171.23400","14.26967","0.01979"
"171.24000","14.27015","0.01984"
"171.24600","14.27069","0.01986"
"171.25200","14.27116","0.01972"
"171.25800","14.27164","0.01961"
"171.26400","14.27218","0.01961"
"171.27000","14.27266","0.01953"
"171.27600","14.27320","0.01963"
"171.28200","14.27367","0.01980"
"171.28800","14.27421","0.01983"
"171.29400","14.27469","0.01979"
"171.30000","14.27523","0.01970"
"171.30600","14.27571","0.01958"
"171.31200","14.27619","0.01942"
"171.31800","14.27666","0.01922"
"171.32400","14.27720","0.01908"
"171.33000","14.27768","0.01911"
"171.33600","14.27816","0.01919"
"171.34200","14.27870","0.01934"
"171.34800","14.27918","0.01941"
"171.35400","14.27971","0.01925"
"171.36000","14.28019","0.01899"
"171.36600","14.28073","0.01874"
"171.37200","14.28121","0.01869"
"171.37800","14.28169","0.01891"
"171.38400","14.28222","0.01930"
"171.39000","14.28270","0.01957"
"171.39600","14.28324","0.01975"
"171.40200","14.28372","0.01957"
"171.40800","14.28420","0.01932"
"171.41400","14.28468","0.01924"
"171.42000","14.28521","0.01936"
"171.42600","14.28569","0.01961"
"171.43200","14.28617","0.01985"
"171.43800","14.28671","0.01989"
"171.44400","14.28719","0.01977"
"171.45000","14.28767","0.01956"
"171.45600","14.28815","0.01936"
"171.46200","14.28868","0.01944"
"171.46800","14.28916","0.01980"
"171.47400","14.28964","0.02019"
"171.48000","14.29018","0.02037"
"171.48600","14.29066","0.02019"
"171.49200","14.29119","0.01992"
"171.49800","14.29167","0.01966"
"171.50400","14.29221","0.01962"
"171.51000","14.29269","0.01980"
"171.51600","14.29323","0.02002"
"171.52200","14.29370","0.02023"
"171.52800","14.29418","0.02042"
"171.53400","14.29472","0.02050"
"171.54000","14.29520","0.02055"
"171.54600","14.29568","0.02062"
"171.55200","14.29622","0.02070"
"171.55800","14.29669","0.02076"
"171.56400","14.29717","0.02084"
"171.57000","14.29765","0.02076"
"171.57600","14.29813","0.02069"
"171.58200","14.29867","0.02056"
"171.58800","14.29914","0.02039"
"171.59400","14.29962","0.02033"
"171.60000","14.30016","0.02044"
"171.60600","14.30064","0.02056"
"171.61200","14.30112","0.02067"
"171.61800","14.30166","0.02067"
"171.62400","14.30213","0.02063"
"171.63000","14.30261","0.02047"
"171.63600","14.30315","0.02030"
"171.64200","14.30363","0.02013"
"171.64800","14.30411","0.02008"
"171.65400","14.30465","0.02004"
"171.66000","14.30512","0.02012"
"171.66600","14.30566","0.02020"
"171.67200","14.30614","0.02006"
"171.67800","14.30668","0.02000"
"171.68400","14.30716","0.01989"
"171.69000","14.30764","0.01972"
"171.69600","14.30817","0.01964"
"171.70200","14.30865","0.01969"
"171.70800","14.30913","0.01991"
"171.71400","14.30961","0.02007"
"171.72000","14.31015","0.02005"
"171.72600","14.31062","0.02000"
"171.73200","14.31110","0.01995"
"171.73800","14.31164","0.01986"
"171.74400","14.31212","0.01991"
"171.75000","14.31266","0.02010"
"171.75600","14.31314","0.02025"
"171.76200","14.31361","0.02031"
"171.76800","14.31415","0.02011"
"171.77400","14.31463","0.01978"
"171.78000","14.31517","0.01954"
"171.78600","14.31565","0.01936"
"171.79200","14.31619","0.01941"
"171.79800","14.31666","0.01961"
"171.80400","14.31720","0.01965"
"171.81000","14.31774","0.01965"
"171.81600","14.31822","0.01958"
"171.82200","14.31870","0.01948"
"171.82800","14.31923","0.01957"
"171.83400","14.31971","0.01977"
"171.84000","14.32019","0.01997"
"171.84600","14.32073","0.02011"
"171.85200","14.32121","0.02009"
"171.85800","14.32169","0.02003"
"171.86400","14.32222","0.01992"
"171.87000","14.32270","0.01981"
"171.87600","14.32318","0.01988"
"171.88200","14.32366","0.02000"
"171.88800","14.32420","0.02018"
"171.89400","14.32468","0.02042"
"171.90000","14.32515","0.02053"
"171.90600","14.32569","0.02057"
"171.91200","14.32617","0.02064"
"171.91800","14.32665","0.02068"
"171.92400","14.32719","0.02069"
"171.93000","14.32767","0.02073"
"171.93600","14.32820","0.02079"
"171.94200","14.32868","0.02089"
"171.94800","14.32922","0.02094"
"171.95400","14.32970","0.02090"
"171.96000","14.33024","0.02095"
"171.96600","14.33072","0.02102"
"171.97200","14.33119","0.02109"
"171.97800","14.33167","0.02125"
"171.98400","14.33221","0.02148"
"171.99000","14.33269","0.02165"
"171.99600","14.33317","0.02167"
"172.00200","14.33364","0.02145"
"172.00800","14.33418","0.02116"
"172.01400","14.33466","0.02100"
"172.02000","14.33514","0.02085"
"172.02600","14.33568","0.02081"
"172.03200","14.33616","0.02082"
"172.03800","14.33663","0.02076"
"172.04400","14.33711","0.02069"
"172.05000","14.33765","0.02062"
"172.05600","14.33813","0.02052"
"172.06200","14.33861","0.02044"
"172.06800","14.33915","0.02039"
"172.07400","14.33962","0.02051"
"172.08000","14.34016","0.02070"
"172.08600","14.34064","0.02057"
"172.09200","14.34118","0.02028"
"172.09800","14.34172","0.02004"
"172.10400","14.34219","0.01986"
"172.11000","14.34267","0.01995"
"172.11600","14.34321","0.02008"
"172.12200","14.34369","0.02006"
"172.12800","14.34417","0.02003"
"172.13400","14.34464","0.01988"
"172.14000","14.34518","0.01958"
"172.14600","14.34566","0.01921"
"172.15200","14.34614","0.01882"
"172.15800","14.34668","0.01861"
"172.16400","14.34716","0.01847"
"172.17000","14.34763","0.01830"
"172.17600","14.34811","0.01828"
"172.18200","14.34865","0.01820"
"172.18800","14.34913","0.01813"
"172.19400","14.34961","0.01814"
"172.20000","14.35009","0.01824"
"172.20600","14.35062","0.01839"
"172.21200","14.35110","0.01856"
"172.21800","14.35164","0.01870"
"172.22400","14.35212","0.01879"
"172.23000","14.35266","0.01885"
"172.23600","14.35320","0.01866"
"172.24200","14.35367","0.01851"
"172.24800","14.35415","0.01850"
"172.25400","14.35469","0.01846"
"172.26000","14.35517","0.01858"
"172.26600","14.35565","0.01873"
"172.27200","14.35612","0.01877"
"172.27800","14.35666","0.01882"
"172.28400","14.35714","0.01883"
"172.29000","14.35762","0.01888"
"172.29600","14.35816","0.01891"
"172.30200","14.35864","0.01894"
"172.30800","14.35917","0.01901"
"172.31400","14.35965","0.01909"
"172.32000","14.36013","0.01906"
"172.32600","14.36067","0.01912"
"172.33200","14.36115","0.01926"
