End date,"1/7/2017"
Specimen label,"18AT_47/49"
Maximum Load,"0.18800",N

Time,Extension,Load
(s),(mm),(N)
"269.19600","22.43321","0.07852"
"269.20200","22.43369","0.07861"
"269.20800","22.43417","0.07855"
"269.21400","22.43471","0.07854"
"269.22000","22.43519","0.07857"
"269.22600","22.43566","0.07851"
"269.23200","22.43614","0.07851"
"269.23800","22.43668","0.07863"
"269.24400","22.43716","0.07877"
"269.25000","22.43764","0.07896"
"269.25600","22.43818","0.07906"
"269.26200","22.43865","0.07907"
"269.26800","22.43913","0.07919"
"269.27400","22.43961","0.07935"
"269.28000","22.44015","0.07957"
"269.28600","22.44063","0.07975"
"269.29200","22.44117","0.07992"
"269.29800","22.44164","0.08012"
"269.30400","22.44218","0.08046"
"269.31000","22.44266","0.08075"
"269.31600","22.44314","0.08123"
"269.32200","22.44367","0.08169"
"269.32800","22.44415","0.08212"
"269.33400","22.44463","0.08274"
"269.34000","22.44517","0.08332"
"269.34600","22.44565","0.08385"
"269.35200","22.44613","0.08437"
"269.35800","22.44666","0.08471"
"269.36400","22.44715","0.08515"
"269.37000","22.44762","0.08566"
"269.37600","22.44810","0.08613"
"269.38200","22.44864","0.08673"
"269.38800","22.44912","0.08741"
"269.39400","22.44960","0.08795"
"269.40000","22.45007","0.08854"
"269.40600","22.45061","0.08910"
"269.41200","22.45109","0.08960"
"269.41800","22.45163","0.09015"
"269.42400","22.45217","0.09071"
"269.43000","22.45264","0.09126"
"269.43600","22.45318","0.09168"
"269.44200","22.45366","0.09183"
"269.44800","22.45420","0.09194"
"269.45400","22.45468","0.09198"
"269.46000","22.45521","0.09180"
"269.46600","22.45569","0.09179"
"269.47200","22.45623","0.09185"
"269.47800","22.45671","0.09166"
"269.48400","22.45724","0.09146"
"269.49000","22.45773","0.09122"
"269.49600","22.45820","0.09079"
"269.50200","22.45874","0.09033"
"269.50800","22.45922","0.08984"
"269.51400","22.45976","0.08939"
"269.52000","22.46024","0.08890"
"269.52600","22.46072","0.08826"
"269.53200","22.46125","0.08766"
"269.53800","22.46173","0.08706"
"269.54400","22.46221","0.08640"
"269.55000","22.46269","0.08584"
"269.55600","22.46322","0.08526"
"269.56200","22.46371","0.08461"
"269.56800","22.46424","0.08408"
"269.57400","22.46472","0.08357"
"269.58000","22.46526","0.08319"
"269.58600","22.46574","0.08287"
"269.59200","22.46628","0.08236"
"269.59800","22.46675","0.08192"
"269.60400","22.46723","0.08155"
"269.61000","22.46777","0.08104"
"269.61600","22.46825","0.08078"
"269.62200","22.46873","0.08058"
"269.62800","22.46926","0.08028"
"269.63400","22.46974","0.08007"
"269.64000","22.47022","0.07984"
"269.64600","22.47076","0.07949"
"269.65200","22.47124","0.07923"
"269.65800","22.47172","0.07906"
"269.66400","22.47219","0.07899"
"269.67000","22.47273","0.07908"
"269.67600","22.47321","0.07914"
"269.68200","22.47369","0.07921"
"269.68800","22.47423","0.07921"
"269.69400","22.47471","0.07907"
"269.70000","22.47518","0.07908"
"269.70600","22.47572","0.07912"
"269.71200","22.47620","0.07907"
"269.71800","22.47674","0.07908"
"269.72400","22.47722","0.07911"
"269.73000","22.47775","0.07913"
"269.73600","22.47823","0.07928"
"269.74200","22.47877","0.07937"
"269.74800","22.47925","0.07954"
"269.75400","22.47979","0.07988"
"269.76000","22.48027","0.08002"
"269.76600","22.48075","0.08011"
"269.77200","22.48122","0.08019"
"269.77800","22.48176","0.08017"
"269.78400","22.48224","0.08021"
"269.79000","22.48272","0.08025"
"269.79600","22.48320","0.08025"
"269.80200","22.48368","0.08028"
"269.80800","22.48421","0.08030"
"269.81400","22.48469","0.08035"
"269.82000","22.48517","0.08046"
"269.82600","22.48565","0.08041"
"269.83200","22.48619","0.08059"
"269.83800","22.48666","0.08089"
"269.84400","22.48714","0.08124"
"269.85000","22.48762","0.08174"
"269.85600","22.48816","0.08222"
"269.86200","22.48864","0.08255"
"269.86800","22.48918","0.08305"
"269.87400","22.48965","0.08348"
"269.88000","22.49019","0.08386"
"269.88600","22.49067","0.08431"
"269.89200","22.49115","0.08469"
"269.89800","22.49169","0.08517"
"269.90400","22.49216","0.08584"
"269.91000","22.49264","0.08650"
"269.91600","22.49318","0.08734"
"269.92200","22.49366","0.08821"
"269.92800","22.49414","0.08888"
"269.93400","22.49462","0.08960"
"269.94000","22.49515","0.09023"
"269.94600","22.49563","0.09075"
"269.95200","22.49611","0.09118"
"269.95800","22.49659","0.09143"
"269.96400","22.49713","0.09179"
"269.97000","22.49761","0.09226"
"269.97600","22.49808","0.09259"
"269.98200","22.49862","0.09284"
"269.98800","22.49910","0.09293"
"269.99400","22.49964","0.09280"
"270.00000","22.50012","0.09271"
"270.00600","22.50065","0.09253"
"270.01200","22.50119","0.09232"
"270.01800","22.50167","0.09213"
"270.02400","22.50221","0.09185"
"270.03000","22.50269","0.09152"
"270.03600","22.50323","0.09110"
"270.04200","22.50370","0.09066"
"270.04800","22.50424","0.09030"
"270.05400","22.50472","0.09006"
"270.06000","22.50526","0.08963"
"270.06600","22.50574","0.08913"
"270.07200","22.50621","0.08856"
"270.07800","22.50675","0.08778"
"270.08400","22.50723","0.08707"
"270.09000","22.50771","0.08634"
"270.09600","22.50825","0.08562"
"270.10200","22.50873","0.08501"
"270.10800","22.50921","0.08452"
"270.11400","22.50974","0.08416"
"270.12000","22.51022","0.08384"
"270.12600","22.51070","0.08335"
"270.13200","22.51118","0.08291"
"270.13800","22.51172","0.08248"
"270.14400","22.51225","0.08205"
"270.15000","22.51273","0.08180"
"270.15600","22.51327","0.08153"
"270.16200","22.51375","0.08111"
"270.16800","22.51429","0.08090"
"270.17400","22.51476","0.08077"
"270.18000","22.51530","0.08061"
"270.18600","22.51578","0.08058"
"270.19200","22.51626","0.08044"
"270.19800","22.51680","0.08025"
"270.20400","22.51728","0.08007"
"270.21000","22.51776","0.07980"
"270.21600","22.51823","0.07966"
"270.22200","22.51871","0.07954"
"270.22800","22.51925","0.07937"
"270.23400","22.51973","0.07931"
"270.24000","22.52021","0.07933"
"270.24600","22.52069","0.07936"
"270.25200","22.52122","0.07937"
"270.25800","22.52170","0.07931"
"270.26400","22.52218","0.07936"
"270.27000","22.52266","0.07944"
"270.27600","22.52320","0.07941"
"270.28200","22.52368","0.07941"
"270.28800","22.52415","0.07946"
"270.29400","22.52469","0.07949"
"270.30000","22.52517","0.07969"
"270.30600","22.52571","0.07995"
"270.31200","22.52619","0.08015"
"270.31800","22.52672","0.08051"
"270.32400","22.52720","0.08076"
"270.33000","22.52774","0.08103"
"270.33600","22.52822","0.08135"
"270.34200","22.52869","0.08154"
"270.34800","22.52917","0.08179"
"270.35400","22.52965","0.08194"
"270.36000","22.53019","0.08186"
"270.36600","22.53067","0.08194"
"270.37200","22.53115","0.08226"
"270.37800","22.53168","0.08261"
"270.38400","22.53217","0.08318"
"270.39000","22.53264","0.08380"
"270.39600","22.53318","0.08443"
"270.40200","22.53366","0.08498"
"270.40800","22.53414","0.08538"
"270.41400","22.53467","0.08588"
"270.42000","22.53515","0.08643"
"270.42600","22.53563","0.08686"
"270.43200","22.53617","0.08735"
"270.43800","22.53665","0.08797"
"270.44400","22.53713","0.08851"
"270.45000","22.53766","0.08918"
"270.45600","22.53815","0.08985"
"270.46200","22.53868","0.09037"
"270.46800","22.53922","0.09085"
"270.47400","22.53970","0.09122"
"270.48000","22.54018","0.09160"
"270.48600","22.54071","0.09221"
"270.49200","22.54119","0.09271"
"270.49800","22.54167","0.09302"
"270.50400","22.54215","0.09321"
"270.51000","22.54268","0.09331"
"270.51600","22.54317","0.09361"
"270.52200","22.54364","0.09386"
"270.52800","22.54418","0.09389"
"270.53400","22.54466","0.09387"
"270.54000","22.54514","0.09374"
"270.54600","22.54568","0.09335"
"270.55200","22.54616","0.09301"
"270.55800","22.54669","0.09261"
"270.56400","22.54717","0.09223"
"270.57000","22.54765","0.09176"
"270.57600","22.54819","0.09118"
"270.58200","22.54866","0.09061"
"270.58800","22.54920","0.09021"
"270.59400","22.54968","0.08971"
"270.60000","22.55022","0.08923"
"270.60600","22.55070","0.08868"
"270.61200","22.55124","0.08813"
"270.61800","22.55172","0.08770"
"270.62400","22.55225","0.08728"
"270.63000","22.55273","0.08683"
"270.63600","22.55321","0.08638"
"270.64200","22.55369","0.08580"
"270.64800","22.55423","0.08537"
"270.65400","22.55470","0.08500"
"270.66000","22.55518","0.08450"
"270.66600","22.55572","0.08419"
"270.67200","22.55620","0.08396"
"270.67800","22.55668","0.08354"
"270.68400","22.55721","0.08318"
"270.69000","22.55770","0.08279"
"270.69600","22.55817","0.08231"
"270.70200","22.55871","0.08202"
"270.70800","22.55919","0.08171"
"270.71400","22.55973","0.08144"
"270.72000","22.56021","0.08123"
"270.72600","22.56068","0.08099"
"270.73200","22.56122","0.08087"
"270.73800","22.56170","0.08086"
"270.74400","22.56224","0.08077"
"270.75000","22.56272","0.08083"
"270.75600","22.56326","0.08088"
"270.76200","22.56373","0.08087"
"270.76800","22.56427","0.08095"
"270.77400","22.56475","0.08100"
"270.78000","22.56523","0.08104"
"270.78600","22.56571","0.08111"
"270.79200","22.56624","0.08113"
"270.79800","22.56672","0.08119"
"270.80400","22.56720","0.08135"
"270.81000","22.56774","0.08138"
"270.81600","22.56822","0.08151"
"270.82200","22.56870","0.08163"
"270.82800","22.56917","0.08154"
"270.83400","22.56971","0.08153"
"270.84000","22.57019","0.08150"
"270.84600","22.57067","0.08151"
"270.85200","22.57114","0.08170"
"270.85800","22.57168","0.08180"
"270.86400","22.57216","0.08196"
"270.87000","22.57264","0.08226"
"270.87600","22.57318","0.08242"
"270.88200","22.57366","0.08269"
"270.88800","22.57420","0.08305"
"270.89400","22.57467","0.08330"
"270.90000","22.57515","0.08361"
"270.90600","22.57569","0.08381"
"270.91200","22.57617","0.08387"
"270.91800","22.57665","0.08410"
"270.92400","22.57712","0.08440"
"270.93000","22.57766","0.08479"
"270.93600","22.57814","0.08533"
"270.94200","22.57862","0.08576"
"270.94800","22.57910","0.08633"
"270.95400","22.57964","0.08703"
"270.96000","22.58011","0.08764"
"270.96600","22.58065","0.08819"
"270.97200","22.58113","0.08874"
"270.97800","22.58161","0.08916"
"270.98400","22.58215","0.08971"
"270.99000","22.58263","0.09025"
"270.99600","22.58310","0.09064"
"271.00200","22.58364","0.09109"
"271.00800","22.58412","0.09154"
"271.01400","22.58460","0.09215"
"271.02000","22.58514","0.09275"
"271.02600","22.58567","0.09308"
"271.03200","22.58615","0.09341"
"271.03800","22.58669","0.09363"
"271.04400","22.58717","0.09363"
"271.05000","22.58771","0.09367"
"271.05600","22.58819","0.09379"
"271.06200","22.58867","0.09383"
"271.06800","22.58920","0.09376"
"271.07400","22.58968","0.09355"
"271.08000","22.59016","0.09324"
"271.08600","22.59064","0.09292"
"271.09200","22.59118","0.09261"
"271.09800","22.59165","0.09223"
"271.10400","22.59213","0.09192"
"271.11000","22.59267","0.09149"
"271.11600","22.59315","0.09111"
"271.12200","22.59363","0.09076"
"271.12800","22.59417","0.09015"
"271.13400","22.59464","0.08961"
"271.14000","22.59518","0.08896"
"271.14600","22.59566","0.08834"
"271.15200","22.59614","0.08788"
"271.15800","22.59668","0.08737"
"271.16400","22.59716","0.08684"
"271.17000","22.59769","0.08641"
"271.17600","22.59823","0.08588"
"271.18200","22.59871","0.08527"
"271.18800","22.59925","0.08469"
"271.19400","22.59973","0.08416"
"271.20000","22.60020","0.08384"
"271.20600","22.60074","0.08365"
"271.21200","22.60122","0.08339"
"271.21800","22.60170","0.08323"
"271.22400","22.60218","0.08306"
"271.23000","22.60272","0.08281"
"271.23600","22.60320","0.08260"
"271.24200","22.60367","0.08232"
"271.24800","22.60415","0.08219"
"271.25400","22.60469","0.08217"
"271.26000","22.60517","0.08210"
"271.26600","22.60571","0.08205"
"271.27200","22.60618","0.08197"
"271.27800","22.60666","0.08180"
"271.28400","22.60720","0.08174"
"271.29000","22.60768","0.08165"
"271.29600","22.60822","0.08152"
"271.30200","22.60870","0.08152"
"271.30800","22.60923","0.08148"
"271.31400","22.60971","0.08152"
"271.32000","22.61025","0.08177"
"271.32600","22.61073","0.08189"
"271.33200","22.61121","0.08193"
"271.33800","22.61174","0.08204"
"271.34400","22.61222","0.08208"
"271.35000","22.61270","0.08224"
"271.35600","22.61324","0.08235"
"271.36200","22.61372","0.08232"
"271.36800","22.61420","0.08238"
"271.37400","22.61468","0.08233"
"271.38000","22.61515","0.08228"
"271.38600","22.61569","0.08243"
"271.39200","22.61617","0.08259"
"271.39800","22.61665","0.08271"
"271.40400","22.61712","0.08302"
"271.41000","22.61766","0.08315"
"271.41600","22.61814","0.08333"
"271.42200","22.61862","0.08354"
"271.42800","22.61916","0.08373"
"271.43400","22.61964","0.08409"
"271.44000","22.62017","0.08445"
"271.44600","22.62065","0.08473"
"271.45200","22.62113","0.08504"
"271.45800","22.62167","0.08530"
"271.46400","22.62215","0.08562"
"271.47000","22.62268","0.08609"
"271.47600","22.62317","0.08632"
"271.48200","22.62364","0.08663"
"271.48800","22.62418","0.08725"
"271.49400","22.62466","0.08789"
"271.50000","22.62514","0.08859"
"271.50600","22.62567","0.08925"
"271.51200","22.62615","0.08975"
"271.51800","22.62663","0.09027"
"271.52400","22.62717","0.09076"
"271.53000","22.62765","0.09128"
"271.53600","22.62812","0.09185"
"271.54200","22.62860","0.09234"
"271.54800","22.62908","0.09284"
"271.55400","22.62962","0.09339"
"271.56000","22.63010","0.09369"
"271.56600","22.63064","0.09399"
"271.57200","22.63112","0.09440"
"271.57800","22.63160","0.09462"
"271.58400","22.63213","0.09488"
"271.59000","22.63267","0.09502"
"271.59600","22.63315","0.09494"
"271.60200","22.63369","0.09486"
"271.60800","22.63422","0.09465"
"271.61400","22.63470","0.09446"
"271.62000","22.63524","0.09434"
"271.62600","22.63572","0.09408"
"271.63200","22.63620","0.09374"
"271.63800","22.63674","0.09324"
"271.64400","22.63721","0.09256"
"271.65000","22.63775","0.09200"
"271.65600","22.63823","0.09152"
"271.66200","22.63877","0.09101"
"271.66800","22.63924","0.09047"
"271.67400","22.63978","0.08985"
"271.68000","22.64026","0.08920"
"271.68600","22.64074","0.08867"
"271.69200","22.64122","0.08808"
"271.69800","22.64176","0.08753"
"271.70400","22.64224","0.08712"
"271.71000","22.64272","0.08656"
"271.71600","22.64319","0.08610"
"271.72200","22.64373","0.08575"
"271.72800","22.64421","0.08543"
"271.73400","22.64475","0.08523"
"271.74000","22.64522","0.08490"
"271.74600","22.64570","0.08450"
"271.75200","22.64624","0.08431"
"271.75800","22.64672","0.08397"
"271.76400","22.64720","0.08363"
"271.77000","22.64774","0.08343"
"271.77600","22.64822","0.08319"
"271.78200","22.64869","0.08302"
"271.78800","22.64923","0.08292"
"271.79400","22.64971","0.08271"
"271.80000","22.65025","0.08270"
"271.80600","22.65073","0.08271"
"271.81200","22.65120","0.08270"
"271.81800","22.65174","0.08282"
"271.82400","22.65222","0.08282"
"271.83000","22.65276","0.08272"
"271.83600","22.65324","0.08259"
"271.84200","22.65372","0.08236"
"271.84800","22.65425","0.08233"
"271.85400","22.65473","0.08246"
"271.86000","22.65521","0.08242"
"271.86600","22.65575","0.08240"
"271.87200","22.65623","0.08251"
"271.87800","22.65671","0.08252"
"271.88400","22.65724","0.08270"
"271.89000","22.65772","0.08289"
"271.89600","22.65820","0.08305"
"271.90200","22.65874","0.08319"
"271.90800","22.65922","0.08308"
"271.91400","22.65969","0.08303"
"271.92000","22.66023","0.08313"
"271.92600","22.66071","0.08318"
"271.93200","22.66119","0.08333"
"271.93800","22.66173","0.08351"
"271.94400","22.66221","0.08365"
"271.95000","22.66275","0.08391"
"271.95600","22.66322","0.08428"
"271.96200","22.66370","0.08462"
"271.96800","22.66424","0.08502"
"271.97400","22.66472","0.08534"
"271.98000","22.66520","0.08554"
"271.98600","22.66573","0.08580"
"271.99200","22.66621","0.08611"
"271.99800","22.66669","0.08658"
"272.00400","22.66717","0.08723"
"272.01000","22.66771","0.08772"
"272.01600","22.66819","0.08819"
"272.02200","22.66866","0.08865"
"272.02800","22.66920","0.08911"
"272.03400","22.66968","0.08964"
"272.04000","22.67016","0.09018"
"272.04600","22.67064","0.09052"
"272.05200","22.67118","0.09096"
"272.05800","22.67165","0.09139"
"272.06400","22.67213","0.09194"
"272.07000","22.67267","0.09249"
"272.07600","22.67315","0.09288"
"272.08200","22.67369","0.09327"
"272.08800","22.67416","0.09370"
"272.09400","22.67464","0.09406"
"272.10000","22.67518","0.09438"
"272.10600","22.67566","0.09472"
"272.11200","22.67620","0.09504"
"272.11800","22.67668","0.09517"
"272.12400","22.67721","0.09518"
"272.13000","22.67769","0.09509"
"272.13600","22.67817","0.09522"
"272.14200","22.67871","0.09527"
"272.14800","22.67919","0.09521"
"272.15400","22.67973","0.09522"
"272.16000","22.68020","0.09495"
"272.16600","22.68068","0.09466"
"272.17200","22.68122","0.09422"
"272.17800","22.68170","0.09373"
"272.18400","22.68218","0.09322"
"272.19000","22.68271","0.09248"
"272.19600","22.68319","0.09161"
"272.20200","22.68373","0.09097"
"272.20800","22.68421","0.09033"
"272.21400","22.68469","0.08983"
"272.22000","22.68523","0.08943"
"272.22600","22.68571","0.08884"
"272.23200","22.68624","0.08832"
"272.23800","22.68672","0.08796"
"272.24400","22.68726","0.08751"
"272.25000","22.68774","0.08710"
"272.25600","22.68827","0.08675"
"272.26200","22.68875","0.08631"
"272.26800","22.68923","0.08599"
"272.27400","22.68971","0.08562"
"272.28000","22.69019","0.08523"
"272.28600","22.69073","0.08503"
"272.29200","22.69121","0.08484"
"272.29800","22.69168","0.08464"
"272.30400","22.69222","0.08446"
"272.31000","22.69270","0.08415"
"272.31600","22.69318","0.08398"
"272.32200","22.69372","0.08402"
"272.32800","22.69419","0.08398"
"272.33400","22.69473","0.08396"
"272.34000","22.69521","0.08385"
"272.34600","22.69575","0.08372"
"272.35200","22.69623","0.08367"
"272.35800","22.69670","0.08360"
"272.36400","22.69724","0.08355"
"272.37000","22.69772","0.08365"
"272.37600","22.69826","0.08361"
"272.38200","22.69874","0.08356"
"272.38800","22.69928","0.08362"
"272.39400","22.69975","0.08364"
"272.40000","22.70023","0.08367"
"272.40600","22.70071","0.08372"
"272.41200","22.70125","0.08374"
"272.41800","22.70173","0.08376"
"272.42400","22.70221","0.08382"
"272.43000","22.70274","0.08399"
"272.43600","22.70322","0.08421"
"272.44200","22.70370","0.08421"
"272.44800","22.70424","0.08411"
"272.45400","22.70472","0.08419"
"272.46000","22.70520","0.08422"
