End date,"1/7/2017"
Specimen label,"18CT_NT1"
Maximum Load,"0.01610",N

Time,Extension,Load
(s),(mm),(N)
"467.54400","38.96215","0.00819"
"467.55000","38.96269","0.00818"
"467.55600","38.96317","0.00816"
"467.56200","38.96370","0.00811"
"467.56800","38.96418","0.00806"
"467.57400","38.96466","0.00803"
"467.58000","38.96520","0.00803"
"467.58600","38.96568","0.00806"
"467.59200","38.96621","0.00810"
"467.59800","38.96669","0.00818"
"467.60400","38.96723","0.00816"
"467.61000","38.96771","0.00807"
"467.61600","38.96819","0.00806"
"467.62200","38.96873","0.00804"
"467.62800","38.96920","0.00788"
"467.63400","38.96974","0.00787"
"467.64000","38.97022","0.00783"
"467.64600","38.97070","0.00767"
"467.65200","38.97124","0.00760"
"467.65800","38.97171","0.00761"
"467.66400","38.97219","0.00774"
"467.67000","38.97273","0.00790"
"467.67600","38.97321","0.00798"
"467.68200","38.97369","0.00810"
"467.68800","38.97422","0.00801"
"467.69400","38.97470","0.00775"
"467.70000","38.97518","0.00761"
"467.70600","38.97572","0.00753"
"467.71200","38.97620","0.00753"
"467.71800","38.97668","0.00768"
"467.72400","38.97716","0.00782"
"467.73000","38.97770","0.00796"
"467.73600","38.97817","0.00800"
"467.74200","38.97871","0.00799"
"467.74800","38.97919","0.00791"
"467.75400","38.97967","0.00784"
"467.76000","38.98021","0.00782"
"467.76600","38.98068","0.00787"
"467.77200","38.98116","0.00800"
"467.77800","38.98170","0.00806"
"467.78400","38.98218","0.00824"
"467.79000","38.98265","0.00829"
"467.79600","38.98320","0.00811"
"467.80200","38.98367","0.00784"
"467.80800","38.98415","0.00774"
"467.81400","38.98469","0.00774"
"467.82000","38.98517","0.00775"
"467.82600","38.98565","0.00765"
"467.83200","38.98618","0.00747"
"467.83800","38.98666","0.00723"
"467.84400","38.98714","0.00712"
"467.85000","38.98768","0.00700"
"467.85600","38.98816","0.00700"
"467.86200","38.98864","0.00703"
"467.86800","38.98917","0.00714"
"467.87400","38.98965","0.00733"
"467.88000","38.99013","0.00746"
"467.88600","38.99061","0.00752"
"467.89200","38.99115","0.00761"
"467.89800","38.99163","0.00780"
"467.90400","38.99216","0.00801"
"467.91000","38.99264","0.00801"
"467.91600","38.99312","0.00790"
"467.92200","38.99366","0.00773"
"467.92800","38.99414","0.00760"
"467.93400","38.99461","0.00747"
"467.94000","38.99516","0.00739"
"467.94600","38.99563","0.00733"
"467.95200","38.99611","0.00724"
"467.95800","38.99665","0.00729"
"467.96400","38.99712","0.00733"
"467.97000","38.99760","0.00738"
"467.97600","38.99814","0.00748"
"467.98200","38.99862","0.00755"
"467.98800","38.99916","0.00758"
"467.99400","38.99964","0.00746"
"468.00000","39.00018","0.00728"
"468.00600","39.00065","0.00716"
"468.01200","39.00119","0.00707"
"468.01800","39.00167","0.00702"
"468.02400","39.00215","0.00710"
"468.03000","39.00269","0.00714"
"468.03600","39.00316","0.00726"
"468.04200","39.00364","0.00735"
"468.04800","39.00418","0.00740"
"468.05400","39.00466","0.00743"
"468.06000","39.00514","0.00750"
"468.06600","39.00568","0.00753"
"468.07200","39.00615","0.00763"
"468.07800","39.00669","0.00759"
"468.08400","39.00717","0.00739"
"468.09000","39.00765","0.00720"
"468.09600","39.00819","0.00709"
"468.10200","39.00867","0.00702"
"468.10800","39.00920","0.00701"
"468.11400","39.00968","0.00693"
"468.12000","39.01016","0.00672"
"468.12600","39.01070","0.00658"
"468.13200","39.01124","0.00651"
"468.13800","39.01171","0.00643"
"468.14400","39.01225","0.00644"
"468.15000","39.01273","0.00654"
"468.15600","39.01321","0.00669"
"468.16200","39.01375","0.00692"
"468.16800","39.01423","0.00704"
"468.17400","39.01471","0.00702"
"468.18000","39.01518","0.00686"
"468.18600","39.01566","0.00672"
"468.19200","39.01620","0.00665"
"468.19800","39.01667","0.00661"
"468.20400","39.01722","0.00666"
"468.21000","39.01769","0.00677"
"468.21600","39.01817","0.00696"
"468.22200","39.01871","0.00710"
"468.22800","39.01919","0.00725"
"468.23400","39.01973","0.00743"
"468.24000","39.02020","0.00748"
"468.24600","39.02068","0.00743"
"468.25200","39.02122","0.00733"
"468.25800","39.02170","0.00723"
"468.26400","39.02224","0.00708"
"468.27000","39.02271","0.00682"
"468.27600","39.02325","0.00661"
"468.28200","39.02373","0.00652"
"468.28800","39.02421","0.00645"
"468.29400","39.02475","0.00640"
"468.30000","39.02523","0.00641"
"468.30600","39.02570","0.00645"
"468.31200","39.02624","0.00652"
"468.31800","39.02672","0.00660"
"468.32400","39.02720","0.00665"
"468.33000","39.02768","0.00670"
"468.33600","39.02816","0.00660"
"468.34200","39.02869","0.00658"
"468.34800","39.02917","0.00646"
"468.35400","39.02965","0.00635"
"468.36000","39.03013","0.00626"
"468.36600","39.03067","0.00629"
"468.37200","39.03114","0.00646"
"468.37800","39.03162","0.00651"
"468.38400","39.03216","0.00646"
"468.39000","39.03264","0.00643"
"468.39600","39.03318","0.00643"
"468.40200","39.03365","0.00654"
"468.40800","39.03419","0.00659"
"468.41400","39.03467","0.00653"
"468.42000","39.03515","0.00640"
"468.42600","39.03569","0.00634"
"468.43200","39.03617","0.00633"
"468.43800","39.03665","0.00642"
"468.44400","39.03712","0.00638"
"468.45000","39.03761","0.00640"
"468.45600","39.03814","0.00640"
"468.46200","39.03862","0.00630"
"468.46800","39.03910","0.00627"
"468.47400","39.03963","0.00631"
"468.48000","39.04012","0.00633"
"468.48600","39.04059","0.00648"
"468.49200","39.04107","0.00661"
"468.49800","39.04161","0.00658"
"468.50400","39.04208","0.00656"
"468.51000","39.04263","0.00655"
"468.51600","39.04310","0.00677"
"468.52200","39.04358","0.00700"
"468.52800","39.04412","0.00700"
"468.53400","39.04466","0.00698"
"468.54000","39.04514","0.00697"
"468.54600","39.04567","0.00687"
"468.55200","39.04615","0.00678"
"468.55800","39.04669","0.00665"
"468.56400","39.04717","0.00649"
"468.57000","39.04771","0.00650"
"468.57600","39.04819","0.00640"
"468.58200","39.04866","0.00638"
"468.58800","39.04920","0.00639"
"468.59400","39.04968","0.00652"
"468.60000","39.05016","0.00674"
"468.60600","39.05070","0.00685"
"468.61200","39.05117","0.00685"
"468.61800","39.05171","0.00676"
"468.62400","39.05219","0.00670"
"468.63000","39.05273","0.00663"
"468.63600","39.05321","0.00655"
"468.64200","39.05368","0.00644"
"468.64800","39.05416","0.00631"
"468.65400","39.05470","0.00620"
"468.66000","39.05518","0.00607"
"468.66600","39.05566","0.00614"
"468.67200","39.05620","0.00618"
"468.67800","39.05668","0.00620"
"468.68400","39.05721","0.00619"
"468.69000","39.05769","0.00626"
"468.69600","39.05817","0.00633"
"468.70200","39.05871","0.00631"
"468.70800","39.05919","0.00631"
"468.71400","39.05972","0.00634"
"468.72000","39.06020","0.00649"
"468.72600","39.06068","0.00663"
"468.73200","39.06122","0.00672"
"468.73800","39.06170","0.00685"
"468.74400","39.06218","0.00685"
"468.75000","39.06272","0.00685"
"468.75600","39.06319","0.00682"
"468.76200","39.06367","0.00670"
"468.76800","39.06421","0.00669"
"468.77400","39.06468","0.00681"
"468.78000","39.06522","0.00683"
"468.78600","39.06570","0.00686"
"468.79200","39.06618","0.00683"
"468.79800","39.06672","0.00685"
"468.80400","39.06720","0.00692"
"468.81000","39.06768","0.00680"
"468.81600","39.06821","0.00672"
"468.82200","39.06869","0.00671"
"468.82800","39.06917","0.00662"
"468.83400","39.06971","0.00654"
"468.84000","39.07019","0.00650"
"468.84600","39.07072","0.00640"
"468.85200","39.07120","0.00641"
"468.85800","39.07168","0.00644"
"468.86400","39.07222","0.00643"
"468.87000","39.07270","0.00640"
"468.87600","39.07318","0.00642"
"468.88200","39.07366","0.00659"
"468.88800","39.07419","0.00659"
"468.89400","39.07467","0.00657"
"468.90000","39.07515","0.00661"
"468.90600","39.07569","0.00668"
"468.91200","39.07617","0.00669"
"468.91800","39.07664","0.00669"
"468.92400","39.07713","0.00670"
"468.93000","39.07766","0.00666"
"468.93600","39.07814","0.00656"
"468.94200","39.07862","0.00649"
"468.94800","39.07915","0.00662"
"468.95400","39.07964","0.00685"
"468.96000","39.08017","0.00701"
"468.96600","39.08065","0.00713"
"468.97200","39.08113","0.00714"
"468.97800","39.08167","0.00702"
"468.98400","39.08215","0.00692"
"468.99000","39.08262","0.00685"
"468.99600","39.08316","0.00676"
"469.00200","39.08364","0.00663"
"469.00800","39.08411","0.00647"
"469.01400","39.08466","0.00643"
"469.02000","39.08514","0.00639"
"469.02600","39.08562","0.00634"
"469.03200","39.08615","0.00644"
"469.03800","39.08662","0.00660"
"469.04400","39.08711","0.00668"
"469.05000","39.08765","0.00668"
"469.05600","39.08813","0.00661"
"469.06200","39.08866","0.00644"
"469.06800","39.08914","0.00638"
"469.07400","39.08962","0.00646"
"469.08000","39.09016","0.00660"
"469.08600","39.09063","0.00668"
"469.09200","39.09111","0.00667"
"469.09800","39.09166","0.00670"
"469.10400","39.09213","0.00675"
"469.11000","39.09261","0.00666"
"469.11600","39.09314","0.00654"
"469.12200","39.09362","0.00648"
"469.12800","39.09417","0.00645"
"469.13400","39.09464","0.00643"
"469.14000","39.09518","0.00643"
"469.14600","39.09566","0.00647"
"469.15200","39.09613","0.00652"
"469.15800","39.09668","0.00653"
"469.16400","39.09715","0.00648"
"469.17000","39.09763","0.00648"
"469.17600","39.09817","0.00636"
"469.18200","39.09864","0.00628"
"469.18800","39.09919","0.00633"
"469.19400","39.09966","0.00636"
"469.20000","39.10020","0.00644"
"469.20600","39.10068","0.00650"
"469.21200","39.10116","0.00645"
"469.21800","39.10164","0.00639"
"469.22400","39.10217","0.00641"
"469.23000","39.10265","0.00639"
"469.23600","39.10313","0.00635"
"469.24200","39.10367","0.00629"
"469.24800","39.10415","0.00619"
"469.25400","39.10463","0.00617"
"469.26000","39.10516","0.00624"
"469.26600","39.10564","0.00628"
"469.27200","39.10618","0.00627"
"469.27800","39.10666","0.00625"
"469.28400","39.10720","0.00631"
"469.29000","39.10767","0.00646"
"469.29600","39.10815","0.00652"
"469.30200","39.10869","0.00658"
"469.30800","39.10917","0.00661"
"469.31400","39.10971","0.00662"
"469.32000","39.11019","0.00665"
"469.32600","39.11066","0.00666"
"469.33200","39.11121","0.00678"
"469.33800","39.11168","0.00691"
"469.34400","39.11222","0.00692"
"469.35000","39.11270","0.00673"
"469.35600","39.11317","0.00664"
"469.36200","39.11372","0.00656"
"469.36800","39.11419","0.00663"
"469.37400","39.11467","0.00671"
"469.38000","39.11515","0.00682"
"469.38600","39.11569","0.00677"
"469.39200","39.11617","0.00667"
"469.39800","39.11664","0.00655"
"469.40400","39.11718","0.00650"
"469.41000","39.11766","0.00646"
"469.41600","39.11820","0.00651"
"469.42200","39.11868","0.00661"
"469.42800","39.11916","0.00671"
"469.43400","39.11969","0.00686"
"469.44000","39.12017","0.00695"
"469.44600","39.12065","0.00687"
"469.45200","39.12119","0.00662"
"469.45800","39.12167","0.00628"
"469.46400","39.12215","0.00608"
"469.47000","39.12268","0.00586"
"469.47600","39.12316","0.00582"
"469.48200","39.12363","0.00590"
"469.48800","39.12418","0.00591"
"469.49400","39.12466","0.00592"
"469.50000","39.12513","0.00606"
"469.50600","39.12568","0.00621"
"469.51200","39.12615","0.00630"
"469.51800","39.12663","0.00642"
"469.52400","39.12711","0.00664"
"469.53000","39.12764","0.00674"
"469.53600","39.12812","0.00668"
"469.54200","39.12860","0.00673"
"469.54800","39.12914","0.00671"
"469.55400","39.12962","0.00668"
"469.56000","39.13010","0.00656"
"469.56600","39.13063","0.00645"
"469.57200","39.13111","0.00648"
"469.57800","39.13165","0.00638"
"469.58400","39.13213","0.00621"
"469.59000","39.13267","0.00612"
"469.59600","39.13315","0.00597"
"469.60200","39.13362","0.00576"
"469.60800","39.13416","0.00557"
"469.61400","39.13464","0.00550"
"469.62000","39.13518","0.00551"
"469.62600","39.13566","0.00556"
"469.63200","39.13614","0.00561"
"469.63800","39.13667","0.00569"
"469.64400","39.13715","0.00567"
"469.65000","39.13763","0.00557"
"469.65600","39.13816","0.00549"
"469.66200","39.13865","0.00549"
"469.66800","39.13913","0.00562"
"469.67400","39.13966","0.00580"
"469.68000","39.14014","0.00606"
"469.68600","39.14068","0.00634"
"469.69200","39.14116","0.00648"
"469.69800","39.14170","0.00647"
"469.70400","39.14218","0.00611"
"469.71000","39.14271","0.00523"
"469.71600","39.14319","0.00400"
"469.72200","39.14367","0.00257"
"469.72800","39.14420","0.00143"
"469.73400","39.14468","0.00097"
"469.74000","39.14523","0.00118"
"469.74600","39.14570","0.00164"
"469.75200","39.14618","0.00184"
"469.75800","39.14666","0.00170"
"469.76400","39.14720","0.00114"
"469.77000","39.14767","0.00047"
"469.77600","39.14815","0.00012"
"469.78200","39.14863","0.00027"
"469.78800","39.14917","0.00089"
"469.79400","39.14965","0.00145"
"469.80000","39.15012","0.00164"
"469.80600","39.15061","0.00147"
"469.81200","39.15114","0.00103"
"469.81800","39.15162","0.00052"
"469.82400","39.15216","0.00041"
"469.83000","39.15264","0.00080"
"469.83600","39.15318","0.00119"
"469.84200","39.15366","0.00153"
"469.84800","39.15419","0.00176"
"469.85400","39.15473","0.00178"
"469.86000","39.15521","0.00159"
"469.86600","39.15569","0.00142"
"469.87200","39.15622","0.00145"
"469.87800","39.15670","0.00150"
"469.88400","39.15724","0.00143"
"469.89000","39.15772","0.00144"
"469.89600","39.15820","0.00150"
"469.90200","39.15873","0.00156"
"469.90800","39.15921","0.00162"
"469.91400","39.15969","0.00178"
"469.92000","39.16017","0.00173"
"469.92600","39.16071","0.00150"
"469.93200","39.16119","0.00105"
"469.93800","39.16167","0.00061"
"469.94400","39.16214","0.00048"
"469.95000","39.16268","0.00068"
"469.95600","39.16316","0.00107"
"469.96200","39.16364","0.00130"
"469.96800","39.16412","0.00127"
"469.97400","39.16465","0.00105"
"469.98000","39.16513","0.00090"
"469.98600","39.16567","0.00094"
"469.99200","39.16615","0.00113"
"469.99800","39.16669","0.00147"
"470.00400","39.16717","0.00165"
"470.01000","39.16771","0.00162"
"470.01600","39.16818","0.00123"
"470.02200","39.16866","0.00081"
"470.02800","39.16920","0.00066"
"470.03400","39.16968","0.00094"
"470.04000","39.17016","0.00148"
"470.04600","39.17063","0.00202"
"470.05200","39.17117","0.00245"
"470.05800","39.17165","0.00256"
"470.06400","39.17213","0.00223"
"470.07000","39.17260","0.00183"
"470.07600","39.17315","0.00165"
"470.08200","39.17363","0.00190"
"470.08800","39.17410","0.00227"
"470.09400","39.17458","0.00265"
"470.10000","39.17506","0.00273"
"470.10600","39.17559","0.00240"
"470.11200","39.17607","0.00184"
"470.11800","39.17661","0.00128"
"470.12400","39.17709","0.00113"
"470.13000","39.17763","0.00144"
"470.13600","39.17817","0.00192"
"470.14200","39.17865","0.00225"
"470.14800","39.17918","0.00241"
"470.15400","39.17966","0.00233"
"470.16000","39.18020","0.00205"
"470.16600","39.18068","0.00197"
"470.17200","39.18115","0.00205"
"470.17800","39.18169","0.00221"
"470.18400","39.18217","0.00231"
"470.19000","39.18265","0.00234"
"470.19600","39.18319","0.00208"
"470.20200","39.18367","0.00162"
"470.20800","39.18420","0.00123"
"470.21400","39.18468","0.00109"
"470.22000","39.18516","0.00100"
"470.22600","39.18570","0.00107"
"470.23200","39.18618","0.00121"
"470.23800","39.18666","0.00133"
"470.24400","39.18719","0.00141"
"470.25000","39.18767","0.00136"
"470.25600","39.18815","0.00128"
"470.26200","39.18869","0.00132"
"470.26800","39.18917","0.00119"
"470.27400","39.18970","0.00102"
"470.28000","39.19024","0.00101"
"470.28600","39.19072","0.00115"
"470.29200","39.19126","0.00135"
"470.29800","39.19174","0.00160"
"470.30400","39.19228","0.00173"
"470.31000","39.19276","0.00169"
"470.31600","39.19323","0.00155"
"470.32200","39.19371","0.00151"
"470.32800","39.19419","0.00154"
"470.33400","39.19473","0.00163"
"470.34000","39.19521","0.00186"
"470.34600","39.19568","0.00221"
"470.35200","39.19622","0.00234"
"470.35800","39.19670","0.00220"
"470.36400","39.19718","0.00178"
"470.37000","39.19766","0.00141"
"470.37600","39.19820","0.00133"
"470.38200","39.19867","0.00158"
"470.38800","39.19915","0.00193"
"470.39400","39.19969","0.00219"
"470.40000","39.20017","0.00216"
"470.40600","39.20065","0.00177"
"470.41200","39.20119","0.00129"
"470.41800","39.20166","0.00086"
"470.42400","39.20220","0.00070"
"470.43000","39.20268","0.00090"
"470.43600","39.20322","0.00129"
"470.44200","39.20370","0.00148"
"470.44800","39.20418","0.00146"
"470.45400","39.20471","0.00117"
"470.46000","39.20519","0.00090"
"470.46600","39.20567","0.00080"
"470.47200","39.20621","0.00090"
"470.47800","39.20669","0.00129"
"470.48400","39.20717","0.00157"
"470.49000","39.20764","0.00163"
"470.49600","39.20818","0.00152"
"470.50200","39.20866","0.00117"
"470.50800","39.20913","0.00086"
"470.51400","39.20968","0.00081"
"470.52000","39.21016","0.00095"
"470.52600","39.21063","0.00122"
"470.53200","39.21117","0.00136"
"470.53800","39.21165","0.00136"
"470.54400","39.21218","0.00113"
"470.55000","39.21267","0.00077"
"470.55600","39.21314","0.00048"
"470.56200","39.21368","0.00036"
"470.56800","39.21416","0.00050"
"470.57400","39.21470","0.00082"
"470.58000","39.21518","0.00107"
"470.58600","39.21572","0.00111"
"470.59200","39.21619","0.00096"
"470.59800","39.21667","0.00070"
"470.60400","39.21715","0.00047"
"470.61000","39.21762","0.00036"
"470.61600","39.21817","0.00056"
"470.62200","39.21865","0.00082"
"470.62800","39.21912","0.00102"
"470.63400","39.21966","0.00104"
"470.64000","39.22014","0.00094"
"470.64600","39.22062","0.00083"
"470.65200","39.22109","0.00057"
"470.65800","39.22157","0.00044"
"470.66400","39.22211","0.00061"
"470.67000","39.22259","0.00084"
"470.67600","39.22307","0.00111"
"470.68200","39.22360","0.00132"
"470.68800","39.22414","0.00143"
"470.69400","39.22462","0.00145"
"470.70000","39.22516","0.00119"
"470.70600","39.22564","0.00093"
"470.71200","39.22617","0.00075"
"470.71800","39.22666","0.00071"
"470.72400","39.22720","0.00085"
"470.73000","39.22768","0.00102"
"470.73600","39.22821","0.00111"
"470.74200","39.22869","0.00110"
"470.74800","39.22917","0.00115"
"470.75400","39.22971","0.00124"
"470.76000","39.23018","0.00133"
"470.76600","39.23066","0.00138"
"470.77200","39.23120","0.00144"
"470.77800","39.23168","0.00145"
"470.78400","39.23222","0.00134"
"470.79000","39.23269","0.00123"
"470.79600","39.23317","0.00105"
"470.80200","39.23372","0.00079"
"470.80800","39.23419","0.00070"
