End date,"1/8/2017"
Specimen label,"11DG_Unk2"
Maximum Load,"0.18525",N

Time,Extension,Load
(s),(mm),(N)
"4.55400","2.10041","-0.00320"
"4.56000","2.10094","-0.00324"
"4.56600","2.10142","-0.00346"
"4.57200","2.10196","-0.00367"
"4.57800","2.10244","-0.00375"
"4.58400","2.10298","-0.00386"
"4.59000","2.10346","-0.00393"
"4.59600","2.10393","-0.00397"
"4.60200","2.10447","-0.00408"
"4.60800","2.10495","-0.00410"
"4.61400","2.10543","-0.00399"
"4.62000","2.10597","-0.00393"
"4.62600","2.10644","-0.00390"
"4.63200","2.10692","-0.00390"
"4.63800","2.10746","-0.00386"
"4.64400","2.10794","-0.00385"
"4.65000","2.10848","-0.00405"
"4.65600","2.10896","-0.00431"
"4.66200","2.10943","-0.00435"
"4.66800","2.10991","-0.00414"
"4.67400","2.11045","-0.00396"
"4.68000","2.11093","-0.00387"
"4.68600","2.11141","-0.00378"
"4.69200","2.11195","-0.00372"
"4.69800","2.11242","-0.00374"
"4.70400","2.11290","-0.00370"
"4.71000","2.11344","-0.00370"
"4.71600","2.11392","-0.00378"
"4.72200","2.11440","-0.00384"
"4.72800","2.11488","-0.00383"
"4.73400","2.11541","-0.00382"
"4.74000","2.11589","-0.00378"
"4.74600","2.11637","-0.00376"
"4.75200","2.11691","-0.00374"
"4.75800","2.11739","-0.00379"
"4.76400","2.11786","-0.00389"
"4.77000","2.11840","-0.00386"
"4.77600","2.11888","-0.00378"
"4.78200","2.11936","-0.00374"
"4.78800","2.11990","-0.00372"
"4.79400","2.12038","-0.00374"
"4.80000","2.12085","-0.00382"
"4.80600","2.12139","-0.00384"
"4.81200","2.12187","-0.00381"
"4.81800","2.12235","-0.00385"
"4.82400","2.12283","-0.00381"
"4.83000","2.12337","-0.00378"
"4.83600","2.12384","-0.00382"
"4.84200","2.12432","-0.00386"
"4.84800","2.12486","-0.00393"
"4.85400","2.12534","-0.00393"
"4.86000","2.12588","-0.00388"
"4.86600","2.12635","-0.00380"
"4.87200","2.12689","-0.00366"
"4.87800","2.12737","-0.00358"
"4.88400","2.12785","-0.00350"
"4.89000","2.12839","-0.00347"
"4.89600","2.12887","-0.00347"
"4.90200","2.12934","-0.00356"
"4.90800","2.12988","-0.00356"
"4.91400","2.13036","-0.00348"
"4.92000","2.13084","-0.00342"
"4.92600","2.13132","-0.00351"
"4.93200","2.13186","-0.00360"
"4.93800","2.13233","-0.00366"
"4.94400","2.13287","-0.00361"
"4.95000","2.13335","-0.00367"
"4.95600","2.13389","-0.00374"
"4.96200","2.13437","-0.00365"
"4.96800","2.13490","-0.00356"
"4.97400","2.13538","-0.00354"
"4.98000","2.13592","-0.00343"
"4.98600","2.13640","-0.00340"
"4.99200","2.13688","-0.00334"
"4.99800","2.13742","-0.00348"
"5.00400","2.13789","-0.00358"
"5.01000","2.13843","-0.00368"
"5.01600","2.13891","-0.00381"
"5.02200","2.13939","-0.00381"
"5.02800","2.13993","-0.00378"
"5.03400","2.14041","-0.00386"
"5.04000","2.14088","-0.00389"
"5.04600","2.14136","-0.00391"
"5.05200","2.14190","-0.00393"
"5.05800","2.14238","-0.00397"
"5.06400","2.14286","-0.00387"
"5.07000","2.14339","-0.00374"
"5.07600","2.14387","-0.00373"
"5.08200","2.14435","-0.00380"
"5.08800","2.14489","-0.00386"
"5.09400","2.14537","-0.00386"
"5.10000","2.14591","-0.00387"
"5.10600","2.14638","-0.00395"
"5.11200","2.14686","-0.00395"
"5.11800","2.14740","-0.00392"
"5.12400","2.14788","-0.00384"
"5.13000","2.14836","-0.00373"
"5.13600","2.14884","-0.00366"
"5.14200","2.14937","-0.00356"
"5.14800","2.14985","-0.00357"
"5.15400","2.15039","-0.00368"
"5.16000","2.15087","-0.00380"
"5.16600","2.15135","-0.00388"
"5.17200","2.15189","-0.00401"
"5.17800","2.15236","-0.00401"
"5.18400","2.15284","-0.00399"
"5.19000","2.15338","-0.00394"
"5.19600","2.15386","-0.00382"
"5.20200","2.15434","-0.00385"
"5.20800","2.15481","-0.00388"
"5.21400","2.15535","-0.00387"
"5.22000","2.15583","-0.00390"
"5.22600","2.15631","-0.00387"
"5.23200","2.15685","-0.00386"
"5.23800","2.15733","-0.00381"
"5.24400","2.15786","-0.00359"
"5.25000","2.15834","-0.00349"
"5.25600","2.15882","-0.00349"
"5.26200","2.15936","-0.00350"
"5.26800","2.15984","-0.00355"
"5.27400","2.16038","-0.00356"
"5.28000","2.16085","-0.00347"
"5.28600","2.16139","-0.00339"
"5.29200","2.16187","-0.00339"
"5.29800","2.16241","-0.00336"
"5.30400","2.16289","-0.00331"
"5.31000","2.16336","-0.00329"
"5.31600","2.16390","-0.00336"
"5.32200","2.16438","-0.00350"
"5.32800","2.16486","-0.00367"
"5.33400","2.16540","-0.00386"
"5.34000","2.16588","-0.00398"
"5.34600","2.16635","-0.00399"
"5.35200","2.16683","-0.00401"
"5.35800","2.16731","-0.00399"
"5.36400","2.16785","-0.00388"
"5.37000","2.16833","-0.00372"
"5.37600","2.16881","-0.00362"
"5.38200","2.16928","-0.00352"
"5.38800","2.16982","-0.00341"
"5.39400","2.17030","-0.00333"
"5.40000","2.17084","-0.00342"
"5.40600","2.17132","-0.00349"
"5.41200","2.17185","-0.00351"
"5.41800","2.17233","-0.00354"
"5.42400","2.17287","-0.00357"
"5.43000","2.17341","-0.00353"
"5.43600","2.17389","-0.00351"
"5.44200","2.17443","-0.00355"
"5.44800","2.17490","-0.00365"
"5.45400","2.17544","-0.00368"
"5.46000","2.17592","-0.00369"
"5.46600","2.17640","-0.00372"
"5.47200","2.17694","-0.00371"
"5.47800","2.17742","-0.00366"
"5.48400","2.17789","-0.00370"
"5.49000","2.17843","-0.00375"
"5.49600","2.17891","-0.00369"
"5.50200","2.17945","-0.00370"
"5.50800","2.17993","-0.00372"
"5.51400","2.18040","-0.00375"
"5.52000","2.18088","-0.00387"
"5.52600","2.18142","-0.00401"
"5.53200","2.18190","-0.00415"
"5.53800","2.18244","-0.00417"
"5.54400","2.18292","-0.00414"
"5.55000","2.18339","-0.00413"
"5.55600","2.18393","-0.00405"
"5.56200","2.18441","-0.00399"
"5.56800","2.18495","-0.00401"
"5.57400","2.18549","-0.00403"
"5.58000","2.18597","-0.00402"
"5.58600","2.18644","-0.00398"
"5.59200","2.18698","-0.00406"
"5.59800","2.18746","-0.00420"
"5.60400","2.18800","-0.00421"
"5.61000","2.18848","-0.00421"
"5.61600","2.18895","-0.00421"
"5.62200","2.18943","-0.00420"
"5.62800","2.18991","-0.00422"
"5.63400","2.19045","-0.00432"
"5.64000","2.19093","-0.00435"
"5.64600","2.19141","-0.00422"
"5.65200","2.19194","-0.00401"
"5.65800","2.19242","-0.00402"
"5.66400","2.19290","-0.00396"
"5.67000","2.19344","-0.00384"
"5.67600","2.19392","-0.00385"
"5.68200","2.19440","-0.00388"
"5.68800","2.19493","-0.00389"
"5.69400","2.19541","-0.00402"
"5.70000","2.19589","-0.00408"
"5.70600","2.19643","-0.00405"
"5.71200","2.19691","-0.00390"
"5.71800","2.19744","-0.00380"
"5.72400","2.19792","-0.00369"
"5.73000","2.19846","-0.00359"
"5.73600","2.19894","-0.00355"
"5.74200","2.19948","-0.00357"
"5.74800","2.19996","-0.00361"
"5.75400","2.20043","-0.00369"
"5.76000","2.20091","-0.00381"
"5.76600","2.20139","-0.00389"
"5.77200","2.20193","-0.00394"
"5.77800","2.20241","-0.00383"
"5.78400","2.20289","-0.00375"
"5.79000","2.20336","-0.00369"
"5.79600","2.20390","-0.00359"
"5.80200","2.20438","-0.00364"
"5.80800","2.20486","-0.00373"
"5.81400","2.20540","-0.00384"
"5.82000","2.20587","-0.00396"
"5.82600","2.20641","-0.00404"
"5.83200","2.20689","-0.00401"
"5.83800","2.20737","-0.00389"
"5.84400","2.20791","-0.00368"
"5.85000","2.20839","-0.00367"
"5.85600","2.20892","-0.00371"
"5.86200","2.20940","-0.00362"
"5.86800","2.20994","-0.00353"
"5.87400","2.21042","-0.00352"
"5.88000","2.21096","-0.00346"
"5.88600","2.21144","-0.00346"
"5.89200","2.21191","-0.00348"
"5.89800","2.21245","-0.00364"
"5.90400","2.21293","-0.00388"
"5.91000","2.21341","-0.00399"
"5.91600","2.21389","-0.00392"
"5.92200","2.21443","-0.00371"
"5.92800","2.21490","-0.00345"
"5.93400","2.21538","-0.00333"
"5.94000","2.21592","-0.00325"
"5.94600","2.21640","-0.00322"
"5.95200","2.21688","-0.00330"
"5.95800","2.21735","-0.00335"
"5.96400","2.21789","-0.00339"
"5.97000","2.21837","-0.00341"
"5.97600","2.21891","-0.00333"
"5.98200","2.21939","-0.00336"
"5.98800","2.21993","-0.00348"
"5.99400","2.22040","-0.00355"
"6.00000","2.22094","-0.00349"
"6.00600","2.22142","-0.00342"
"6.01200","2.22196","-0.00337"
"6.01800","2.22244","-0.00341"
"6.02400","2.22297","-0.00341"
"6.03000","2.22345","-0.00346"
"6.03600","2.22393","-0.00366"
"6.04200","2.22441","-0.00391"
"6.04800","2.22495","-0.00406"
"6.05400","2.22543","-0.00416"
"6.06000","2.22596","-0.00416"
"6.06600","2.22644","-0.00417"
"6.07200","2.22698","-0.00404"
"6.07800","2.22746","-0.00388"
"6.08400","2.22794","-0.00374"
"6.09000","2.22842","-0.00364"
"6.09600","2.22895","-0.00369"
"6.10200","2.22943","-0.00375"
"6.10800","2.22991","-0.00375"
"6.11400","2.23039","-0.00368"
"6.12000","2.23093","-0.00357"
"6.12600","2.23141","-0.00351"
"6.13200","2.23188","-0.00360"
"6.13800","2.23242","-0.00365"
"6.14400","2.23296","-0.00367"
"6.15000","2.23344","-0.00378"
"6.15600","2.23398","-0.00375"
"6.16200","2.23445","-0.00370"
"6.16800","2.23493","-0.00375"
"6.17400","2.23547","-0.00370"
"6.18000","2.23595","-0.00354"
"6.18600","2.23643","-0.00338"
"6.19200","2.23691","-0.00329"
"6.19800","2.23744","-0.00324"
"6.20400","2.23792","-0.00328"
"6.21000","2.23840","-0.00334"
"6.21600","2.23894","-0.00340"
"6.22200","2.23942","-0.00344"
"6.22800","2.23990","-0.00347"
"6.23400","2.24037","-0.00354"
"6.24000","2.24091","-0.00369"
"6.24600","2.24139","-0.00385"
"6.25200","2.24187","-0.00397"
"6.25800","2.24241","-0.00404"
"6.26400","2.24288","-0.00405"
"6.27000","2.24336","-0.00391"
"6.27600","2.24390","-0.00373"
"6.28200","2.24438","-0.00377"
"6.28800","2.24492","-0.00388"
"6.29400","2.24546","-0.00387"
"6.30000","2.24593","-0.00370"
"6.30600","2.24641","-0.00347"
"6.31200","2.24695","-0.00328"
"6.31800","2.24743","-0.00315"
"6.32400","2.24791","-0.00310"
"6.33000","2.24839","-0.00318"
"6.33600","2.24892","-0.00330"
"6.34200","2.24940","-0.00350"
"6.34800","2.24988","-0.00355"
"6.35400","2.25036","-0.00349"
"6.36000","2.25090","-0.00337"
"6.36600","2.25137","-0.00327"
"6.37200","2.25185","-0.00316"
"6.37800","2.25233","-0.00300"
"6.38400","2.25287","-0.00295"
"6.39000","2.25335","-0.00305"
"6.39600","2.25389","-0.00317"
"6.40200","2.25436","-0.00330"
"6.40800","2.25484","-0.00352"
"6.41400","2.25532","-0.00367"
"6.42000","2.25586","-0.00378"
"6.42600","2.25634","-0.00378"
"6.43200","2.25688","-0.00371"
"6.43800","2.25735","-0.00365"
"6.44400","2.25789","-0.00358"
"6.45000","2.25837","-0.00363"
"6.45600","2.25891","-0.00374"
"6.46200","2.25939","-0.00373"
"6.46800","2.25992","-0.00366"
"6.47400","2.26040","-0.00352"
"6.48000","2.26088","-0.00336"
"6.48600","2.26136","-0.00319"
"6.49200","2.26190","-0.00313"
"6.49800","2.26238","-0.00329"
"6.50400","2.26285","-0.00341"
"6.51000","2.26339","-0.00344"
"6.51600","2.26387","-0.00351"
"6.52200","2.26435","-0.00371"
"6.52800","2.26489","-0.00383"
"6.53400","2.26537","-0.00391"
"6.54000","2.26590","-0.00396"
"6.54600","2.26638","-0.00407"
"6.55200","2.26686","-0.00411"
"6.55800","2.26740","-0.00410"
"6.56400","2.26794","-0.00404"
"6.57000","2.26841","-0.00401"
"6.57600","2.26895","-0.00393"
"6.58200","2.26943","-0.00380"
"6.58800","2.26997","-0.00367"
"6.59400","2.27045","-0.00350"
"6.60000","2.27093","-0.00333"
"6.60600","2.27146","-0.00326"
"6.61200","2.27194","-0.00319"
"6.61800","2.27248","-0.00318"
"6.62400","2.27296","-0.00317"
"6.63000","2.27344","-0.00323"
"6.63600","2.27392","-0.00334"
"6.64200","2.27445","-0.00344"
"6.64800","2.27493","-0.00356"
"6.65400","2.27541","-0.00366"
"6.66000","2.27589","-0.00366"
"6.66600","2.27643","-0.00377"
"6.67200","2.27690","-0.00381"
"6.67800","2.27738","-0.00379"
"6.68400","2.27792","-0.00363"
"6.69000","2.27840","-0.00356"
"6.69600","2.27894","-0.00353"
"6.70200","2.27942","-0.00349"
"6.70800","2.27995","-0.00345"
"6.71400","2.28043","-0.00348"
"6.72000","2.28091","-0.00348"
"6.72600","2.28145","-0.00344"
"6.73200","2.28193","-0.00343"
"6.73800","2.28247","-0.00346"
"6.74400","2.28294","-0.00346"
"6.75000","2.28342","-0.00362"
"6.75600","2.28396","-0.00380"
"6.76200","2.28444","-0.00384"
"6.76800","2.28492","-0.00378"
"6.77400","2.28540","-0.00363"
"6.78000","2.28593","-0.00339"
"6.78600","2.28641","-0.00324"
"6.79200","2.28695","-0.00320"
"6.79800","2.28743","-0.00324"
"6.80400","2.28791","-0.00328"
"6.81000","2.28838","-0.00332"
"6.81600","2.28892","-0.00347"
"6.82200","2.28940","-0.00366"
"6.82800","2.28988","-0.00382"
"6.83400","2.29042","-0.00390"
"6.84000","2.29090","-0.00386"
"6.84600","2.29143","-0.00374"
"6.85200","2.29191","-0.00360"
"6.85800","2.29239","-0.00348"
"6.86400","2.29293","-0.00338"
"6.87000","2.29341","-0.00337"
"6.87600","2.29395","-0.00341"
"6.88200","2.29442","-0.00349"
"6.88800","2.29490","-0.00334"
"6.89400","2.29544","-0.00319"
"6.90000","2.29592","-0.00318"
"6.90600","2.29640","-0.00327"
"6.91200","2.29687","-0.00335"
"6.91800","2.29741","-0.00348"
"6.92400","2.29789","-0.00354"
"6.93000","2.29843","-0.00350"
"6.93600","2.29891","-0.00343"
"6.94200","2.29939","-0.00336"
"6.94800","2.29992","-0.00338"
"6.95400","2.30040","-0.00343"
"6.96000","2.30088","-0.00339"
"6.96600","2.30142","-0.00345"
"6.97200","2.30190","-0.00350"
"6.97800","2.30238","-0.00349"
"6.98400","2.30291","-0.00344"
"6.99000","2.30339","-0.00352"
"6.99600","2.30387","-0.00361"
"7.00200","2.30441","-0.00368"
"7.00800","2.30489","-0.00373"
"7.01400","2.30536","-0.00369"
"7.02000","2.30590","-0.00371"
"7.02600","2.30638","-0.00369"
"7.03200","2.30692","-0.00365"
"7.03800","2.30740","-0.00362"
"7.04400","2.30788","-0.00350"
"7.05000","2.30841","-0.00340"
"7.05600","2.30889","-0.00329"
"7.06200","2.30937","-0.00308"
"7.06800","2.30985","-0.00296"
"7.07400","2.31039","-0.00304"
"7.08000","2.31087","-0.00310"
"7.08600","2.31140","-0.00316"
"7.09200","2.31188","-0.00316"
"7.09800","2.31242","-0.00320"
"7.10400","2.31290","-0.00329"
"7.11000","2.31344","-0.00332"
"7.11600","2.31391","-0.00334"
"7.12200","2.31439","-0.00338"
"7.12800","2.31493","-0.00340"
"7.13400","2.31541","-0.00340"
"7.14000","2.31595","-0.00339"
"7.14600","2.31643","-0.00335"
"7.15200","2.31696","-0.00326"
"7.15800","2.31744","-0.00321"
"7.16400","2.31798","-0.00327"
"7.17000","2.31846","-0.00340"
"7.17600","2.31894","-0.00339"
"7.18200","2.31948","-0.00337"
"7.18800","2.31995","-0.00349"
"7.19400","2.32043","-0.00354"
"7.20000","2.32097","-0.00361"
"7.20600","2.32145","-0.00367"
"7.21200","2.32193","-0.00365"
"7.21800","2.32240","-0.00354"
"7.22400","2.32294","-0.00338"
"7.23000","2.32342","-0.00322"
"7.23600","2.32396","-0.00309"
"7.24200","2.32444","-0.00303"
"7.24800","2.32492","-0.00308"
"7.25400","2.32545","-0.00306"
"7.26000","2.32593","-0.00303"
"7.26600","2.32641","-0.00311"
"7.27200","2.32695","-0.00323"
"7.27800","2.32743","-0.00323"
"7.28400","2.32791","-0.00316"
"7.29000","2.32838","-0.00302"
"7.29600","2.32892","-0.00293"
"7.30200","2.32940","-0.00300"
"7.30800","2.32994","-0.00313"
"7.31400","2.33042","-0.00320"
"7.32000","2.33089","-0.00312"
"7.32600","2.33143","-0.00313"
"7.33200","2.33191","-0.00326"
"7.33800","2.33239","-0.00343"
"7.34400","2.33293","-0.00355"
"7.35000","2.33341","-0.00350"
"7.35600","2.33388","-0.00341"
"7.36200","2.33436","-0.00327"
"7.36800","2.33484","-0.00326"
"7.37400","2.33538","-0.00334"
"7.38000","2.33586","-0.00328"
"7.38600","2.33634","-0.00336"
"7.39200","2.33687","-0.00343"
"7.39800","2.33735","-0.00360"
"7.40400","2.33789","-0.00372"
"7.41000","2.33837","-0.00372"
"7.41600","2.33885","-0.00365"
"7.42200","2.33939","-0.00356"
"7.42800","2.33986","-0.00346"
"7.43400","2.34040","-0.00341"
"7.44000","2.34088","-0.00334"
"7.44600","2.34142","-0.00326"
"7.45200","2.34190","-0.00318"
"7.45800","2.34237","-0.00325"
"7.46400","2.34291","-0.00336"
"7.47000","2.34339","-0.00341"
"7.47600","2.34387","-0.00342"
"7.48200","2.34441","-0.00346"
"7.48800","2.34489","-0.00350"
"7.49400","2.34536","-0.00353"
"7.50000","2.34584","-0.00357"
"7.50600","2.34638","-0.00360"
"7.51200","2.34686","-0.00347"
"7.51800","2.34734","-0.00337"
"7.52400","2.34788","-0.00327"
"7.53000","2.34835","-0.00319"
"7.53600","2.34883","-0.00312"
"7.54200","2.34937","-0.00311"
"7.54800","2.34985","-0.00317"
"7.55400","2.35039","-0.00327"
"7.56000","2.35086","-0.00340"
"7.56600","2.35140","-0.00353"
"7.57200","2.35188","-0.00355"
"7.57800","2.35242","-0.00348"
"7.58400","2.35290","-0.00334"
"7.59000","2.35344","-0.00323"
"7.59600","2.35391","-0.00315"
"7.60200","2.35445","-0.00314"
"7.60800","2.35493","-0.00317"
"7.61400","2.35541","-0.00326"
"7.62000","2.35595","-0.00333"
"7.62600","2.35643","-0.00341"
"7.63200","2.35690","-0.00344"
"7.63800","2.35744","-0.00352"
"7.64400","2.35792","-0.00354"
"7.65000","2.35840","-0.00352"
"7.65600","2.35894","-0.00348"
"7.66200","2.35941","-0.00331"
"7.66800","2.35989","-0.00322"
"7.67400","2.36043","-0.00314"
"7.68000","2.36091","-0.00310"
"7.68600","2.36139","-0.00310"
"7.69200","2.36193","-0.00310"
"7.69800","2.36240","-0.00322"
"7.70400","2.36288","-0.00339"
"7.71000","2.36342","-0.00341"
"7.71600","2.36390","-0.00339"
"7.72200","2.36444","-0.00329"
"7.72800","2.36497","-0.00306"
"7.73400","2.36545","-0.00283"
"7.74000","2.36599","-0.00280"
"7.74600","2.36647","-0.00291"
"7.75200","2.36701","-0.00302"
"7.75800","2.36749","-0.00306"
"7.76400","2.36796","-0.00312"
"7.77000","2.36844","-0.00324"
"7.77600","2.36892","-0.00339"
"7.78200","2.36946","-0.00346"
"7.78800","2.36994","-0.00348"
"7.79400","2.37042","-0.00339"
"7.80000","2.37095","-0.00339"
"7.80600","2.37143","-0.00345"
"7.81200","2.37191","-0.00345"
"7.81800","2.37245","-0.00344"
"7.82400","2.37293","-0.00349"
"7.83000","2.37341","-0.00358"
"7.83600","2.37394","-0.00363"
"7.84200","2.37442","-0.00355"
"7.84800","2.37490","-0.00348"
"7.85400","2.37544","-0.00343"
"7.86000","2.37592","-0.00338"
"7.86600","2.37645","-0.00337"
"7.87200","2.37693","-0.00333"
"7.87800","2.37747","-0.00334"
"7.88400","2.37795","-0.00333"
"7.89000","2.37843","-0.00338"
"7.89600","2.37897","-0.00344"
"7.90200","2.37944","-0.00356"
"7.90800","2.37992","-0.00359"
"7.91400","2.38040","-0.00361"
"7.92000","2.38088","-0.00349"
"7.92600","2.38136","-0.00336"
"7.93200","2.38190","-0.00342"
"7.93800","2.38237","-0.00354"
"7.94400","2.38285","-0.00351"
"7.95000","2.38333","-0.00351"
"7.95600","2.38387","-0.00357"
"7.96200","2.38435","-0.00348"
"7.96800","2.38483","-0.00334"
"7.97400","2.38536","-0.00331"
"7.98000","2.38584","-0.00331"
"7.98600","2.38632","-0.00328"
"7.99200","2.38686","-0.00324"
"7.99800","2.38734","-0.00322"
"8.00400","2.38787","-0.00313"
"8.01000","2.38835","-0.00309"
"8.01600","2.38883","-0.00315"
"8.02200","2.38937","-0.00326"
"8.02800","2.38985","-0.00326"
"8.03400","2.39033","-0.00324"
"8.04000","2.39086","-0.00332"
"8.04600","2.39134","-0.00334"
"8.05200","2.39182","-0.00338"
"8.05800","2.39236","-0.00343"
"8.06400","2.39284","-0.00345"
"8.07000","2.39337","-0.00344"
"8.07600","2.39385","-0.00355"
"8.08200","2.39439","-0.00364"
"8.08800","2.39487","-0.00361"
"8.09400","2.39541","-0.00357"
"8.10000","2.39589","-0.00357"
"8.10600","2.39642","-0.00365"
"8.11200","2.39690","-0.00376"
"8.11800","2.39744","-0.00385"
"8.12400","2.39792","-0.00390"
"8.13000","2.39840","-0.00387"
"8.13600","2.39894","-0.00388"
"8.14200","2.39941","-0.00388"
"8.14800","2.39995","-0.00385"
"8.15400","2.40043","-0.00383"
"8.16000","2.40091","-0.00373"
"8.16600","2.40145","-0.00359"
"8.17200","2.40192","-0.00345"
"8.17800","2.40246","-0.00322"
"8.18400","2.40294","-0.00312"
"8.19000","2.40342","-0.00316"
"8.19600","2.40396","-0.00321"
"8.20200","2.40444","-0.00329"
"8.20800","2.40491","-0.00337"
"8.21400","2.40545","-0.00341"
"8.22000","2.40593","-0.00336"
"8.22600","2.40647","-0.00325"
"8.23200","2.40695","-0.00311"
"8.23800","2.40743","-0.00297"
"8.24400","2.40796","-0.00282"
"8.25000","2.40844","-0.00272"
"8.25600","2.40892","-0.00272"
"8.26200","2.40940","-0.00271"
"8.26800","2.40994","-0.00271"
"8.27400","2.41042","-0.00276"
"8.28000","2.41089","-0.00283"
"8.28600","2.41137","-0.00289"
"8.29200","2.41191","-0.00298"
"8.29800","2.41239","-0.00300"
"8.30400","2.41287","-0.00304"
"8.31000","2.41340","-0.00302"
"8.31600","2.41388","-0.00301"
"8.32200","2.41436","-0.00295"
"8.32800","2.41490","-0.00299"
"8.33400","2.41538","-0.00305"
"8.34000","2.41592","-0.00319"
"8.34600","2.41639","-0.00334"
"8.35200","2.41687","-0.00351"
"8.35800","2.41741","-0.00359"
"8.36400","2.41789","-0.00362"
"8.37000","2.41843","-0.00362"
"8.37600","2.41896","-0.00368"
"8.38200","2.41944","-0.00371"
"8.38800","2.41992","-0.00368"
"8.39400","2.42046","-0.00363"
"8.40000","2.42094","-0.00361"
"8.40600","2.42142","-0.00357"
"8.41200","2.42189","-0.00345"
"8.41800","2.42243","-0.00347"
"8.42400","2.42291","-0.00346"
"8.43000","2.42339","-0.00340"
"8.43600","2.42393","-0.00335"
"8.44200","2.42441","-0.00329"
"8.44800","2.42488","-0.00330"
"8.45400","2.42542","-0.00323"
"8.46000","2.42590","-0.00312"
"8.46600","2.42638","-0.00301"
"8.47200","2.42686","-0.00304"
"8.47800","2.42740","-0.00302"
"8.48400","2.42787","-0.00298"
"8.49000","2.42835","-0.00294"
"8.49600","2.42889","-0.00290"
"8.50200","2.42937","-0.00298"
"8.50800","2.42985","-0.00319"
"8.51400","2.43038","-0.00341"
"8.52000","2.43086","-0.00357"
"8.52600","2.43140","-0.00364"
"8.53200","2.43188","-0.00368"
"8.53800","2.43236","-0.00369"
"8.54400","2.43290","-0.00370"
"8.55000","2.43337","-0.00368"
"8.55600","2.43385","-0.00358"
"8.56200","2.43433","-0.00346"
"8.56800","2.43487","-0.00346"
"8.57400","2.43535","-0.00347"
"8.58000","2.43583","-0.00342"
"8.58600","2.43630","-0.00330"
"8.59200","2.43684","-0.00322"
"8.59800","2.43732","-0.00340"
"8.60400","2.43786","-0.00354"
"8.61000","2.43834","-0.00354"
"8.61600","2.43882","-0.00355"
"8.62200","2.43935","-0.00358"
"8.62800","2.43983","-0.00359"
"8.63400","2.44037","-0.00343"
"8.64000","2.44091","-0.00319"
"8.64600","2.44139","-0.00303"
"8.65200","2.44192","-0.00301"
"8.65800","2.44240","-0.00303"
"8.66400","2.44288","-0.00310"
"8.67000","2.44342","-0.00317"
"8.67600","2.44390","-0.00325"
"8.68200","2.44444","-0.00334"
"8.68800","2.44491","-0.00350"
