End date,"1/8/2017"
Specimen label,"9BT_74_2"
Maximum Load,"0.16759",N

Time,Extension,Load
(s),(mm),(N)
"63.10200","23.14578","0.07912"
"63.10800","23.14632","0.07913"
"63.11400","23.14686","0.07912"
"63.12000","23.14734","0.07910"
"63.12600","23.14787","0.07909"
"63.13200","23.14836","0.07908"
"63.13800","23.14883","0.07913"
"63.14400","23.14937","0.07921"
"63.15000","23.14985","0.07924"
"63.15600","23.15033","0.07923"
"63.16200","23.15087","0.07923"
"63.16800","23.15135","0.07932"
"63.17400","23.15182","0.07944"
"63.18000","23.15236","0.07950"
"63.18600","23.15284","0.07954"
"63.19200","23.15338","0.07957"
"63.19800","23.15385","0.07961"
"63.20400","23.15434","0.07969"
"63.21000","23.15487","0.07978"
"63.21600","23.15535","0.07986"
"63.22200","23.15583","0.07987"
"63.22800","23.15637","0.07983"
"63.23400","23.15684","0.07982"
"63.24000","23.15738","0.07983"
"63.24600","23.15786","0.07984"
"63.25200","23.15840","0.07979"
"63.25800","23.15888","0.07971"
"63.26400","23.15941","0.07960"
"63.27000","23.15989","0.07952"
"63.27600","23.16037","0.07952"
"63.28200","23.16085","0.07955"
"63.28800","23.16139","0.07961"
"63.29400","23.16187","0.07965"
"63.30000","23.16235","0.07963"
"63.30600","23.16282","0.07960"
"63.31200","23.16336","0.07957"
"63.31800","23.16384","0.07955"
"63.32400","23.16438","0.07950"
"63.33000","23.16486","0.07944"
"63.33600","23.16534","0.07939"
"63.34200","23.16587","0.07941"
"63.34800","23.16635","0.07940"
"63.35400","23.16689","0.07939"
"63.36000","23.16737","0.07939"
"63.36600","23.16784","0.07937"
"63.37200","23.16838","0.07940"
"63.37800","23.16886","0.07949"
"63.38400","23.16940","0.07960"
"63.39000","23.16988","0.07962"
"63.39600","23.17036","0.07965"
"63.40200","23.17090","0.07969"
"63.40800","23.17137","0.07970"
"63.41400","23.17185","0.07966"
"63.42000","23.17239","0.07967"
"63.42600","23.17287","0.07966"
"63.43200","23.17341","0.07960"
"63.43800","23.17389","0.07952"
"63.44400","23.17436","0.07946"
"63.45000","23.17490","0.07940"
"63.45600","23.17538","0.07938"
"63.46200","23.17586","0.07933"
"63.46800","23.17639","0.07929"
"63.47400","23.17687","0.07929"
"63.48000","23.17735","0.07928"
"63.48600","23.17789","0.07929"
"63.49200","23.17837","0.07933"
"63.49800","23.17885","0.07933"
"63.50400","23.17933","0.07942"
"63.51000","23.17986","0.07959"
"63.51600","23.18034","0.07969"
"63.52200","23.18082","0.07972"
"63.52800","23.18136","0.07970"
"63.53400","23.18184","0.07961"
"63.54000","23.18232","0.07957"
"63.54600","23.18285","0.07953"
"63.55200","23.18333","0.07948"
"63.55800","23.18381","0.07948"
"63.56400","23.18435","0.07953"
"63.57000","23.18483","0.07964"
"63.57600","23.18530","0.07981"
"63.58200","23.18584","0.07989"
"63.58800","23.18632","0.07997"
"63.59400","23.18680","0.08002"
"63.60000","23.18728","0.07997"
"63.60600","23.18782","0.07996"
"63.61200","23.18830","0.07997"
"63.61800","23.18883","0.07999"
"63.62400","23.18931","0.07999"
"63.63000","23.18979","0.07997"
"63.63600","23.19032","0.07995"
"63.64200","23.19081","0.07983"
"63.64800","23.19128","0.07976"
"63.65400","23.19182","0.07973"
"63.66000","23.19230","0.07971"
"63.66600","23.19284","0.07973"
"63.67200","23.19332","0.07976"
"63.67800","23.19386","0.07979"
"63.68400","23.19433","0.07980"
"63.69000","23.19481","0.07983"
"63.69600","23.19535","0.07990"
"63.70200","23.19583","0.07995"
"63.70800","23.19637","0.08002"
"63.71400","23.19684","0.08008"
"63.72000","23.19732","0.08019"
"63.72600","23.19786","0.08032"
"63.73200","23.19834","0.08035"
"63.73800","23.19888","0.08043"
"63.74400","23.19936","0.08052"
"63.75000","23.19989","0.08055"
"63.75600","23.20037","0.08056"
"63.76200","23.20091","0.08052"
"63.76800","23.20139","0.08048"
"63.77400","23.20193","0.08045"
"63.78000","23.20240","0.08036"
"63.78600","23.20294","0.08027"
"63.79200","23.20342","0.08021"
"63.79800","23.20390","0.08016"
"63.80400","23.20438","0.08009"
"63.81000","23.20492","0.08004"
"63.81600","23.20539","0.08002"
"63.82200","23.20593","0.07999"
"63.82800","23.20641","0.07996"
"63.83400","23.20689","0.07986"
"63.84000","23.20737","0.07981"
"63.84600","23.20791","0.07976"
"63.85200","23.20838","0.07976"
"63.85800","23.20886","0.07981"
"63.86400","23.20934","0.07987"
"63.87000","23.20988","0.07998"
"63.87600","23.21036","0.08009"
"63.88200","23.21090","0.08015"
"63.88800","23.21137","0.08020"
"63.89400","23.21185","0.08026"
"63.90000","23.21239","0.08025"
"63.90600","23.21287","0.08024"
"63.91200","23.21335","0.08026"
"63.91800","23.21382","0.08024"
"63.92400","23.21436","0.08017"
"63.93000","23.21484","0.08005"
"63.93600","23.21532","0.07998"
"63.94200","23.21586","0.07994"
"63.94800","23.21634","0.08007"
"63.95400","23.21688","0.08023"
"63.96000","23.21735","0.08030"
"63.96600","23.21783","0.08030"
"63.97200","23.21837","0.08033"
"63.97800","23.21885","0.08039"
"63.98400","23.21939","0.08041"
"63.99000","23.21986","0.08047"
"63.99600","23.22034","0.08054"
"64.00200","23.22088","0.08059"
"64.00800","23.22136","0.08057"
"64.01400","23.22184","0.08057"
"64.02000","23.22238","0.08059"
"64.02600","23.22285","0.08064"
"64.03200","23.22333","0.08063"
"64.03800","23.22387","0.08065"
"64.04400","23.22435","0.08063"
"64.05000","23.22483","0.08055"
"64.05600","23.22530","0.08060"
"64.06200","23.22584","0.08069"
"64.06800","23.22632","0.08078"
"64.07400","23.22680","0.08084"
"64.08000","23.22733","0.08083"
"64.08600","23.22782","0.08086"
"64.09200","23.22829","0.08093"
"64.09800","23.22883","0.08098"
"64.10400","23.22931","0.08103"
"64.11000","23.22979","0.08106"
"64.11600","23.23033","0.08107"
"64.12200","23.23081","0.08099"
"64.12800","23.23128","0.08088"
"64.13400","23.23176","0.08078"
"64.14000","23.23230","0.08076"
"64.14600","23.23278","0.08075"
"64.15200","23.23326","0.08070"
"64.15800","23.23373","0.08072"
"64.16400","23.23421","0.08075"
"64.17000","23.23475","0.08077"
"64.17600","23.23523","0.08076"
"64.18200","23.23577","0.08071"
"64.18800","23.23625","0.08071"
"64.19400","23.23679","0.08089"
"64.20000","23.23726","0.08108"
"64.20600","23.23774","0.08117"
"64.21200","23.23828","0.08111"
"64.21800","23.23882","0.08103"
"64.22400","23.23929","0.08103"
"64.23000","23.23983","0.08100"
"64.23600","23.24031","0.08097"
"64.24200","23.24085","0.08094"
"64.24800","23.24139","0.08102"
"64.25400","23.24187","0.08118"
"64.26000","23.24240","0.08127"
"64.26600","23.24288","0.08136"
"64.27200","23.24342","0.08150"
"64.27800","23.24390","0.08160"
"64.28400","23.24438","0.08158"
"64.29000","23.24492","0.08149"
"64.29600","23.24539","0.08136"
"64.30200","23.24587","0.08128"
"64.30800","23.24641","0.08122"
"64.31400","23.24689","0.08119"
"64.32000","23.24737","0.08117"
"64.32600","23.24791","0.08121"
"64.33200","23.24838","0.08124"
"64.33800","23.24886","0.08128"
"64.34400","23.24940","0.08132"
"64.35000","23.24988","0.08135"
"64.35600","23.25036","0.08134"
"64.36200","23.25089","0.08138"
"64.36800","23.25137","0.08135"
"64.37400","23.25185","0.08127"
"64.38000","23.25239","0.08119"
"64.38600","23.25293","0.08112"
"64.39200","23.25340","0.08107"
"64.39800","23.25394","0.08102"
"64.40400","23.25442","0.08096"
"64.41000","23.25496","0.08091"
"64.41600","23.25544","0.08089"
"64.42200","23.25592","0.08087"
"64.42800","23.25639","0.08090"
"64.43400","23.25687","0.08089"
"64.44000","23.25741","0.08090"
"64.44600","23.25789","0.08096"
"64.45200","23.25837","0.08098"
"64.45800","23.25885","0.08104"
"64.46400","23.25938","0.08111"
"64.47000","23.25986","0.08118"
"64.47600","23.26034","0.08119"
"64.48200","23.26088","0.08121"
"64.48800","23.26136","0.08126"
"64.49400","23.26183","0.08135"
"64.50000","23.26237","0.08140"
"64.50600","23.26285","0.08144"
"64.51200","23.26333","0.08141"
"64.51800","23.26381","0.08139"
"64.52400","23.26435","0.08144"
"64.53000","23.26483","0.08147"
"64.53600","23.26536","0.08149"
"64.54200","23.26584","0.08144"
"64.54800","23.26638","0.08140"
"64.55400","23.26686","0.08149"
"64.56000","23.26740","0.08160"
"64.56600","23.26787","0.08165"
"64.57200","23.26835","0.08168"
"64.57800","23.26883","0.08161"
"64.58400","23.26931","0.08152"
"64.59000","23.26985","0.08147"
"64.59600","23.27033","0.08142"
"64.60200","23.27081","0.08143"
"64.60800","23.27134","0.08161"
"64.61400","23.27182","0.08168"
"64.62000","23.27236","0.08171"
"64.62600","23.27284","0.08175"
"64.63200","23.27332","0.08179"
"64.63800","23.27385","0.08184"
"64.64400","23.27433","0.08189"
"64.65000","23.27481","0.08184"
"64.65600","23.27529","0.08184"
"64.66200","23.27583","0.08182"
"64.66800","23.27630","0.08186"
"64.67400","23.27678","0.08196"
"64.68000","23.27732","0.08209"
"64.68600","23.27780","0.08214"
"64.69200","23.27828","0.08214"
"64.69800","23.27882","0.08212"
"64.70400","23.27929","0.08215"
"64.71000","23.27983","0.08209"
"64.71600","23.28031","0.08194"
"64.72200","23.28079","0.08179"
"64.72800","23.28133","0.08170"
"64.73400","23.28181","0.08164"
"64.74000","23.28228","0.08166"
"64.74600","23.28282","0.08174"
"64.75200","23.28330","0.08184"
"64.75800","23.28384","0.08192"
"64.76400","23.28432","0.08197"
"64.77000","23.28479","0.08204"
"64.77600","23.28533","0.08211"
"64.78200","23.28581","0.08218"
"64.78800","23.28635","0.08230"
"64.79400","23.28683","0.08237"
"64.80000","23.28730","0.08234"
"64.80600","23.28784","0.08229"
"64.81200","23.28832","0.08221"
"64.81800","23.28880","0.08216"
"64.82400","23.28934","0.08224"
"64.83000","23.28982","0.08223"
"64.83600","23.29029","0.08221"
"64.84200","23.29083","0.08219"
"64.84800","23.29131","0.08223"
"64.85400","23.29185","0.08229"
"64.86000","23.29233","0.08231"
"64.86600","23.29287","0.08236"
"64.87200","23.29334","0.08247"
"64.87800","23.29388","0.08253"
"64.88400","23.29436","0.08249"
"64.89000","23.29490","0.08241"
"64.89600","23.29538","0.08233"
"64.90200","23.29586","0.08222"
"64.90800","23.29639","0.08215"
"64.91400","23.29687","0.08206"
"64.92000","23.29735","0.08206"
"64.92600","23.29789","0.08210"
"64.93200","23.29837","0.08205"
"64.93800","23.29885","0.08197"
"64.94400","23.29938","0.08197"
"64.95000","23.29986","0.08202"
"64.95600","23.30034","0.08212"
"64.96200","23.30088","0.08215"
"64.96800","23.30136","0.08220"
"64.97400","23.30190","0.08219"
"64.98000","23.30237","0.08214"
"64.98600","23.30285","0.08216"
"64.99200","23.30339","0.08224"
"64.99800","23.30387","0.08220"
"65.00400","23.30435","0.08224"
"65.01000","23.30489","0.08225"
"65.01600","23.30536","0.08222"
"65.02200","23.30584","0.08225"
"65.02800","23.30638","0.08235"
"65.03400","23.30686","0.08234"
"65.04000","23.30734","0.08227"
"65.04600","23.30787","0.08225"
"65.05200","23.30835","0.08237"
"65.05800","23.30883","0.08253"
"65.06400","23.30937","0.08257"
"65.07000","23.30985","0.08261"
"65.07600","23.31033","0.08272"
"65.08200","23.31086","0.08280"
"65.08800","23.31134","0.08285"
"65.09400","23.31182","0.08288"
"65.10000","23.31230","0.08286"
"65.10600","23.31284","0.08283"
"65.11200","23.31332","0.08286"
"65.11800","23.31379","0.08287"
"65.12400","23.31433","0.08290"
"65.13000","23.31481","0.08295"
"65.13600","23.31529","0.08301"
"65.14200","23.31583","0.08313"
"65.14800","23.31631","0.08329"
"65.15400","23.31678","0.08350"
"65.16000","23.31732","0.08367"
"65.16600","23.31780","0.08377"
"65.17200","23.31833","0.08391"
"65.17800","23.31882","0.08403"
"65.18400","23.31929","0.08411"
"65.19000","23.31983","0.08404"
"65.19600","23.32031","0.08390"
"65.20200","23.32085","0.08386"
"65.20800","23.32133","0.08378"
"65.21400","23.32181","0.08371"
"65.22000","23.32228","0.08371"
"65.22600","23.32276","0.08371"
"65.23200","23.32330","0.08365"
"65.23800","23.32378","0.08367"
"65.24400","23.32426","0.08377"
"65.25000","23.32479","0.08382"
"65.25600","23.32527","0.08387"
"65.26200","23.32581","0.08388"
"65.26800","23.32629","0.08377"
"65.27400","23.32683","0.08369"
"65.28000","23.32730","0.08355"
"65.28600","23.32784","0.08349"
"65.29200","23.32832","0.08345"
"65.29800","23.32880","0.08339"
"65.30400","23.32934","0.08342"
"65.31000","23.32982","0.08350"
"65.31600","23.33029","0.08350"
"65.32200","23.33083","0.08354"
"65.32800","23.33131","0.08365"
"65.33400","23.33185","0.08371"
"65.34000","23.33233","0.08377"
"65.34600","23.33281","0.08369"
"65.35200","23.33335","0.08359"
"65.35800","23.33382","0.08355"
"65.36400","23.33436","0.08357"
"65.37000","23.33484","0.08370"
"65.37600","23.33532","0.08385"
"65.38200","23.33585","0.08392"
"65.38800","23.33633","0.08397"
"65.39400","23.33687","0.08398"
"65.40000","23.33735","0.08390"
"65.40600","23.33788","0.08383"
"65.41200","23.33837","0.08379"
"65.41800","23.33891","0.08368"
"65.42400","23.33938","0.08361"
"65.43000","23.33986","0.08361"
"65.43600","23.34040","0.08369"
"65.44200","23.34088","0.08385"
"65.44800","23.34136","0.08399"
"65.45400","23.34183","0.08417"
"65.46000","23.34237","0.08430"
"65.46600","23.34285","0.08435"
"65.47200","23.34339","0.08447"
"65.47800","23.34386","0.08454"
"65.48400","23.34435","0.08443"
"65.49000","23.34488","0.08440"
"65.49600","23.34536","0.08437"
"65.50200","23.34590","0.08439"
"65.50800","23.34638","0.08446"
"65.51400","23.34686","0.08445"
"65.52000","23.34739","0.08440"
"65.52600","23.34787","0.08438"
"65.53200","23.34835","0.08438"
"65.53800","23.34889","0.08436"
"65.54400","23.34937","0.08423"
"65.55000","23.34991","0.08405"
"65.55600","23.35038","0.08399"
"65.56200","23.35092","0.08403"
"65.56800","23.35140","0.08415"
"65.57400","23.35188","0.08428"
"65.58000","23.35242","0.08433"
"65.58600","23.35290","0.08439"
"65.59200","23.35337","0.08443"
"65.59800","23.35385","0.08451"
"65.60400","23.35433","0.08470"
"65.61000","23.35487","0.08482"
"65.61600","23.35535","0.08482"
"65.62200","23.35582","0.08486"
"65.62800","23.35636","0.08506"
"65.63400","23.35684","0.08525"
"65.64000","23.35732","0.08537"
"65.64600","23.35780","0.08533"
"65.65200","23.35834","0.08532"
"65.65800","23.35881","0.08538"
"65.66400","23.35929","0.08548"
"65.67000","23.35983","0.08560"
"65.67600","23.36031","0.08569"
"65.68200","23.36085","0.08562"
"65.68800","23.36132","0.08554"
"65.69400","23.36186","0.08552"
"65.70000","23.36234","0.08558"
"65.70600","23.36282","0.08566"
"65.71200","23.36336","0.08571"
"65.71800","23.36384","0.08567"
"65.72400","23.36432","0.08559"
"65.73000","23.36485","0.08545"
"65.73600","23.36533","0.08526"
"65.74200","23.36581","0.08517"
"65.74800","23.36629","0.08510"
"65.75400","23.36683","0.08522"
"65.76000","23.36730","0.08539"
"65.76600","23.36778","0.08546"
"65.77200","23.36826","0.08559"
"65.77800","23.36880","0.08567"
"65.78400","23.36928","0.08564"
"65.79000","23.36975","0.08558"
"65.79600","23.37029","0.08553"
"65.80200","23.37077","0.08557"
"65.80800","23.37131","0.08555"
"65.81400","23.37179","0.08535"
"65.82000","23.37233","0.08522"
"65.82600","23.37286","0.08527"
"65.83200","23.37334","0.08531"
"65.83800","23.37388","0.08526"
"65.84400","23.37436","0.08529"
"65.85000","23.37484","0.08530"
"65.85600","23.37538","0.08532"
"65.86200","23.37585","0.08533"
"65.86800","23.37633","0.08538"
"65.87400","23.37681","0.08543"
"65.88000","23.37735","0.08540"
"65.88600","23.37783","0.08529"
"65.89200","23.37831","0.08524"
"65.89800","23.37884","0.08517"
"65.90400","23.37932","0.08514"
"65.91000","23.37986","0.08518"
"65.91600","23.38034","0.08528"
"65.92200","23.38082","0.08540"
"65.92800","23.38136","0.08551"
"65.93400","23.38183","0.08553"
"65.94000","23.38237","0.08558"
"65.94600","23.38285","0.08551"
"65.95200","23.38339","0.08546"
"65.95800","23.38387","0.08560"
"65.96400","23.38440","0.08569"
"65.97000","23.38488","0.08573"
"65.97600","23.38542","0.08584"
"65.98200","23.38590","0.08587"
"65.98800","23.38638","0.08582"
"65.99400","23.38692","0.08571"
"66.00000","23.38739","0.08569"
"66.00600","23.38787","0.08575"
"66.01200","23.38841","0.08580"
"66.01800","23.38889","0.08592"
"66.02400","23.38937","0.08608"
"66.03000","23.38991","0.08622"
"66.03600","23.39038","0.08637"
"66.04200","23.39086","0.08657"
"66.04800","23.39140","0.08658"
"66.05400","23.39188","0.08649"
"66.06000","23.39236","0.08643"
"66.06600","23.39289","0.08646"
"66.07200","23.39337","0.08658"
"66.07800","23.39385","0.08663"
"66.08400","23.39439","0.08648"
"66.09000","23.39487","0.08628"
"66.09600","23.39535","0.08620"
"66.10200","23.39589","0.08618"
"66.10800","23.39636","0.08631"
"66.11400","23.39690","0.08644"
"66.12000","23.39738","0.08648"
"66.12600","23.39792","0.08657"
"66.13200","23.39840","0.08677"
"66.13800","23.39893","0.08702"
"66.14400","23.39941","0.08707"
"66.15000","23.39989","0.08697"
"66.15600","23.40043","0.08687"
"66.16200","23.40091","0.08681"
"66.16800","23.40138","0.08689"
"66.17400","23.40186","0.08694"
"66.18000","23.40234","0.08695"
"66.18600","23.40282","0.08692"
"66.19200","23.40336","0.08696"
"66.19800","23.40384","0.08699"
"66.20400","23.40432","0.08702"
"66.21000","23.40479","0.08709"
"66.21600","23.40533","0.08710"
"66.22200","23.40581","0.08712"
"66.22800","23.40629","0.08732"
"66.23400","23.40683","0.08744"
"66.24000","23.40730","0.08759"
"66.24600","23.40784","0.08774"
"66.25200","23.40832","0.08784"
"66.25800","23.40886","0.08769"
"66.26400","23.40933","0.08755"
"66.27000","23.40981","0.08748"
"66.27600","23.41035","0.08748"
"66.28200","23.41083","0.08736"
"66.28800","23.41131","0.08717"
"66.29400","23.41185","0.08703"
"66.30000","23.41232","0.08695"
"66.30600","23.41281","0.08692"
"66.31200","23.41328","0.08708"
"66.31800","23.41382","0.08726"
"66.32400","23.41430","0.08740"
"66.33000","23.41478","0.08742"
"66.33600","23.41531","0.08741"
"66.34200","23.41579","0.08742"
"66.34800","23.41627","0.08744"
"66.35400","23.41681","0.08754"
"66.36000","23.41729","0.08767"
"66.36600","23.41777","0.08772"
"66.37200","23.41830","0.08772"
"66.37800","23.41879","0.08765"
"66.38400","23.41932","0.08748"
"66.39000","23.41980","0.08734"
"66.39600","23.42034","0.08734"
"66.40200","23.42082","0.08747"
"66.40800","23.42135","0.08764"
"66.41400","23.42183","0.08766"
"66.42000","23.42237","0.08770"
"66.42600","23.42285","0.08786"
"66.43200","23.42339","0.08790"
"66.43800","23.42386","0.08791"
"66.44400","23.42435","0.08786"
"66.45000","23.42488","0.08765"
"66.45600","23.42536","0.08754"
"66.46200","23.42584","0.08759"
"66.46800","23.42638","0.08762"
"66.47400","23.42685","0.08753"
"66.48000","23.42733","0.08738"
"66.48600","23.42787","0.08738"
"66.49200","23.42835","0.08738"
"66.49800","23.42883","0.08738"
"66.50400","23.42930","0.08751"
"66.51000","23.42984","0.08772"
"66.51600","23.43032","0.08795"
"66.52200","23.43086","0.08811"
"66.52800","23.43134","0.08815"
"66.53400","23.43188","0.08817"
"66.54000","23.43236","0.08820"
"66.54600","23.43289","0.08824"
"66.55200","23.43343","0.08835"
"66.55800","23.43391","0.08847"
"66.56400","23.43445","0.08845"
"66.57000","23.43493","0.08854"
"66.57600","23.43540","0.08868"
"66.58200","23.43594","0.08872"
"66.58800","23.43642","0.08868"
"66.59400","23.43690","0.08857"
"66.60000","23.43744","0.08851"
"66.60600","23.43792","0.08864"
"66.61200","23.43839","0.08894"
"66.61800","23.43887","0.08910"
"66.62400","23.43941","0.08920"
